WP_000340713.1	lcl|NZ_JQRX01000029.1_cds_WP_002733653.1_1180	89.535	86	106
WP_000412665.1	lcl|NZ_JQRX01000029.1_cds_WP_002733579.1_1181	91.083	314	314
WP_000412665.1	lcl|NZ_JQRX01000025.1_cds_WP_002722638.1_963	24.615	325	314
WP_000412665.1	lcl|NZ_JQRX01000029.1_cds_WP_002733534.1_1184	26.022	269	314
WP_000412665.1	lcl|NZ_JQRX01000075.1_cds_WP_002727919.1_2619	23.891	293	314
WP_000412665.1	lcl|NZ_JQRX01000123.1_cds_WP_002729504.1_3246	22.941	170	314
WP_000412665.1	lcl|NZ_JQRX01000029.1_cds_WP_016749081.1_1208	26.490	151	314
WP_000412665.1	lcl|NZ_JQRX01000001.1_cds_WP_002728309.1_3	23.151	311	314
WP_000361605.1	lcl|NZ_JQRX01000112.1_cds_WP_002735243.1_3149	35.946	370	597
WP_000361605.1	lcl|NZ_JQRX01000009.1_cds_WP_002723347.1_315	31.436	404	597
WP_000361605.1	lcl|NZ_JQRX01000002.1_cds_WP_002732396.1_8	32.542	421	597
WP_000361605.1	lcl|NZ_JQRX01000029.1_cds_WP_002733589.1_1212	25.097	518	597
WP_000361605.1	lcl|NZ_JQRX01000038.1_cds_WP_002723679.1_1593	27.830	212	597
WP_000361605.1	lcl|NZ_JQRX01000043.1_cds_WP_002726143.1_1818	31.081	222	597
WP_000361605.1	lcl|NZ_JQRX01000028.1_cds_WP_002733932.1_1107	26.407	231	597
WP_000361605.1	lcl|NZ_JQRX01000136.1_cds_WP_002734207.1_3322	30.303	231	597
WP_000361605.1	lcl|NZ_JQRX01000072.1_cds_WP_002732862.1_2574	30.319	188	597
WP_000361605.1	lcl|NZ_JQRX01000059.1_cds_WP_002721914.1_2294	27.935	247	597
WP_000361605.1	lcl|NZ_JQRX01000010.1_cds_WP_002724285.1_377	28.879	232	597
WP_000361605.1	lcl|NZ_JQRX01000059.1_cds_WP_002721827.1_2261	29.302	215	597
