WP_000340713.1	lcl|NZ_AFJP01000278.1_cds_WP_000340715.1_479	95.349	86	106
WP_000412665.1	lcl|NZ_AFJP01000278.1_cds_WP_000410273.1_478	95.192	312	314
WP_000412665.1	lcl|NZ_AFJP01000278.1_cds_WP_000093099.1_458	53.968	63	314
WP_000412665.1	lcl|NZ_AFJP01000085.1_cds_WP_000744700.1_2132	24.925	333	314
WP_000412665.1	lcl|NZ_AFJP01000278.1_cds_WP_000646250.1_475	26.766	269	314
WP_000412665.1	lcl|NZ_AFJP01000278.1_cds_WP_000600889.1_449	26.425	193	314
WP_000412665.1	lcl|NZ_AFJP01000289.1_cds_WP_000723090.1_243	22.680	291	314
WP_000361605.1	lcl|NZ_AFJP01000127.1_cds_WP_000172202.1_1769	35.185	378	597
WP_000361605.1	lcl|NZ_AFJP01000147.1_cds_WP_000667646.1_1424	32.832	399	597
WP_000361605.1	lcl|NZ_AFJP01000056.1_cds_WP_000828455.1_2576	31.591	421	597
WP_000361605.1	lcl|NZ_AFJP01000278.1_cds_WP_000834715.1_455	31.169	385	597
WP_000361605.1	lcl|NZ_AFJP01000104.1_cds_WP_000510777.1_1881	28.372	215	597
WP_000361605.1	lcl|NZ_AFJP01000038.1_cds_WP_001161019.1_3104	31.579	209	597
WP_000361605.1	lcl|NZ_AFJP01000200.1_cds_WP_000619175.1_787	29.555	247	597
WP_000361605.1	lcl|NZ_AFJP01000127.1_cds_WP_000942282.1_1755	30.568	229	597
WP_000361605.1	lcl|NZ_AFJP01000285.1_cds_WP_001052498.1_329	24.900	249	597
WP_000361605.1	lcl|NZ_AFJP01000029.1_cds_WP_000433117.1_3506	28.947	228	597
WP_000361605.1	lcl|NZ_AFJP01000145.1_cds_WP_001982953.1_1474	24.779	226	597
WP_000361605.1	lcl|NZ_AFJP01000247.1_cds_WP_001141158.1_499	31.364	220	597
WP_000361605.1	lcl|NZ_AFJP01000200.1_cds_WP_000218838.1_788	28.980	245	597
WP_000361605.1	lcl|NZ_AFJP01000108.1_cds_WP_000666552.1_1847	27.778	234	597
WP_000361605.1	lcl|NZ_AFJP01000029.1_cds_WP_001089500.1_3538	29.091	220	597
WP_000361605.1	lcl|NZ_AFJP01000072.1_cds_WP_000184524.1_2283	27.979	193	597
WP_000361605.1	lcl|NZ_AFJP01000037.1_cds_WP_000047473.1_3135	26.977	215	597
WP_000361605.1	lcl|NZ_AFJP01000224.1_cds_WP_000052667.1_580	26.201	229	597
WP_000361605.1	lcl|NZ_AFJP01000075.1_cds_WP_000590867.1_2244	24.651	215	597
WP_000361605.1	lcl|NZ_AFJP01000293.1_cds_WP_000603361.1_148	25.000	228	597
WP_000361605.1	lcl|NZ_AFJP01000064.1_cds_WP_000675807.1_2400	26.800	250	597
WP_000361605.1	lcl|NZ_AFJP01000053.1_cds_WP_001288326.1_2656	27.542	236	597
WP_000361605.1	lcl|NZ_AFJP01000060.1_cds_WP_001049205.1_2447	27.451	255	597
WP_000361605.1	lcl|NZ_AFJP01000060.1_cds_WP_001049205.1_2447	25.328	229	597
WP_000361605.1	lcl|NZ_AFJP01000081.1_cds_WP_000598571.1_2191	26.244	221	597
WP_000361605.1	lcl|NZ_AFJP01000291.1_cds_WP_000054169.1_195	24.876	201	597
WP_000361605.1	lcl|NZ_AFJP01000094.1_cds_WP_000136057.1_1933	28.000	225	597
WP_000361605.1	lcl|NZ_AFJP01000143.1_cds_WP_000626143.1_1519	29.327	208	597
WP_000361605.1	lcl|NZ_AFJP01000143.1_cds_WP_000626143.1_1519	24.719	178	597
WP_000361605.1	lcl|NZ_AFJP01000079.1_cds_WP_000481720.1_2209	24.783	230	597
WP_000361605.1	lcl|NZ_AFJP01000079.1_cds_WP_000481720.1_2209	23.431	239	597
WP_000361605.1	lcl|NZ_AFJP01000127.1_cds_WP_000172202.1_1769	35.185	378	597
WP_000361605.1	lcl|NZ_AFJP01000147.1_cds_WP_000667646.1_1424	32.832	399	597
WP_000361605.1	lcl|NZ_AFJP01000056.1_cds_WP_000828455.1_2576	31.591	421	597
WP_000361605.1	lcl|NZ_AFJP01000278.1_cds_WP_000834715.1_455	31.169	385	597
WP_000361605.1	lcl|NZ_AFJP01000104.1_cds_WP_000510777.1_1881	28.372	215	597
WP_000361605.1	lcl|NZ_AFJP01000038.1_cds_WP_001161019.1_3104	31.579	209	597
WP_000361605.1	lcl|NZ_AFJP01000200.1_cds_WP_000619175.1_787	29.555	247	597
WP_000361605.1	lcl|NZ_AFJP01000127.1_cds_WP_000942282.1_1755	30.568	229	597
WP_000361605.1	lcl|NZ_AFJP01000285.1_cds_WP_001052498.1_329	24.900	249	597
WP_000361605.1	lcl|NZ_AFJP01000029.1_cds_WP_000433117.1_3506	28.947	228	597
WP_000361605.1	lcl|NZ_AFJP01000145.1_cds_WP_001982953.1_1474	24.779	226	597
WP_000361605.1	lcl|NZ_AFJP01000247.1_cds_WP_001141158.1_499	31.364	220	597
WP_000361605.1	lcl|NZ_AFJP01000200.1_cds_WP_000218838.1_788	28.980	245	597
WP_000361605.1	lcl|NZ_AFJP01000108.1_cds_WP_000666552.1_1847	27.778	234	597
WP_000361605.1	lcl|NZ_AFJP01000029.1_cds_WP_001089500.1_3538	29.091	220	597
WP_000361605.1	lcl|NZ_AFJP01000072.1_cds_WP_000184524.1_2283	27.979	193	597
WP_000361605.1	lcl|NZ_AFJP01000037.1_cds_WP_000047473.1_3135	26.977	215	597
WP_000361605.1	lcl|NZ_AFJP01000224.1_cds_WP_000052667.1_580	26.201	229	597
