WP_000340713.1	lcl|NZ_JQQY01000028.1_cds_WP_002725873.1_1502	90.698	86	106
WP_000412665.1	lcl|NZ_JQQY01000028.1_cds_WP_002733579.1_1501	91.083	314	314
WP_000412665.1	lcl|NZ_JQQY01000003.1_cds_WP_002722638.1_72	24.615	325	314
WP_000412665.1	lcl|NZ_JQQY01000028.1_cds_WP_002733534.1_1498	26.022	269	314
WP_000412665.1	lcl|NZ_JQQY01000044.1_cds_WP_002727919.1_1910	23.891	293	314
WP_000412665.1	lcl|NZ_JQQY01000101.1_cds_WP_002729504.1_3046	22.941	170	314
WP_000412665.1	lcl|NZ_JQQY01000028.1_cds_WP_016749081.1_1474	26.490	151	314
WP_000412665.1	lcl|NZ_JQQY01000140.1_cds_WP_002728309.1_3332	23.151	311	314
WP_000361605.1	lcl|NZ_JQQY01000037.1_cds_WP_002735243.1_1744	35.946	370	597
WP_000361605.1	lcl|NZ_JQQY01000006.1_cds_WP_002723347.1_208	31.436	404	597
WP_000361605.1	lcl|NZ_JQQY01000063.1_cds_WP_002732396.1_2467	32.542	421	597
WP_000361605.1	lcl|NZ_JQQY01000028.1_cds_WP_002733589.1_1470	25.097	518	597
WP_000361605.1	lcl|NZ_JQQY01000005.1_cds_WP_002723679.1_194	27.830	212	597
WP_000361605.1	lcl|NZ_JQQY01000047.1_cds_WP_002726143.1_2027	31.081	222	597
WP_000361605.1	lcl|NZ_JQQY01000033.1_cds_WP_061216920.1_1662	26.407	231	597
WP_000361605.1	lcl|NZ_JQQY01000114.1_cds_WP_061216988.1_3196	30.303	231	597
WP_000361605.1	lcl|NZ_JQQY01000086.1_cds_WP_002732862.1_2846	30.319	188	597
WP_000361605.1	lcl|NZ_JQQY01000009.1_cds_WP_002721914.1_438	27.935	247	597
WP_000361605.1	lcl|NZ_JQQY01000012.1_cds_WP_002724285.1_724	28.879	232	597
WP_000361605.1	lcl|NZ_JQQY01000009.1_cds_WP_002721827.1_405	29.302	215	597
WP_000361605.1	lcl|NZ_JQQY01000001.1_cds_WP_002729296.1_14	28.704	216	597
WP_000361605.1	lcl|NZ_JQQY01000021.1_cds_WP_002728388.1_1189	27.778	216	597
WP_000361605.1	lcl|NZ_JQQY01000005.1_cds_WP_002725984.1_162	24.779	226	597
WP_000361605.1	lcl|NZ_JQQY01000033.1_cds_WP_002729758.1_1653	32.273	220	597
WP_000361605.1	lcl|NZ_JQQY01000029.1_cds_WP_002733837.1_1512	28.235	255	597
WP_000361605.1	lcl|NZ_JQQY01000029.1_cds_WP_002733837.1_1512	26.230	183	597
WP_000361605.1	lcl|NZ_JQQY01000045.1_cds_WP_002730493.1_1924	25.581	215	597
WP_000361605.1	lcl|NZ_JQQY01000067.1_cds_WP_016749008.1_2501	26.724	232	597
WP_000361605.1	lcl|NZ_JQQY01000067.1_cds_WP_016749008.1_2501	27.389	157	597
WP_000361605.1	lcl|NZ_JQQY01000012.1_cds_WP_002724311.1_725	25.911	247	597
WP_000361605.1	lcl|NZ_JQQY01000033.1_cds_WP_002729133.1_1669	27.234	235	597
WP_000361605.1	lcl|NZ_JQQY01000006.1_cds_WP_002735056.1_293	25.714	210	597
WP_000361605.1	lcl|NZ_JQQY01000010.1_cds_WP_002733736.1_606	26.587	252	597
WP_000361605.1	lcl|NZ_JQQY01000012.1_cds_WP_002724740.1_745	26.364	220	597
WP_000361605.1	lcl|NZ_JQQY01000012.1_cds_WP_002734915.1_776	25.641	234	597
WP_000361605.1	lcl|NZ_JQQY01000012.1_cds_WP_002734915.1_776	24.314	255	597
WP_000361605.1	lcl|NZ_JQQY01000012.1_cds_WP_061216887.1_767	44.828	58	597
WP_000361605.1	lcl|NZ_JQQY01000012.1_cds_WP_061216887.1_767	22.581	186	597
WP_000361605.1	lcl|NZ_JQQY01000025.1_cds_WP_002734479.1_1332	22.388	201	597
WP_000361605.1	lcl|NZ_JQQY01000067.1_cds_WP_002723659.1_2510	27.111	225	597
WP_000361605.1	lcl|NZ_JQQY01000037.1_cds_WP_002735243.1_1744	35.946	370	597
WP_000361605.1	lcl|NZ_JQQY01000006.1_cds_WP_002723347.1_208	31.436	404	597
WP_000361605.1	lcl|NZ_JQQY01000063.1_cds_WP_002732396.1_2467	32.542	421	597
WP_000361605.1	lcl|NZ_JQQY01000028.1_cds_WP_002733589.1_1470	25.097	518	597
WP_000361605.1	lcl|NZ_JQQY01000005.1_cds_WP_002723679.1_194	27.830	212	597
WP_000361605.1	lcl|NZ_JQQY01000047.1_cds_WP_002726143.1_2027	31.081	222	597
WP_000361605.1	lcl|NZ_JQQY01000033.1_cds_WP_061216920.1_1662	26.407	231	597
WP_000361605.1	lcl|NZ_JQQY01000114.1_cds_WP_061216988.1_3196	30.303	231	597
WP_000361605.1	lcl|NZ_JQQY01000086.1_cds_WP_002732862.1_2846	30.319	188	597
WP_000361605.1	lcl|NZ_JQQY01000009.1_cds_WP_002721914.1_438	27.935	247	597
WP_000361605.1	lcl|NZ_JQQY01000012.1_cds_WP_002724285.1_724	28.879	232	597
WP_000361605.1	lcl|NZ_JQQY01000009.1_cds_WP_002721827.1_405	29.302	215	597
WP_000361605.1	lcl|NZ_JQQY01000001.1_cds_WP_002729296.1_14	28.704	216	597
WP_000361605.1	lcl|NZ_JQQY01000021.1_cds_WP_002728388.1_1189	27.778	216	597
WP_000361605.1	lcl|NZ_JQQY01000005.1_cds_WP_002725984.1_162	24.779	226	597
WP_000361605.1	lcl|NZ_JQQY01000033.1_cds_WP_002729758.1_1653	32.273	220	597
WP_000361605.1	lcl|NZ_JQQY01000029.1_cds_WP_002733837.1_1512	28.235	255	597
WP_000361605.1	lcl|NZ_JQQY01000029.1_cds_WP_002733837.1_1512	26.230	183	597
WP_000361605.1	lcl|NZ_JQQY01000045.1_cds_WP_002730493.1_1924	25.581	215	597
WP_000361605.1	lcl|NZ_JQQY01000067.1_cds_WP_016749008.1_2501	26.724	232	597
WP_000361605.1	lcl|NZ_JQQY01000067.1_cds_WP_016749008.1_2501	27.389	157	597
WP_000361605.1	lcl|NZ_JQQY01000012.1_cds_WP_002724311.1_725	25.911	247	597
WP_000361605.1	lcl|NZ_JQQY01000033.1_cds_WP_002729133.1_1669	27.234	235	597
WP_000361605.1	lcl|NZ_JQQY01000006.1_cds_WP_002735056.1_293	25.714	210	597
WP_000361605.1	lcl|NZ_JQQY01000010.1_cds_WP_002733736.1_606	26.587	252	597
WP_000361605.1	lcl|NZ_JQQY01000012.1_cds_WP_002724740.1_745	26.364	220	597
WP_000361605.1	lcl|NZ_JQQY01000012.1_cds_WP_002734915.1_776	25.641	234	597
WP_000361605.1	lcl|NZ_JQQY01000012.1_cds_WP_002734915.1_776	24.314	255	597
WP_000361605.1	lcl|NZ_JQQY01000012.1_cds_WP_061216887.1_767	44.828	58	597
WP_000361605.1	lcl|NZ_JQQY01000012.1_cds_WP_061216887.1_767	22.581	186	597
WP_000361605.1	lcl|NZ_JQQY01000025.1_cds_WP_002734479.1_1332	22.388	201	597
WP_000361605.1	lcl|NZ_JQQY01000067.1_cds_WP_002723659.1_2510	27.111	225	597
WP_000699347.1	lcl|NZ_JQQY01000028.1_cds_WP_002733534.1_1498	31.014	345	350
WP_000699347.1	lcl|NZ_JQQY01000044.1_cds_WP_002727919.1_1910	24.438	356	350
WP_000699347.1	lcl|NZ_JQQY01000003.1_cds_WP_002722638.1_72	25.281	356	350
WP_000699347.1	lcl|NZ_JQQY01000101.1_cds_WP_002729504.1_3046	25.737	373	350
WP_000699347.1	lcl|NZ_JQQY01000140.1_cds_WP_002728309.1_3332	24.107	336	350
WP_000699347.1	lcl|NZ_JQQY01000046.1_cds_WP_002732362.1_1952	23.596	356	350
WP_000699347.1	lcl|NZ_JQQY01000028.1_cds_WP_002733638.1_1466	25.485	361	350
WP_000699347.1	lcl|NZ_JQQY01000028.1_cds_WP_002733579.1_1501	22.442	303	350
WP_000699347.1	lcl|NZ_JQQY01000028.1_cds_WP_016749081.1_1474	26.259	278	350
WP_000699347.1	lcl|NZ_JQQY01000028.1_cds_WP_016749079.1_1495	24.609	256	350
WP_000699347.1	lcl|NZ_JQQY01000090.1_cds_WP_002735602.1_2942	25.882	255	350
WP_000699347.1	lcl|NZ_JQQY01000028.1_cds_WP_002744551.1_1472	26.172	256	350
WP_000699347.1	lcl|NZ_JQQY01000028.1_cds_WP_002733757.1_1434	26.344	186	350
WP_000699347.1	lcl|NZ_JQQY01000028.1_cds_WP_002733546.1_1432	21.598	338	350
WP_000699347.1	lcl|NZ_JQQY01000021.1_cds_WP_002728462.1_1123	24.615	260	350
WP_000699347.1	lcl|NZ_JQQY01000130.1_cds_WP_002732574.1_3296	22.995	187	350
WP_000699347.1	lcl|NZ_JQQY01000028.1_cds_JG06_RS07470_1468	64.000	25	350
WP_000275582.1	lcl|NZ_JQQY01000028.1_cds_WP_002733574.1_1463	37.838	333	349
WP_000275582.1	lcl|NZ_JQQY01000028.1_cds_WP_002733667.1_1459	35.168	327	349
WP_000275582.1	lcl|NZ_JQQY01000029.1_cds_WP_002730849.1_1542	34.568	324	349
WP_000275582.1	lcl|NZ_JQQY01000028.1_cds_WP_002733574.1_1463	37.838	333	349
WP_000275582.1	lcl|NZ_JQQY01000028.1_cds_WP_002733667.1_1459	35.168	327	349
WP_000275582.1	lcl|NZ_JQQY01000029.1_cds_WP_002730849.1_1542	34.568	324	349
WP_000808025.1	lcl|NZ_JQQY01000089.1_cds_WP_002723163.1_2918	29.213	89	441
WP_000808025.1	lcl|NZ_JQQY01000057.1_cds_WP_002737848.1_2254	28.571	91	441
WP_000623952.1	lcl|NZ_JQQY01000028.1_cds_WP_002733672.1_1469	36.123	227	247
WP_000623952.1	lcl|NZ_JQQY01000028.1_cds_WP_002733633.1_1457	31.718	227	247
WP_000208484.1	lcl|NZ_JQQY01000023.1_cds_WP_002722821.1_1283	24.812	266	323
WP_000208484.1	lcl|NZ_JQQY01000028.1_cds_WP_002733651.1_1436	27.675	271	323
WP_000208484.1	lcl|NZ_JQQY01000108.1_cds_WP_002735273.1_3156	21.661	277	323
WP_000208484.1	lcl|NZ_JQQY01000023.1_cds_WP_002722821.1_1283	24.812	266	323
WP_000208484.1	lcl|NZ_JQQY01000028.1_cds_WP_002733651.1_1436	27.675	271	323
WP_000208484.1	lcl|NZ_JQQY01000108.1_cds_WP_002735273.1_3156	21.661	277	323
WP_001031896.1	lcl|NZ_JQQY01000028.1_cds_WP_002733732.1_1475	26.087	138	361
WP_000615098.1	lcl|NZ_JQQY01000003.1_cds_WP_011671435.1_101	22.500	240	340
WP_000615098.1	lcl|NZ_JQQY01000026.1_cds_WP_002766450.1_1392	26.512	215	340
WP_000615098.1	lcl|NZ_JQQY01000042.1_cds_WP_002732829.1_1853	24.390	205	340
WP_000615098.1	lcl|NZ_JQQY01000019.1_cds_WP_016749152.1_1004	23.776	143	340
WP_000615098.1	lcl|NZ_JQQY01000028.1_cds_WP_002733580.1_1454	23.551	276	340
WP_000615098.1	lcl|NZ_JQQY01000028.1_cds_JG06_RS07340_1442	29.365	126	340
WP_000615098.1	lcl|NZ_JQQY01000028.1_cds_WP_002733603.1_1443	30.357	56	340
WP_000373631.1	lcl|NZ_JQQY01000028.1_cds_WP_002733728.1_1448	25.463	216	609
WP_000723077.1	lcl|NZ_JQQY01000028.1_cds_WP_002733534.1_1498	31.457	302	332
WP_000723077.1	lcl|NZ_JQQY01000044.1_cds_WP_002727919.1_1910	28.399	331	332
WP_000723077.1	lcl|NZ_JQQY01000028.1_cds_JG06_RS07470_1468	77.049	61	332
WP_000723077.1	lcl|NZ_JQQY01000046.1_cds_WP_002732362.1_1952	26.837	313	332
WP_000723077.1	lcl|NZ_JQQY01000003.1_cds_WP_002722638.1_72	28.875	329	332
WP_000723077.1	lcl|NZ_JQQY01000140.1_cds_WP_002728309.1_3332	26.266	316	332
WP_000723077.1	lcl|NZ_JQQY01000090.1_cds_WP_002735602.1_2942	26.235	324	332
WP_000723077.1	lcl|NZ_JQQY01000028.1_cds_WP_002733638.1_1466	24.928	345	332
WP_000723077.1	lcl|NZ_JQQY01000101.1_cds_WP_002729504.1_3046	24.079	353	332
WP_000723077.1	lcl|NZ_JQQY01000028.1_cds_WP_002733757.1_1434	27.042	355	332
WP_000723077.1	lcl|NZ_JQQY01000028.1_cds_WP_016749079.1_1495	25.362	276	332
WP_000723077.1	lcl|NZ_JQQY01000028.1_cds_WP_002733698.1_1424	27.341	267	332
WP_000723077.1	lcl|NZ_JQQY01000028.1_cds_WP_002733579.1_1501	21.377	276	332
WP_000723077.1	lcl|NZ_JQQY01000028.1_cds_WP_002733546.1_1432	23.776	286	332
WP_000723077.1	lcl|NZ_JQQY01000028.1_cds_WP_016749081.1_1474	23.567	314	332
WP_000723077.1	lcl|NZ_JQQY01000031.1_cds_WP_002732331.1_1571	26.471	204	332
WP_000723077.1	lcl|NZ_JQQY01000028.1_cds_WP_002744551.1_1472	25.568	176	332
WP_000723077.1	lcl|NZ_JQQY01000021.1_cds_WP_002728462.1_1123	24.823	282	332
WP_000723077.1	lcl|NZ_JQQY01000012.1_cds_WP_002728696.1_762	24.818	274	332
WP_001054317.1	lcl|NZ_JQQY01000028.1_cds_WP_002733599.1_1465	37.260	365	392
WP_001054317.1	lcl|NZ_JQQY01000097.1_cds_WP_002728994.1_3011	31.975	319	392
WP_001054317.1	lcl|NZ_JQQY01000028.1_cds_WP_002733587.1_1484	28.824	340	392
WP_001054317.1	lcl|NZ_JQQY01000044.1_cds_WP_002733556.1_1916	26.506	249	392
WP_001054317.1	lcl|NZ_JQQY01000058.1_cds_WP_002724694.1_2315	27.174	276	392
WP_001054317.1	lcl|NZ_JQQY01000028.1_cds_WP_002733737.1_1478	26.766	269	392
WP_001054317.1	lcl|NZ_JQQY01000028.1_cds_WP_002733730.1_1458	24.926	337	392
WP_000656817.1	lcl|NZ_JQQY01000028.1_cds_WP_002733696.1_1464	54.000	200	206
