WP_000340713.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000340715.1_819	95.349	86	106
WP_000412665.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000410273.1_820	95.192	312	314
WP_000412665.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000093099.1_840	53.968	63	314
WP_000412665.1	lcl|NZ_JAGGCK010000007.1_cds_WP_000744700.1_1199	24.925	333	314
WP_000412665.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000646250.1_823	26.766	269	314
WP_000412665.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000600889.1_849	26.425	193	314
WP_000412665.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000723090.1_902	22.680	291	314
WP_000361605.1	lcl|NZ_JAGGCK010000006.1_cds_WP_000172202.1_1068	35.185	378	597
WP_000361605.1	lcl|NZ_JAGGCK010000006.1_cds_WP_000667646.1_1025	32.832	399	597
WP_000361605.1	lcl|NZ_JAGGCK010000007.1_cds_WP_000828455.1_1110	31.591	421	597
WP_000361605.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000834715.1_843	31.169	385	597
WP_000361605.1	lcl|NZ_JAGGCK010000002.1_cds_WP_000510777.1_341	28.372	215	597
WP_000361605.1	lcl|NZ_JAGGCK010000013.1_cds_WP_001161019.1_1868	31.579	209	597
WP_000361605.1	lcl|NZ_JAGGCK010000047.1_cds_WP_000619175.1_3440	29.555	247	597
WP_000361605.1	lcl|NZ_JAGGCK010000006.1_cds_WP_000942282.1_1082	30.568	229	597
WP_000361605.1	lcl|NZ_JAGGCK010000019.1_cds_WP_001052498.1_2394	24.900	249	597
WP_000361605.1	lcl|NZ_JAGGCK010000003.1_cds_WP_000433117.1_578	28.947	228	597
WP_000361605.1	lcl|NZ_JAGGCK010000022.1_cds_WP_001982953.1_2591	24.779	226	597
WP_000361605.1	lcl|NZ_JAGGCK010000056.1_cds_WP_001141158.1_3611	31.364	220	597
WP_000361605.1	lcl|NZ_JAGGCK010000047.1_cds_WP_000218838.1_3441	28.980	245	597
WP_000361605.1	lcl|NZ_JAGGCK010000003.1_cds_WP_000666552.1_526	27.778	234	597
WP_000361605.1	lcl|NZ_JAGGCK010000003.1_cds_WP_001089500.1_546	29.091	220	597
WP_000361605.1	lcl|NZ_JAGGCK010000052.1_cds_WP_000184524.1_3540	27.979	193	597
WP_000361605.1	lcl|NZ_JAGGCK010000008.1_cds_WP_000047473.1_1379	26.977	215	597
WP_000361605.1	lcl|NZ_JAGGCK010000009.1_cds_WP_000052667.1_1507	26.201	229	597
WP_000361605.1	lcl|NZ_JAGGCK010000049.1_cds_WP_000590867.1_3481	24.651	215	597
WP_000361605.1	lcl|NZ_JAGGCK010000037.1_cds_WP_000603361.1_3194	25.000	228	597
WP_000361605.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000675807.1_945	26.800	250	597
WP_000361605.1	lcl|NZ_JAGGCK010000012.1_cds_WP_001288326.1_1743	27.542	236	597
WP_000361605.1	lcl|NZ_JAGGCK010000023.1_cds_WP_001049205.1_2629	27.451	255	597
WP_000361605.1	lcl|NZ_JAGGCK010000023.1_cds_WP_001049205.1_2629	25.328	229	597
WP_000361605.1	lcl|NZ_JAGGCK010000004.1_cds_WP_000598571.1_747	26.244	221	597
WP_000361605.1	lcl|NZ_JAGGCK010000066.1_cds_WP_000054169.1_3696	24.876	201	597
WP_000361605.1	lcl|NZ_JAGGCK010000006.1_cds_WP_000136057.1_976	28.000	225	597
WP_000361605.1	lcl|NZ_JAGGCK010000006.1_cds_WP_000626143.1_1063	29.327	208	597
WP_000361605.1	lcl|NZ_JAGGCK010000006.1_cds_WP_000626143.1_1063	24.719	178	597
WP_000361605.1	lcl|NZ_JAGGCK010000041.1_cds_WP_002167151.1_3297	24.783	230	597
WP_000361605.1	lcl|NZ_JAGGCK010000041.1_cds_WP_002167151.1_3297	22.222	261	597
WP_000361605.1	lcl|NZ_JAGGCK010000006.1_cds_WP_000172202.1_1068	35.185	378	597
WP_000361605.1	lcl|NZ_JAGGCK010000006.1_cds_WP_000667646.1_1025	32.832	399	597
WP_000361605.1	lcl|NZ_JAGGCK010000007.1_cds_WP_000828455.1_1110	31.591	421	597
WP_000361605.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000834715.1_843	31.169	385	597
WP_000361605.1	lcl|NZ_JAGGCK010000002.1_cds_WP_000510777.1_341	28.372	215	597
WP_000361605.1	lcl|NZ_JAGGCK010000013.1_cds_WP_001161019.1_1868	31.579	209	597
WP_000361605.1	lcl|NZ_JAGGCK010000047.1_cds_WP_000619175.1_3440	29.555	247	597
WP_000361605.1	lcl|NZ_JAGGCK010000006.1_cds_WP_000942282.1_1082	30.568	229	597
WP_000361605.1	lcl|NZ_JAGGCK010000019.1_cds_WP_001052498.1_2394	24.900	249	597
WP_000361605.1	lcl|NZ_JAGGCK010000003.1_cds_WP_000433117.1_578	28.947	228	597
WP_000361605.1	lcl|NZ_JAGGCK010000022.1_cds_WP_001982953.1_2591	24.779	226	597
WP_000361605.1	lcl|NZ_JAGGCK010000056.1_cds_WP_001141158.1_3611	31.364	220	597
WP_000361605.1	lcl|NZ_JAGGCK010000047.1_cds_WP_000218838.1_3441	28.980	245	597
WP_000361605.1	lcl|NZ_JAGGCK010000003.1_cds_WP_000666552.1_526	27.778	234	597
WP_000361605.1	lcl|NZ_JAGGCK010000003.1_cds_WP_001089500.1_546	29.091	220	597
