WP_000340713.1	lcl|NZ_AHNF02000104.1_cds_WP_000340715.1_697	95.349	86	106
WP_000412665.1	lcl|NZ_AHNF02000104.1_cds_WP_000410273.1_698	95.192	312	314
WP_000412665.1	lcl|NZ_AHNF02000096.1_cds_WP_000744698.1_1198	24.925	333	314
WP_000412665.1	lcl|NZ_AHNF02000104.1_cds_WP_000646251.1_701	26.394	269	314
WP_000412665.1	lcl|NZ_AHNF02000104.1_cds_WP_000723090.1_768	22.680	291	314
WP_000361605.1	lcl|NZ_AHNF02000104.1_cds_WP_002106376.1_720	52.196	592	597
WP_000361605.1	lcl|NZ_AHNF02000120.1_cds_WP_002106564.1_79	35.200	375	597
WP_000361605.1	lcl|NZ_AHNF02000030.1_cds_WP_000667646.1_3330	32.832	399	597
WP_000361605.1	lcl|NZ_AHNF02000059.1_cds_WP_000828456.1_2205	31.591	421	597
WP_000361605.1	lcl|NZ_AHNF02000031.1_cds_WP_002105621.1_3218	28.372	215	597
WP_000361605.1	lcl|NZ_AHNF02000017.1_cds_WP_000619182.1_3596	29.960	247	597
WP_000361605.1	lcl|NZ_AHNF02000039.1_cds_WP_001161019.1_2983	31.579	209	597
WP_000361605.1	lcl|NZ_AHNF02000017.1_cds_WP_001052495.1_3551	25.301	249	597
WP_000361605.1	lcl|NZ_AHNF02000120.1_cds_WP_002071818.1_93	30.131	229	597
WP_000361605.1	lcl|NZ_AHNF02000098.1_cds_WP_000433117.1_1076	28.947	228	597
WP_000361605.1	lcl|NZ_AHNF02000099.1_cds_WP_001982953.1_982	24.779	226	597
WP_000361605.1	lcl|NZ_AHNF02000027.1_cds_WP_001141158.1_3368	31.364	220	597
WP_000361605.1	lcl|NZ_AHNF02000017.1_cds_WP_000218838.1_3597	28.980	245	597
WP_000361605.1	lcl|NZ_AHNF02000098.1_cds_WP_000666552.1_1024	27.778	234	597
WP_000361605.1	lcl|NZ_AHNF02000098.1_cds_WP_001089499.1_1044	29.091	220	597
WP_000361605.1	lcl|NZ_AHNF02000040.1_cds_WP_000184524.1_2868	27.979	193	597
WP_000361605.1	lcl|NZ_AHNF02000118.1_cds_WP_000047473.1_264	26.977	215	597
WP_000361605.1	lcl|NZ_AHNF02000059.1_cds_WP_000052667.1_2307	26.201	229	597
WP_000361605.1	lcl|NZ_AHNF02000114.1_cds_WP_000603361.1_396	25.000	228	597
WP_000361605.1	lcl|NZ_AHNF02000104.1_cds_WP_002106384.1_820	26.984	252	597
WP_000361605.1	lcl|NZ_AHNF02000067.1_cds_WP_000590871.1_1939	24.651	215	597
WP_000361605.1	lcl|NZ_AHNF02000002.1_cds_WP_001049208.1_4161	27.451	255	597
WP_000361605.1	lcl|NZ_AHNF02000002.1_cds_WP_001049208.1_4161	25.328	229	597
WP_000361605.1	lcl|NZ_AHNF02000083.1_cds_WP_001288326.1_1621	27.542	236	597
WP_000361605.1	lcl|NZ_AHNF02000017.1_cds_WP_000598571.1_3663	26.244	221	597
WP_000361605.1	lcl|NZ_AHNF02000114.1_cds_WP_000054165.1_414	24.876	201	597
WP_000361605.1	lcl|NZ_AHNF02000027.1_cds_WP_000136057.1_3408	28.000	225	597
WP_000361605.1	lcl|NZ_AHNF02000120.1_cds_WP_000626143.1_73	29.327	208	597
WP_000361605.1	lcl|NZ_AHNF02000120.1_cds_WP_000626143.1_73	24.719	178	597
WP_000361605.1	lcl|NZ_AHNF02000042.1_cds_WP_000481719.1_2698	24.783	230	597
WP_000361605.1	lcl|NZ_AHNF02000042.1_cds_WP_000481719.1_2698	23.431	239	597
WP_000361605.1	lcl|NZ_AHNF02000104.1_cds_WP_002106376.1_720	52.196	592	597
WP_000361605.1	lcl|NZ_AHNF02000120.1_cds_WP_002106564.1_79	35.200	375	597
WP_000361605.1	lcl|NZ_AHNF02000030.1_cds_WP_000667646.1_3330	32.832	399	597
WP_000361605.1	lcl|NZ_AHNF02000059.1_cds_WP_000828456.1_2205	31.591	421	597
WP_000361605.1	lcl|NZ_AHNF02000031.1_cds_WP_002105621.1_3218	28.372	215	597
WP_000361605.1	lcl|NZ_AHNF02000017.1_cds_WP_000619182.1_3596	29.960	247	597
WP_000361605.1	lcl|NZ_AHNF02000039.1_cds_WP_001161019.1_2983	31.579	209	597
WP_000361605.1	lcl|NZ_AHNF02000017.1_cds_WP_001052495.1_3551	25.301	249	597
WP_000361605.1	lcl|NZ_AHNF02000120.1_cds_WP_002071818.1_93	30.131	229	597
WP_000361605.1	lcl|NZ_AHNF02000098.1_cds_WP_000433117.1_1076	28.947	228	597
WP_000361605.1	lcl|NZ_AHNF02000099.1_cds_WP_001982953.1_982	24.779	226	597
WP_000361605.1	lcl|NZ_AHNF02000027.1_cds_WP_001141158.1_3368	31.364	220	597
WP_000361605.1	lcl|NZ_AHNF02000017.1_cds_WP_000218838.1_3597	28.980	245	597
WP_000361605.1	lcl|NZ_AHNF02000098.1_cds_WP_000666552.1_1024	27.778	234	597
WP_000361605.1	lcl|NZ_AHNF02000098.1_cds_WP_001089499.1_1044	29.091	220	597
WP_000361605.1	lcl|NZ_AHNF02000040.1_cds_WP_000184524.1_2868	27.979	193	597
WP_000361605.1	lcl|NZ_AHNF02000118.1_cds_WP_000047473.1_264	26.977	215	597
WP_000361605.1	lcl|NZ_AHNF02000059.1_cds_WP_000052667.1_2307	26.201	229	597
WP_000361605.1	lcl|NZ_AHNF02000114.1_cds_WP_000603361.1_396	25.000	228	597
WP_000361605.1	lcl|NZ_AHNF02000104.1_cds_WP_002106384.1_820	26.984	252	597
WP_000361605.1	lcl|NZ_AHNF02000067.1_cds_WP_000590871.1_1939	24.651	215	597
WP_000361605.1	lcl|NZ_AHNF02000002.1_cds_WP_001049208.1_4161	27.451	255	597
WP_000361605.1	lcl|NZ_AHNF02000002.1_cds_WP_001049208.1_4161	25.328	229	597
WP_000361605.1	lcl|NZ_AHNF02000083.1_cds_WP_001288326.1_1621	27.542	236	597
WP_000361605.1	lcl|NZ_AHNF02000017.1_cds_WP_000598571.1_3663	26.244	221	597
WP_000361605.1	lcl|NZ_AHNF02000114.1_cds_WP_000054165.1_414	24.876	201	597
WP_000361605.1	lcl|NZ_AHNF02000027.1_cds_WP_000136057.1_3408	28.000	225	597
WP_000361605.1	lcl|NZ_AHNF02000120.1_cds_WP_000626143.1_73	29.327	208	597
WP_000361605.1	lcl|NZ_AHNF02000120.1_cds_WP_000626143.1_73	24.719	178	597
WP_000361605.1	lcl|NZ_AHNF02000042.1_cds_WP_000481719.1_2698	24.783	230	597
WP_000361605.1	lcl|NZ_AHNF02000042.1_cds_WP_000481719.1_2698	23.431	239	597
WP_000699347.1	lcl|NZ_AHNF02000104.1_cds_WP_000646251.1_701	31.304	345	350
WP_000699347.1	lcl|NZ_AHNF02000104.1_cds_WP_000723090.1_768	24.438	356	350
WP_000699347.1	lcl|NZ_AHNF02000096.1_cds_WP_000744698.1_1198	24.576	354	350
WP_000699347.1	lcl|NZ_AHNF02000017.1_cds_WP_001984071.1_3826	24.194	310	350
WP_000699347.1	lcl|NZ_AHNF02000104.1_cds_WP_000410273.1_698	24.437	311	350
WP_000699347.1	lcl|NZ_AHNF02000059.1_cds_WP_000649923.1_2275	24.675	308	350
WP_000699347.1	lcl|NZ_AHNF02000104.1_cds_WP_001067557.1_704	25.000	256	350
WP_000699347.1	lcl|NZ_AHNF02000017.1_cds_WP_000709511.1_3815	25.882	255	350
WP_000699347.1	lcl|NZ_AHNF02000118.1_cds_WP_001074785.1_194	25.000	256	350
WP_000699347.1	lcl|NZ_AHNF02000017.1_cds_WP_002105505.1_3572	24.468	188	350
WP_000275582.1	lcl|NZ_AHNF02000002.1_cds_WP_002105324.1_4195	36.957	276	349
WP_000275582.1	lcl|NZ_AHNF02000104.1_cds_WP_002106334.1_730	29.217	332	349
WP_000275582.1	lcl|NZ_AHNF02000104.1_cds_WP_002068380.1_724	27.566	341	349
WP_000275582.1	lcl|NZ_AHNF02000002.1_cds_WP_002105324.1_4195	36.957	276	349
WP_000275582.1	lcl|NZ_AHNF02000104.1_cds_WP_002106334.1_730	29.217	332	349
WP_000275582.1	lcl|NZ_AHNF02000104.1_cds_WP_002068380.1_724	27.566	341	349
WP_000623952.1	lcl|NZ_AHNF02000104.1_cds_WP_001035155.1_743	35.938	64	247
WP_000208484.1	lcl|NZ_AHNF02000016.1_cds_WP_025184440.1_3884	26.316	266	323
WP_000208484.1	lcl|NZ_AHNF02000031.1_cds_WP_000421042.1_3246	23.656	279	323
WP_000208484.1	lcl|NZ_AHNF02000016.1_cds_WP_025184440.1_3884	26.316	266	323
WP_000208484.1	lcl|NZ_AHNF02000031.1_cds_WP_000421042.1_3246	23.656	279	323
WP_000615098.1	lcl|NZ_AHNF02000096.1_cds_WP_001082178.1_1169	25.311	241	340
WP_000615098.1	lcl|NZ_AHNF02000081.1_cds_WP_000283289.1_1712	23.116	199	340
WP_000615098.1	lcl|NZ_AHNF02000073.1_cds_WP_000402849.1_1825	22.267	247	340
WP_000723077.1	lcl|NZ_AHNF02000104.1_cds_WP_000646251.1_701	31.457	302	332
WP_000723077.1	lcl|NZ_AHNF02000059.1_cds_WP_000649923.1_2275	28.707	317	332
WP_000723077.1	lcl|NZ_AHNF02000104.1_cds_WP_000723090.1_768	28.097	331	332
WP_000723077.1	lcl|NZ_AHNF02000096.1_cds_WP_000744698.1_1198	29.697	330	332
WP_000723077.1	lcl|NZ_AHNF02000017.1_cds_WP_000709511.1_3815	26.852	324	332
WP_000723077.1	lcl|NZ_AHNF02000017.1_cds_WP_001984071.1_3826	26.115	314	332
WP_000723077.1	lcl|NZ_AHNF02000104.1_cds_WP_001067557.1_704	23.792	269	332
WP_000723077.1	lcl|NZ_AHNF02000104.1_cds_WP_000475904.1_751	28.625	269	332
WP_000723077.1	lcl|NZ_AHNF02000104.1_cds_WP_000410273.1_698	21.014	276	332
WP_000723077.1	lcl|NZ_AHNF02000104.1_cds_WP_000378097.1_721	25.616	203	332
WP_000723077.1	lcl|NZ_AHNF02000017.1_cds_WP_002105505.1_3572	23.346	257	332
WP_001054317.1	lcl|NZ_AHNF02000104.1_cds_WP_002106339.1_722	30.471	361	392
WP_001054317.1	lcl|NZ_AHNF02000064.1_cds_WP_001281953.1_1974	32.558	301	392
WP_001054317.1	lcl|NZ_AHNF02000104.1_cds_WP_002106355.1_716	29.118	340	392
WP_001054317.1	lcl|NZ_AHNF02000104.1_cds_WP_001198107.1_705	27.476	313	392
WP_001054317.1	lcl|NZ_AHNF02000104.1_cds_WP_000608295.1_706	27.219	338	392
WP_001054317.1	lcl|NZ_AHNF02000104.1_cds_WP_000575178.1_762	26.506	249	392
WP_001054317.1	lcl|NZ_AHNF02000027.1_cds_WP_000538757.1_3433	27.925	265	392
WP_000656817.1	lcl|NZ_AHNF02000022.1_cds_WP_000644956.1_3480	31.776	107	206
WP_000656817.1	lcl|NZ_AHNF02000016.1_cds_WP_000007746.1_3912	25.781	128	206
WP_000656817.1	lcl|NZ_AHNF02000016.1_cds_WP_000007746.1_3912	30.769	117	206
WP_000656817.1	lcl|NZ_AHNF02000017.1_cds_WP_000690880.1_3825	27.350	117	206
WP_000853941.1	lcl|NZ_AHNF02000104.1_cds_WP_002106334.1_730	37.273	330	334
WP_000853941.1	lcl|NZ_AHNF02000002.1_cds_WP_002105324.1_4195	36.000	300	334
WP_000853941.1	lcl|NZ_AHNF02000104.1_cds_WP_002068380.1_724	30.408	319	334
WP_000853941.1	lcl|NZ_AHNF02000104.1_cds_WP_002106334.1_730	37.273	330	334
WP_000853941.1	lcl|NZ_AHNF02000002.1_cds_WP_002105324.1_4195	36.000	300	334
WP_000853941.1	lcl|NZ_AHNF02000104.1_cds_WP_002068380.1_724	30.408	319	334
WP_000824284.1	lcl|NZ_AHNF02000104.1_cds_WP_000734455.1_753	26.389	144	386
WP_000432841.1	lcl|NZ_AHNF02000104.1_cds_WP_000774260.1_702	30.043	233	349
WP_000432841.1	lcl|NZ_AHNF02000104.1_cds_WP_000842260.1_769	31.250	160	349
WP_000432841.1	lcl|NZ_AHNF02000104.1_cds_WP_000102499.1_735	24.074	108	349
WP_000432841.1	lcl|NZ_AHNF02000064.1_cds_WP_000667727.1_1980	25.862	232	349
WP_000432841.1	lcl|NZ_AHNF02000096.1_cds_WP_000371239.1_1203	34.884	86	349
WP_000432841.1	lcl|NZ_AHNF02000060.1_cds_WP_000392647.1_2107	29.134	127	349
WP_000432841.1	lcl|NZ_AHNF02000104.1_cds_WP_000774260.1_702	30.043	233	349
WP_000432841.1	lcl|NZ_AHNF02000104.1_cds_WP_000842260.1_769	31.250	160	349
WP_000432841.1	lcl|NZ_AHNF02000104.1_cds_WP_000102499.1_735	24.074	108	349
WP_000432841.1	lcl|NZ_AHNF02000064.1_cds_WP_000667727.1_1980	25.862	232	349
WP_000432841.1	lcl|NZ_AHNF02000096.1_cds_WP_000371239.1_1203	34.884	86	349
WP_000432841.1	lcl|NZ_AHNF02000060.1_cds_WP_000392647.1_2107	29.134	127	349
WP_000125000.1	lcl|NZ_AHNF02000115.1_cds_WP_000067921.1_358	45.565	248	256
WP_000125000.1	lcl|NZ_AHNF02000059.1_cds_WP_000635440.1_2183	28.431	204	256
WP_000950837.1	lcl|NZ_AHNF02000059.1_cds_WP_000560473.1_2182	33.645	214	215
WP_000770298.1	lcl|NZ_AHNF02000027.1_cds_WP_002105590.1_3414	25.203	123	229
WP_000048849.1	lcl|NZ_AHNF02000104.1_cds_WP_000475904.1_751	38.529	340	333
WP_000048849.1	lcl|NZ_AHNF02000046.1_cds_WP_000457972.1_2492	32.308	260	333
WP_000048849.1	lcl|NZ_AHNF02000104.1_cds_WP_001067557.1_704	30.469	128	333
WP_000048849.1	lcl|NZ_AHNF02000104.1_cds_WP_000646251.1_701	25.306	245	333
WP_000048849.1	lcl|NZ_AHNF02000096.1_cds_WP_000744698.1_1198	23.134	134	333
WP_000048849.1	lcl|NZ_AHNF02000017.1_cds_WP_000688696.1_3846	25.417	240	333
WP_000048849.1	lcl|NZ_AHNF02000104.1_cds_WP_000378097.1_721	24.706	170	333
WP_061230225.1	lcl|NZ_AHNF02000120.1_cds_WP_000140212.1_89	28.205	234	363
WP_061230225.1	lcl|NZ_AHNF02000073.1_cds_WP_000613386.1_1813	36.667	60	363
WP_061230225.1	lcl|NZ_AHNF02000120.1_cds_WP_000140212.1_89	28.205	234	363
WP_061230225.1	lcl|NZ_AHNF02000073.1_cds_WP_000613386.1_1813	36.667	60	363
WP_002102578.1	lcl|NZ_AHNF02000104.1_cds_WP_000779902.1_739	31.210	157	162
WP_002102578.1	lcl|NZ_AHNF02000104.1_cds_WP_000841462.1_809	33.333	123	162
WP_002102578.1	lcl|NZ_AHNF02000096.1_cds_WP_000462634.1_1188	43.182	44	162
WP_002102578.1	lcl|NZ_AHNF02000016.1_cds_WP_000007746.1_3912	27.344	128	162
WP_002102578.1	lcl|NZ_AHNF02000070.1_cds_WP_002106056.1_1900	33.333	90	162
WP_002102582.1	lcl|NZ_AHNF02000104.1_cds_WP_000575178.1_762	40.785	331	366
WP_002102582.1	lcl|NZ_AHNF02000104.1_cds_WP_000608295.1_706	37.047	359	366
WP_002102582.1	lcl|NZ_AHNF02000104.1_cds_WP_001198107.1_705	36.390	349	366
WP_002102582.1	lcl|NZ_AHNF02000027.1_cds_WP_000538757.1_3433	34.426	366	366
WP_002102582.1	lcl|NZ_AHNF02000104.1_cds_WP_002106339.1_722	30.933	375	366
WP_002102582.1	lcl|NZ_AHNF02000064.1_cds_WP_001281953.1_1974	31.842	380	366
WP_002102582.1	lcl|NZ_AHNF02000104.1_cds_WP_002106355.1_716	33.634	333	366
WP_002102582.1	lcl|NZ_AHNF02000084.1_cds_WP_001982414.1_1499	25.000	344	366
WP_002102582.1	lcl|NZ_AHNF02000098.1_cds_WP_000365878.1_1010	40.000	55	366
WP_000623348.1	lcl|NZ_AHNF02000064.1_cds_WP_001281953.1_1974	23.219	379	347
WP_000623348.1	lcl|NZ_AHNF02000104.1_cds_WP_002106339.1_722	26.142	394	347
WP_000623348.1	lcl|NZ_AHNF02000084.1_cds_WP_001982414.1_1499	21.739	345	347
WP_000623348.1	lcl|NZ_AHNF02000104.1_cds_WP_000575178.1_762	24.047	341	347
WP_000623348.1	lcl|NZ_AHNF02000104.1_cds_WP_002106355.1_716	24.906	265	347
WP_002102576.1	lcl|NZ_AHNF02000118.1_cds_WP_000690652.1_256	33.125	160	257
WP_002102576.1	lcl|NZ_AHNF02000104.1_cds_WP_232426365.1_729	31.429	175	257
WP_002102576.1	lcl|NZ_AHNF02000118.1_cds_WP_000212329.1_156	37.662	77	257
WP_002102576.1	lcl|NZ_AHNF02000118.1_cds_WP_000690652.1_256	33.125	160	257
WP_002102576.1	lcl|NZ_AHNF02000104.1_cds_WP_232426365.1_729	31.429	175	257
WP_002102576.1	lcl|NZ_AHNF02000118.1_cds_WP_000212329.1_156	37.662	77	257
WP_002102584.1	lcl|NZ_AHNF02000040.1_cds_WP_000840860.1_2754	30.421	309	311
WP_002102584.1	lcl|NZ_AHNF02000054.1_cds_WP_000868621.1_2383	32.456	114	311
WP_002102584.1	lcl|NZ_AHNF02000040.1_cds_WP_001099039.1_2880	28.723	94	311
WP_002102584.1	lcl|NZ_AHNF02000104.1_cds_WP_002106347.1_764	32.941	85	311
WP_033108779.1	lcl|NZ_AHNF02000085.1_cds_WP_141228006.1_1398	34.351	131	133
WP_033108779.1	lcl|NZ_AHNF02000081.1_cds_LEP1GSC089_RS0207295_1670	51.220	41	133
WP_004769865.1	lcl|NZ_AHNF02000085.1_cds_WP_141228006.1_1398	51.351	111	115
WP_004769865.1	lcl|NZ_AHNF02000081.1_cds_LEP1GSC089_RS2000000233105_1669	50.000	44	115
WP_004769865.1	lcl|NZ_AHNF02000081.1_cds_LEP1GSC089_RS2000000233105_1669	45.000	20	115
WP_004769865.1	lcl|NZ_AHNF02000097.1_cds_LEP1GSC089_RS2000000230985_1100	46.429	56	115
WP_001168408.1	lcl|NZ_AHNF02000104.1_cds_WP_000646251.1_701	32.738	336	342
WP_001168408.1	lcl|NZ_AHNF02000096.1_cds_WP_000744698.1_1198	33.231	325	342
WP_001168408.1	lcl|NZ_AHNF02000104.1_cds_WP_000723090.1_768	31.722	331	342
WP_001168408.1	lcl|NZ_AHNF02000017.1_cds_WP_001984071.1_3826	30.395	329	342
WP_001168408.1	lcl|NZ_AHNF02000059.1_cds_WP_000649923.1_2275	30.189	265	342
WP_001168408.1	lcl|NZ_AHNF02000104.1_cds_WP_001067557.1_704	28.063	253	342
WP_001168408.1	lcl|NZ_AHNF02000017.1_cds_WP_000709511.1_3815	28.926	242	342
WP_001168408.1	lcl|NZ_AHNF02000118.1_cds_WP_001074785.1_194	27.801	241	342
WP_001168408.1	lcl|NZ_AHNF02000104.1_cds_WP_000410273.1_698	23.304	339	342
WP_001168408.1	lcl|NZ_AHNF02000104.1_cds_WP_000475904.1_751	25.877	228	342
WP_001168408.1	lcl|NZ_AHNF02000104.1_cds_WP_000378097.1_721	26.977	215	342
WP_001168408.1	lcl|NZ_AHNF02000064.1_cds_WP_002105999.1_1990	34.884	86	342
WP_001168408.1	lcl|NZ_AHNF02000046.1_cds_WP_002080077.1_2540	51.351	37	342
WP_000701360.1	lcl|NZ_AHNF02000064.1_cds_WP_001281953.1_1974	31.980	394	381
WP_000701360.1	lcl|NZ_AHNF02000104.1_cds_WP_002106339.1_722	32.051	390	381
WP_000701360.1	lcl|NZ_AHNF02000104.1_cds_WP_000575178.1_762	32.226	301	381
WP_000701360.1	lcl|NZ_AHNF02000104.1_cds_WP_000608295.1_706	30.362	359	381
WP_000701360.1	lcl|NZ_AHNF02000104.1_cds_WP_002106355.1_716	35.662	272	381
WP_000701360.1	lcl|NZ_AHNF02000104.1_cds_WP_001198107.1_705	26.062	353	381
WP_000701360.1	lcl|NZ_AHNF02000027.1_cds_WP_000538757.1_3433	30.000	240	381
WP_000701360.1	lcl|NZ_AHNF02000084.1_cds_WP_001982414.1_1499	23.448	290	381
WP_000738262.1	lcl|NZ_AHNF02000104.1_cds_WP_002106339.1_722	81.347	386	389
WP_000738262.1	lcl|NZ_AHNF02000064.1_cds_WP_001281953.1_1974	34.615	390	389
WP_000738262.1	lcl|NZ_AHNF02000104.1_cds_WP_000608295.1_706	32.964	361	389
WP_000738262.1	lcl|NZ_AHNF02000104.1_cds_WP_001198107.1_705	32.637	383	389
WP_000738262.1	lcl|NZ_AHNF02000104.1_cds_WP_002106355.1_716	30.053	376	389
WP_000738262.1	lcl|NZ_AHNF02000104.1_cds_WP_000575178.1_762	25.815	368	389
WP_000738262.1	lcl|NZ_AHNF02000084.1_cds_WP_001982414.1_1499	25.532	376	389
WP_000738262.1	lcl|NZ_AHNF02000027.1_cds_WP_000538757.1_3433	27.374	358	389
WP_000952994.1	lcl|NZ_AHNF02000104.1_cds_WP_002106362.1_723	44.291	289	291
WP_000721297.1	lcl|NZ_AHNF02000118.1_cds_WP_000696063.1_125	40.374	696	696
WP_000721297.1	lcl|NZ_AHNF02000104.1_cds_WP_025185178.1_726	28.929	439	696
WP_000721297.1	lcl|NZ_AHNF02000111.1_cds_WP_002106447.1_512	28.767	438	696
WP_000721297.1	lcl|NZ_AHNF02000105.1_cds_WP_002106419.1_603	32.773	238	696
WP_000721297.1	lcl|NZ_AHNF02000104.1_cds_WP_000440092.1_725	27.835	194	696
WP_000721297.1	lcl|NZ_AHNF02000060.1_cds_WP_000995952.1_2164	29.839	248	696
