WP_000340713.1	lcl|NZ_JQOS01000060.1_cds_WP_000340715.1_1548	95.349	86	106
WP_000412665.1	lcl|NZ_JQOS01000060.1_cds_WP_000410267.1_1547	95.192	312	314
WP_000412665.1	lcl|NZ_JQOS01000007.1_cds_WP_000744698.1_305	24.925	333	314
WP_000412665.1	lcl|NZ_JQOS01000060.1_cds_WP_042752260.1_1544	26.394	269	314
WP_000412665.1	lcl|NZ_JQOS01000074.1_cds_WP_000723082.1_1768	22.680	291	314
WP_000361605.1	lcl|NZ_JQOS01000060.1_cds_WP_061227065.1_1525	52.196	592	597
WP_000361605.1	lcl|NZ_JQOS01000093.1_cds_WP_000172210.1_2099	35.450	378	597
WP_000361605.1	lcl|NZ_JQOS01000085.1_cds_WP_000667646.1_1995	32.832	399	597
WP_000361605.1	lcl|NZ_JQOS01000001.1_cds_WP_000828456.1_78	31.591	421	597
WP_000361605.1	lcl|NZ_JQOS01000100.1_cds_WP_000510776.1_2201	28.372	215	597
WP_000361605.1	lcl|NZ_JQOS01000196.1_cds_WP_000619182.1_3326	29.960	247	597
WP_000361605.1	lcl|NZ_JQOS01000094.1_cds_WP_001161019.1_2115	31.579	209	597
WP_000361605.1	lcl|NZ_JQOS01000057.1_cds_WP_001052496.1_1465	25.703	249	597
WP_000361605.1	lcl|NZ_JQOS01000093.1_cds_WP_002071818.1_2085	30.131	229	597
WP_000361605.1	lcl|NZ_JQOS01000098.1_cds_WP_000433117.1_2164	28.947	228	597
WP_000361605.1	lcl|NZ_JQOS01000142.1_cds_WP_061227176.1_2751	24.883	213	597
WP_000361605.1	lcl|NZ_JQOS01000019.1_cds_WP_001141155.1_614	31.364	220	597
WP_000361605.1	lcl|NZ_JQOS01000196.1_cds_WP_000218838.1_3325	28.980	245	597
WP_000361605.1	lcl|NZ_JQOS01000208.1_cds_WP_000666554.1_3443	27.966	236	597
WP_000361605.1	lcl|NZ_JQOS01000155.1_cds_WP_001089503.1_2972	29.091	220	597
WP_000361605.1	lcl|NZ_JQOS01000192.1_cds_WP_000184524.1_3286	27.979	193	597
WP_000361605.1	lcl|NZ_JQOS01000039.1_cds_WP_000047473.1_1042	26.977	215	597
WP_000361605.1	lcl|NZ_JQOS01000103.1_cds_WP_000052667.1_2253	26.201	229	597
WP_000361605.1	lcl|NZ_JQOS01000114.1_cds_WP_000603361.1_2423	25.000	228	597
WP_000361605.1	lcl|NZ_JQOS01000140.1_cds_WP_000651462.1_2716	26.984	252	597
WP_000361605.1	lcl|NZ_JQOS01000189.1_cds_WP_000590871.1_3255	24.651	215	597
WP_000361605.1	lcl|NZ_JQOS01000059.1_cds_WP_061227058.1_1496	27.660	235	597
