WP_000340713.1	lcl|NZ_JQPK01000054.1_cds_WP_000340715.1_1517	95.349	86	106
WP_000412665.1	lcl|NZ_JQPK01000054.1_cds_WP_000410267.1_1516	95.192	312	314
WP_000412665.1	lcl|NZ_JQPK01000070.1_cds_WP_000744700.1_1897	24.925	333	314
WP_000412665.1	lcl|NZ_JQPK01000054.1_cds_WP_000646253.1_1513	26.766	269	314
WP_000412665.1	lcl|NZ_JQPK01000177.1_cds_WP_000723090.1_3570	22.680	291	314
WP_000361605.1	lcl|NZ_JQPK01000054.1_cds_WP_002106376.1_1494	52.196	592	597
WP_000361605.1	lcl|NZ_JQPK01000053.1_cds_WP_000172203.1_1465	35.450	378	597
WP_000361605.1	lcl|NZ_JQPK01000089.1_cds_WP_000667646.1_2308	32.832	399	597
WP_000361605.1	lcl|NZ_JQPK01000009.1_cds_WP_000828456.1_143	31.591	421	597
WP_000361605.1	lcl|NZ_JQPK01000083.1_cds_WP_061244888.1_2228	28.372	215	597
WP_000361605.1	lcl|NZ_JQPK01000031.1_cds_WP_001161019.1_744	31.579	209	597
WP_000361605.1	lcl|NZ_JQPK01000001.1_cds_WP_061286768.1_9	29.555	247	597
WP_000361605.1	lcl|NZ_JQPK01000052.1_cds_WP_001052498.1_1433	24.900	249	597
WP_000361605.1	lcl|NZ_JQPK01000053.1_cds_WP_002071818.1_1451	30.131	229	597
WP_000361605.1	lcl|NZ_JQPK01000046.1_cds_WP_000433117.1_1282	28.947	228	597
WP_000361605.1	lcl|NZ_JQPK01000012.1_cds_WP_001982953.1_255	24.779	226	597
WP_000361605.1	lcl|NZ_JQPK01000046.1_cds_WP_000666544.1_1230	28.205	234	597
WP_000361605.1	lcl|NZ_JQPK01000257.1_cds_WP_001141158.1_3926	31.364	220	597
WP_000361605.1	lcl|NZ_JQPK01000001.1_cds_WP_000218832.1_10	28.980	245	597
WP_000361605.1	lcl|NZ_JQPK01000046.1_cds_WP_001089499.1_1250	29.091	220	597
WP_000361605.1	lcl|NZ_JQPK01000161.1_cds_WP_000184524.1_3382	27.979	193	597
