WP_000340713.1	lcl|NZ_AFLB01000066.1_cds_WP_000340715.1_2257	95.349	86	106
WP_000412665.1	lcl|NZ_AFLB01000066.1_cds_WP_000410273.1_2256	95.192	312	314
WP_000412665.1	lcl|NZ_AFLB01000066.1_cds_WP_000093099.1_2236	53.968	63	314
WP_000412665.1	lcl|NZ_AFLB01000016.1_cds_WP_000744700.1_3607	24.925	333	314
WP_000412665.1	lcl|NZ_AFLB01000066.1_cds_WP_000646252.1_2253	26.766	269	314
WP_000412665.1	lcl|NZ_AFLB01000066.1_cds_WP_000600889.1_2227	26.425	193	314
WP_000412665.1	lcl|NZ_AFLB01000032.1_cds_WP_000723090.1_3081	22.680	291	314
WP_000361605.1	lcl|NZ_AFLB01000045.1_cds_WP_000172202.1_2722	35.185	378	597
WP_000361605.1	lcl|NZ_AFLB01000077.1_cds_WP_000667646.1_2049	32.832	399	597
WP_000361605.1	lcl|NZ_AFLB01000287.1_cds_WP_000828455.1_270	31.591	421	597
WP_000361605.1	lcl|NZ_AFLB01000066.1_cds_WP_000834715.1_2233	31.169	385	597
WP_000361605.1	lcl|NZ_AFLB01000095.1_cds_WP_000510777.1_1867	28.372	215	597
WP_000361605.1	lcl|NZ_AFLB01000171.1_cds_WP_001161019.1_955	31.579	209	597
WP_000361605.1	lcl|NZ_AFLB01000156.1_cds_WP_000619175.1_1210	29.555	247	597
WP_000361605.1	lcl|NZ_AFLB01000045.1_cds_WP_000942282.1_2708	30.568	229	597
WP_000361605.1	lcl|NZ_AFLB01000050.1_cds_WP_001052498.1_2588	24.900	249	597
WP_000361605.1	lcl|NZ_AFLB01000022.1_cds_WP_000433117.1_3363	28.947	228	597
WP_000361605.1	lcl|NZ_AFLB01000020.1_cds_WP_001982953.1_3453	24.779	226	597
WP_000361605.1	lcl|NZ_AFLB01000259.1_cds_WP_001141158.1_302	31.364	220	597
WP_000361605.1	lcl|NZ_AFLB01000156.1_cds_WP_000218838.1_1209	28.980	245	597
WP_000361605.1	lcl|NZ_AFLB01000142.1_cds_WP_000666552.1_1396	27.778	234	597
WP_000361605.1	lcl|NZ_AFLB01000022.1_cds_WP_001089500.1_3396	29.091	220	597
WP_000361605.1	lcl|NZ_AFLB01000036.1_cds_WP_000184524.1_2944	27.979	193	597
WP_000361605.1	lcl|NZ_AFLB01000161.1_cds_WP_000047473.1_1136	26.977	215	597
WP_000361605.1	lcl|NZ_AFLB01000211.1_cds_WP_000052667.1_511	26.201	229	597
WP_000361605.1	lcl|NZ_AFLB01000242.1_cds_WP_000590867.1_344	24.651	215	597
WP_000361605.1	lcl|NZ_AFLB01000152.1_cds_WP_000603361.1_1300	25.000	228	597
WP_000361605.1	lcl|NZ_AFLB01000141.1_cds_WP_000675807.1_1416	26.800	250	597
WP_000361605.1	lcl|NZ_AFLB01000288.1_cds_WP_001288326.1_242	27.542	236	597
WP_000361605.1	lcl|NZ_AFLB01000176.1_cds_WP_001049205.1_906	27.451	255	597
WP_000361605.1	lcl|NZ_AFLB01000176.1_cds_WP_001049205.1_906	25.328	229	597
WP_000361605.1	lcl|NZ_AFLB01000048.1_cds_WP_000598571.1_2638	26.244	221	597
WP_000361605.1	lcl|NZ_AFLB01000152.1_cds_WP_000054169.1_1284	24.876	201	597
WP_000361605.1	lcl|NZ_AFLB01000172.1_cds_WP_000136057.1_947	28.000	225	597
WP_000361605.1	lcl|NZ_AFLB01000234.1_cds_WP_000626143.1_370	29.327	208	597
WP_000361605.1	lcl|NZ_AFLB01000234.1_cds_WP_000626143.1_370	24.719	178	597
WP_000361605.1	lcl|NZ_AFLB01000258.1_cds_WP_000481720.1_306	24.783	230	597
WP_000361605.1	lcl|NZ_AFLB01000258.1_cds_WP_000481720.1_306	23.431	239	597
WP_000361605.1	lcl|NZ_AFLB01000045.1_cds_WP_000172202.1_2722	35.185	378	597
WP_000361605.1	lcl|NZ_AFLB01000077.1_cds_WP_000667646.1_2049	32.832	399	597
WP_000361605.1	lcl|NZ_AFLB01000287.1_cds_WP_000828455.1_270	31.591	421	597
WP_000361605.1	lcl|NZ_AFLB01000066.1_cds_WP_000834715.1_2233	31.169	385	597
WP_000361605.1	lcl|NZ_AFLB01000095.1_cds_WP_000510777.1_1867	28.372	215	597
WP_000361605.1	lcl|NZ_AFLB01000171.1_cds_WP_001161019.1_955	31.579	209	597
WP_000361605.1	lcl|NZ_AFLB01000156.1_cds_WP_000619175.1_1210	29.555	247	597
WP_000361605.1	lcl|NZ_AFLB01000045.1_cds_WP_000942282.1_2708	30.568	229	597
WP_000361605.1	lcl|NZ_AFLB01000050.1_cds_WP_001052498.1_2588	24.900	249	597
WP_000361605.1	lcl|NZ_AFLB01000022.1_cds_WP_000433117.1_3363	28.947	228	597
WP_000361605.1	lcl|NZ_AFLB01000020.1_cds_WP_001982953.1_3453	24.779	226	597
WP_000361605.1	lcl|NZ_AFLB01000259.1_cds_WP_001141158.1_302	31.364	220	597
WP_000361605.1	lcl|NZ_AFLB01000156.1_cds_WP_000218838.1_1209	28.980	245	597
WP_000361605.1	lcl|NZ_AFLB01000142.1_cds_WP_000666552.1_1396	27.778	234	597
WP_000361605.1	lcl|NZ_AFLB01000022.1_cds_WP_001089500.1_3396	29.091	220	597
WP_000361605.1	lcl|NZ_AFLB01000036.1_cds_WP_000184524.1_2944	27.979	193	597
WP_000361605.1	lcl|NZ_AFLB01000161.1_cds_WP_000047473.1_1136	26.977	215	597
WP_000361605.1	lcl|NZ_AFLB01000211.1_cds_WP_000052667.1_511	26.201	229	597
WP_000361605.1	lcl|NZ_AFLB01000242.1_cds_WP_000590867.1_344	24.651	215	597
WP_000361605.1	lcl|NZ_AFLB01000152.1_cds_WP_000603361.1_1300	25.000	228	597
WP_000361605.1	lcl|NZ_AFLB01000141.1_cds_WP_000675807.1_1416	26.800	250	597
WP_000361605.1	lcl|NZ_AFLB01000288.1_cds_WP_001288326.1_242	27.542	236	597
WP_000361605.1	lcl|NZ_AFLB01000176.1_cds_WP_001049205.1_906	27.451	255	597
WP_000361605.1	lcl|NZ_AFLB01000176.1_cds_WP_001049205.1_906	25.328	229	597
WP_000361605.1	lcl|NZ_AFLB01000048.1_cds_WP_000598571.1_2638	26.244	221	597
WP_000361605.1	lcl|NZ_AFLB01000152.1_cds_WP_000054169.1_1284	24.876	201	597
WP_000361605.1	lcl|NZ_AFLB01000172.1_cds_WP_000136057.1_947	28.000	225	597
WP_000361605.1	lcl|NZ_AFLB01000234.1_cds_WP_000626143.1_370	29.327	208	597
WP_000361605.1	lcl|NZ_AFLB01000234.1_cds_WP_000626143.1_370	24.719	178	597
WP_000361605.1	lcl|NZ_AFLB01000258.1_cds_WP_000481720.1_306	24.783	230	597
WP_000361605.1	lcl|NZ_AFLB01000258.1_cds_WP_000481720.1_306	23.431	239	597
WP_000699347.1	lcl|NZ_AFLB01000066.1_cds_WP_000646252.1_2253	31.014	345	350
WP_000699347.1	lcl|NZ_AFLB01000032.1_cds_WP_000723090.1_3081	24.438	356	350
WP_000699347.1	lcl|NZ_AFLB01000016.1_cds_WP_000744700.1_3607	24.576	354	350
WP_000699347.1	lcl|NZ_AFLB01000066.1_cds_WP_000600889.1_2227	24.384	365	350
WP_000699347.1	lcl|NZ_AFLB01000074.1_cds_WP_001984071.1_2096	24.194	310	350
WP_000699347.1	lcl|NZ_AFLB01000066.1_cds_WP_000410273.1_2256	24.437	311	350
WP_000699347.1	lcl|NZ_AFLB01000018.1_cds_WP_000649925.1_3570	24.675	308	350
WP_000699347.1	lcl|NZ_AFLB01000066.1_cds_WP_001067557.1_2250	25.000	256	350
WP_000699347.1	lcl|NZ_AFLB01000136.1_cds_WP_000709511.1_1493	25.882	255	350
WP_000699347.1	lcl|NZ_AFLB01000062.1_cds_WP_001074785.1_2310	25.000	256	350
WP_000699347.1	lcl|NZ_AFLB01000032.1_cds_WP_000601375.1_3055	21.557	334	350
WP_000699347.1	lcl|NZ_AFLB01000032.1_cds_WP_000487322.1_3053	26.519	181	350
WP_000699347.1	lcl|NZ_AFLB01000162.1_cds_WP_001003555.1_1101	24.468	188	350
WP_000275582.1	lcl|NZ_AFLB01000066.1_cds_WP_001230564.1_2224	37.237	333	349
WP_000275582.1	lcl|NZ_AFLB01000066.1_cds_WP_000582618.1_2220	34.545	330	349
WP_000275582.1	lcl|NZ_AFLB01000002.1_cds_WP_001011675.1_3702	36.957	276	349
WP_000275582.1	lcl|NZ_AFLB01000066.1_cds_WP_001230564.1_2224	37.237	333	349
WP_000275582.1	lcl|NZ_AFLB01000066.1_cds_WP_000582618.1_2220	34.545	330	349
WP_000275582.1	lcl|NZ_AFLB01000002.1_cds_WP_001011675.1_3702	36.957	276	349
WP_000623952.1	lcl|NZ_AFLB01000066.1_cds_WP_000132016.1_2228	37.975	237	247
WP_000623952.1	lcl|NZ_AFLB01000066.1_cds_WP_001046757.1_2218	34.802	227	247
WP_000208484.1	lcl|NZ_AFLB01000120.1_cds_WP_001982325.1_1549	26.316	266	323
WP_000208484.1	lcl|NZ_AFLB01000032.1_cds_WP_000675255.1_3050	24.715	263	323
WP_000208484.1	lcl|NZ_AFLB01000064.1_cds_WP_000421034.1_2277	23.297	279	323
WP_000208484.1	lcl|NZ_AFLB01000120.1_cds_WP_001982325.1_1549	26.316	266	323
WP_000208484.1	lcl|NZ_AFLB01000032.1_cds_WP_000675255.1_3050	24.715	263	323
WP_000208484.1	lcl|NZ_AFLB01000064.1_cds_WP_000421034.1_2277	23.297	279	323
WP_000615098.1	lcl|NZ_AFLB01000016.1_cds_WP_001082180.1_3635	25.311	241	340
WP_000615098.1	lcl|NZ_AFLB01000195.1_cds_WP_000283287.1_681	24.000	200	340
WP_000615098.1	lcl|NZ_AFLB01000032.1_cds_WP_000661932.1_3049	20.667	300	340
WP_000615098.1	lcl|NZ_AFLB01000028.1_cds_WP_000402845.1_3159	21.862	247	340
WP_000615098.1	lcl|NZ_AFLB01000004.1_cds_WP_002082140.1_3687	23.906	297	340
WP_000373631.1	lcl|NZ_AFLB01000004.1_cds_WP_000977950.1_3689	25.526	333	609
WP_000723077.1	lcl|NZ_AFLB01000066.1_cds_WP_000600889.1_2227	84.498	329	332
WP_000723077.1	lcl|NZ_AFLB01000066.1_cds_WP_000646252.1_2253	31.126	302	332
WP_000723077.1	lcl|NZ_AFLB01000018.1_cds_WP_000649925.1_3570	28.707	317	332
WP_000723077.1	lcl|NZ_AFLB01000032.1_cds_WP_000723090.1_3081	28.097	331	332
WP_000723077.1	lcl|NZ_AFLB01000016.1_cds_WP_000744700.1_3607	29.697	330	332
WP_000723077.1	lcl|NZ_AFLB01000136.1_cds_WP_000709511.1_1493	26.852	324	332
WP_000723077.1	lcl|NZ_AFLB01000074.1_cds_WP_001984071.1_2096	26.115	314	332
WP_000723077.1	lcl|NZ_AFLB01000032.1_cds_WP_000487322.1_3053	25.915	355	332
WP_000723077.1	lcl|NZ_AFLB01000066.1_cds_WP_001067557.1_2250	23.792	269	332
WP_000723077.1	lcl|NZ_AFLB01000032.1_cds_WP_000475904.1_3064	28.625	269	332
WP_000723077.1	lcl|NZ_AFLB01000066.1_cds_WP_000410273.1_2256	21.014	276	332
WP_000723077.1	lcl|NZ_AFLB01000032.1_cds_WP_000601375.1_3055	20.890	292	332
WP_001054317.1	lcl|NZ_AFLB01000066.1_cds_WP_000947844.1_2226	65.365	384	392
WP_001054317.1	lcl|NZ_AFLB01000244.1_cds_WP_001281953.1_337	32.558	301	392
WP_001054317.1	lcl|NZ_AFLB01000066.1_cds_WP_000582222.1_2238	29.412	340	392
WP_001054317.1	lcl|NZ_AFLB01000066.1_cds_WP_001198107.1_2249	27.476	313	392
WP_001054317.1	lcl|NZ_AFLB01000066.1_cds_WP_000608295.1_2248	27.219	338	392
WP_001054317.1	lcl|NZ_AFLB01000032.1_cds_WP_000575178.1_3075	26.506	249	392
WP_001054317.1	lcl|NZ_AFLB01000170.1_cds_WP_000538752.1_992	27.925	265	392
WP_001054317.1	lcl|NZ_AFLB01000066.1_cds_WP_000346036.1_2219	24.332	337	392
WP_000656817.1	lcl|NZ_AFLB01000066.1_cds_WP_000516588.1_2225	55.500	200	206
WP_000656817.1	lcl|NZ_AFLB01000067.1_cds_WP_000644954.1_2201	31.776	107	206
WP_000656817.1	lcl|NZ_AFLB01000120.1_cds_WP_000007746.1_1533	25.781	128	206
WP_000656817.1	lcl|NZ_AFLB01000120.1_cds_WP_000007746.1_1533	30.769	117	206
WP_000656817.1	lcl|NZ_AFLB01000066.1_cds_WP_223809837.1_2235	24.627	134	206
WP_000656817.1	lcl|NZ_AFLB01000066.1_cds_WP_223809837.1_2235	32.727	110	206
WP_000656817.1	lcl|NZ_AFLB01000074.1_cds_WP_000690880.1_2097	27.350	117	206
WP_000853941.1	lcl|NZ_AFLB01000066.1_cds_WP_001230564.1_2224	65.774	336	334
WP_000853941.1	lcl|NZ_AFLB01000066.1_cds_WP_000582618.1_2220	39.264	326	334
WP_000853941.1	lcl|NZ_AFLB01000002.1_cds_WP_001011675.1_3702	36.000	300	334
WP_000853941.1	lcl|NZ_AFLB01000066.1_cds_WP_001230564.1_2224	65.774	336	334
WP_000853941.1	lcl|NZ_AFLB01000066.1_cds_WP_000582618.1_2220	39.264	326	334
WP_000853941.1	lcl|NZ_AFLB01000002.1_cds_WP_001011675.1_3702	36.000	300	334
WP_000824284.1	lcl|NZ_AFLB01000066.1_cds_WP_000823150.1_2223	60.207	387	386
WP_000824284.1	lcl|NZ_AFLB01000032.1_cds_WP_000734456.1_3066	26.389	144	386
WP_000432841.1	lcl|NZ_AFLB01000066.1_cds_WP_000800438.1_2222	46.377	345	349
WP_000432841.1	lcl|NZ_AFLB01000066.1_cds_WP_000774262.1_2252	30.252	238	349
WP_000432841.1	lcl|NZ_AFLB01000032.1_cds_WP_000859505.1_3052	26.877	253	349
