WP_000340713.1	lcl|NZ_AOVZ01000020.1_cds_WP_000340715.1_262	95.349	86	106
WP_000412665.1	lcl|NZ_AOVZ01000020.1_cds_WP_000410273.1_263	95.192	312	314
WP_000412665.1	lcl|NZ_AOVZ01000020.1_cds_WP_000093099.1_283	53.968	63	314
WP_000412665.1	lcl|NZ_AOVZ01000104.1_cds_WP_000744700.1_2377	24.925	333	314
WP_000412665.1	lcl|NZ_AOVZ01000020.1_cds_WP_000646250.1_266	26.766	269	314
WP_000412665.1	lcl|NZ_AOVZ01000020.1_cds_WP_000600889.1_292	26.425	193	314
WP_000412665.1	lcl|NZ_AOVZ01000020.1_cds_WP_000723090.1_345	22.680	291	314
WP_000361605.1	lcl|NZ_AOVZ01000070.1_cds_WP_000172202.1_1330	35.185	378	597
WP_000361605.1	lcl|NZ_AOVZ01000071.1_cds_WP_000667646.1_1373	32.832	399	597
WP_000361605.1	lcl|NZ_AOVZ01000104.1_cds_WP_000828455.1_2288	31.591	421	597
WP_000361605.1	lcl|NZ_AOVZ01000020.1_cds_WP_000834715.1_286	31.169	385	597
WP_000361605.1	lcl|NZ_AOVZ01000126.1_cds_WP_000510777.1_3106	28.372	215	597
WP_000361605.1	lcl|NZ_AOVZ01000111.1_cds_WP_001161019.1_2710	31.579	209	597
WP_000361605.1	lcl|NZ_AOVZ01000108.1_cds_WP_000619175.1_2575	29.555	247	597
WP_000361605.1	lcl|NZ_AOVZ01000070.1_cds_WP_000942282.1_1316	30.568	229	597
WP_000361605.1	lcl|NZ_AOVZ01000108.1_cds_WP_001052498.1_2619	24.900	249	597
WP_000361605.1	lcl|NZ_AOVZ01000021.1_cds_WP_000433117.1_426	28.947	228	597
WP_000361605.1	lcl|NZ_AOVZ01000118.1_cds_WP_001982953.1_2905	24.779	226	597
WP_000361605.1	lcl|NZ_AOVZ01000099.1_cds_WP_001141158.1_2130	31.364	220	597
WP_000361605.1	lcl|NZ_AOVZ01000108.1_cds_WP_000218838.1_2574	28.980	245	597
WP_000361605.1	lcl|NZ_AOVZ01000138.1_cds_WP_000666552.1_3522	27.778	234	597
WP_000361605.1	lcl|NZ_AOVZ01000021.1_cds_WP_001089500.1_394	29.091	220	597
WP_000361605.1	lcl|NZ_AOVZ01000075.1_cds_WP_000184524.1_1505	27.979	193	597
WP_000361605.1	lcl|NZ_AOVZ01000062.1_cds_WP_000047473.1_1226	26.977	215	597
WP_000361605.1	lcl|NZ_AOVZ01000026.1_cds_WP_000052667.1_585	26.201	229	597
