WP_000340713.1	lcl|NZ_JADDWC010000005.1_cds_WP_002725873.1_2807	90.698	86	106
WP_000412665.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733579.1_2806	91.083	314	314
WP_000412665.1	lcl|NZ_JADDWC010000018.1_cds_WP_002722638.1_668	24.615	325	314
WP_000412665.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733534.1_2803	26.022	269	314
WP_000412665.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740024.1_2712	23.891	293	314
WP_000412665.1	lcl|NZ_JADDWC010000030.1_cds_WP_002743770.1_1634	22.941	170	314
WP_000412665.1	lcl|NZ_JADDWC010000005.1_cds_WP_016749081.1_2774	26.490	151	314
WP_000412665.1	lcl|NZ_JADDWC010000006.1_cds_WP_002728309.1_3057	23.151	311	314
WP_000361605.1	lcl|NZ_JADDWC010000065.1_cds_WP_002742222.1_2896	35.676	370	597
WP_000361605.1	lcl|NZ_JADDWC010000002.1_cds_WP_002723347.1_1603	31.436	404	597
WP_000361605.1	lcl|NZ_JADDWC010000031.1_cds_WP_002741286.1_1659	32.542	421	597
WP_000361605.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740724.1_2781	32.576	396	597
WP_000361605.1	lcl|NZ_JADDWC010000005.1_cds_IQA59_RS03475_2770	38.261	230	597
WP_000361605.1	lcl|NZ_JADDWC010000008.1_cds_WP_002739451.1_3236	27.830	212	597
WP_000361605.1	lcl|NZ_JADDWC010000009.1_cds_WP_002726143.1_3346	31.081	222	597
WP_000361605.1	lcl|NZ_JADDWC010000011.1_cds_WP_002752475.1_135	26.407	231	597
WP_000361605.1	lcl|NZ_JADDWC010000003.1_cds_WP_002734207.1_2037	30.303	231	597
WP_000361605.1	lcl|NZ_JADDWC010000051.1_cds_WP_002738485.1_2549	30.319	188	597
WP_000361605.1	lcl|NZ_JADDWC010000004.1_cds_WP_002721914.1_2484	27.935	247	597
WP_000361605.1	lcl|NZ_JADDWC010000001.1_cds_WP_002724285.1_813	28.879	232	597
WP_000361605.1	lcl|NZ_JADDWC010000004.1_cds_WP_002721827.1_2516	29.302	215	597
WP_000361605.1	lcl|NZ_JADDWC010000028.1_cds_WP_002729296.1_1391	28.704	216	597
WP_000361605.1	lcl|NZ_JADDWC010000010.1_cds_WP_002728388.1_46	27.778	216	597
WP_000361605.1	lcl|NZ_JADDWC010000008.1_cds_WP_002725984.1_3268	24.779	226	597
WP_000361605.1	lcl|NZ_JADDWC010000011.1_cds_WP_002729758.1_144	32.273	220	597
WP_000361605.1	lcl|NZ_JADDWC010000014.1_cds_WP_002733837.1_453	28.235	255	597
WP_000361605.1	lcl|NZ_JADDWC010000014.1_cds_WP_002733837.1_453	26.230	183	597
WP_000361605.1	lcl|NZ_JADDWC010000001.1_cds_WP_002730493.1_831	25.581	215	597
WP_000361605.1	lcl|NZ_JADDWC010000001.1_cds_WP_002724311.1_812	25.911	247	597
WP_000361605.1	lcl|NZ_JADDWC010000026.1_cds_WP_032853264.1_1266	26.293	232	597
WP_000361605.1	lcl|NZ_JADDWC010000026.1_cds_WP_032853264.1_1266	27.389	157	597
WP_000361605.1	lcl|NZ_JADDWC010000011.1_cds_WP_002729133.1_127	27.234	235	597
WP_000361605.1	lcl|NZ_JADDWC010000002.1_cds_WP_002735056.1_1518	25.714	210	597
WP_000361605.1	lcl|NZ_JADDWC010000017.1_cds_WP_002733736.1_620	26.587	252	597
