WP_000340713.1	lcl|NZ_RQHO01000003.1_cds_WP_135663333.1_3534	64.865	74	106
WP_000412665.1	lcl|NZ_RQHO01000003.1_cds_WP_135663361.1_3535	83.548	310	314
WP_000412665.1	lcl|NZ_RQHO01000002.1_cds_WP_100725791.1_914	23.333	330	314
WP_000412665.1	lcl|NZ_RQHO01000002.1_cds_WP_135652128.1_3085	22.185	302	314
WP_000412665.1	lcl|NZ_RQHO01000002.1_cds_WP_135652118.1_3067	25.668	187	314
WP_000412665.1	lcl|NZ_RQHO01000002.1_cds_WP_135638522.1_3087	22.500	280	314
WP_000412665.1	lcl|NZ_RQHO01000004.1_cds_WP_100715920.1_3401	23.529	170	314
WP_000361605.1	lcl|NZ_RQHO01000003.1_cds_WP_135663337.1_3537	50.791	569	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135651700.1_1942	43.983	241	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_100716163.1_1199	37.415	294	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135662361.1_1483	36.900	271	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135662164.1_1139	37.544	285	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135662365.1_1485	34.252	254	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135661658.1_22	28.846	364	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135591471.1_2267	29.279	222	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_100717653.1_380	26.724	232	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135592251.1_2998	30.213	235	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135663211.1_1458	30.631	222	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_100728022.1_2937	28.070	228	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135605817.1_724	32.889	225	597
WP_000361605.1	lcl|NZ_RQHO01000004.1_cds_WP_135663499.1_3372	27.966	236	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135662437.1_1610	28.358	201	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135653122.1_1391	28.509	228	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_100718973.1_288	29.577	213	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135652094.1_2972	26.852	216	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135605214.1_1501	27.168	173	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_100717123.1_2723	26.339	224	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_100716583.1_457	24.554	224	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_100720566.1_572	24.324	222	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_239671187.1_2696	27.727	220	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_100718965.1_296	28.713	202	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135652296.1_458	27.329	161	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135652296.1_458	25.714	245	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_100716774.1_2574	24.000	225	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135652444.1_166	28.444	225	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135594505.1_1813	28.000	225	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135594505.1_1813	27.869	183	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135662343.1_1457	28.194	227	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135662557.1_1855	27.155	232	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135651725.1_2023	23.902	205	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135662258.1_1336	24.670	227	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_100717642.1_392	26.522	230	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_100717642.1_392	25.668	187	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135662838.1_2423	26.000	200	597
WP_000361605.1	lcl|NZ_RQHO01000003.1_cds_WP_135663337.1_3537	50.791	569	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135651700.1_1942	43.983	241	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_100716163.1_1199	37.415	294	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135662361.1_1483	36.900	271	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135662164.1_1139	37.544	285	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135662365.1_1485	34.252	254	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135661658.1_22	28.846	364	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135591471.1_2267	29.279	222	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_100717653.1_380	26.724	232	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135592251.1_2998	30.213	235	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135663211.1_1458	30.631	222	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_100728022.1_2937	28.070	228	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135605817.1_724	32.889	225	597
WP_000361605.1	lcl|NZ_RQHO01000004.1_cds_WP_135663499.1_3372	27.966	236	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135662437.1_1610	28.358	201	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135653122.1_1391	28.509	228	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_100718973.1_288	29.577	213	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135652094.1_2972	26.852	216	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135605214.1_1501	27.168	173	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_100717123.1_2723	26.339	224	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_100716583.1_457	24.554	224	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_100720566.1_572	24.324	222	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_239671187.1_2696	27.727	220	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_100718965.1_296	28.713	202	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135652296.1_458	27.329	161	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135652296.1_458	25.714	245	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_100716774.1_2574	24.000	225	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135652444.1_166	28.444	225	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135594505.1_1813	28.000	225	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135594505.1_1813	27.869	183	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135662343.1_1457	28.194	227	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135662557.1_1855	27.155	232	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135651725.1_2023	23.902	205	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135662258.1_1336	24.670	227	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_100717642.1_392	26.522	230	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_100717642.1_392	25.668	187	597
WP_000361605.1	lcl|NZ_RQHO01000002.1_cds_WP_135662838.1_2423	26.000	200	597
WP_000699347.1	lcl|NZ_RQHO01000002.1_cds_WP_135638522.1_3087	27.247	356	350
WP_000699347.1	lcl|NZ_RQHO01000002.1_cds_WP_100725791.1_914	24.432	352	350
WP_000699347.1	lcl|NZ_RQHO01000004.1_cds_WP_100715920.1_3401	25.469	373	350
WP_000699347.1	lcl|NZ_RQHO01000002.1_cds_WP_135652118.1_3067	22.599	354	350
WP_000699347.1	lcl|NZ_RQHO01000002.1_cds_WP_135662355.1_1477	23.894	339	350
WP_000699347.1	lcl|NZ_RQHO01000002.1_cds_WP_135652128.1_3085	24.427	262	350
WP_000699347.1	lcl|NZ_RQHO01000002.1_cds_WP_135662078.1_941	29.609	179	350
WP_000699347.1	lcl|NZ_RQHO01000002.1_cds_WP_135663142.1_3097	34.351	131	350
WP_000699347.1	lcl|NZ_RQHO01000002.1_cds_WP_100721309.1_1297	27.132	258	350
WP_000699347.1	lcl|NZ_RQHO01000003.1_cds_WP_135663361.1_3535	22.581	279	350
WP_000699347.1	lcl|NZ_RQHO01000002.1_cds_WP_100716204.1_1245	26.394	269	350
WP_000699347.1	lcl|NZ_RQHO01000002.1_cds_WP_135663138.1_3094	23.077	299	350
WP_000699347.1	lcl|NZ_RQHO01000004.1_cds_WP_208730464.1_3390	25.339	221	350
WP_000699347.1	lcl|NZ_RQHO01000002.1_cds_WP_135661930.1_575	21.805	266	350
WP_000699347.1	lcl|NZ_RQHO01000002.1_cds_WP_135662235.1_1253	21.531	209	350
WP_000699347.1	lcl|NZ_RQHO01000002.1_cds_WP_135591134.1_862	29.032	155	350
WP_000275582.1	lcl|NZ_RQHO01000003.1_cds_WP_135663351.1_3545	32.036	334	349
WP_000275582.1	lcl|NZ_RQHO01000002.1_cds_WP_135593803.1_1969	33.457	269	349
WP_000275582.1	lcl|NZ_RQHO01000003.1_cds_WP_135663351.1_3545	32.036	334	349
WP_000275582.1	lcl|NZ_RQHO01000002.1_cds_WP_135593803.1_1969	33.457	269	349
WP_000808025.1	lcl|NZ_RQHO01000002.1_cds_WP_135652117.1_3064	31.868	91	441
WP_000808025.1	lcl|NZ_RQHO01000002.1_cds_WP_135652121.1_3072	23.980	196	441
