WP_000340713.1	lcl|NZ_AP025028.1_cds_WP_109019586.1_2140	69.014	71	106
WP_000412665.1	lcl|NZ_AP025028.1_cds_WP_109019372.1_2139	82.258	310	314
WP_000412665.1	lcl|NZ_AP025028.1_cds_WP_109019587.1_2110	50.000	314	314
WP_000412665.1	lcl|NZ_AP025028.1_cds_WP_109021488.1_3379	25.806	217	314
WP_000412665.1	lcl|NZ_AP025028.1_cds_WP_109019369.1_2143	24.607	191	314
WP_000412665.1	lcl|NZ_AP025028.1_cds_WP_174705662.1_3407	24.918	305	314
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109020425.1_2708	40.755	265	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109021689.1_3600	37.643	263	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109021739.1_51	31.852	405	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109021374.1_3252	31.519	349	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109021376.1_3254	37.066	259	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_242935351.1_841	36.364	231	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109019245.1_2274	32.184	261	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109018453.1_1140	27.477	222	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109019485.1_2017	29.046	241	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109019693.1_1645	29.075	227	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109021894.1_216	29.148	223	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_242935178.1_2324	30.412	194	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109020093.1_582	25.862	232	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109018946.1_1453	26.106	226	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109022085.1_429	31.481	216	597
WP_000361605.1	lcl|NZ_AP025030.1_cds_WP_242935475.1_3875	27.014	211	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109019995.1_1865	26.906	223	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109021961.1_288	29.730	222	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109019027.1_2510	26.961	204	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109020961.1_3059	28.141	199	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109018680.1_928	26.222	225	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109019511.1_1988	27.778	216	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_167837079.1_1298	26.087	230	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109019486.1_2016	25.105	239	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109019486.1_2016	28.025	157	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109019385.1_2126	30.882	204	597
WP_000361605.1	lcl|NZ_AP025030.1_cds_WP_109022487.1_3867	25.333	225	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109020779.1_716	28.511	235	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109020779.1_716	25.806	186	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109019159.1_2366	31.073	177	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_167837181.1_2905	27.094	203	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109020657.1_832	27.041	196	597
WP_000361605.1	lcl|NZ_AP025028.1_cds_WP_109019913.1_1895	28.767	219	597
