WP_000340713.1	lcl|NZ_JADDXH010000004.1_cds_WP_002725873.1_2673	90.698	86	106
WP_000412665.1	lcl|NZ_JADDXH010000004.1_cds_WP_061209188.1_2674	91.667	312	314
WP_000412665.1	lcl|NZ_JADDXH010000106.1_cds_WP_061208146.1_152	24.308	325	314
WP_000412665.1	lcl|NZ_JADDXH010000186.1_cds_WP_061209097.1_1342	22.941	170	314
WP_000412665.1	lcl|NZ_JADDXH010000062.1_cds_WP_011671706.1_2892	23.549	293	314
WP_000412665.1	lcl|NZ_JADDXH010000045.1_cds_WP_002729504.1_2617	22.941	170	314
WP_000412665.1	lcl|NZ_JADDXH010000039.1_cds_WP_061208650.1_2516	23.151	311	314
WP_000652101.1	lcl|NZ_JADDXH010000004.1_cds_IQA81_RS16995_2675	66.364	110	427
WP_000652101.1	lcl|NZ_JADDXH010000004.1_cds_IQA81_RS16995_2675	42.938	177	427
WP_000652101.1	lcl|NZ_JADDXH010000004.1_cds_IQA81_RS16995_2675	39.086	197	427
WP_000652101.1	lcl|NZ_JADDXH010000004.1_cds_IQA81_RS16995_2675	55.172	29	427
WP_000652101.1	lcl|NZ_JADDXH010000004.1_cds_IQA81_RS16995_2675	54.167	48	427
WP_000361605.1	lcl|NZ_JADDXH010000004.1_cds_WP_061208759.1_2676	82.203	590	597
WP_000361605.1	lcl|NZ_JADDXH010000116.1_cds_WP_061207593.1_257	35.946	370	597
WP_000361605.1	lcl|NZ_JADDXH010000127.1_cds_WP_061207469.1_502	31.436	404	597
WP_000361605.1	lcl|NZ_JADDXH010000167.1_cds_WP_011671171.1_956	32.464	422	597
WP_000361605.1	lcl|NZ_JADDXH010000193.1_cds_WP_061208601.1_1409	27.830	212	597
WP_000361605.1	lcl|NZ_JADDXH010000024.1_cds_WP_061209087.1_2267	30.631	222	597
WP_000361605.1	lcl|NZ_JADDXH010000005.1_cds_WP_061208213.1_2834	26.141	241	597
WP_000361605.1	lcl|NZ_JADDXH010000172.1_cds_WP_002721914.1_1141	27.935	247	597
WP_000361605.1	lcl|NZ_JADDXH010000185.1_cds_WP_061207927.1_1320	30.303	231	597
WP_000361605.1	lcl|NZ_JADDXH010000154.1_cds_WP_061209175.1_832	30.319	188	597
WP_000361605.1	lcl|NZ_JADDXH010000224.1_cds_WP_002724285.1_1900	28.879	232	597
WP_000361605.1	lcl|NZ_JADDXH010000172.1_cds_WP_011670070.1_1109	29.289	239	597
WP_000361605.1	lcl|NZ_JADDXH010000172.1_cds_WP_061207856.1_1090	28.704	216	597
WP_000361605.1	lcl|NZ_JADDXH010000005.1_cds_WP_061208218.1_2844	32.727	220	597
WP_000361605.1	lcl|NZ_JADDXH010000147.1_cds_WP_002725984.1_723	24.779	226	597
WP_000361605.1	lcl|NZ_JADDXH010000038.1_cds_WP_061208560.1_2474	28.235	255	597
WP_000361605.1	lcl|NZ_JADDXH010000038.1_cds_WP_061208560.1_2474	26.230	183	597
WP_000361605.1	lcl|NZ_JADDXH010000222.1_cds_WP_002751341.1_1860	27.315	216	597
WP_000361605.1	lcl|NZ_JADDXH010000252.1_cds_WP_002730493.1_2208	25.581	215	597
WP_000361605.1	lcl|NZ_JADDXH010000224.1_cds_WP_002724311.1_1899	25.911	247	597
WP_000361605.1	lcl|NZ_JADDXH010000086.1_cds_WP_061209043.1_3185	26.293	232	597
WP_000361605.1	lcl|NZ_JADDXH010000086.1_cds_WP_061209043.1_3185	27.389	157	597
WP_000361605.1	lcl|NZ_JADDXH010000064.1_cds_WP_061208076.1_2922	27.381	252	597
WP_000361605.1	lcl|NZ_JADDXH010000005.1_cds_WP_011671589.1_2827	27.660	235	597
WP_000361605.1	lcl|NZ_JADDXH010000169.1_cds_WP_002735056.1_1005	25.714	210	597
WP_000361605.1	lcl|NZ_JADDXH010000216.1_cds_WP_061208575.1_1728	26.364	220	597
WP_000361605.1	lcl|NZ_JADDXH010000204.1_cds_WP_061208303.1_1631	25.641	234	597
WP_000361605.1	lcl|NZ_JADDXH010000204.1_cds_WP_061208303.1_1631	24.706	255	597
WP_000361605.1	lcl|NZ_JADDXH010000066.1_cds_WP_061208842.1_2930	44.828	58	597
WP_000361605.1	lcl|NZ_JADDXH010000066.1_cds_WP_061208842.1_2930	23.118	186	597
WP_000361605.1	lcl|NZ_JADDXH010000086.1_cds_WP_061209046.1_3176	27.111	225	597
WP_000361605.1	lcl|NZ_JADDXH010000195.1_cds_WP_061208192.1_1494	21.845	206	597
WP_000361605.1	lcl|NZ_JADDXH010000004.1_cds_WP_061208759.1_2676	82.203	590	597
WP_000361605.1	lcl|NZ_JADDXH010000116.1_cds_WP_061207593.1_257	35.946	370	597
WP_000361605.1	lcl|NZ_JADDXH010000127.1_cds_WP_061207469.1_502	31.436	404	597
WP_000361605.1	lcl|NZ_JADDXH010000167.1_cds_WP_011671171.1_956	32.464	422	597
WP_000361605.1	lcl|NZ_JADDXH010000193.1_cds_WP_061208601.1_1409	27.830	212	597
WP_000361605.1	lcl|NZ_JADDXH010000024.1_cds_WP_061209087.1_2267	30.631	222	597
WP_000361605.1	lcl|NZ_JADDXH010000005.1_cds_WP_061208213.1_2834	26.141	241	597
WP_000361605.1	lcl|NZ_JADDXH010000172.1_cds_WP_002721914.1_1141	27.935	247	597
WP_000361605.1	lcl|NZ_JADDXH010000185.1_cds_WP_061207927.1_1320	30.303	231	597
WP_000361605.1	lcl|NZ_JADDXH010000154.1_cds_WP_061209175.1_832	30.319	188	597
WP_000361605.1	lcl|NZ_JADDXH010000224.1_cds_WP_002724285.1_1900	28.879	232	597
WP_000361605.1	lcl|NZ_JADDXH010000172.1_cds_WP_011670070.1_1109	29.289	239	597
WP_000361605.1	lcl|NZ_JADDXH010000172.1_cds_WP_061207856.1_1090	28.704	216	597
WP_000361605.1	lcl|NZ_JADDXH010000005.1_cds_WP_061208218.1_2844	32.727	220	597
WP_000361605.1	lcl|NZ_JADDXH010000147.1_cds_WP_002725984.1_723	24.779	226	597
WP_000361605.1	lcl|NZ_JADDXH010000038.1_cds_WP_061208560.1_2474	28.235	255	597
WP_000361605.1	lcl|NZ_JADDXH010000038.1_cds_WP_061208560.1_2474	26.230	183	597
WP_000361605.1	lcl|NZ_JADDXH010000222.1_cds_WP_002751341.1_1860	27.315	216	597
WP_000361605.1	lcl|NZ_JADDXH010000252.1_cds_WP_002730493.1_2208	25.581	215	597
WP_000361605.1	lcl|NZ_JADDXH010000224.1_cds_WP_002724311.1_1899	25.911	247	597
WP_000361605.1	lcl|NZ_JADDXH010000086.1_cds_WP_061209043.1_3185	26.293	232	597
WP_000361605.1	lcl|NZ_JADDXH010000086.1_cds_WP_061209043.1_3185	27.389	157	597
WP_000361605.1	lcl|NZ_JADDXH010000064.1_cds_WP_061208076.1_2922	27.381	252	597
WP_000361605.1	lcl|NZ_JADDXH010000005.1_cds_WP_011671589.1_2827	27.660	235	597
WP_000361605.1	lcl|NZ_JADDXH010000169.1_cds_WP_002735056.1_1005	25.714	210	597
WP_000361605.1	lcl|NZ_JADDXH010000216.1_cds_WP_061208575.1_1728	26.364	220	597
WP_000361605.1	lcl|NZ_JADDXH010000204.1_cds_WP_061208303.1_1631	25.641	234	597
WP_000361605.1	lcl|NZ_JADDXH010000204.1_cds_WP_061208303.1_1631	24.706	255	597
WP_000361605.1	lcl|NZ_JADDXH010000066.1_cds_WP_061208842.1_2930	44.828	58	597
WP_000361605.1	lcl|NZ_JADDXH010000066.1_cds_WP_061208842.1_2930	23.118	186	597
WP_000361605.1	lcl|NZ_JADDXH010000086.1_cds_WP_061209046.1_3176	27.111	225	597
WP_000361605.1	lcl|NZ_JADDXH010000195.1_cds_WP_061208192.1_1494	21.845	206	597
WP_000699347.1	lcl|NZ_JADDXH010000004.1_cds_WP_061208754.1_2678	54.598	348	350
WP_000699347.1	lcl|NZ_JADDXH010000062.1_cds_WP_011671706.1_2892	24.157	356	350
WP_000699347.1	lcl|NZ_JADDXH010000106.1_cds_WP_061208146.1_152	25.281	356	350
WP_000699347.1	lcl|NZ_JADDXH010000186.1_cds_WP_061209097.1_1342	25.256	293	350
WP_000699347.1	lcl|NZ_JADDXH010000078.1_cds_WP_061207995.1_3082	23.596	356	350
WP_000699347.1	lcl|NZ_JADDXH010000045.1_cds_WP_002729504.1_2617	25.737	373	350
WP_000699347.1	lcl|NZ_JADDXH010000039.1_cds_WP_061208650.1_2516	24.405	336	350
WP_000699347.1	lcl|NZ_JADDXH010000004.1_cds_WP_061209188.1_2674	22.442	303	350
WP_000699347.1	lcl|NZ_JADDXH010000039.1_cds_WP_002754065.1_2513	25.882	255	350
WP_000699347.1	lcl|NZ_JADDXH010000025.1_cds_WP_061208031.1_2294	26.882	186	350
WP_000699347.1	lcl|NZ_JADDXH010000025.1_cds_WP_061208029.1_2296	21.302	338	350
WP_000699347.1	lcl|NZ_JADDXH010000217.1_cds_WP_002751102.1_1787	24.615	260	350
WP_000699347.1	lcl|NZ_JADDXH010000189.1_cds_WP_011669202.1_1365	23.529	187	350
WP_000275582.1	lcl|NZ_JADDXH010000186.1_cds_WP_061209100.1_1339	37.838	333	349
WP_000275582.1	lcl|NZ_JADDXH010000191.1_cds_WP_061208977.1_1392	34.259	324	349
WP_000275582.1	lcl|NZ_JADDXH010000025.1_cds_WP_061208040.1_2283	30.267	337	349
WP_000275582.1	lcl|NZ_JADDXH010000004.1_cds_WP_061208758.1_2682	26.616	263	349
WP_000275582.1	lcl|NZ_JADDXH010000186.1_cds_WP_061209100.1_1339	37.838	333	349
WP_000275582.1	lcl|NZ_JADDXH010000191.1_cds_WP_061208977.1_1392	34.259	324	349
WP_000275582.1	lcl|NZ_JADDXH010000025.1_cds_WP_061208040.1_2283	30.267	337	349
WP_000275582.1	lcl|NZ_JADDXH010000004.1_cds_WP_061208758.1_2682	26.616	263	349
WP_000808025.1	lcl|NZ_JADDXH010000004.1_cds_WP_061208757.1_2681	28.333	120	441
WP_000808025.1	lcl|NZ_JADDXH010000230.1_cds_WP_002723163.1_1950	29.213	89	441
WP_000808025.1	lcl|NZ_JADDXH010000098.1_cds_WP_002759031.1_1	28.571	91	441
WP_000623952.1	lcl|NZ_JADDXH010000004.1_cds_WP_061208756.1_2680	48.511	235	247
WP_000623952.1	lcl|NZ_JADDXH010000186.1_cds_WP_061209106.1_1333	37.826	230	247
WP_000623952.1	lcl|NZ_JADDXH010000215.1_cds_WP_061209107.1_1726	33.184	223	247
WP_000208484.1	lcl|NZ_JADDXH010000004.1_cds_WP_061208756.1_2680	32.075	318	323
WP_000208484.1	lcl|NZ_JADDXH010000178.1_cds_WP_011670298.1_1257	25.188	266	323
