WP_000340713.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753574.1_857	98.837	86	106
WP_000412665.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755091.1_856	96.795	312	314
WP_000412665.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753565.1_1323	24.925	333	314
WP_000412665.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755430.1_853	25.157	318	314
WP_000412665.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755262.1_784	22.887	284	314
WP_000361605.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754165.1_833	52.961	591	597
WP_000361605.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754744.1_1745	35.185	378	597
WP_000361605.1	lcl|NZ_AHMJ02000012.1_cds_WP_004752998.1_2182	32.178	404	597
WP_000361605.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755367.1_1408	31.591	421	597
WP_000361605.1	lcl|NZ_AHMJ02000002.1_cds_WP_004750725.1_3251	27.907	215	597
WP_000361605.1	lcl|NZ_AHMJ02000009.1_cds_WP_004751633.1_2881	29.600	250	597
WP_000361605.1	lcl|NZ_AHMJ02000002.1_cds_WP_004750340.1_3345	32.057	209	597
WP_000361605.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754327.1_1725	30.736	231	597
WP_000361605.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754759.1_1207	25.207	242	597
WP_000361605.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752581.1_2534	29.386	228	597
WP_000361605.1	lcl|NZ_AHMJ02000009.1_cds_WP_004751619.1_2880	27.530	247	597
WP_000361605.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753899.1_1116	30.052	193	597
WP_000361605.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752322.1_2567	29.091	220	597
WP_000361605.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752570.1_2587	27.778	234	597
WP_000361605.1	lcl|NZ_AHMJ02000024.1_cds_WP_004755898.1_455	24.413	213	597
WP_000361605.1	lcl|NZ_AHMJ02000012.1_cds_WP_004753339.1_2097	30.909	220	597
WP_000361605.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753839.1_952	23.276	232	597
WP_000361605.1	lcl|NZ_AHMJ02000010.1_cds_WP_016749953.1_2409	26.512	215	597
WP_000361605.1	lcl|NZ_AHMJ02000009.1_cds_WP_004751574.1_2811	27.542	236	597
WP_000361605.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754310.1_1507	25.764	229	597
WP_000361605.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753756.1_744	24.506	253	597
WP_000361605.1	lcl|NZ_AHMJ02000024.1_cds_WP_004755856.1_388	23.457	243	597
WP_000361605.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752046.1_2309	26.908	249	597
WP_000361605.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752046.1_2309	25.764	229	597
WP_000361605.1	lcl|NZ_AHMJ02000023.1_cds_WP_004755651.1_490	26.244	221	597
WP_000361605.1	lcl|NZ_AHMJ02000009.1_cds_WP_004751431.1_2775	24.359	234	597
WP_000361605.1	lcl|NZ_AHMJ02000009.1_cds_WP_004751431.1_2775	23.013	239	597
WP_000361605.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754099.1_1740	28.641	206	597
WP_000361605.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754099.1_1740	24.719	178	597
WP_000361605.1	lcl|NZ_AHMJ02000012.1_cds_WP_004752989.1_2135	27.556	225	597
WP_000361605.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754862.1_936	23.423	222	597
WP_000361605.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754165.1_833	52.961	591	597
WP_000361605.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754744.1_1745	35.185	378	597
WP_000361605.1	lcl|NZ_AHMJ02000012.1_cds_WP_004752998.1_2182	32.178	404	597
WP_000361605.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755367.1_1408	31.591	421	597
WP_000361605.1	lcl|NZ_AHMJ02000002.1_cds_WP_004750725.1_3251	27.907	215	597
WP_000361605.1	lcl|NZ_AHMJ02000009.1_cds_WP_004751633.1_2881	29.600	250	597
WP_000361605.1	lcl|NZ_AHMJ02000002.1_cds_WP_004750340.1_3345	32.057	209	597
WP_000361605.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754327.1_1725	30.736	231	597
WP_000361605.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754759.1_1207	25.207	242	597
WP_000361605.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752581.1_2534	29.386	228	597
WP_000361605.1	lcl|NZ_AHMJ02000009.1_cds_WP_004751619.1_2880	27.530	247	597
WP_000361605.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753899.1_1116	30.052	193	597
WP_000361605.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752322.1_2567	29.091	220	597
