WP_000340713.1	lcl|NZ_JQOW01000121.1_cds_WP_000340715.1_2786	95.349	86	106
WP_000412665.1	lcl|NZ_JQOW01000121.1_cds_WP_000410273.1_2785	95.192	312	314
WP_000412665.1	lcl|NZ_JQOW01000018.1_cds_WP_000744695.1_426	24.925	333	314
WP_000412665.1	lcl|NZ_JQOW01000121.1_cds_WP_000646255.1_2782	26.766	269	314
WP_000412665.1	lcl|NZ_JQOW01000058.1_cds_WP_000600891.1_1517	26.425	193	314
WP_000412665.1	lcl|NZ_JQOW01000085.1_cds_WP_000649929.1_2097	27.829	327	314
WP_000412665.1	lcl|NZ_JQOW01000058.1_cds_WP_000723081.1_1465	22.680	291	314
WP_000361605.1	lcl|NZ_JQOW01000074.1_cds_WP_000172209.1_1863	35.450	378	597
WP_000361605.1	lcl|NZ_JQOW01000001.1_cds_WP_000667646.1_9	32.832	399	597
WP_000361605.1	lcl|NZ_JQOW01000041.1_cds_WP_000828456.1_1156	31.591	421	597
WP_000361605.1	lcl|NZ_JQOW01000058.1_cds_WP_000834719.1_1523	31.169	385	597
WP_000361605.1	lcl|NZ_JQOW01000145.1_cds_WP_000510772.1_3072	28.372	215	597
WP_000361605.1	lcl|NZ_JQOW01000014.1_cds_WP_000619183.1_336	29.960	247	597
WP_000361605.1	lcl|NZ_JQOW01000069.1_cds_WP_001161019.1_1742	31.579	209	597
WP_000361605.1	lcl|NZ_JQOW01000044.1_cds_WP_001052496.1_1196	25.703	249	597
WP_000361605.1	lcl|NZ_JQOW01000074.1_cds_WP_002071818.1_1877	30.131	229	597
WP_000361605.1	lcl|NZ_JQOW01000089.1_cds_WP_000433117.1_2241	28.947	228	597
WP_000361605.1	lcl|NZ_JQOW01000068.1_cds_WP_001982953.1_1724	24.779	226	597
WP_000361605.1	lcl|NZ_JQOW01000104.1_cds_WP_000666544.1_2488	28.205	234	597
WP_000361605.1	lcl|NZ_JQOW01000174.1_cds_WP_001141155.1_3409	31.364	220	597
WP_000361605.1	lcl|NZ_JQOW01000045.1_cds_WP_001089503.1_1222	29.091	220	597
WP_000361605.1	lcl|NZ_JQOW01000014.1_cds_WP_000218834.1_335	29.388	245	597
WP_000361605.1	lcl|NZ_JQOW01000015.1_cds_WP_000184524.1_351	27.979	193	597
WP_000361605.1	lcl|NZ_JQOW01000030.1_cds_WP_000047473.1_749	26.977	215	597
WP_000361605.1	lcl|NZ_JQOW01000055.1_cds_WP_000052667.1_1370	26.201	229	597
WP_000361605.1	lcl|NZ_JQOW01000047.1_cds_WP_000603361.1_1272	25.000	228	597
WP_000361605.1	lcl|NZ_JQOW01000139.1_cds_WP_000651462.1_3029	26.984	252	597
WP_000361605.1	lcl|NZ_JQOW01000159.1_cds_WP_000590871.1_3272	24.651	215	597
WP_000361605.1	lcl|NZ_JQOW01000040.1_cds_WP_001049213.1_1052	27.451	255	597
WP_000361605.1	lcl|NZ_JQOW01000040.1_cds_WP_001049213.1_1052	25.764	229	597
WP_000361605.1	lcl|NZ_JQOW01000116.1_cds_WP_001288322.1_2690	27.660	235	597
WP_000361605.1	lcl|NZ_JQOW01000002.1_cds_WP_000598571.1_35	26.244	221	597
WP_000361605.1	lcl|NZ_JQOW01000054.1_cds_WP_000054169.1_1352	24.876	201	597
WP_000361605.1	lcl|NZ_JQOW01000074.1_cds_WP_000626143.1_1858	29.327	208	597
WP_000361605.1	lcl|NZ_JQOW01000074.1_cds_WP_000626143.1_1858	24.719	178	597
WP_000361605.1	lcl|NZ_JQOW01000079.1_cds_WP_000136058.1_1998	27.753	227	597
WP_000361605.1	lcl|NZ_JQOW01000051.1_cds_WP_000481721.1_1328	24.783	230	597
WP_000361605.1	lcl|NZ_JQOW01000051.1_cds_WP_000481721.1_1328	23.431	239	597
WP_000361605.1	lcl|NZ_JQOW01000074.1_cds_WP_000172209.1_1863	35.450	378	597
WP_000361605.1	lcl|NZ_JQOW01000001.1_cds_WP_000667646.1_9	32.832	399	597
WP_000361605.1	lcl|NZ_JQOW01000041.1_cds_WP_000828456.1_1156	31.591	421	597
WP_000361605.1	lcl|NZ_JQOW01000058.1_cds_WP_000834719.1_1523	31.169	385	597
WP_000361605.1	lcl|NZ_JQOW01000145.1_cds_WP_000510772.1_3072	28.372	215	597
