WP_000340713.1	lcl|NZ_JQPO01000042.1_cds_WP_000340715.1_1038	95.349	86	106
WP_000412665.1	lcl|NZ_JQPO01000042.1_cds_WP_000410275.1_1037	95.161	310	314
WP_000412665.1	lcl|NZ_JQPO01000011.1_cds_WP_000744700.1_329	24.925	333	314
WP_000412665.1	lcl|NZ_JQPO01000042.1_cds_WP_000723078.1_988	22.022	277	314
WP_000412665.1	lcl|NZ_JQPO01000042.1_cds_WP_000723090.1_968	22.680	291	314
WP_000412665.1	lcl|NZ_JQPO01000042.1_cds_WP_000567887.1_986	23.364	214	314
WP_000361605.1	lcl|NZ_JQPO01000110.1_cds_WP_000172203.1_2336	35.450	378	597
WP_000361605.1	lcl|NZ_JQPO01000026.1_cds_WP_000667646.1_700	32.832	399	597
WP_000361605.1	lcl|NZ_JQPO01000010.1_cds_WP_000828456.1_281	31.591	421	597
WP_000361605.1	lcl|NZ_JQPO01000042.1_cds_WP_000614938.1_1011	32.932	249	597
WP_000361605.1	lcl|NZ_JQPO01000256.1_cds_WP_000510777.1_3900	28.372	215	597
WP_000361605.1	lcl|NZ_JQPO01000138.1_cds_WP_000619174.1_2799	29.960	247	597
WP_000361605.1	lcl|NZ_JQPO01000106.1_cds_WP_001161020.1_2278	31.579	209	597
WP_000361605.1	lcl|NZ_JQPO01000102.1_cds_WP_001052495.1_2188	25.301	249	597
WP_000361605.1	lcl|NZ_JQPO01000087.1_cds_WP_000942282.1_1950	30.568	229	597
WP_000361605.1	lcl|NZ_JQPO01000047.1_cds_WP_000433117.1_1149	28.947	228	597
WP_000361605.1	lcl|NZ_JQPO01000003.1_cds_WP_001982953.1_18	24.779	226	597
WP_000361605.1	lcl|NZ_JQPO01000114.1_cds_WP_001141162.1_2360	31.364	220	597
WP_000361605.1	lcl|NZ_JQPO01000138.1_cds_WP_000218840.1_2798	28.980	245	597
WP_000361605.1	lcl|NZ_JQPO01000152.1_cds_WP_000666552.1_3022	27.778	234	597
WP_000361605.1	lcl|NZ_JQPO01000047.1_cds_WP_001089500.1_1117	29.091	220	597
WP_000361605.1	lcl|NZ_JQPO01000178.1_cds_WP_000184524.1_3350	27.979	193	597
WP_000361605.1	lcl|NZ_JQPO01000075.1_cds_WP_000047473.1_1638	26.977	215	597
WP_000361605.1	lcl|NZ_JQPO01000059.1_cds_WP_000052667.1_1383	26.201	229	597
WP_000361605.1	lcl|NZ_JQPO01000099.1_cds_WP_000651459.1_2132	26.984	252	597
WP_000361605.1	lcl|NZ_JQPO01000008.1_cds_WP_000603361.1_175	25.000	228	597
WP_000361605.1	lcl|NZ_JQPO01000159.1_cds_WP_061271016.1_3073	24.651	215	597
WP_000361605.1	lcl|NZ_JQPO01000137.1_cds_WP_061270992.1_2788	27.451	255	597
WP_000361605.1	lcl|NZ_JQPO01000137.1_cds_WP_061270992.1_2788	25.328	229	597
WP_000361605.1	lcl|NZ_JQPO01000104.1_cds_WP_001288326.1_2214	27.542	236	597
WP_000361605.1	lcl|NZ_JQPO01000160.1_cds_WP_000598571.1_3080	26.244	221	597
WP_000361605.1	lcl|NZ_JQPO01000145.1_cds_WP_000054169.1_2899	24.876	201	597
WP_000361605.1	lcl|NZ_JQPO01000192.1_cds_WP_061271084.1_3537	28.000	225	597
WP_000361605.1	lcl|NZ_JQPO01000110.1_cds_WP_000626143.1_2331	29.327	208	597
WP_000361605.1	lcl|NZ_JQPO01000110.1_cds_WP_000626143.1_2331	24.719	178	597
WP_000361605.1	lcl|NZ_JQPO01000194.1_cds_WP_000481721.1_3556	24.783	230	597
WP_000361605.1	lcl|NZ_JQPO01000194.1_cds_WP_000481721.1_3556	23.431	239	597
WP_000361605.1	lcl|NZ_JQPO01000110.1_cds_WP_000172203.1_2336	35.450	378	597
