WP_000340713.1	lcl|NZ_AKXF02000030.1_cds_WP_000340715.1_1060	95.349	86	106
WP_000412665.1	lcl|NZ_AKXF02000030.1_cds_WP_000712241.1_1061	94.872	312	314
WP_000412665.1	lcl|NZ_AKXF02000013.1_cds_WP_000744700.1_2836	24.925	333	314
WP_000412665.1	lcl|NZ_AKXF02000030.1_cds_WP_000646240.1_1064	26.394	269	314
WP_000412665.1	lcl|NZ_AKXF02000030.1_cds_WP_000723084.1_1131	23.024	291	314
WP_000361605.1	lcl|NZ_AKXF02000030.1_cds_WP_010679523.1_1083	52.027	592	597
WP_000361605.1	lcl|NZ_AKXF02000025.1_cds_WP_000172207.1_1431	35.200	375	597
WP_000361605.1	lcl|NZ_AKXF02000025.1_cds_WP_000667645.1_1474	33.083	399	597
WP_000361605.1	lcl|NZ_AKXF02000012.1_cds_WP_000828450.1_2923	31.591	421	597
WP_000361605.1	lcl|NZ_AKXF02000004.1_cds_WP_000510774.1_3431	28.372	215	597
WP_000361605.1	lcl|NZ_AKXF02000017.1_cds_WP_000619180.1_2317	29.960	247	597
WP_000361605.1	lcl|NZ_AKXF02000004.1_cds_WP_001161019.1_3530	31.579	209	597
WP_000361605.1	lcl|NZ_AKXF02000017.1_cds_WP_010679111.1_2360	25.301	249	597
WP_000361605.1	lcl|NZ_AKXF02000014.1_cds_WP_000942281.1_2789	30.568	229	597
WP_000361605.1	lcl|NZ_AKXF02000031.1_cds_WP_000433116.1_711	28.947	228	597
WP_000361605.1	lcl|NZ_AKXF02000010.1_cds_WP_001141164.1_3191	31.532	222	597
WP_000361605.1	lcl|NZ_AKXF02000011.1_cds_WP_001982953.1_3109	24.779	226	597
WP_000361605.1	lcl|NZ_AKXF02000017.1_cds_WP_000218838.1_2316	28.980	245	597
WP_000361605.1	lcl|NZ_AKXF02000031.1_cds_WP_000666552.1_764	27.778	234	597
WP_000361605.1	lcl|NZ_AKXF02000031.1_cds_WP_001089499.1_743	29.091	220	597
WP_000361605.1	lcl|NZ_AKXF02000022.1_cds_WP_000184523.1_1977	27.979	193	597
WP_000361605.1	lcl|NZ_AKXF02000016.1_cds_WP_000047473.1_2540	26.977	215	597
WP_000361605.1	lcl|NZ_AKXF02000012.1_cds_WP_000052667.1_3024	26.201	229	597
WP_000361605.1	lcl|NZ_AKXF02000030.1_cds_WP_000603361.1_952	25.000	228	597
WP_000361605.1	lcl|NZ_AKXF02000030.1_cds_WP_010679508.1_1173	26.984	252	597
WP_000361605.1	lcl|NZ_AKXF02000015.1_cds_WP_000590871.1_2583	24.651	215	597
WP_000361605.1	lcl|NZ_AKXF02000014.1_cds_WP_001288325.1_2658	27.542	236	597
WP_000361605.1	lcl|NZ_AKXF02000022.1_cds_WP_010679218.1_1650	27.309	249	597
WP_000361605.1	lcl|NZ_AKXF02000022.1_cds_WP_010679218.1_1650	25.328	229	597
WP_000361605.1	lcl|NZ_AKXF02000035.1_cds_WP_000598571.1_224	26.244	221	597
WP_000361605.1	lcl|NZ_AKXF02000030.1_cds_WP_000054171.1_972	24.876	201	597
WP_000361605.1	lcl|NZ_AKXF02000025.1_cds_WP_000136057.1_1525	28.000	225	597
WP_000361605.1	lcl|NZ_AKXF02000025.1_cds_WP_000626137.1_1438	29.327	208	597
WP_000361605.1	lcl|NZ_AKXF02000025.1_cds_WP_000626137.1_1438	24.719	178	597
WP_000361605.1	lcl|NZ_AKXF02000014.1_cds_WP_010679004.1_2696	24.783	230	597
WP_000361605.1	lcl|NZ_AKXF02000014.1_cds_WP_010679004.1_2696	23.431	239	597
WP_000361605.1	lcl|NZ_AKXF02000030.1_cds_WP_010679523.1_1083	52.027	592	597
WP_000361605.1	lcl|NZ_AKXF02000025.1_cds_WP_000172207.1_1431	35.200	375	597
WP_000361605.1	lcl|NZ_AKXF02000025.1_cds_WP_000667645.1_1474	33.083	399	597
WP_000361605.1	lcl|NZ_AKXF02000012.1_cds_WP_000828450.1_2923	31.591	421	597
WP_000361605.1	lcl|NZ_AKXF02000004.1_cds_WP_000510774.1_3431	28.372	215	597
WP_000361605.1	lcl|NZ_AKXF02000017.1_cds_WP_000619180.1_2317	29.960	247	597
WP_000361605.1	lcl|NZ_AKXF02000004.1_cds_WP_001161019.1_3530	31.579	209	597
WP_000361605.1	lcl|NZ_AKXF02000017.1_cds_WP_010679111.1_2360	25.301	249	597
WP_000361605.1	lcl|NZ_AKXF02000014.1_cds_WP_000942281.1_2789	30.568	229	597
WP_000361605.1	lcl|NZ_AKXF02000031.1_cds_WP_000433116.1_711	28.947	228	597
WP_000361605.1	lcl|NZ_AKXF02000010.1_cds_WP_001141164.1_3191	31.532	222	597
WP_000361605.1	lcl|NZ_AKXF02000011.1_cds_WP_001982953.1_3109	24.779	226	597
WP_000361605.1	lcl|NZ_AKXF02000017.1_cds_WP_000218838.1_2316	28.980	245	597
WP_000361605.1	lcl|NZ_AKXF02000031.1_cds_WP_000666552.1_764	27.778	234	597
WP_000361605.1	lcl|NZ_AKXF02000031.1_cds_WP_001089499.1_743	29.091	220	597
WP_000361605.1	lcl|NZ_AKXF02000022.1_cds_WP_000184523.1_1977	27.979	193	597
WP_000361605.1	lcl|NZ_AKXF02000016.1_cds_WP_000047473.1_2540	26.977	215	597
WP_000361605.1	lcl|NZ_AKXF02000012.1_cds_WP_000052667.1_3024	26.201	229	597
WP_000361605.1	lcl|NZ_AKXF02000030.1_cds_WP_000603361.1_952	25.000	228	597
WP_000361605.1	lcl|NZ_AKXF02000030.1_cds_WP_010679508.1_1173	26.984	252	597
WP_000361605.1	lcl|NZ_AKXF02000015.1_cds_WP_000590871.1_2583	24.651	215	597
WP_000361605.1	lcl|NZ_AKXF02000014.1_cds_WP_001288325.1_2658	27.542	236	597
WP_000361605.1	lcl|NZ_AKXF02000022.1_cds_WP_010679218.1_1650	27.309	249	597
WP_000361605.1	lcl|NZ_AKXF02000022.1_cds_WP_010679218.1_1650	25.328	229	597
WP_000361605.1	lcl|NZ_AKXF02000035.1_cds_WP_000598571.1_224	26.244	221	597
WP_000361605.1	lcl|NZ_AKXF02000030.1_cds_WP_000054171.1_972	24.876	201	597
WP_000361605.1	lcl|NZ_AKXF02000025.1_cds_WP_000136057.1_1525	28.000	225	597
WP_000361605.1	lcl|NZ_AKXF02000025.1_cds_WP_000626137.1_1438	29.327	208	597
WP_000361605.1	lcl|NZ_AKXF02000025.1_cds_WP_000626137.1_1438	24.719	178	597
WP_000361605.1	lcl|NZ_AKXF02000014.1_cds_WP_010679004.1_2696	24.783	230	597
WP_000361605.1	lcl|NZ_AKXF02000014.1_cds_WP_010679004.1_2696	23.431	239	597
WP_000699347.1	lcl|NZ_AKXF02000030.1_cds_WP_000646240.1_1064	31.304	345	350
WP_000699347.1	lcl|NZ_AKXF02000030.1_cds_WP_000723084.1_1131	23.876	356	350
WP_000699347.1	lcl|NZ_AKXF02000013.1_cds_WP_000744700.1_2836	24.576	354	350
WP_000699347.1	lcl|NZ_AKXF02000017.1_cds_WP_001984071.1_2263	24.194	310	350
WP_000699347.1	lcl|NZ_AKXF02000030.1_cds_WP_000712241.1_1061	24.437	311	350
WP_000699347.1	lcl|NZ_AKXF02000012.1_cds_WP_000649924.1_2993	24.675	308	350
WP_000699347.1	lcl|NZ_AKXF02000030.1_cds_WP_001067557.1_1067	25.000	256	350
WP_000699347.1	lcl|NZ_AKXF02000017.1_cds_WP_000709512.1_2274	25.882	255	350
WP_000699347.1	lcl|NZ_AKXF02000016.1_cds_WP_001074785.1_2472	25.000	256	350
WP_000699347.1	lcl|NZ_AKXF02000017.1_cds_WP_001003551.1_2339	24.468	188	350
WP_000275582.1	lcl|NZ_AKXF02000022.1_cds_WP_001011676.1_1684	37.319	276	349
WP_000275582.1	lcl|NZ_AKXF02000030.1_cds_WP_001033785.1_1093	28.783	337	349
WP_000275582.1	lcl|NZ_AKXF02000030.1_cds_WP_010679492.1_1087	27.859	341	349
WP_000275582.1	lcl|NZ_AKXF02000022.1_cds_WP_001011676.1_1684	37.319	276	349
WP_000275582.1	lcl|NZ_AKXF02000030.1_cds_WP_001033785.1_1093	28.783	337	349
WP_000275582.1	lcl|NZ_AKXF02000030.1_cds_WP_010679492.1_1087	27.859	341	349
WP_000623952.1	lcl|NZ_AKXF02000030.1_cds_WP_001035152.1_1106	35.938	64	247
WP_000208484.1	lcl|NZ_AKXF02000018.1_cds_WP_001982325.1_2211	26.316	266	323
WP_000208484.1	lcl|NZ_AKXF02000004.1_cds_WP_010678744.1_3404	23.297	279	323
WP_000208484.1	lcl|NZ_AKXF02000018.1_cds_WP_001982325.1_2211	26.316	266	323
WP_000208484.1	lcl|NZ_AKXF02000004.1_cds_WP_010678744.1_3404	23.297	279	323
WP_000615098.1	lcl|NZ_AKXF02000012.1_cds_WP_001082180.1_2860	25.311	241	340
WP_000615098.1	lcl|NZ_AKXF02000010.1_cds_WP_000283289.1_3256	23.116	199	340
WP_000615098.1	lcl|NZ_AKXF02000004.1_cds_WP_000402846.1_3580	22.267	247	340
WP_000723077.1	lcl|NZ_AKXF02000030.1_cds_WP_000646240.1_1064	31.126	302	332
WP_000723077.1	lcl|NZ_AKXF02000012.1_cds_WP_000649924.1_2993	29.126	309	332
WP_000723077.1	lcl|NZ_AKXF02000030.1_cds_WP_000723084.1_1131	28.399	331	332
WP_000723077.1	lcl|NZ_AKXF02000013.1_cds_WP_000744700.1_2836	29.697	330	332
WP_000723077.1	lcl|NZ_AKXF02000017.1_cds_WP_000709512.1_2274	26.852	324	332
WP_000723077.1	lcl|NZ_AKXF02000017.1_cds_WP_001984071.1_2263	26.115	314	332
WP_000723077.1	lcl|NZ_AKXF02000030.1_cds_WP_001067557.1_1067	23.792	269	332
WP_000723077.1	lcl|NZ_AKXF02000030.1_cds_WP_000475906.1_1114	29.368	269	332
WP_000723077.1	lcl|NZ_AKXF02000030.1_cds_WP_000712241.1_1061	21.014	276	332
WP_000723077.1	lcl|NZ_AKXF02000030.1_cds_WP_000378096.1_1084	25.616	203	332
WP_001054317.1	lcl|NZ_AKXF02000030.1_cds_WP_000172655.1_1085	30.471	361	392
WP_001054317.1	lcl|NZ_AKXF02000006.1_cds_WP_001281951.1_3340	32.558	301	392
WP_001054317.1	lcl|NZ_AKXF02000030.1_cds_WP_001198108.1_1068	27.476	313	392
WP_001054317.1	lcl|NZ_AKXF02000030.1_cds_WP_000608294.1_1069	27.515	338	392
WP_001054317.1	lcl|NZ_AKXF02000030.1_cds_WP_010679520.1_1125	26.506	249	392
WP_001054317.1	lcl|NZ_AKXF02000025.1_cds_WP_000538750.1_1499	27.925	265	392
WP_000656817.1	lcl|NZ_AKXF02000038.1_cds_WP_000644950.1_32	31.776	107	206
WP_000656817.1	lcl|NZ_AKXF02000018.1_cds_WP_000007754.1_2195	25.781	128	206
WP_000656817.1	lcl|NZ_AKXF02000018.1_cds_WP_000007754.1_2195	30.769	117	206
WP_000656817.1	lcl|NZ_AKXF02000017.1_cds_WP_000690880.1_2264	27.350	117	206
WP_000656817.1	lcl|NZ_AKXF02000030.1_cds_WP_000841461.1_1169	37.037	81	206
WP_000853941.1	lcl|NZ_AKXF02000030.1_cds_WP_001033785.1_1093	37.160	331	334
WP_000853941.1	lcl|NZ_AKXF02000022.1_cds_WP_001011676.1_1684	36.333	300	334
WP_000853941.1	lcl|NZ_AKXF02000030.1_cds_WP_010679492.1_1087	30.721	319	334
WP_000853941.1	lcl|NZ_AKXF02000030.1_cds_WP_001033785.1_1093	37.160	331	334
WP_000853941.1	lcl|NZ_AKXF02000022.1_cds_WP_001011676.1_1684	36.333	300	334
WP_000853941.1	lcl|NZ_AKXF02000030.1_cds_WP_010679492.1_1087	30.721	319	334
