WP_000340713.1	lcl|NZ_AHOL02000018.1_cds_WP_000340715.1_1801	95.349	86	106
WP_000412665.1	lcl|NZ_AHOL02000018.1_cds_WP_000410273.1_1800	95.192	312	314
WP_000412665.1	lcl|NZ_AHOL02000018.1_cds_WP_000093099.1_1780	53.968	63	314
WP_000412665.1	lcl|NZ_AHOL02000012.1_cds_WP_000744700.1_2876	24.925	333	314
WP_000412665.1	lcl|NZ_AHOL02000018.1_cds_WP_000646250.1_1797	26.766	269	314
WP_000412665.1	lcl|NZ_AHOL02000018.1_cds_WP_000600889.1_1771	26.425	193	314
WP_000412665.1	lcl|NZ_AHOL02000018.1_cds_WP_000723090.1_1718	22.680	291	314
WP_000361605.1	lcl|NZ_AHOL02000027.1_cds_WP_000172202.1_829	35.185	378	597
WP_000361605.1	lcl|NZ_AHOL02000027.1_cds_WP_000667646.1_786	32.832	399	597
WP_000361605.1	lcl|NZ_AHOL02000012.1_cds_WP_000828455.1_2965	31.591	421	597
WP_000361605.1	lcl|NZ_AHOL02000018.1_cds_WP_000834715.1_1777	31.169	385	597
WP_000361605.1	lcl|NZ_AHOL02000002.1_cds_WP_000510777.1_3453	28.372	215	597
WP_000361605.1	lcl|NZ_AHOL02000002.1_cds_WP_001161019.1_3552	31.579	209	597
WP_000361605.1	lcl|NZ_AHOL02000017.1_cds_WP_000619175.1_2070	29.555	247	597
WP_000361605.1	lcl|NZ_AHOL02000027.1_cds_WP_000942282.1_843	30.568	229	597
WP_000361605.1	lcl|NZ_AHOL02000017.1_cds_WP_001052498.1_2115	24.900	249	597
WP_000361605.1	lcl|NZ_AHOL02000015.1_cds_WP_000433117.1_2764	28.947	228	597
WP_000361605.1	lcl|NZ_AHOL02000016.1_cds_WP_001982953.1_2189	24.779	226	597
WP_000361605.1	lcl|NZ_AHOL02000027.1_cds_WP_001141158.1_697	31.364	220	597
WP_000361605.1	lcl|NZ_AHOL02000017.1_cds_WP_000218838.1_2069	28.980	245	597
WP_000361605.1	lcl|NZ_AHOL02000015.1_cds_WP_000666552.1_2712	27.778	234	597
WP_000361605.1	lcl|NZ_AHOL02000015.1_cds_WP_001089500.1_2732	29.091	220	597
WP_000361605.1	lcl|NZ_AHOL02000004.1_cds_WP_000184524.1_3357	27.979	193	597
WP_000361605.1	lcl|NZ_AHOL02000015.1_cds_WP_000047473.1_2457	26.977	215	597
WP_000361605.1	lcl|NZ_AHOL02000017.1_cds_WP_000052667.1_1968	26.201	229	597
WP_000361605.1	lcl|NZ_AHOL02000019.1_cds_WP_000590867.1_1628	24.651	215	597
WP_000361605.1	lcl|NZ_AHOL02000001.1_cds_WP_000603361.1_3667	25.000	228	597
WP_000361605.1	lcl|NZ_AHOL02000018.1_cds_WP_000675807.1_1675	26.800	250	597
WP_000361605.1	lcl|NZ_AHOL02000017.1_cds_WP_001288326.1_1850	27.542	236	597
WP_000361605.1	lcl|NZ_AHOL02000007.1_cds_WP_001049205.1_3140	27.451	255	597
WP_000361605.1	lcl|NZ_AHOL02000007.1_cds_WP_001049205.1_3140	25.328	229	597
