WP_000340713.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004462903.1_1721	94.186	86	106
WP_000412665.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464977.1_1722	92.581	310	314
WP_000412665.1	lcl|NZ_JAUOTG010000001.1_cds_WP_008393339.1_217	25.460	326	314
WP_000412665.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464967.1_1776	22.022	277	314
WP_000412665.1	lcl|NZ_JAUOTG010000022.1_cds_WP_282964026.1_1778	23.364	214	314
WP_000412665.1	lcl|NZ_JAUOTG010000001.1_cds_WP_032928188.1_333	24.699	332	314
WP_000412665.1	lcl|NZ_JAUOTG010000033.1_cds_WP_008394652.1_2161	23.549	293	314
WP_000412665.1	lcl|NZ_JAUOTG010000004.1_cds_WP_004468319.1_1644	22.353	170	314
WP_000361605.1	lcl|NZ_JAUOTG010000014.1_cds_WP_004457781.1_2960	35.389	373	597
WP_000361605.1	lcl|NZ_JAUOTG010000007.1_cds_WP_017863782.1_2403	32.346	405	597
WP_000361605.1	lcl|NZ_JAUOTG010000021.1_cds_WP_004480428.1_985	32.304	421	597
WP_000361605.1	lcl|NZ_JAUOTG010000022.1_cds_WP_075918478.1_1754	32.932	249	597
WP_000361605.1	lcl|NZ_JAUOTG010000003.1_cds_WP_004461439.1_2789	28.326	233	597
WP_000361605.1	lcl|NZ_JAUOTG010000005.1_cds_WP_004464005.1_3224	32.057	209	597
WP_000361605.1	lcl|NZ_JAUOTG010000044.1_cds_WP_004473839.1_2880	25.833	240	597
WP_000361605.1	lcl|NZ_JAUOTG010000001.1_cds_WP_282963591.1_287	31.481	216	597
WP_000361605.1	lcl|NZ_JAUOTG010000027.1_cds_WP_004466497.1_721	26.786	224	597
WP_000361605.1	lcl|NZ_JAUOTG010000006.1_cds_WP_004460145.1_1365	30.233	215	597
WP_000361605.1	lcl|NZ_JAUOTG010000006.1_cds_WP_004460086.1_1399	28.340	247	597
WP_000361605.1	lcl|NZ_JAUOTG010000012.1_cds_WP_004464119.1_2044	30.319	188	597
WP_000361605.1	lcl|NZ_JAUOTG010000011.1_cds_WP_004480113.1_1873	29.258	229	597
WP_000361605.1	lcl|NZ_JAUOTG010000003.1_cds_WP_004466161.1_2744	24.779	226	597
WP_000361605.1	lcl|NZ_JAUOTG010000006.1_cds_WP_004473583.1_1346	27.778	216	597
WP_000361605.1	lcl|NZ_JAUOTG010000002.1_cds_WP_004460645.1_1454	27.315	216	597
WP_000361605.1	lcl|NZ_JAUOTG010000001.1_cds_WP_046951137.1_288	26.721	247	597
WP_000361605.1	lcl|NZ_JAUOTG010000024.1_cds_WP_004461802.1_2518	23.438	256	597
WP_000361605.1	lcl|NZ_JAUOTG010000024.1_cds_WP_004461802.1_2518	26.752	157	597
WP_000361605.1	lcl|NZ_JAUOTG010000060.1_cds_WP_004466296.1_1985	27.234	235	597
WP_000361605.1	lcl|NZ_JAUOTG010000001.1_cds_WP_061205227.1_451	26.068	234	597
WP_000361605.1	lcl|NZ_JAUOTG010000007.1_cds_WP_004459763.1_2309	28.079	203	597
WP_000361605.1	lcl|NZ_JAUOTG010000030.1_cds_WP_004494631.1_1240	26.744	258	597
WP_000361605.1	lcl|NZ_JAUOTG010000030.1_cds_WP_004494631.1_1240	29.032	186	597
WP_000361605.1	lcl|NZ_JAUOTG010000028.1_cds_WP_004474610.1_801	26.562	256	597
WP_000361605.1	lcl|NZ_JAUOTG010000027.1_cds_WP_004474842.1_742	29.545	220	597
WP_000361605.1	lcl|NZ_JAUOTG010000021.1_cds_WP_004493055.1_969	26.364	220	597
WP_000361605.1	lcl|NZ_JAUOTG010000003.1_cds_WP_004474915.1_2865	22.727	220	597
WP_000361605.1	lcl|NZ_JAUOTG010000024.1_cds_WP_004461812.1_2509	28.444	225	597
WP_000361605.1	lcl|NZ_JAUOTG010000021.1_cds_WP_004459333.1_946	44.828	58	597
WP_000361605.1	lcl|NZ_JAUOTG010000021.1_cds_WP_004459333.1_946	22.581	186	597
WP_000361605.1	lcl|NZ_JAUOTG010000014.1_cds_WP_004457781.1_2960	35.389	373	597
WP_000361605.1	lcl|NZ_JAUOTG010000007.1_cds_WP_017863782.1_2403	32.346	405	597
WP_000361605.1	lcl|NZ_JAUOTG010000021.1_cds_WP_004480428.1_985	32.304	421	597
WP_000361605.1	lcl|NZ_JAUOTG010000022.1_cds_WP_075918478.1_1754	32.932	249	597
WP_000361605.1	lcl|NZ_JAUOTG010000003.1_cds_WP_004461439.1_2789	28.326	233	597
WP_000361605.1	lcl|NZ_JAUOTG010000005.1_cds_WP_004464005.1_3224	32.057	209	597
WP_000361605.1	lcl|NZ_JAUOTG010000044.1_cds_WP_004473839.1_2880	25.833	240	597
WP_000361605.1	lcl|NZ_JAUOTG010000001.1_cds_WP_282963591.1_287	31.481	216	597
WP_000361605.1	lcl|NZ_JAUOTG010000027.1_cds_WP_004466497.1_721	26.786	224	597
WP_000361605.1	lcl|NZ_JAUOTG010000006.1_cds_WP_004460145.1_1365	30.233	215	597
WP_000361605.1	lcl|NZ_JAUOTG010000006.1_cds_WP_004460086.1_1399	28.340	247	597
WP_000361605.1	lcl|NZ_JAUOTG010000012.1_cds_WP_004464119.1_2044	30.319	188	597
WP_000361605.1	lcl|NZ_JAUOTG010000011.1_cds_WP_004480113.1_1873	29.258	229	597
WP_000361605.1	lcl|NZ_JAUOTG010000003.1_cds_WP_004466161.1_2744	24.779	226	597
WP_000361605.1	lcl|NZ_JAUOTG010000006.1_cds_WP_004473583.1_1346	27.778	216	597
WP_000361605.1	lcl|NZ_JAUOTG010000002.1_cds_WP_004460645.1_1454	27.315	216	597
WP_000361605.1	lcl|NZ_JAUOTG010000001.1_cds_WP_046951137.1_288	26.721	247	597
WP_000361605.1	lcl|NZ_JAUOTG010000024.1_cds_WP_004461802.1_2518	23.438	256	597
WP_000361605.1	lcl|NZ_JAUOTG010000024.1_cds_WP_004461802.1_2518	26.752	157	597
WP_000361605.1	lcl|NZ_JAUOTG010000060.1_cds_WP_004466296.1_1985	27.234	235	597
WP_000361605.1	lcl|NZ_JAUOTG010000001.1_cds_WP_061205227.1_451	26.068	234	597
WP_000361605.1	lcl|NZ_JAUOTG010000007.1_cds_WP_004459763.1_2309	28.079	203	597
WP_000361605.1	lcl|NZ_JAUOTG010000030.1_cds_WP_004494631.1_1240	26.744	258	597
WP_000361605.1	lcl|NZ_JAUOTG010000030.1_cds_WP_004494631.1_1240	29.032	186	597
WP_000361605.1	lcl|NZ_JAUOTG010000028.1_cds_WP_004474610.1_801	26.562	256	597
WP_000361605.1	lcl|NZ_JAUOTG010000027.1_cds_WP_004474842.1_742	29.545	220	597
WP_000361605.1	lcl|NZ_JAUOTG010000021.1_cds_WP_004493055.1_969	26.364	220	597
WP_000361605.1	lcl|NZ_JAUOTG010000003.1_cds_WP_004474915.1_2865	22.727	220	597
WP_000361605.1	lcl|NZ_JAUOTG010000024.1_cds_WP_004461812.1_2509	28.444	225	597
WP_000361605.1	lcl|NZ_JAUOTG010000021.1_cds_WP_004459333.1_946	44.828	58	597
WP_000361605.1	lcl|NZ_JAUOTG010000021.1_cds_WP_004459333.1_946	22.581	186	597
WP_000699347.1	lcl|NZ_JAUOTG010000033.1_cds_WP_008394652.1_2161	25.000	356	350
WP_000699347.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464967.1_1776	24.789	355	350
WP_000699347.1	lcl|NZ_JAUOTG010000001.1_cds_WP_008393339.1_217	23.729	354	350
WP_000699347.1	lcl|NZ_JAUOTG010000004.1_cds_WP_004468319.1_1644	25.668	374	350
WP_000699347.1	lcl|NZ_JAUOTG010000013.1_cds_WP_004461234.1_899	26.154	260	350
WP_000699347.1	lcl|NZ_JAUOTG010000001.1_cds_WP_032928188.1_333	23.056	360	350
WP_000699347.1	lcl|NZ_JAUOTG010000022.1_cds_WP_282964026.1_1778	26.613	248	350
WP_000699347.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464977.1_1722	22.442	303	350
WP_000699347.1	lcl|NZ_JAUOTG010000013.1_cds_WP_004467290.1_896	25.490	255	350
WP_000699347.1	lcl|NZ_JAUOTG010000010.1_cds_WP_008398679.1_2595	27.237	257	350
WP_000699347.1	lcl|NZ_JAUOTG010000018.1_cds_WP_282963968.1_2236	24.064	187	350
WP_000275582.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004475149.1_1750	35.714	280	349
WP_000275582.1	lcl|NZ_JAUOTG010000022.1_cds_WP_075918491.1_1725	30.091	329	349
WP_000275582.1	lcl|NZ_JAUOTG010000025.1_cds_WP_004460833.1_559	34.783	322	349
WP_000275582.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004475149.1_1750	35.714	280	349
WP_000275582.1	lcl|NZ_JAUOTG010000022.1_cds_WP_075918491.1_1725	30.091	329	349
WP_000275582.1	lcl|NZ_JAUOTG010000025.1_cds_WP_004460833.1_559	34.783	322	349
WP_000808025.1	lcl|NZ_JAUOTG010000022.1_cds_WP_075918501.1_1724	34.513	113	441
WP_000808025.1	lcl|NZ_JAUOTG010000022.1_cds_WP_134787958.1_1771	31.034	87	441
WP_000208484.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004465144.1_1769	25.253	297	323
WP_000208484.1	lcl|NZ_JAUOTG010000028.1_cds_WP_046943782.1_839	24.812	266	323
WP_000208484.1	lcl|NZ_JAUOTG010000014.1_cds_WP_004492529.1_2901	23.790	248	323
WP_000208484.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004465144.1_1769	25.253	297	323
WP_000208484.1	lcl|NZ_JAUOTG010000028.1_cds_WP_046943782.1_839	24.812	266	323
WP_000208484.1	lcl|NZ_JAUOTG010000014.1_cds_WP_004492529.1_2901	23.790	248	323
WP_001031896.1	lcl|NZ_JAUOTG010000022.1_cds_WP_075918499.1_1755	28.505	214	361
WP_000615098.1	lcl|NZ_JAUOTG010000001.1_cds_WP_282963583.1_244	22.041	245	340
WP_000615098.1	lcl|NZ_JAUOTG010000013.1_cds_WP_282963897.1_919	25.500	200	340
WP_000615098.1	lcl|NZ_JAUOTG010000025.1_cds_WP_282964057.1_531	26.174	149	340
WP_000615098.1	lcl|NZ_JAUOTG010000023.1_cds_WP_004475523.1_3057	21.678	143	340
WP_000373631.1	lcl|NZ_JAUOTG010000022.1_cds_WP_282964023.1_1756	22.509	271	609
WP_000723077.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464967.1_1776	73.193	332	332
WP_000723077.1	lcl|NZ_JAUOTG010000022.1_cds_WP_282964026.1_1778	30.159	315	332
WP_000723077.1	lcl|NZ_JAUOTG010000033.1_cds_WP_008394652.1_2161	31.118	331	332
WP_000723077.1	lcl|NZ_JAUOTG010000001.1_cds_WP_032928188.1_333	26.471	340	332
WP_000723077.1	lcl|NZ_JAUOTG010000001.1_cds_WP_008393339.1_217	29.179	329	332
