WP_000340713.1	lcl|NZ_JQRG01000009.1_cds_WP_004462903.1_424	94.186	86	106
WP_000412665.1	lcl|NZ_JQRG01000009.1_cds_WP_017863560.1_423	92.903	310	314
WP_000412665.1	lcl|NZ_JQRG01000020.1_cds_WP_004461583.1_1079	25.460	326	314
WP_000412665.1	lcl|NZ_JQRG01000009.1_cds_WP_004464967.1_372	22.022	277	314
WP_000412665.1	lcl|NZ_JQRG01000009.1_cds_WP_004465002.1_370	23.364	214	314
WP_000412665.1	lcl|NZ_JQRG01000009.1_cds_WP_004476514.1_351	23.549	293	314
WP_000412665.1	lcl|NZ_JQRG01000035.1_cds_WP_004487738.1_1733	24.699	332	314
WP_000412665.1	lcl|NZ_JQRG01000071.1_cds_WP_004468319.1_2962	22.353	170	314
WP_000361605.1	lcl|NZ_JQRG01000027.1_cds_WP_004457781.1_1399	35.389	373	597
WP_000361605.1	lcl|NZ_JQRG01000008.1_cds_WP_017863782.1_294	32.346	405	597
WP_000361605.1	lcl|NZ_JQRG01000042.1_cds_WP_004459265.1_2079	32.304	421	597
WP_000361605.1	lcl|NZ_JQRG01000009.1_cds_WP_004494288.1_394	32.932	249	597
WP_000361605.1	lcl|NZ_JQRG01000091.1_cds_WP_004461439.1_3277	28.326	233	597
WP_000361605.1	lcl|NZ_JQRG01000044.1_cds_JG07_RS10970_2130	33.158	190	597
WP_000361605.1	lcl|NZ_JQRG01000042.1_cds_WP_004473839.1_2050	25.833	240	597
WP_000361605.1	lcl|NZ_JQRG01000023.1_cds_WP_004469508.1_1275	31.963	219	597
WP_000361605.1	lcl|NZ_JQRG01000067.1_cds_WP_004480402.1_2836	26.786	224	597
WP_000361605.1	lcl|NZ_JQRG01000016.1_cds_WP_004460145.1_826	30.233	215	597
WP_000361605.1	lcl|NZ_JQRG01000062.1_cds_WP_004464119.1_2761	30.319	188	597
WP_000361605.1	lcl|NZ_JQRG01000016.1_cds_WP_004481334.1_860	28.340	247	597
WP_000361605.1	lcl|NZ_JQRG01000004.1_cds_WP_004480113.1_129	29.258	229	597
WP_000361605.1	lcl|NZ_JQRG01000101.1_cds_WP_004466161.1_3349	24.779	226	597
WP_000361605.1	lcl|NZ_JQRG01000015.1_cds_WP_004460645.1_650	27.315	216	597
WP_000361605.1	lcl|NZ_JQRG01000016.1_cds_WP_004460182.1_807	27.778	216	597
WP_000361605.1	lcl|NZ_JQRG01000023.1_cds_WP_004467532.1_1276	26.721	247	597
WP_000361605.1	lcl|NZ_JQRG01000084.1_cds_WP_004461802.1_3174	23.438	256	597
WP_000361605.1	lcl|NZ_JQRG01000084.1_cds_WP_004461802.1_3174	26.752	157	597
WP_000361605.1	lcl|NZ_JQRG01000081.1_cds_WP_004466296.1_3093	27.234	235	597
WP_000361605.1	lcl|NZ_JQRG01000008.1_cds_WP_017863779.1_305	26.068	234	597
WP_000361605.1	lcl|NZ_JQRG01000040.1_cds_WP_004459763.1_2009	28.079	203	597
WP_000361605.1	lcl|NZ_JQRG01000007.1_cds_WP_004467934.1_237	26.744	258	597
WP_000361605.1	lcl|NZ_JQRG01000007.1_cds_WP_004467934.1_237	29.032	186	597
WP_000361605.1	lcl|NZ_JQRG01000021.1_cds_WP_004474610.1_1258	26.562	256	597
WP_000361605.1	lcl|NZ_JQRG01000067.1_cds_WP_004480385.1_2857	29.545	220	597
WP_000361605.1	lcl|NZ_JQRG01000042.1_cds_WP_004469900.1_2095	26.364	220	597
WP_000361605.1	lcl|NZ_JQRG01000026.1_cds_WP_004479667.1_1376	23.077	221	597
WP_000361605.1	lcl|NZ_JQRG01000084.1_cds_WP_004461812.1_3165	28.444	225	597
WP_000361605.1	lcl|NZ_JQRG01000031.1_cds_WP_004459333.1_1645	44.828	58	597
WP_000361605.1	lcl|NZ_JQRG01000031.1_cds_WP_004459333.1_1645	22.581	186	597
WP_000361605.1	lcl|NZ_JQRG01000027.1_cds_WP_004457781.1_1399	35.389	373	597
WP_000361605.1	lcl|NZ_JQRG01000008.1_cds_WP_017863782.1_294	32.346	405	597
WP_000361605.1	lcl|NZ_JQRG01000042.1_cds_WP_004459265.1_2079	32.304	421	597
WP_000361605.1	lcl|NZ_JQRG01000009.1_cds_WP_004494288.1_394	32.932	249	597
WP_000361605.1	lcl|NZ_JQRG01000091.1_cds_WP_004461439.1_3277	28.326	233	597
WP_000361605.1	lcl|NZ_JQRG01000044.1_cds_JG07_RS10970_2130	33.158	190	597
