WP_000340713.1	lcl|NZ_RQGW01000009.1_cds_WP_035983633.1_2241	62.821	78	106
WP_000412665.1	lcl|NZ_RQGW01000009.1_cds_WP_100716953.1_2238	80.645	310	314
WP_000412665.1	lcl|NZ_RQGW01000010.1_cds_WP_100718697.1_1465	25.000	324	314
WP_000412665.1	lcl|NZ_RQGW01000010.1_cds_WP_135656045.1_1436	26.752	314	314
WP_000412665.1	lcl|NZ_RQGW01000009.1_cds_WP_135655903.1_2239	23.394	218	314
WP_000412665.1	lcl|NZ_RQGW01000008.1_cds_WP_004788049.1_3259	22.941	170	314
WP_000361605.1	lcl|NZ_RQGW01000003.1_cds_WP_035982890.1_374	44.493	227	597
WP_000361605.1	lcl|NZ_RQGW01000010.1_cds_WP_004786686.1_1159	40.909	242	597
WP_000361605.1	lcl|NZ_RQGW01000003.1_cds_WP_100719196.1_852	34.432	273	597
WP_000361605.1	lcl|NZ_RQGW01000010.1_cds_WP_135656005.1_1224	37.607	234	597
WP_000361605.1	lcl|NZ_RQGW01000003.1_cds_WP_100719197.1_850	28.969	359	597
WP_000361605.1	lcl|NZ_RQGW01000006.1_cds_WP_100719941.1_3019	32.000	225	597
WP_000361605.1	lcl|NZ_RQGW01000003.1_cds_WP_100719737.1_48	30.415	217	597
WP_000361605.1	lcl|NZ_RQGW01000003.1_cds_WP_135655340.1_875	33.032	221	597
WP_000361605.1	lcl|NZ_RQGW01000001.1_cds_WP_135655049.1_3431	26.582	237	597
WP_000361605.1	lcl|NZ_RQGW01000015.1_cds_WP_100718187.1_3651	29.310	232	597
WP_000361605.1	lcl|NZ_RQGW01000009.1_cds_WP_100721031.1_2134	29.461	241	597
WP_000361605.1	lcl|NZ_RQGW01000003.1_cds_WP_135655355.1_940	30.435	230	597
WP_000361605.1	lcl|NZ_RQGW01000010.1_cds_WP_100720429.1_1642	30.986	213	597
WP_000361605.1	lcl|NZ_RQGW01000013.1_cds_WP_100717738.1_3502	26.316	228	597
WP_000361605.1	lcl|NZ_RQGW01000003.1_cds_WP_004786760.1_716	29.000	200	597
WP_000361605.1	lcl|NZ_RQGW01000009.1_cds_WP_020777451.1_2071	28.384	229	597
WP_000361605.1	lcl|NZ_RQGW01000001.1_cds_WP_100719518.1_3345	31.053	190	597
WP_000361605.1	lcl|NZ_RQGW01000009.1_cds_WP_135630940.1_1831	28.070	228	597
WP_000361605.1	lcl|NZ_RQGW01000009.1_cds_WP_035983849.1_1858	26.786	224	597
WP_000361605.1	lcl|NZ_RQGW01000009.1_cds_WP_100734639.1_2108	26.577	222	597
WP_000361605.1	lcl|NZ_RQGW01000009.1_cds_WP_100734678.1_2218	27.706	231	597
WP_000361605.1	lcl|NZ_RQGW01000006.1_cds_WP_100717834.1_2874	27.103	214	597
WP_000361605.1	lcl|NZ_RQGW01000013.1_cds_WP_100735668.1_3503	25.000	244	597
WP_000361605.1	lcl|NZ_RQGW01000013.1_cds_WP_100735668.1_3503	27.329	161	597
WP_000361605.1	lcl|NZ_RQGW01000001.1_cds_WP_004784813.1_3353	27.778	198	597
WP_000361605.1	lcl|NZ_RQGW01000006.1_cds_WP_135655519.1_2749	23.153	203	597
WP_000361605.1	lcl|NZ_RQGW01000003.1_cds_WP_100719214.1_832	26.012	173	597
WP_000361605.1	lcl|NZ_RQGW01000015.1_cds_WP_135656243.1_3622	25.417	240	597
WP_000361605.1	lcl|NZ_RQGW01000010.1_cds_WP_100720168.1_1797	25.328	229	597
WP_000361605.1	lcl|NZ_RQGW01000003.1_cds_WP_004786946.1_461	26.840	231	597
WP_000361605.1	lcl|NZ_RQGW01000005.1_cds_WP_004789028.1_2599	25.871	201	597
WP_000361605.1	lcl|NZ_RQGW01000003.1_cds_WP_100719460.1_511	27.488	211	597
WP_000361605.1	lcl|NZ_RQGW01000003.1_cds_WP_100719460.1_511	27.869	183	597
WP_000361605.1	lcl|NZ_RQGW01000003.1_cds_WP_135655341.1_876	26.407	231	597
WP_000361605.1	lcl|NZ_RQGW01000005.1_cds_WP_135655425.1_2465	25.472	212	597
WP_000361605.1	lcl|NZ_RQGW01000005.1_cds_WP_100721574.1_2363	25.877	228	597
WP_000361605.1	lcl|NZ_RQGW01000003.1_cds_WP_135610571.1_932	25.385	260	597
WP_000361605.1	lcl|NZ_RQGW01000003.1_cds_WP_135610571.1_932	22.807	228	597
WP_000361605.1	lcl|NZ_RQGW01000003.1_cds_WP_100734194.1_289	24.878	205	597
WP_000361605.1	lcl|NZ_RQGW01000010.1_cds_WP_135655955.1_1002	24.409	254	597
WP_000361605.1	lcl|NZ_RQGW01000001.1_cds_WP_100720184.1_3443	24.324	185	597
WP_000361605.1	lcl|NZ_RQGW01000001.1_cds_WP_100720184.1_3443	25.957	235	597
WP_000361605.1	lcl|NZ_RQGW01000003.1_cds_WP_035982890.1_374	44.493	227	597
WP_000361605.1	lcl|NZ_RQGW01000010.1_cds_WP_004786686.1_1159	40.909	242	597
WP_000361605.1	lcl|NZ_RQGW01000003.1_cds_WP_100719196.1_852	34.432	273	597
WP_000361605.1	lcl|NZ_RQGW01000010.1_cds_WP_135656005.1_1224	37.607	234	597
WP_000361605.1	lcl|NZ_RQGW01000003.1_cds_WP_100719197.1_850	28.969	359	597
WP_000361605.1	lcl|NZ_RQGW01000006.1_cds_WP_100719941.1_3019	32.000	225	597
WP_000361605.1	lcl|NZ_RQGW01000003.1_cds_WP_100719737.1_48	30.415	217	597
WP_000361605.1	lcl|NZ_RQGW01000003.1_cds_WP_135655340.1_875	33.032	221	597
WP_000361605.1	lcl|NZ_RQGW01000001.1_cds_WP_135655049.1_3431	26.582	237	597
WP_000361605.1	lcl|NZ_RQGW01000015.1_cds_WP_100718187.1_3651	29.310	232	597
WP_000361605.1	lcl|NZ_RQGW01000009.1_cds_WP_100721031.1_2134	29.461	241	597
WP_000361605.1	lcl|NZ_RQGW01000003.1_cds_WP_135655355.1_940	30.435	230	597
WP_000361605.1	lcl|NZ_RQGW01000010.1_cds_WP_100720429.1_1642	30.986	213	597
WP_000361605.1	lcl|NZ_RQGW01000013.1_cds_WP_100717738.1_3502	26.316	228	597
WP_000361605.1	lcl|NZ_RQGW01000003.1_cds_WP_004786760.1_716	29.000	200	597
WP_000361605.1	lcl|NZ_RQGW01000009.1_cds_WP_020777451.1_2071	28.384	229	597
WP_000361605.1	lcl|NZ_RQGW01000001.1_cds_WP_100719518.1_3345	31.053	190	597
WP_000361605.1	lcl|NZ_RQGW01000009.1_cds_WP_135630940.1_1831	28.070	228	597
WP_000361605.1	lcl|NZ_RQGW01000009.1_cds_WP_035983849.1_1858	26.786	224	597
