WP_000340713.1	lcl|NZ_JQPU01000035.1_cds_WP_000340715.1_825	95.349	86	106
WP_000412665.1	lcl|NZ_JQPU01000035.1_cds_WP_000410267.1_824	95.192	312	314
WP_000412665.1	lcl|NZ_JQPU01000019.1_cds_WP_000744698.1_358	24.925	333	314
WP_000412665.1	lcl|NZ_JQPU01000035.1_cds_WP_000646251.1_821	26.394	269	314
WP_000412665.1	lcl|NZ_JQPU01000035.1_cds_WP_061255837.1_793	26.425	193	314
WP_000412665.1	lcl|NZ_JQPU01000035.1_cds_WP_061269945.1_738	22.680	291	314
WP_000361605.1	lcl|NZ_JQPU01000128.1_cds_WP_000172205.1_2558	35.200	375	597
WP_000361605.1	lcl|NZ_JQPU01000024.1_cds_WP_000667646.1_485	32.832	399	597
WP_000361605.1	lcl|NZ_JQPU01000100.1_cds_WP_000828456.1_2099	31.591	421	597
WP_000361605.1	lcl|NZ_JQPU01000035.1_cds_WP_000797356.1_795	30.423	378	597
WP_000361605.1	lcl|NZ_JQPU01000243.1_cds_WP_000510776.1_3701	28.372	215	597
WP_000361605.1	lcl|NZ_JQPU01000083.1_cds_WP_000619182.1_1803	29.960	247	597
WP_000361605.1	lcl|NZ_JQPU01000072.1_cds_WP_001161019.1_1589	31.579	209	597
WP_000361605.1	lcl|NZ_JQPU01000073.1_cds_WP_001052496.1_1652	25.703	249	597
WP_000361605.1	lcl|NZ_JQPU01000001.1_cds_WP_061270025.1_3	30.568	229	597
WP_000361605.1	lcl|NZ_JQPU01000045.1_cds_WP_000433117.1_1012	28.947	228	597
WP_000361605.1	lcl|NZ_JQPU01000133.1_cds_WP_001141162.1_2654	31.364	220	597
WP_000361605.1	lcl|NZ_JQPU01000083.1_cds_WP_000218838.1_1802	28.980	245	597
WP_000361605.1	lcl|NZ_JQPU01000114.1_cds_WP_000666552.1_2361	27.778	234	597
WP_000361605.1	lcl|NZ_JQPU01000045.1_cds_WP_001089499.1_1044	29.091	220	597
WP_000361605.1	lcl|NZ_JQPU01000049.1_cds_WP_061272750.1_1207	24.775	222	597
WP_000361605.1	lcl|NZ_JQPU01000121.1_cds_WP_000184524.1_2453	27.979	193	597
WP_000361605.1	lcl|NZ_JQPU01000113.1_cds_WP_061272947.1_2333	26.168	214	597
WP_000361605.1	lcl|NZ_JQPU01000217.1_cds_WP_000052667.1_3572	26.201	229	597
WP_000361605.1	lcl|NZ_JQPU01000052.1_cds_WP_000651459.1_1279	26.984	252	597
WP_000361605.1	lcl|NZ_JQPU01000185.1_cds_WP_000603361.1_3351	25.000	228	597
WP_000361605.1	lcl|NZ_JQPU01000191.1_cds_WP_000590871.1_3404	24.651	215	597
WP_000361605.1	lcl|NZ_JQPU01000043.1_cds_WP_001049213.1_987	27.451	255	597
WP_000361605.1	lcl|NZ_JQPU01000043.1_cds_WP_001049213.1_987	25.764	229	597
WP_000361605.1	lcl|NZ_JQPU01000048.1_cds_WP_001288326.1_1120	27.542	236	597
WP_000361605.1	lcl|NZ_JQPU01000058.1_cds_WP_000598571.1_1368	26.244	221	597
WP_000361605.1	lcl|NZ_JQPU01000062.1_cds_WP_000054165.1_1435	24.876	201	597
WP_000361605.1	lcl|NZ_JQPU01000099.1_cds_WP_000136057.1_2081	28.000	225	597
WP_000361605.1	lcl|NZ_JQPU01000128.1_cds_WP_000626143.1_2563	29.327	208	597
WP_000361605.1	lcl|NZ_JQPU01000128.1_cds_WP_000626143.1_2563	24.719	178	597
WP_000361605.1	lcl|NZ_JQPU01000222.1_cds_WP_000481723.1_3600	24.783	230	597
WP_000361605.1	lcl|NZ_JQPU01000222.1_cds_WP_000481723.1_3600	23.431	239	597
WP_000361605.1	lcl|NZ_JQPU01000128.1_cds_WP_000172205.1_2558	35.200	375	597
WP_000361605.1	lcl|NZ_JQPU01000024.1_cds_WP_000667646.1_485	32.832	399	597
WP_000361605.1	lcl|NZ_JQPU01000100.1_cds_WP_000828456.1_2099	31.591	421	597
WP_000361605.1	lcl|NZ_JQPU01000035.1_cds_WP_000797356.1_795	30.423	378	597
WP_000361605.1	lcl|NZ_JQPU01000243.1_cds_WP_000510776.1_3701	28.372	215	597
WP_000361605.1	lcl|NZ_JQPU01000083.1_cds_WP_000619182.1_1803	29.960	247	597
WP_000361605.1	lcl|NZ_JQPU01000072.1_cds_WP_001161019.1_1589	31.579	209	597
WP_000361605.1	lcl|NZ_JQPU01000073.1_cds_WP_001052496.1_1652	25.703	249	597
WP_000361605.1	lcl|NZ_JQPU01000001.1_cds_WP_061270025.1_3	30.568	229	597
WP_000361605.1	lcl|NZ_JQPU01000045.1_cds_WP_000433117.1_1012	28.947	228	597
WP_000361605.1	lcl|NZ_JQPU01000133.1_cds_WP_001141162.1_2654	31.364	220	597
WP_000361605.1	lcl|NZ_JQPU01000083.1_cds_WP_000218838.1_1802	28.980	245	597
WP_000361605.1	lcl|NZ_JQPU01000114.1_cds_WP_000666552.1_2361	27.778	234	597
WP_000361605.1	lcl|NZ_JQPU01000045.1_cds_WP_001089499.1_1044	29.091	220	597
WP_000361605.1	lcl|NZ_JQPU01000049.1_cds_WP_061272750.1_1207	24.775	222	597
WP_000361605.1	lcl|NZ_JQPU01000121.1_cds_WP_000184524.1_2453	27.979	193	597
WP_000361605.1	lcl|NZ_JQPU01000113.1_cds_WP_061272947.1_2333	26.168	214	597
WP_000361605.1	lcl|NZ_JQPU01000217.1_cds_WP_000052667.1_3572	26.201	229	597
WP_000361605.1	lcl|NZ_JQPU01000052.1_cds_WP_000651459.1_1279	26.984	252	597
WP_000361605.1	lcl|NZ_JQPU01000185.1_cds_WP_000603361.1_3351	25.000	228	597
WP_000361605.1	lcl|NZ_JQPU01000191.1_cds_WP_000590871.1_3404	24.651	215	597
WP_000361605.1	lcl|NZ_JQPU01000043.1_cds_WP_001049213.1_987	27.451	255	597
WP_000361605.1	lcl|NZ_JQPU01000043.1_cds_WP_001049213.1_987	25.764	229	597
WP_000361605.1	lcl|NZ_JQPU01000048.1_cds_WP_001288326.1_1120	27.542	236	597
WP_000361605.1	lcl|NZ_JQPU01000058.1_cds_WP_000598571.1_1368	26.244	221	597
WP_000361605.1	lcl|NZ_JQPU01000062.1_cds_WP_000054165.1_1435	24.876	201	597
