WP_000340713.1	lcl|NZ_JQQN01000011.1_cds_WP_000340715.1_221	95.349	86	106
WP_000412665.1	lcl|NZ_JQQN01000011.1_cds_WP_000410273.1_222	95.192	312	314
WP_000412665.1	lcl|NZ_JQQN01000011.1_cds_WP_000093099.1_242	53.968	63	314
WP_000412665.1	lcl|NZ_JQQN01000022.1_cds_WP_000744700.1_649	24.925	333	314
WP_000412665.1	lcl|NZ_JQQN01000011.1_cds_WP_000646256.1_225	26.394	269	314
WP_000412665.1	lcl|NZ_JQQN01000011.1_cds_WP_000600889.1_251	26.425	193	314
WP_000412665.1	lcl|NZ_JQQN01000011.1_cds_WP_000723092.1_306	22.603	292	314
WP_000361605.1	lcl|NZ_JQQN01000095.1_cds_WP_000172203.1_2750	35.450	378	597
WP_000361605.1	lcl|NZ_JQQN01000037.1_cds_WP_000667645.1_1392	33.083	399	597
WP_000361605.1	lcl|NZ_JQQN01000027.1_cds_WP_000828456.1_824	31.591	421	597
WP_000361605.1	lcl|NZ_JQQN01000011.1_cds_WP_000834715.1_245	31.169	385	597
WP_000361605.1	lcl|NZ_JQQN01000147.1_cds_WP_000510777.1_3535	28.372	215	597
WP_000361605.1	lcl|NZ_JQQN01000061.1_cds_WP_001161020.1_2020	31.579	209	597
WP_000361605.1	lcl|NZ_JQQN01000068.1_cds_WP_000619172.1_2349	29.555	247	597
WP_000361605.1	lcl|NZ_JQQN01000103.1_cds_WP_000942282.1_2932	30.568	229	597
WP_000361605.1	lcl|NZ_JQQN01000024.1_cds_JG97_RS21730_704	24.900	249	597
WP_000361605.1	lcl|NZ_JQQN01000036.1_cds_WP_000433117.1_1308	28.947	228	597
WP_000361605.1	lcl|NZ_JQQN01000045.1_cds_WP_001982953.1_1622	24.779	226	597
WP_000361605.1	lcl|NZ_JQQN01000200.1_cds_WP_001141162.1_3772	31.364	220	597
WP_000361605.1	lcl|NZ_JQQN01000036.1_cds_WP_000666552.1_1360	27.778	234	597
WP_000361605.1	lcl|NZ_JQQN01000068.1_cds_WP_000127309.1_2348	28.980	245	597
WP_000361605.1	lcl|NZ_JQQN01000036.1_cds_WP_001089498.1_1340	29.091	220	597
WP_000361605.1	lcl|NZ_JQQN01000006.1_cds_WP_000184524.1_116	27.979	193	597
WP_000361605.1	lcl|NZ_JQQN01000099.1_cds_WP_000047473.1_2852	26.977	215	597
WP_000361605.1	lcl|NZ_JQQN01000057.1_cds_WP_000052667.1_1944	26.201	229	597
WP_000361605.1	lcl|NZ_JQQN01000020.1_cds_WP_000603361.1_590	25.000	228	597
WP_000361605.1	lcl|NZ_JQQN01000080.1_cds_WP_000590871.1_2577	24.651	215	597
WP_000361605.1	lcl|NZ_JQQN01000122.1_cds_WP_000651458.1_3224	26.587	252	597
WP_000361605.1	lcl|NZ_JQQN01000052.1_cds_WP_001049207.1_1841	27.451	255	597
