WP_000340713.1	lcl|NZ_JMDI01000098.1_cds_WP_000340715.1_1867	95.349	86	106
WP_000412665.1	lcl|NZ_JMDI01000098.1_cds_WP_000410273.1_1868	95.192	312	314
WP_000412665.1	lcl|NZ_JMDI01000085.1_cds_WP_000744695.1_1535	24.925	333	314
WP_000412665.1	lcl|NZ_JMDI01000098.1_cds_WP_000646255.1_1871	26.766	269	314
WP_000412665.1	lcl|NZ_JMDI01000112.1_cds_WP_000600891.1_2227	26.425	193	314
WP_000412665.1	lcl|NZ_JMDI01000014.1_cds_WP_000649929.1_104	27.829	327	314
WP_000412665.1	lcl|NZ_JMDI01000086.1_cds_WP_000723081.1_1592	22.680	291	314
WP_000361605.1	lcl|NZ_JMDI01000223.1_cds_WP_000172209.1_3747	35.450	378	597
WP_000361605.1	lcl|NZ_JMDI01000036.1_cds_WP_000667646.1_497	32.832	399	597
WP_000361605.1	lcl|NZ_JMDI01000073.1_cds_WP_000828456.1_1241	31.591	421	597
WP_000361605.1	lcl|NZ_JMDI01000112.1_cds_WP_000834719.1_2233	31.169	385	597
WP_000361605.1	lcl|NZ_JMDI01000064.1_cds_WP_000510772.1_889	28.372	215	597
WP_000361605.1	lcl|NZ_JMDI01000071.1_cds_WP_000619183.1_1197	29.960	247	597
WP_000361605.1	lcl|NZ_JMDI01000137.1_cds_WP_001161019.1_2752	31.579	209	597
WP_000361605.1	lcl|NZ_JMDI01000054.1_cds_WP_001052496.1_683	25.703	249	597
WP_000361605.1	lcl|NZ_JMDI01000223.1_cds_WP_002071818.1_3761	30.131	229	597
WP_000361605.1	lcl|NZ_JMDI01000069.1_cds_WP_000433117.1_1068	28.947	228	597
WP_000361605.1	lcl|NZ_JMDI01000104.1_cds_WP_001982953.1_1990	24.779	226	597
WP_000361605.1	lcl|NZ_JMDI01000084.1_cds_WP_000666544.1_1493	28.205	234	597
WP_000361605.1	lcl|NZ_JMDI01000023.1_cds_WP_001141155.1_302	31.364	220	597
WP_000361605.1	lcl|NZ_JMDI01000032.1_cds_WP_001089503.1_398	29.091	220	597
WP_000361605.1	lcl|NZ_JMDI01000071.1_cds_WP_000218834.1_1196	29.388	245	597
WP_000361605.1	lcl|NZ_JMDI01000027.1_cds_WP_000184524.1_349	27.979	193	597
WP_000361605.1	lcl|NZ_JMDI01000117.1_cds_WP_000047473.1_2327	26.977	215	597
WP_000361605.1	lcl|NZ_JMDI01000088.1_cds_WP_000052667.1_1691	26.201	229	597
WP_000361605.1	lcl|NZ_JMDI01000096.1_cds_WP_000603361.1_1860	25.000	228	597
WP_000361605.1	lcl|NZ_JMDI01000020.1_cds_WP_000651462.1_224	26.984	252	597
WP_000361605.1	lcl|NZ_JMDI01000067.1_cds_WP_000590871.1_999	24.651	215	597
WP_000361605.1	lcl|NZ_JMDI01000203.1_cds_DV30_RS19165_3480	27.451	255	597
WP_000361605.1	lcl|NZ_JMDI01000203.1_cds_DV30_RS19165_3480	25.764	229	597
WP_000361605.1	lcl|NZ_JMDI01000107.1_cds_WP_001288322.1_2072	27.660	235	597
