WP_000340713.1	lcl|NZ_AOWJ01000112.1_cds_WP_000340715.1_1880	95.349	86	106
WP_000412665.1	lcl|NZ_AOWJ01000112.1_cds_WP_000410273.1_1879	95.192	312	314
WP_000412665.1	lcl|NZ_AOWJ01000097.1_cds_WP_000744695.1_1393	24.925	333	314
WP_000412665.1	lcl|NZ_AOWJ01000112.1_cds_WP_000646255.1_1876	26.766	269	314
WP_000412665.1	lcl|NZ_AOWJ01000155.1_cds_WP_000600891.1_3140	26.425	193	314
WP_000412665.1	lcl|NZ_AOWJ01000117.1_cds_WP_000649929.1_2100	27.829	327	314
WP_000412665.1	lcl|NZ_AOWJ01000155.1_cds_WP_000723081.1_3192	22.680	291	314
WP_000361605.1	lcl|NZ_AOWJ01000136.1_cds_WP_000172209.1_2533	35.450	378	597
WP_000361605.1	lcl|NZ_AOWJ01000018.1_cds_WP_000667646.1_188	32.832	399	597
WP_000361605.1	lcl|NZ_AOWJ01000099.1_cds_WP_000828456.1_1515	31.591	421	597
WP_000361605.1	lcl|NZ_AOWJ01000155.1_cds_WP_000834719.1_3134	31.169	385	597
WP_000361605.1	lcl|NZ_AOWJ01000154.1_cds_WP_000510772.1_3099	28.372	215	597
WP_000361605.1	lcl|NZ_AOWJ01000107.1_cds_WP_000619183.1_1696	29.960	247	597
WP_000361605.1	lcl|NZ_AOWJ01000156.1_cds_WP_001161019.1_3301	31.579	209	597
WP_000361605.1	lcl|NZ_AOWJ01000147.1_cds_WP_001052496.1_2982	25.703	249	597
WP_000361605.1	lcl|NZ_AOWJ01000136.1_cds_WP_002071818.1_2519	30.131	229	597
WP_000361605.1	lcl|NZ_AOWJ01000103.1_cds_WP_000433117.1_1582	28.947	228	597
WP_000361605.1	lcl|NZ_AOWJ01000008.1_cds_WP_001982953.1_43	24.779	226	597
WP_000361605.1	lcl|NZ_AOWJ01000139.1_cds_WP_000666544.1_2643	28.205	234	597
WP_000361605.1	lcl|NZ_AOWJ01000019.1_cds_WP_001141155.1_200	31.364	220	597
