WP_000340713.1	lcl|NZ_AFKB01000097.1_cds_WP_000340715.1_1950	95.349	86	106
WP_000412665.1	lcl|NZ_AFKB01000097.1_cds_WP_000410273.1_1951	95.192	312	314
WP_000412665.1	lcl|NZ_AFKB01000097.1_cds_WP_000093099.1_1971	53.968	63	314
WP_000412665.1	lcl|NZ_AFKB01000119.1_cds_WP_000744700.1_1490	24.925	333	314
WP_000412665.1	lcl|NZ_AFKB01000097.1_cds_WP_000646250.1_1954	26.766	269	314
WP_000412665.1	lcl|NZ_AFKB01000097.1_cds_WP_000600889.1_1980	26.425	193	314
WP_000412665.1	lcl|NZ_AFKB01000097.1_cds_WP_000723090.1_2033	22.680	291	314
WP_000361605.1	lcl|NZ_AFKB01000115.1_cds_WP_000172202.1_1590	35.185	378	597
WP_000361605.1	lcl|NZ_AFKB01000100.1_cds_WP_000667646.1_1908	32.832	399	597
WP_000361605.1	lcl|NZ_AFKB01000003.1_cds_WP_000828455.1_3695	31.591	421	597
WP_000361605.1	lcl|NZ_AFKB01000097.1_cds_WP_000834715.1_1974	31.169	385	597
WP_000361605.1	lcl|NZ_AFKB01000103.1_cds_WP_000510777.1_1864	28.372	215	597
WP_000361605.1	lcl|NZ_AFKB01000106.1_cds_WP_001161019.1_1803	31.579	209	597
WP_000361605.1	lcl|NZ_AFKB01000164.1_cds_WP_000619175.1_698	29.555	247	597
WP_000361605.1	lcl|NZ_AFKB01000115.1_cds_WP_000942282.1_1576	30.568	229	597
WP_000361605.1	lcl|NZ_AFKB01000235.1_cds_WP_001052498.1_273	24.900	249	597
WP_000361605.1	lcl|NZ_AFKB01000165.1_cds_WP_000433117.1_672	28.947	228	597
WP_000361605.1	lcl|NZ_AFKB01000018.1_cds_WP_001982953.1_3415	24.779	226	597
WP_000361605.1	lcl|NZ_AFKB01000077.1_cds_WP_001141158.1_2259	31.364	220	597
WP_000361605.1	lcl|NZ_AFKB01000164.1_cds_WP_000218838.1_697	28.980	245	597
WP_000361605.1	lcl|NZ_AFKB01000137.1_cds_WP_000666552.1_1083	27.778	234	597
WP_000361605.1	lcl|NZ_AFKB01000165.1_cds_WP_001089500.1_640	29.091	220	597
WP_000361605.1	lcl|NZ_AFKB01000016.1_cds_WP_000184524.1_3524	27.979	193	597
WP_000361605.1	lcl|NZ_AFKB01000073.1_cds_WP_000047473.1_2352	26.977	215	597
WP_000361605.1	lcl|NZ_AFKB01000158.1_cds_WP_000052667.1_798	26.201	229	597
WP_000361605.1	lcl|NZ_AFKB01000146.1_cds_WP_000590867.1_952	24.651	215	597
WP_000361605.1	lcl|NZ_AFKB01000143.1_cds_WP_000603361.1_993	25.000	228	597
WP_000361605.1	lcl|NZ_AFKB01000035.1_cds_WP_000675807.1_2897	26.800	250	597
WP_000361605.1	lcl|NZ_AFKB01000017.1_cds_WP_001288326.1_3498	27.542	236	597
WP_000361605.1	lcl|NZ_AFKB01000057.1_cds_WP_001049205.1_2594	27.451	255	597
WP_000361605.1	lcl|NZ_AFKB01000057.1_cds_WP_001049205.1_2594	25.328	229	597
WP_000361605.1	lcl|NZ_AFKB01000026.1_cds_WP_000598571.1_3116	26.244	221	597
WP_000361605.1	lcl|NZ_AFKB01000143.1_cds_WP_000054169.1_977	24.876	201	597
WP_000361605.1	lcl|NZ_AFKB01000028.1_cds_WP_000136057.1_3073	28.000	225	597
WP_000361605.1	lcl|NZ_AFKB01000201.1_cds_WP_000626143.1_356	29.327	208	597
WP_000361605.1	lcl|NZ_AFKB01000201.1_cds_WP_000626143.1_356	24.719	178	597
WP_000361605.1	lcl|NZ_AFKB01000046.1_cds_WP_000481720.1_2719	24.783	230	597
WP_000361605.1	lcl|NZ_AFKB01000046.1_cds_WP_000481720.1_2719	23.431	239	597
WP_000361605.1	lcl|NZ_AFKB01000115.1_cds_WP_000172202.1_1590	35.185	378	597
WP_000361605.1	lcl|NZ_AFKB01000100.1_cds_WP_000667646.1_1908	32.832	399	597
WP_000361605.1	lcl|NZ_AFKB01000003.1_cds_WP_000828455.1_3695	31.591	421	597
WP_000361605.1	lcl|NZ_AFKB01000097.1_cds_WP_000834715.1_1974	31.169	385	597
WP_000361605.1	lcl|NZ_AFKB01000103.1_cds_WP_000510777.1_1864	28.372	215	597
WP_000361605.1	lcl|NZ_AFKB01000106.1_cds_WP_001161019.1_1803	31.579	209	597
WP_000361605.1	lcl|NZ_AFKB01000164.1_cds_WP_000619175.1_698	29.555	247	597
WP_000361605.1	lcl|NZ_AFKB01000115.1_cds_WP_000942282.1_1576	30.568	229	597
WP_000361605.1	lcl|NZ_AFKB01000235.1_cds_WP_001052498.1_273	24.900	249	597
WP_000361605.1	lcl|NZ_AFKB01000165.1_cds_WP_000433117.1_672	28.947	228	597
