WP_000340713.1	lcl|NZ_RQGA01000001.1_cds_WP_135575440.1_2956	62.821	78	106
WP_000412665.1	lcl|NZ_RQGA01000001.1_cds_WP_135575173.1_2955	80.000	310	314
WP_000412665.1	lcl|NZ_RQGA01000013.1_cds_WP_135579814.1_2142	28.165	316	314
WP_000412665.1	lcl|NZ_RQGA01000013.1_cds_WP_135579709.1_2116	24.096	332	314
WP_000412665.1	lcl|NZ_RQGA01000014.1_cds_WP_135580093.1_1154	27.222	180	314
WP_000412665.1	lcl|NZ_RQGA01000001.1_cds_WP_208732131.1_2912	27.854	219	314
WP_000412665.1	lcl|NZ_RQGA01000007.1_cds_WP_100792235.1_2403	22.941	170	314
WP_000361605.1	lcl|NZ_RQGA01000001.1_cds_WP_244241281.1_2952	48.063	568	597
WP_000361605.1	lcl|NZ_RQGA01000003.1_cds_WP_135577259.1_916	29.545	572	597
WP_000361605.1	lcl|NZ_RQGA01000003.1_cds_WP_135575917.1_176	40.083	242	597
WP_000361605.1	lcl|NZ_RQGA01000003.1_cds_WP_135576422.1_458	35.531	273	597
WP_000361605.1	lcl|NZ_RQGA01000003.1_cds_WP_135575794.1_108	37.339	233	597
WP_000361605.1	lcl|NZ_RQGA01000003.1_cds_WP_135576426.1_460	29.805	359	597
WP_000361605.1	lcl|NZ_RQGA01000009.1_cds_WP_244241422.1_2701	33.186	226	597
WP_000361605.1	lcl|NZ_RQGA01000019.1_cds_WP_135581429.1_3365	28.829	222	597
WP_000361605.1	lcl|NZ_RQGA01000011.1_cds_WP_135579208.1_2846	25.974	231	597
WP_000361605.1	lcl|NZ_RQGA01000014.1_cds_WP_135580137.1_1222	29.004	231	597
WP_000361605.1	lcl|NZ_RQGA01000003.1_cds_WP_135576375.1_432	32.735	223	597
WP_000361605.1	lcl|NZ_RQGA01000013.1_cds_WP_135579406.1_1947	32.212	208	597
WP_000361605.1	lcl|NZ_RQGA01000010.1_cds_WP_135578808.1_3399	27.193	228	597
WP_000361605.1	lcl|NZ_RQGA01000003.1_cds_WP_135576264.1_370	29.646	226	597
WP_000361605.1	lcl|NZ_RQGA01000014.1_cds_WP_135580190.1_1284	28.384	229	597
WP_000361605.1	lcl|NZ_RQGA01000021.1_cds_WP_135581533.1_3590	28.689	244	597
WP_000361605.1	lcl|NZ_RQGA01000003.1_cds_WP_135576651.1_578	28.358	201	597
WP_000361605.1	lcl|NZ_RQGA01000011.1_cds_WP_135579063.1_2760	29.703	202	597
WP_000361605.1	lcl|NZ_RQGA01000014.1_cds_WP_135580405.1_1522	29.439	214	597
WP_000361605.1	lcl|NZ_RQGA01000014.1_cds_WP_135580160.1_1248	27.064	218	597
WP_000361605.1	lcl|NZ_RQGA01000014.1_cds_WP_135580756.1_1495	25.561	223	597
WP_000361605.1	lcl|NZ_RQGA01000017.1_cds_WP_135581040.1_3214	25.000	228	597
WP_000361605.1	lcl|NZ_RQGA01000003.1_cds_WP_135576164.1_316	27.753	227	597
WP_000361605.1	lcl|NZ_RQGA01000011.1_cds_WP_135579075.1_2768	27.273	198	597
WP_000361605.1	lcl|NZ_RQGA01000003.1_cds_WP_135576462.1_477	26.437	174	597
WP_000361605.1	lcl|NZ_RQGA01000010.1_cds_WP_135578810.1_3400	26.708	161	597
WP_000361605.1	lcl|NZ_RQGA01000010.1_cds_WP_135578810.1_3400	25.514	243	597
WP_000361605.1	lcl|NZ_RQGA01000003.1_cds_WP_135576043.1_246	25.616	203	597
WP_000361605.1	lcl|NZ_RQGA01000003.1_cds_WP_135577023.1_781	28.019	207	597
WP_000361605.1	lcl|NZ_RQGA01000003.1_cds_WP_135577023.1_781	27.869	183	597
WP_000361605.1	lcl|NZ_RQGA01000014.1_cds_WP_002973757.1_1647	24.889	225	597
WP_000361605.1	lcl|NZ_RQGA01000003.1_cds_WP_135577419.1_1003	24.790	238	597
WP_000361605.1	lcl|NZ_RQGA01000009.1_cds_WP_135578466.1_2555	24.359	234	597
WP_000361605.1	lcl|NZ_RQGA01000014.1_cds_WP_135580715.1_1878	25.652	230	597
WP_000361605.1	lcl|NZ_RQGA01000003.1_cds_WP_135576373.1_431	27.234	235	597
WP_000361605.1	lcl|NZ_RQGA01000003.1_cds_WP_135577105.1_829	25.974	231	597
WP_000361605.1	lcl|NZ_RQGA01000014.1_cds_WP_135580628.1_1784	29.070	172	597
WP_000361605.1	lcl|NZ_RQGA01000003.1_cds_WP_135576278.1_378	25.385	260	597
