WP_000340713.1	lcl|NZ_RQGI01000019.1_cds_WP_135594790.1_2640	64.865	74	106
WP_000412665.1	lcl|NZ_RQGI01000019.1_cds_WP_135594788.1_2641	81.847	314	314
WP_000412665.1	lcl|NZ_RQGI01000009.1_cds_WP_100725791.1_1929	23.333	330	314
WP_000412665.1	lcl|NZ_RQGI01000014.1_cds_WP_135594687.1_3360	21.523	302	314
WP_000412665.1	lcl|NZ_RQGI01000035.1_cds_WP_135652118.1_2398	25.668	187	314
WP_000412665.1	lcl|NZ_RQGI01000014.1_cds_WP_135688615.1_3362	23.571	280	314
WP_000412665.1	lcl|NZ_RQGI01000007.1_cds_WP_100715920.1_1234	23.529	170	314
WP_000361605.1	lcl|NZ_RQGI01000019.1_cds_WP_167881320.1_2643	32.844	545	597
WP_000361605.1	lcl|NZ_RQGI01000049.1_cds_WP_135593825.1_671	43.983	241	597
WP_000361605.1	lcl|NZ_RQGI01000022.1_cds_WP_100716163.1_1545	37.415	294	597
WP_000361605.1	lcl|NZ_RQGI01000022.1_cds_WP_135605505.1_1485	37.544	285	597
WP_000361605.1	lcl|NZ_RQGI01000054.1_cds_WP_135689052.1_2131	34.252	254	597
WP_000361605.1	lcl|NZ_RQGI01000054.1_cds_WP_246837201.1_2133	35.652	230	597
WP_000361605.1	lcl|NZ_RQGI01000047.1_cds_WP_135603428.1_3242	28.846	364	597
WP_000361605.1	lcl|NZ_RQGI01000037.1_cds_WP_135591471.1_2678	29.279	222	597
WP_000361605.1	lcl|NZ_RQGI01000046.1_cds_WP_100717653.1_2437	26.724	232	597
WP_000361605.1	lcl|NZ_RQGI01000035.1_cds_WP_135688858.1_2329	30.213	235	597
WP_000361605.1	lcl|NZ_RQGI01000054.1_cds_WP_100719689.1_2158	30.631	222	597
WP_000361605.1	lcl|NZ_RQGI01000035.1_cds_WP_100728022.1_2267	28.070	228	597
WP_000361605.1	lcl|NZ_RQGI01000018.1_cds_WP_100715778.1_2009	28.856	201	597
WP_000361605.1	lcl|NZ_RQGI01000027.1_cds_WP_135688791.1_1107	32.889	225	597
WP_000361605.1	lcl|NZ_RQGI01000023.1_cds_WP_100718591.1_3331	27.966	236	597
WP_000361605.1	lcl|NZ_RQGI01000054.1_cds_WP_135653122.1_2225	28.509	228	597
WP_000361605.1	lcl|NZ_RQGI01000010.1_cds_WP_100718973.1_3051	29.577	213	597
