WP_000340713.1	lcl|NZ_JADDXB010000023.1_cds_WP_002725873.1_1110	90.698	86	106
WP_000412665.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669917.1_1111	91.290	310	314
WP_000412665.1	lcl|NZ_JADDXB010000025.1_cds_WP_011671202.1_1195	24.308	325	314
WP_000412665.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669955.1_1345	22.789	294	314
WP_000412665.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669957.1_1343	24.706	170	314
WP_000412665.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669973.1_1319	23.549	293	314
WP_000412665.1	lcl|NZ_JADDXB010000089.1_cds_WP_011670813.1_3228	22.941	170	314
WP_000412665.1	lcl|NZ_JADDXB010000038.1_cds_WP_011670961.1_1796	23.151	311	314
WP_000361605.1	lcl|NZ_JADDXB010000060.1_cds_WP_011669421.1_2675	36.000	375	597
WP_000361605.1	lcl|NZ_JADDXB010000017.1_cds_WP_011669275.1_640	31.188	404	597
WP_000361605.1	lcl|NZ_JADDXB010000045.1_cds_WP_011671171.1_2122	32.464	422	597
WP_000361605.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669933.1_1137	32.932	249	597
WP_000361605.1	lcl|NZ_JADDXB010000011.1_cds_WP_011670593.1_219	27.830	212	597
WP_000361605.1	lcl|NZ_JADDXB010000014.1_cds_WP_011670503.1_422	31.081	222	597
WP_000361605.1	lcl|NZ_JADDXB010000004.1_cds_WP_011670774.1_2300	26.407	231	597
WP_000361605.1	lcl|NZ_JADDXB010000001.1_cds_WP_002721914.1_808	27.935	247	597
WP_000361605.1	lcl|NZ_JADDXB010000033.1_cds_WP_011669511.1_1627	29.870	231	597
WP_000361605.1	lcl|NZ_JADDXB010000008.1_cds_WP_002724285.1_3287	28.879	232	597
WP_000361605.1	lcl|NZ_JADDXB010000004.1_cds_WP_011670766.1_2310	32.727	220	597
WP_000361605.1	lcl|NZ_JADDXB010000001.1_cds_WP_011670085.1_859	28.704	216	597
WP_000361605.1	lcl|NZ_JADDXB010000001.1_cds_WP_011670070.1_840	29.289	239	597
WP_000361605.1	lcl|NZ_JADDXB010000024.1_cds_WP_307898175.1_1182	30.159	189	597
WP_000361605.1	lcl|NZ_JADDXB010000011.1_cds_WP_002725984.1_192	24.779	226	597
WP_000361605.1	lcl|NZ_JADDXB010000065.1_cds_WP_011670431.1_2769	28.235	255	597
WP_000361605.1	lcl|NZ_JADDXB010000065.1_cds_WP_011670431.1_2769	26.776	183	597
WP_000361605.1	lcl|NZ_JADDXB010000019.1_cds_WP_011670265.1_742	27.778	216	597
WP_000361605.1	lcl|NZ_JADDXB010000008.1_cds_WP_002724311.1_3286	25.911	247	597
WP_000361605.1	lcl|NZ_JADDXB010000021.1_cds_WP_011669577.1_1004	26.293	232	597
WP_000361605.1	lcl|NZ_JADDXB010000021.1_cds_WP_011669577.1_1004	27.389	157	597
WP_000361605.1	lcl|NZ_JADDXB010000004.1_cds_WP_011670779.1_2293	27.660	235	597
WP_000361605.1	lcl|NZ_JADDXB010000010.1_cds_WP_011669346.1_97	25.714	210	597
WP_000361605.1	lcl|NZ_JADDXB010000008.1_cds_WP_002724740.1_3266	26.364	220	597
WP_000361605.1	lcl|NZ_JADDXB010000091.1_cds_WP_011669271.1_3321	25.641	234	597
WP_000361605.1	lcl|NZ_JADDXB010000091.1_cds_WP_011669271.1_3321	23.922	255	597
WP_000361605.1	lcl|NZ_JADDXB010000077.1_cds_IP956_RS15195_3039	30.682	88	597
WP_000361605.1	lcl|NZ_JADDXB010000008.1_cds_WP_002759225.1_3242	44.828	58	597
WP_000361605.1	lcl|NZ_JADDXB010000008.1_cds_WP_002759225.1_3242	23.118	186	597
WP_000361605.1	lcl|NZ_JADDXB010000021.1_cds_WP_011669571.1_1013	27.111	225	597
WP_000361605.1	lcl|NZ_JADDXB010000006.1_cds_WP_011670548.1_2881	21.845	206	597
WP_000361605.1	lcl|NZ_JADDXB010000060.1_cds_WP_011669421.1_2675	36.000	375	597
WP_000361605.1	lcl|NZ_JADDXB010000017.1_cds_WP_011669275.1_640	31.188	404	597
WP_000361605.1	lcl|NZ_JADDXB010000045.1_cds_WP_011671171.1_2122	32.464	422	597
WP_000361605.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669933.1_1137	32.932	249	597
WP_000361605.1	lcl|NZ_JADDXB010000011.1_cds_WP_011670593.1_219	27.830	212	597
WP_000361605.1	lcl|NZ_JADDXB010000014.1_cds_WP_011670503.1_422	31.081	222	597
WP_000361605.1	lcl|NZ_JADDXB010000004.1_cds_WP_011670774.1_2300	26.407	231	597
WP_000361605.1	lcl|NZ_JADDXB010000001.1_cds_WP_002721914.1_808	27.935	247	597
WP_000361605.1	lcl|NZ_JADDXB010000033.1_cds_WP_011669511.1_1627	29.870	231	597
WP_000361605.1	lcl|NZ_JADDXB010000008.1_cds_WP_002724285.1_3287	28.879	232	597
WP_000361605.1	lcl|NZ_JADDXB010000004.1_cds_WP_011670766.1_2310	32.727	220	597
WP_000361605.1	lcl|NZ_JADDXB010000001.1_cds_WP_011670085.1_859	28.704	216	597
WP_000361605.1	lcl|NZ_JADDXB010000001.1_cds_WP_011670070.1_840	29.289	239	597
WP_000361605.1	lcl|NZ_JADDXB010000024.1_cds_WP_307898175.1_1182	30.159	189	597
WP_000361605.1	lcl|NZ_JADDXB010000011.1_cds_WP_002725984.1_192	24.779	226	597
WP_000361605.1	lcl|NZ_JADDXB010000065.1_cds_WP_011670431.1_2769	28.235	255	597
WP_000361605.1	lcl|NZ_JADDXB010000065.1_cds_WP_011670431.1_2769	26.776	183	597
WP_000361605.1	lcl|NZ_JADDXB010000019.1_cds_WP_011670265.1_742	27.778	216	597
WP_000361605.1	lcl|NZ_JADDXB010000008.1_cds_WP_002724311.1_3286	25.911	247	597
WP_000361605.1	lcl|NZ_JADDXB010000021.1_cds_WP_011669577.1_1004	26.293	232	597
WP_000361605.1	lcl|NZ_JADDXB010000021.1_cds_WP_011669577.1_1004	27.389	157	597
WP_000361605.1	lcl|NZ_JADDXB010000004.1_cds_WP_011670779.1_2293	27.660	235	597
WP_000361605.1	lcl|NZ_JADDXB010000010.1_cds_WP_011669346.1_97	25.714	210	597
WP_000361605.1	lcl|NZ_JADDXB010000008.1_cds_WP_002724740.1_3266	26.364	220	597
WP_000361605.1	lcl|NZ_JADDXB010000091.1_cds_WP_011669271.1_3321	25.641	234	597
WP_000361605.1	lcl|NZ_JADDXB010000091.1_cds_WP_011669271.1_3321	23.922	255	597
WP_000361605.1	lcl|NZ_JADDXB010000077.1_cds_IP956_RS15195_3039	30.682	88	597
WP_000361605.1	lcl|NZ_JADDXB010000008.1_cds_WP_002759225.1_3242	44.828	58	597
WP_000361605.1	lcl|NZ_JADDXB010000008.1_cds_WP_002759225.1_3242	23.118	186	597
