WP_000340713.1	lcl|NZ_AHMW02000038.1_cds_WP_004753574.1_2150	98.837	86	106
WP_000412665.1	lcl|NZ_AHMW02000038.1_cds_WP_004761722.1_2151	96.474	312	314
WP_000412665.1	lcl|NZ_AHMW02000054.1_cds_WP_004753565.1_528	24.925	333	314
WP_000412665.1	lcl|NZ_AHMW02000038.1_cds_WP_004755430.1_2154	25.157	318	314
WP_000412665.1	lcl|NZ_AHMW02000054.1_cds_WP_004763603.1_257	22.887	284	314
WP_000412665.1	lcl|NZ_AHMW02000054.1_cds_WP_004763615.1_202	24.468	282	314
WP_000361605.1	lcl|NZ_AHMW02000053.1_cds_WP_004763548.1_637	35.185	378	597
WP_000361605.1	lcl|NZ_AHMW02000056.1_cds_WP_004752998.1_116	32.178	404	597
WP_000361605.1	lcl|NZ_AHMW02000048.1_cds_WP_004755367.1_1089	31.591	421	597
WP_000361605.1	lcl|NZ_AHMW02000054.1_cds_WP_004763621.1_196	30.612	392	597
WP_000361605.1	lcl|NZ_AHMW02000040.1_cds_WP_004750725.1_1747	27.907	215	597
WP_000361605.1	lcl|NZ_AHMW02000005.1_cds_WP_004751633.1_3598	29.600	250	597
WP_000361605.1	lcl|NZ_AHMW02000052.1_cds_WP_004759288.1_699	32.057	209	597
WP_000361605.1	lcl|NZ_AHMW02000053.1_cds_WP_004754327.1_618	30.736	231	597
WP_000361605.1	lcl|NZ_AHMW02000054.1_cds_WP_004754759.1_414	25.207	242	597
WP_000361605.1	lcl|NZ_AHMW02000042.1_cds_WP_004752581.1_1644	29.386	228	597
WP_000361605.1	lcl|NZ_AHMW02000005.1_cds_WP_004751619.1_3597	27.530	247	597
WP_000361605.1	lcl|NZ_AHMW02000038.1_cds_WP_004763034.1_1882	30.052	193	597
WP_000361605.1	lcl|NZ_AHMW02000042.1_cds_WP_004763220.1_1612	29.091	220	597
WP_000361605.1	lcl|NZ_AHMW02000042.1_cds_WP_004763192.1_1592	27.778	234	597
WP_000361605.1	lcl|NZ_AHMW02000046.1_cds_WP_004755898.1_1383	24.413	213	597
WP_000361605.1	lcl|NZ_AHMW02000056.1_cds_WP_004753339.1_28	30.909	220	597
WP_000361605.1	lcl|NZ_AHMW02000038.1_cds_WP_004753839.1_2054	23.276	232	597
WP_000361605.1	lcl|NZ_AHMW02000017.1_cds_WP_016749953.1_3131	26.512	215	597
WP_000361605.1	lcl|NZ_AHMW02000030.1_cds_WP_004751574.1_2315	27.542	236	597
WP_000361605.1	lcl|NZ_AHMW02000048.1_cds_WP_004754310.1_1187	25.764	229	597
WP_000361605.1	lcl|NZ_AHMW02000054.1_cds_WP_004753756.1_299	24.506	253	597
WP_000361605.1	lcl|NZ_AHMW02000027.1_cds_WP_004755856.1_2863	23.457	243	597
WP_000361605.1	lcl|NZ_AHMW02000052.1_cds_WP_004752046.1_950	26.908	249	597
WP_000361605.1	lcl|NZ_AHMW02000052.1_cds_WP_004752046.1_950	25.764	229	597
WP_000361605.1	lcl|NZ_AHMW02000030.1_cds_WP_004755651.1_2485	26.244	221	597
WP_000361605.1	lcl|NZ_AHMW02000003.1_cds_WP_004762203.1_3629	24.359	234	597
WP_000361605.1	lcl|NZ_AHMW02000003.1_cds_WP_004762203.1_3629	23.013	239	597
WP_000361605.1	lcl|NZ_AHMW02000056.1_cds_WP_004759182.1_70	27.556	225	597
WP_000361605.1	lcl|NZ_AHMW02000053.1_cds_WP_004759516.1_632	28.641	206	597
WP_000361605.1	lcl|NZ_AHMW02000053.1_cds_WP_004759516.1_632	24.719	178	597
