WP_000340713.1	lcl|NZ_JQRA01000031.1_cds_WP_002725873.1_780	90.698	86	106
WP_000412665.1	lcl|NZ_JQRA01000031.1_cds_WP_061209188.1_779	91.667	312	314
WP_000412665.1	lcl|NZ_JQRA01000214.1_cds_WP_061208146.1_3046	24.308	325	314
WP_000412665.1	lcl|NZ_JQRA01000051.1_cds_WP_061209097.1_1080	22.941	170	314
WP_000412665.1	lcl|NZ_JQRA01000059.1_cds_WP_011671706.1_1214	23.549	293	314
WP_000412665.1	lcl|NZ_JQRA01000174.1_cds_WP_002729504.1_2724	22.941	170	314
WP_000412665.1	lcl|NZ_JQRA01000114.1_cds_WP_061208650.1_2037	23.151	311	314
WP_000652101.1	lcl|NZ_JQRA01000209.1_cds_JG03_RS21125_3007	66.364	110	427
WP_000652101.1	lcl|NZ_JQRA01000209.1_cds_JG03_RS21125_3007	42.938	177	427
WP_000652101.1	lcl|NZ_JQRA01000209.1_cds_JG03_RS21125_3007	39.086	197	427
WP_000652101.1	lcl|NZ_JQRA01000209.1_cds_JG03_RS21125_3007	55.172	29	427
WP_000652101.1	lcl|NZ_JQRA01000209.1_cds_JG03_RS21125_3007	54.167	48	427
WP_000361605.1	lcl|NZ_JQRA01000209.1_cds_WP_061208759.1_3006	82.203	590	597
WP_000361605.1	lcl|NZ_JQRA01000058.1_cds_WP_061207593.1_1205	35.946	370	597
WP_000361605.1	lcl|NZ_JQRA01000011.1_cds_WP_061207469.1_358	31.436	404	597
WP_000361605.1	lcl|NZ_JQRA01000155.1_cds_WP_011671171.1_2517	32.464	422	597
WP_000361605.1	lcl|NZ_JQRA01000070.1_cds_WP_061208601.1_1422	27.830	212	597
WP_000361605.1	lcl|NZ_JQRA01000152.1_cds_WP_061209087.1_2477	30.631	222	597
WP_000361605.1	lcl|NZ_JQRA01000015.1_cds_WP_061208213.1_469	26.141	241	597
WP_000361605.1	lcl|NZ_JQRA01000005.1_cds_WP_002721914.1_129	27.935	247	597
WP_000361605.1	lcl|NZ_JQRA01000057.1_cds_WP_061207927.1_1144	30.303	231	597
WP_000361605.1	lcl|NZ_JQRA01000053.1_cds_WP_061209175.1_1100	30.319	188	597
WP_000361605.1	lcl|NZ_JQRA01000072.1_cds_WP_002724285.1_1449	28.879	232	597
WP_000361605.1	lcl|NZ_JQRA01000005.1_cds_WP_011670070.1_161	29.289	239	597
WP_000361605.1	lcl|NZ_JQRA01000005.1_cds_WP_061207856.1_180	28.704	216	597
WP_000361605.1	lcl|NZ_JQRA01000015.1_cds_WP_061208218.1_460	32.727	220	597
WP_000361605.1	lcl|NZ_JQRA01000234.1_cds_WP_002725984.1_3185	24.779	226	597
WP_000361605.1	lcl|NZ_JQRA01000121.1_cds_WP_061208560.1_2127	28.235	255	597
WP_000361605.1	lcl|NZ_JQRA01000121.1_cds_WP_061208560.1_2127	26.230	183	597
WP_000361605.1	lcl|NZ_JQRA01000037.1_cds_WP_002751341.1_844	27.315	216	597
WP_000361605.1	lcl|NZ_JQRA01000184.1_cds_WP_002730493.1_2857	25.581	215	597
WP_000361605.1	lcl|NZ_JQRA01000072.1_cds_WP_002724311.1_1450	25.911	247	597
WP_000361605.1	lcl|NZ_JQRA01000162.1_cds_WP_061209043.1_2585	26.293	232	597
WP_000361605.1	lcl|NZ_JQRA01000162.1_cds_WP_061209043.1_2585	27.389	157	597
WP_000361605.1	lcl|NZ_JQRA01000073.1_cds_WP_061208076.1_1488	27.381	252	597
WP_000361605.1	lcl|NZ_JQRA01000015.1_cds_WP_011671589.1_476	27.660	235	597
WP_000361605.1	lcl|NZ_JQRA01000020.1_cds_WP_002735056.1_565	25.714	210	597
WP_000361605.1	lcl|NZ_JQRA01000072.1_cds_WP_061208575.1_1470	26.364	220	597
WP_000361605.1	lcl|NZ_JQRA01000032.1_cds_WP_061208303.1_790	25.641	234	597
WP_000361605.1	lcl|NZ_JQRA01000032.1_cds_WP_061208303.1_790	24.706	255	597
WP_000361605.1	lcl|NZ_JQRA01000239.1_cds_WP_061208842.1_3229	44.828	58	597
WP_000361605.1	lcl|NZ_JQRA01000239.1_cds_WP_061208842.1_3229	23.118	186	597
WP_000361605.1	lcl|NZ_JQRA01000162.1_cds_WP_061209046.1_2576	27.111	225	597
WP_000361605.1	lcl|NZ_JQRA01000080.1_cds_WP_061208192.1_1597	21.845	206	597
WP_000361605.1	lcl|NZ_JQRA01000209.1_cds_WP_061208759.1_3006	82.203	590	597
WP_000361605.1	lcl|NZ_JQRA01000058.1_cds_WP_061207593.1_1205	35.946	370	597
WP_000361605.1	lcl|NZ_JQRA01000011.1_cds_WP_061207469.1_358	31.436	404	597
WP_000361605.1	lcl|NZ_JQRA01000155.1_cds_WP_011671171.1_2517	32.464	422	597
WP_000361605.1	lcl|NZ_JQRA01000070.1_cds_WP_061208601.1_1422	27.830	212	597
WP_000361605.1	lcl|NZ_JQRA01000152.1_cds_WP_061209087.1_2477	30.631	222	597
WP_000361605.1	lcl|NZ_JQRA01000015.1_cds_WP_061208213.1_469	26.141	241	597
WP_000361605.1	lcl|NZ_JQRA01000005.1_cds_WP_002721914.1_129	27.935	247	597
WP_000361605.1	lcl|NZ_JQRA01000057.1_cds_WP_061207927.1_1144	30.303	231	597
WP_000361605.1	lcl|NZ_JQRA01000053.1_cds_WP_061209175.1_1100	30.319	188	597
WP_000361605.1	lcl|NZ_JQRA01000072.1_cds_WP_002724285.1_1449	28.879	232	597
WP_000361605.1	lcl|NZ_JQRA01000005.1_cds_WP_011670070.1_161	29.289	239	597
WP_000361605.1	lcl|NZ_JQRA01000005.1_cds_WP_061207856.1_180	28.704	216	597
WP_000361605.1	lcl|NZ_JQRA01000015.1_cds_WP_061208218.1_460	32.727	220	597
WP_000361605.1	lcl|NZ_JQRA01000234.1_cds_WP_002725984.1_3185	24.779	226	597
WP_000361605.1	lcl|NZ_JQRA01000121.1_cds_WP_061208560.1_2127	28.235	255	597
WP_000361605.1	lcl|NZ_JQRA01000121.1_cds_WP_061208560.1_2127	26.230	183	597
WP_000361605.1	lcl|NZ_JQRA01000037.1_cds_WP_002751341.1_844	27.315	216	597
WP_000361605.1	lcl|NZ_JQRA01000184.1_cds_WP_002730493.1_2857	25.581	215	597
WP_000361605.1	lcl|NZ_JQRA01000072.1_cds_WP_002724311.1_1450	25.911	247	597
WP_000361605.1	lcl|NZ_JQRA01000162.1_cds_WP_061209043.1_2585	26.293	232	597
WP_000361605.1	lcl|NZ_JQRA01000162.1_cds_WP_061209043.1_2585	27.389	157	597
WP_000361605.1	lcl|NZ_JQRA01000073.1_cds_WP_061208076.1_1488	27.381	252	597
WP_000361605.1	lcl|NZ_JQRA01000015.1_cds_WP_011671589.1_476	27.660	235	597
WP_000361605.1	lcl|NZ_JQRA01000020.1_cds_WP_002735056.1_565	25.714	210	597
WP_000361605.1	lcl|NZ_JQRA01000072.1_cds_WP_061208575.1_1470	26.364	220	597
WP_000361605.1	lcl|NZ_JQRA01000032.1_cds_WP_061208303.1_790	25.641	234	597
WP_000361605.1	lcl|NZ_JQRA01000032.1_cds_WP_061208303.1_790	24.706	255	597
WP_000361605.1	lcl|NZ_JQRA01000239.1_cds_WP_061208842.1_3229	44.828	58	597
WP_000361605.1	lcl|NZ_JQRA01000239.1_cds_WP_061208842.1_3229	23.118	186	597
WP_000361605.1	lcl|NZ_JQRA01000162.1_cds_WP_061209046.1_2576	27.111	225	597
WP_000361605.1	lcl|NZ_JQRA01000080.1_cds_WP_061208192.1_1597	21.845	206	597
WP_000699347.1	lcl|NZ_JQRA01000209.1_cds_WP_061208754.1_3004	54.598	348	350
WP_000699347.1	lcl|NZ_JQRA01000059.1_cds_WP_011671706.1_1214	24.157	356	350
WP_000699347.1	lcl|NZ_JQRA01000214.1_cds_WP_061208146.1_3046	25.281	356	350
WP_000699347.1	lcl|NZ_JQRA01000051.1_cds_WP_061209097.1_1080	25.256	293	350
WP_000699347.1	lcl|NZ_JQRA01000008.1_cds_WP_061207995.1_296	23.596	356	350
WP_000699347.1	lcl|NZ_JQRA01000174.1_cds_WP_002729504.1_2724	25.737	373	350
WP_000699347.1	lcl|NZ_JQRA01000114.1_cds_WP_061208650.1_2037	24.405	336	350
WP_000699347.1	lcl|NZ_JQRA01000031.1_cds_WP_061209188.1_779	22.442	303	350
WP_000699347.1	lcl|NZ_JQRA01000114.1_cds_WP_002754065.1_2034	25.882	255	350
WP_000699347.1	lcl|NZ_JQRA01000068.1_cds_WP_061208031.1_1359	26.882	186	350
WP_000699347.1	lcl|NZ_JQRA01000068.1_cds_WP_061208029.1_1361	21.302	338	350
WP_000699347.1	lcl|NZ_JQRA01000132.1_cds_WP_002751102.1_2295	24.615	260	350
WP_000699347.1	lcl|NZ_JQRA01000253.1_cds_WP_011669202.1_3294	23.529	187	350
WP_000275582.1	lcl|NZ_JQRA01000051.1_cds_WP_061209100.1_1077	37.838	333	349
WP_000275582.1	lcl|NZ_JQRA01000047.1_cds_WP_061208977.1_1024	34.259	324	349
WP_000275582.1	lcl|NZ_JQRA01000068.1_cds_WP_061208040.1_1348	30.267	337	349
WP_000275582.1	lcl|NZ_JQRA01000209.1_cds_WP_061208758.1_3000	26.616	263	349
WP_000275582.1	lcl|NZ_JQRA01000051.1_cds_WP_061209100.1_1077	37.838	333	349
WP_000275582.1	lcl|NZ_JQRA01000047.1_cds_WP_061208977.1_1024	34.259	324	349
WP_000275582.1	lcl|NZ_JQRA01000068.1_cds_WP_061208040.1_1348	30.267	337	349
WP_000275582.1	lcl|NZ_JQRA01000209.1_cds_WP_061208758.1_3000	26.616	263	349
WP_000808025.1	lcl|NZ_JQRA01000209.1_cds_WP_061208757.1_3001	28.333	120	441
WP_000808025.1	lcl|NZ_JQRA01000163.1_cds_WP_002723163.1_2588	29.213	89	441
WP_000808025.1	lcl|NZ_JQRA01000223.1_cds_WP_002759031.1_3127	28.571	91	441
WP_000623952.1	lcl|NZ_JQRA01000209.1_cds_WP_061208756.1_3002	48.511	235	247
WP_000623952.1	lcl|NZ_JQRA01000051.1_cds_WP_061209106.1_1071	37.826	230	247
WP_000623952.1	lcl|NZ_JQRA01000051.1_cds_WP_061209107.1_1069	33.184	223	247
WP_000208484.1	lcl|NZ_JQRA01000209.1_cds_WP_061208756.1_3002	32.075	318	323
WP_000208484.1	lcl|NZ_JQRA01000154.1_cds_WP_011670298.1_2502	25.188	266	323
WP_000208484.1	lcl|NZ_JQRA01000058.1_cds_WP_061207580.1_1161	21.455	275	323
WP_000208484.1	lcl|NZ_JQRA01000209.1_cds_WP_061208756.1_3002	32.075	318	323
WP_000208484.1	lcl|NZ_JQRA01000154.1_cds_WP_011670298.1_2502	25.188	266	323
WP_000208484.1	lcl|NZ_JQRA01000058.1_cds_WP_061207580.1_1161	21.455	275	323
WP_001031896.1	lcl|NZ_JQRA01000209.1_cds_WP_322626325.1_3005	64.375	320	361
WP_000615098.1	lcl|NZ_JQRA01000038.1_cds_WP_061208385.1_892	22.500	240	340
WP_000615098.1	lcl|NZ_JQRA01000113.1_cds_WP_061209067.1_2006	26.512	215	340
WP_000615098.1	lcl|NZ_JQRA01000206.1_cds_WP_061208348.1_2989	24.390	205	340
WP_000615098.1	lcl|NZ_JQRA01000205.1_cds_WP_011669711.1_2986	24.476	143	340
WP_000615098.1	lcl|NZ_JQRA01000112.1_cds_WP_228008661.1_2003	22.093	172	340
WP_000615098.1	lcl|NZ_JQRA01000068.1_cds_WP_061208034.1_1356	26.364	110	340
WP_000373631.1	lcl|NZ_JQRA01000051.1_cds_WP_061209096.1_1082	49.340	606	609
WP_000373631.1	lcl|NZ_JQRA01000068.1_cds_WP_061208035.1_1355	23.108	489	609
WP_000673831.1	lcl|NZ_JQRA01000051.1_cds_WP_228039699.1_1081	36.700	297	301
WP_000723077.1	lcl|NZ_JQRA01000051.1_cds_WP_061209097.1_1080	93.373	332	332
WP_000723077.1	lcl|NZ_JQRA01000059.1_cds_WP_011671706.1_1214	28.701	331	332
WP_000723077.1	lcl|NZ_JQRA01000008.1_cds_WP_061207995.1_296	26.861	309	332
WP_000723077.1	lcl|NZ_JQRA01000209.1_cds_WP_061208754.1_3004	26.957	345	332
WP_000723077.1	lcl|NZ_JQRA01000214.1_cds_WP_061208146.1_3046	29.938	324	332
WP_000723077.1	lcl|NZ_JQRA01000114.1_cds_WP_002754065.1_2034	26.543	324	332
WP_000723077.1	lcl|NZ_JQRA01000114.1_cds_WP_061208650.1_2037	26.266	316	332
WP_000723077.1	lcl|NZ_JQRA01000174.1_cds_WP_002729504.1_2724	24.079	353	332
WP_000723077.1	lcl|NZ_JQRA01000068.1_cds_WP_061208031.1_1359	26.761	355	332
WP_000723077.1	lcl|NZ_JQRA01000068.1_cds_WP_061208022.1_1369	26.966	267	332
WP_000723077.1	lcl|NZ_JQRA01000031.1_cds_WP_061209188.1_779	21.377	276	332
WP_000723077.1	lcl|NZ_JQRA01000068.1_cds_WP_061208029.1_1361	23.776	286	332
WP_000723077.1	lcl|NZ_JQRA01000132.1_cds_WP_002751102.1_2295	24.823	282	332
WP_000723077.1	lcl|NZ_JQRA01000009.1_cds_WP_061208495.1_331	24.908	273	332
WP_001054317.1	lcl|NZ_JQRA01000051.1_cds_WP_061209098.1_1079	89.796	392	392
WP_001054317.1	lcl|NZ_JQRA01000140.1_cds_WP_061208571.1_2376	32.288	319	392
WP_001054317.1	lcl|NZ_JQRA01000051.1_cds_WP_061209108.1_1068	28.409	352	392
WP_001054317.1	lcl|NZ_JQRA01000059.1_cds_WP_061208080.1_1220	26.506	249	392
WP_001054317.1	lcl|NZ_JQRA01000127.1_cds_WP_061208059.1_2204	27.536	276	392
WP_000656817.1	lcl|NZ_JQRA01000051.1_cds_WP_061209099.1_1078	89.163	203	206
WP_000656817.1	lcl|NZ_JQRA01000089.1_cds_WP_002754095.1_1713	31.731	104	206
WP_000656817.1	lcl|NZ_JQRA01000114.1_cds_WP_011670960.1_2036	24.786	117	206
WP_000853941.1	lcl|NZ_JQRA01000051.1_cds_WP_061209100.1_1077	89.521	334	334
WP_000853941.1	lcl|NZ_JQRA01000068.1_cds_WP_061208040.1_1348	37.037	324	334
WP_000853941.1	lcl|NZ_JQRA01000047.1_cds_WP_061208977.1_1024	36.000	300	334
WP_000853941.1	lcl|NZ_JQRA01000209.1_cds_WP_061208758.1_3000	33.333	234	334
WP_000853941.1	lcl|NZ_JQRA01000051.1_cds_WP_061209100.1_1077	89.521	334	334
WP_000853941.1	lcl|NZ_JQRA01000068.1_cds_WP_061208040.1_1348	37.037	324	334
WP_000853941.1	lcl|NZ_JQRA01000047.1_cds_WP_061208977.1_1024	36.000	300	334
WP_000853941.1	lcl|NZ_JQRA01000209.1_cds_WP_061208758.1_3000	33.333	234	334
WP_000824284.1	lcl|NZ_JQRA01000051.1_cds_WP_061209101.1_1076	89.119	386	386
WP_000824284.1	lcl|NZ_JQRA01000068.1_cds_WP_061208020.1_1371	25.694	144	386
WP_154643354.1	lcl|NZ_JQRA01000051.1_cds_WP_061209102.1_1075	70.732	41	48
WP_000432841.1	lcl|NZ_JQRA01000051.1_cds_WP_061209102.1_1075	40.774	336	349
WP_000432841.1	lcl|NZ_JQRA01000068.1_cds_WP_061208032.1_1358	28.856	201	349
WP_000432841.1	lcl|NZ_JQRA01000059.1_cds_WP_061208084.1_1213	31.250	160	349
WP_000432841.1	lcl|NZ_JQRA01000026.1_cds_WP_002722569.1_726	28.462	130	349
WP_000432841.1	lcl|NZ_JQRA01000174.1_cds_WP_061209013.1_2725	24.490	245	349
WP_000432841.1	lcl|NZ_JQRA01000028.1_cds_WP_011670319.1_762	29.091	110	349
WP_000432841.1	lcl|NZ_JQRA01000051.1_cds_WP_061209102.1_1075	40.774	336	349
WP_000432841.1	lcl|NZ_JQRA01000068.1_cds_WP_061208032.1_1358	28.856	201	349
WP_000432841.1	lcl|NZ_JQRA01000059.1_cds_WP_061208084.1_1213	31.250	160	349
WP_000432841.1	lcl|NZ_JQRA01000026.1_cds_WP_002722569.1_726	28.462	130	349
WP_000432841.1	lcl|NZ_JQRA01000174.1_cds_WP_061209013.1_2725	24.490	245	349
WP_000432841.1	lcl|NZ_JQRA01000028.1_cds_WP_011670319.1_762	29.091	110	349
WP_001055393.1	lcl|NZ_JQRA01000051.1_cds_WP_061209103.1_1074	47.356	416	437
WP_000125000.1	lcl|NZ_JQRA01000051.1_cds_WP_061209104.1_1073	84.706	255	256
WP_000125000.1	lcl|NZ_JQRA01000034.1_cds_WP_002730840.1_801	45.161	248	256
WP_000125000.1	lcl|NZ_JQRA01000003.1_cds_WP_061207663.1_37	29.756	205	256
WP_000950837.1	lcl|NZ_JQRA01000051.1_cds_WP_061209105.1_1072	84.507	213	215
WP_000950837.1	lcl|NZ_JQRA01000003.1_cds_WP_002739089.1_38	34.579	214	215
WP_000770298.1	lcl|NZ_JQRA01000051.1_cds_WP_061209106.1_1071	77.974	227	229
WP_000770298.1	lcl|NZ_JQRA01000051.1_cds_WP_061209107.1_1069	31.472	197	229
WP_000770298.1	lcl|NZ_JQRA01000209.1_cds_WP_061208756.1_3002	34.300	207	229
WP_000770298.1	lcl|NZ_JQRA01000110.1_cds_WP_061208097.1_1973	34.375	64	229
WP_000048849.1	lcl|NZ_JQRA01000068.1_cds_WP_061208022.1_1369	40.000	340	333
WP_000048849.1	lcl|NZ_JQRA01000143.1_cds_WP_081101368.1_2395	31.970	269	333
WP_000048849.1	lcl|NZ_JQRA01000051.1_cds_WP_061209097.1_1080	28.431	204	333
WP_000048849.1	lcl|NZ_JQRA01000174.1_cds_WP_002729504.1_2724	26.429	140	333
WP_000048849.1	lcl|NZ_JQRA01000115.1_cds_WP_002755553.1_2040	27.200	125	333
WP_000048849.1	lcl|NZ_JQRA01000214.1_cds_WP_061208146.1_3046	26.606	109	333
WP_002102581.1	lcl|NZ_JQRA01000051.1_cds_WP_228008733.1_1070	44.568	359	371
WP_061230225.1	lcl|NZ_JQRA01000071.1_cds_WP_002723284.1_1430	28.085	235	363
WP_061230225.1	lcl|NZ_JQRA01000045.1_cds_WP_061208919.1_1012	36.364	66	363
WP_061230225.1	lcl|NZ_JQRA01000071.1_cds_WP_002723284.1_1430	28.085	235	363
WP_061230225.1	lcl|NZ_JQRA01000045.1_cds_WP_061208919.1_1012	36.364	66	363
WP_002102578.1	lcl|NZ_JQRA01000090.1_cds_WP_002725699.1_1733	33.333	123	162
WP_002102578.1	lcl|NZ_JQRA01000038.1_cds_WP_011671212.1_909	43.182	44	162
WP_002102582.1	lcl|NZ_JQRA01000059.1_cds_WP_061208080.1_1220	40.120	334	366
WP_002102582.1	lcl|NZ_JQRA01000127.1_cds_WP_061208059.1_2204	32.418	364	366
WP_002102582.1	lcl|NZ_JQRA01000140.1_cds_WP_061208571.1_2376	32.632	380	366
WP_002102582.1	lcl|NZ_JQRA01000051.1_cds_WP_061209108.1_1068	33.333	375	366
WP_002102582.1	lcl|NZ_JQRA01000051.1_cds_WP_061209098.1_1079	29.032	341	366
WP_002102582.1	lcl|NZ_JQRA01000022.1_cds_WP_061208874.1_605	25.788	349	366
WP_002102582.1	lcl|NZ_JQRA01000005.1_cds_WP_061207853.1_194	31.579	95	366
WP_000623348.1	lcl|NZ_JQRA01000022.1_cds_WP_061208874.1_605	21.802	344	347
WP_000623348.1	lcl|NZ_JQRA01000140.1_cds_WP_061208571.1_2376	24.219	384	347
WP_000623348.1	lcl|NZ_JQRA01000059.1_cds_WP_061208080.1_1220	22.543	346	347
WP_000623348.1	lcl|NZ_JQRA01000051.1_cds_WP_061209108.1_1068	22.693	401	347
WP_002102576.1	lcl|NZ_JQRA01000037.1_cds_WP_002728407.1_852	34.722	144	257
WP_002102576.1	lcl|NZ_JQRA01000119.1_cds_WP_002723079.1_2101	35.065	77	257
WP_002102576.1	lcl|NZ_JQRA01000256.1_cds_WP_061208428.1_3303	34.940	83	257
WP_002102576.1	lcl|NZ_JQRA01000037.1_cds_WP_002728407.1_852	34.722	144	257
WP_002102576.1	lcl|NZ_JQRA01000119.1_cds_WP_002723079.1_2101	35.065	77	257
WP_002102576.1	lcl|NZ_JQRA01000256.1_cds_WP_061208428.1_3303	34.940	83	257
WP_002102584.1	lcl|NZ_JQRA01000106.1_cds_WP_011669670.1_1925	30.769	312	311
WP_002102584.1	lcl|NZ_JQRA01000163.1_cds_WP_002723163.1_2588	32.456	114	311
WP_002102584.1	lcl|NZ_JQRA01000209.1_cds_WP_061208757.1_3001	31.765	85	311
WP_002102584.1	lcl|NZ_JQRA01000059.1_cds_WP_011669970.1_1218	34.118	85	311
WP_002102584.1	lcl|NZ_JQRA01000186.1_cds_WP_002734441.1_2876	23.577	123	311
WP_002102584.1	lcl|NZ_JQRA01000059.1_cds_WP_061208082.1_1217	28.421	95	311
WP_002102584.1	lcl|NZ_JQRA01000223.1_cds_WP_002759031.1_3127	29.592	98	311
WP_033108779.1	lcl|NZ_JQRA01000294.1_cds_JG03_RS19540_3362	82.500	40	133
WP_033108779.1	lcl|NZ_JQRA01000199.1_cds_JG03_RS20660_2948	88.571	35	133
WP_033108779.1	lcl|NZ_JQRA01000197.1_cds_JG03_RS20655_2940	88.235	34	133
WP_033108779.1	lcl|NZ_JQRA01000076.1_cds_JG03_RS20495_1549	88.000	25	133
WP_033108779.1	lcl|NZ_JQRA01000076.1_cds_JG03_RS20495_1549	71.429	21	133
WP_033108779.1	lcl|NZ_JQRA01000293.1_cds_JG03_RS20775_3361	88.462	26	133
WP_033108779.1	lcl|NZ_JQRA01000038.1_cds_JG03_RS20375_881	88.462	26	133
WP_033108779.1	lcl|NZ_JQRA01000103.1_cds_JG03_RS20520_1879	84.615	26	133
WP_033108779.1	lcl|NZ_JQRA01000242.1_cds_JG03_RS21145_3248	84.615	26	133
WP_033108779.1	lcl|NZ_JQRA01000179.1_cds_JG03_RS21090_2799	84.615	26	133
WP_033108779.1	lcl|NZ_JQRA01000076.1_cds_JG03_RS20970_1522	84.615	26	133
WP_033108779.1	lcl|NZ_JQRA01000297.1_cds_JG03_RS20780_3366	84.000	25	133
WP_033108779.1	lcl|NZ_JQRA01000234.1_cds_JG03_RS20840_3177	84.000	25	133
WP_033108779.1	lcl|NZ_JQRA01000149.1_cds_JG03_RS20585_2444	89.474	19	133
WP_033108779.1	lcl|NZ_JQRA01000056.1_cds_JG03_RS20425_1141	89.474	19	133
WP_033108779.1	lcl|NZ_JQRA01000185.1_cds_JG03_RS20645_2873	88.889	18	133
WP_033108779.1	lcl|NZ_JQRA01000001.1_cds_JG03_RS20305_1	88.889	18	133
WP_033108779.1	lcl|NZ_JQRA01000135.1_cds_JG03_RS20570_2307	88.889	18	133
WP_004769865.1	lcl|NZ_JQRA01000043.1_cds_JG03_RS05075_996	35.185	108	115
WP_004769865.1	lcl|NZ_JQRA01000269.1_cds_JG03_RS18860_3331	75.000	36	115
WP_004769865.1	lcl|NZ_JQRA01000084.1_cds_JG03_RS20505_1665	71.429	35	115
WP_004769865.1	lcl|NZ_JQRA01000106.1_cds_JG03_RS20535_1927	75.000	32	115
WP_001168408.1	lcl|NZ_JQRA01000051.1_cds_WP_061209097.1_1080	33.025	324	342
WP_001168408.1	lcl|NZ_JQRA01000059.1_cds_WP_011671706.1_1214	32.432	333	342
