WP_000340713.1	lcl|NZ_MVAE01000001.1_cds_WP_000340715.1_1581	95.349	86	106
WP_000412665.1	lcl|NZ_MVAE01000001.1_cds_WP_000410275.1_1580	95.161	310	314
WP_000412665.1	lcl|NZ_MVAE01000002.1_cds_WP_000744700.1_86	24.925	333	314
WP_000412665.1	lcl|NZ_MVAE01000001.1_cds_WP_000723078.1_1530	22.022	277	314
WP_000412665.1	lcl|NZ_MVAE01000001.1_cds_WP_000723090.1_1509	22.680	291	314
WP_000412665.1	lcl|NZ_MVAE01000001.1_cds_WP_000567887.1_1528	23.364	214	314
WP_000361605.1	lcl|NZ_MVAE01000006.1_cds_WP_000172205.1_3400	35.200	375	597
WP_000361605.1	lcl|NZ_MVAE01000014.1_cds_WP_000667646.1_934	32.832	399	597
WP_000361605.1	lcl|NZ_MVAE01000002.1_cds_WP_082283149.1_174	31.591	421	597
WP_000361605.1	lcl|NZ_MVAE01000001.1_cds_WP_000614938.1_1553	32.932	249	597
WP_000361605.1	lcl|NZ_MVAE01000005.1_cds_WP_000510774.1_2951	28.372	215	597
WP_000361605.1	lcl|NZ_MVAE01000004.1_cds_WP_000619173.1_2358	29.960	247	597
WP_000361605.1	lcl|NZ_MVAE01000005.1_cds_WP_001161018.1_3050	31.579	209	597
WP_000361605.1	lcl|NZ_MVAE01000004.1_cds_WP_001052495.1_2403	25.301	249	597
WP_000361605.1	lcl|NZ_MVAE01000006.1_cds_WP_000942282.1_3367	30.568	229	597
WP_000361605.1	lcl|NZ_MVAE01000012.1_cds_WP_000433117.1_705	28.947	228	597
WP_000361605.1	lcl|NZ_MVAE01000003.1_cds_WP_001982953.1_2863	24.779	226	597
WP_000361605.1	lcl|NZ_MVAE01000006.1_cds_WP_001141158.1_3353	31.364	220	597
WP_000361605.1	lcl|NZ_MVAE01000004.1_cds_WP_000218838.1_2357	28.980	245	597
WP_000361605.1	lcl|NZ_MVAE01000012.1_cds_WP_000666552.1_757	27.778	234	597
WP_000361605.1	lcl|NZ_MVAE01000012.1_cds_WP_001089500.1_737	29.091	220	597
WP_000361605.1	lcl|NZ_MVAE01000016.1_cds_WP_000184524.1_1117	27.979	193	597
WP_000361605.1	lcl|NZ_MVAE01000007.1_cds_WP_000047473.1_3561	26.977	215	597
WP_000361605.1	lcl|NZ_MVAE01000002.1_cds_WP_000052667.1_274	26.201	229	597
WP_000361605.1	lcl|NZ_MVAE01000001.1_cds_WP_000651460.1_1465	26.984	252	597
WP_000361605.1	lcl|NZ_MVAE01000005.1_cds_WP_000603361.1_3169	25.000	228	597
WP_000361605.1	lcl|NZ_MVAE01000011.1_cds_WP_000590871.1_647	24.651	215	597
WP_000361605.1	lcl|NZ_MVAE01000017.1_cds_WP_002187456.1_1261	27.451	255	597
WP_000361605.1	lcl|NZ_MVAE01000017.1_cds_WP_002187456.1_1261	25.328	229	597
WP_000361605.1	lcl|NZ_MVAE01000010.1_cds_WP_001288326.1_3895	27.542	236	597
WP_000361605.1	lcl|NZ_MVAE01000004.1_cds_WP_000598571.1_2291	26.244	221	597
WP_000361605.1	lcl|NZ_MVAE01000024.1_cds_WP_000054169.1_2077	24.876	201	597
WP_000361605.1	lcl|NZ_MVAE01000014.1_cds_WP_000626143.1_896	29.327	208	597
WP_000361605.1	lcl|NZ_MVAE01000014.1_cds_WP_000626143.1_896	24.719	178	597
WP_000361605.1	lcl|NZ_MVAE01000010.1_cds_WP_060684557.1_3772	28.000	225	597
WP_000361605.1	lcl|NZ_MVAE01000009.1_cds_WP_002189384.1_3619	24.783	230	597
WP_000361605.1	lcl|NZ_MVAE01000009.1_cds_WP_002189384.1_3619	23.431	239	597
WP_000361605.1	lcl|NZ_MVAE01000006.1_cds_WP_000172205.1_3400	35.200	375	597
WP_000361605.1	lcl|NZ_MVAE01000014.1_cds_WP_000667646.1_934	32.832	399	597
WP_000361605.1	lcl|NZ_MVAE01000002.1_cds_WP_082283149.1_174	31.591	421	597
WP_000361605.1	lcl|NZ_MVAE01000001.1_cds_WP_000614938.1_1553	32.932	249	597
WP_000361605.1	lcl|NZ_MVAE01000005.1_cds_WP_000510774.1_2951	28.372	215	597
WP_000361605.1	lcl|NZ_MVAE01000004.1_cds_WP_000619173.1_2358	29.960	247	597
WP_000361605.1	lcl|NZ_MVAE01000005.1_cds_WP_001161018.1_3050	31.579	209	597
