WP_000340713.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352101.1_2746	62.821	78	106
WP_000412665.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352100.1_2745	81.290	310	314
WP_000412665.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350398.1_757	27.244	312	314
WP_000412665.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350373.1_730	23.795	332	314
WP_000412665.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351842.1_2437	22.353	170	314
WP_000361605.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352098.1_2743	44.965	576	597
WP_000361605.1	lcl|NZ_JAMQPO010000009.1_cds_WP_265353080.1_3866	43.750	240	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350631.1_1024	40.083	242	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350880.1_1305	35.165	273	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350582.1_961	37.712	236	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350882.1_1307	30.084	359	597
WP_000361605.1	lcl|NZ_JAMQPO010000006.1_cds_WP_265352657.1_3378	31.538	260	597
WP_000361605.1	lcl|NZ_JAMQPO010000011.1_cds_WP_265353331.1_235	28.899	218	597
WP_000361605.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352017.1_2629	30.233	258	597
WP_000361605.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352329.1_3004	27.426	237	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350804.1_1218	29.646	226	597
WP_000361605.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352274.1_2937	27.826	230	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350859.1_1282	31.818	220	597
WP_000361605.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351868.1_2465	29.091	220	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350216.1_552	30.769	208	597
WP_000361605.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352410.1_3094	32.105	190	597
WP_000361605.1	lcl|NZ_JAMQPO010000008.1_cds_WP_265352893.1_3651	28.000	200	597
WP_000361605.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351032.1_1504	27.948	229	597
WP_000361605.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265351992.1_2603	26.577	222	597
WP_000361605.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351246.1_1743	28.889	225	597
WP_000361605.1	lcl|NZ_JAMQPO010000002.1_cds_WP_135592366.1_1716	26.339	224	597
WP_000361605.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351893.1_2493	27.500	240	597
WP_000361605.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352402.1_3086	27.941	204	597
WP_000361605.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352273.1_2936	27.329	161	597
WP_000361605.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352273.1_2936	25.275	273	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350898.1_1325	26.012	173	597
WP_000361605.1	lcl|NZ_JAMQPO010000012.1_cds_WP_265353370.1_283	25.764	229	597
WP_000361605.1	lcl|NZ_JAMQPO010000006.1_cds_WP_265352534.1_3233	26.531	196	597
WP_000361605.1	lcl|NZ_JAMQPO010000010.1_cds_WP_265353142.1_32	27.488	211	597
WP_000361605.1	lcl|NZ_JAMQPO010000010.1_cds_WP_265353142.1_32	27.322	183	597
WP_000361605.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351624.1_2043	24.312	218	597
WP_000361605.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351364.1_1882	25.110	227	597
WP_000361605.1	lcl|NZ_JAMQPO010000007.1_cds_WP_265352788.1_3538	24.473	237	597
WP_000361605.1	lcl|NZ_JAMQPO010000009.1_cds_WP_265353008.1_3780	26.977	215	597
WP_000361605.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351579.1_2145	25.991	227	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350758.1_1171	24.701	251	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350858.1_1281	24.895	237	597
WP_000361605.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352317.1_2992	39.130	46	597
WP_000361605.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352317.1_2992	24.898	245	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350812.1_1226	25.385	260	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350812.1_1226	23.246	228	597
WP_000361605.1	lcl|NZ_JAMQPO010000008.1_cds_WP_265352847.1_3599	44.186	43	597
WP_000361605.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352098.1_2743	44.965	576	597
WP_000361605.1	lcl|NZ_JAMQPO010000009.1_cds_WP_265353080.1_3866	43.750	240	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350631.1_1024	40.083	242	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350880.1_1305	35.165	273	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350582.1_961	37.712	236	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350882.1_1307	30.084	359	597
WP_000361605.1	lcl|NZ_JAMQPO010000006.1_cds_WP_265352657.1_3378	31.538	260	597
WP_000361605.1	lcl|NZ_JAMQPO010000011.1_cds_WP_265353331.1_235	28.899	218	597
WP_000361605.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352017.1_2629	30.233	258	597
WP_000361605.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352329.1_3004	27.426	237	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350804.1_1218	29.646	226	597
WP_000361605.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352274.1_2937	27.826	230	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350859.1_1282	31.818	220	597
WP_000361605.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351868.1_2465	29.091	220	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350216.1_552	30.769	208	597
WP_000361605.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352410.1_3094	32.105	190	597
WP_000361605.1	lcl|NZ_JAMQPO010000008.1_cds_WP_265352893.1_3651	28.000	200	597
WP_000361605.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351032.1_1504	27.948	229	597
WP_000361605.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265351992.1_2603	26.577	222	597
WP_000361605.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351246.1_1743	28.889	225	597
WP_000361605.1	lcl|NZ_JAMQPO010000002.1_cds_WP_135592366.1_1716	26.339	224	597
WP_000361605.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351893.1_2493	27.500	240	597
WP_000361605.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352402.1_3086	27.941	204	597
WP_000361605.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352273.1_2936	27.329	161	597
WP_000361605.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352273.1_2936	25.275	273	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350898.1_1325	26.012	173	597
WP_000361605.1	lcl|NZ_JAMQPO010000012.1_cds_WP_265353370.1_283	25.764	229	597
WP_000361605.1	lcl|NZ_JAMQPO010000006.1_cds_WP_265352534.1_3233	26.531	196	597
WP_000361605.1	lcl|NZ_JAMQPO010000010.1_cds_WP_265353142.1_32	27.488	211	597
WP_000361605.1	lcl|NZ_JAMQPO010000010.1_cds_WP_265353142.1_32	27.322	183	597
WP_000361605.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351624.1_2043	24.312	218	597
WP_000361605.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351364.1_1882	25.110	227	597
WP_000361605.1	lcl|NZ_JAMQPO010000007.1_cds_WP_265352788.1_3538	24.473	237	597
WP_000361605.1	lcl|NZ_JAMQPO010000009.1_cds_WP_265353008.1_3780	26.977	215	597
WP_000361605.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351579.1_2145	25.991	227	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350758.1_1171	24.701	251	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350858.1_1281	24.895	237	597
WP_000361605.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352317.1_2992	39.130	46	597
WP_000361605.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352317.1_2992	24.898	245	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350812.1_1226	25.385	260	597
WP_000361605.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350812.1_1226	23.246	228	597
WP_000361605.1	lcl|NZ_JAMQPO010000008.1_cds_WP_265352847.1_3599	44.186	43	597
WP_000699347.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350373.1_730	23.143	350	350
WP_000699347.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351842.1_2437	26.075	372	350
WP_000699347.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352082.1_2724	24.316	329	350
WP_000699347.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350875.1_1300	26.829	205	350
WP_000699347.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350398.1_757	29.834	181	350
WP_000699347.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352100.1_2745	22.500	280	350
WP_000699347.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350726.1_1133	26.939	245	350
WP_000699347.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352209.1_2717	28.571	182	350
WP_000699347.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350671.1_1068	26.122	245	350
WP_000699347.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351852.1_2448	24.324	148	350
WP_000699347.1	lcl|NZ_JAMQPO010000012.1_cds_WP_265353373.1_286	23.116	199	350
WP_000699347.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350327.1_676	30.323	155	350
WP_000275582.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352085.1_2727	31.928	332	349
WP_000275582.1	lcl|NZ_JAMQPO010000009.1_cds_WP_265353105.1_3893	35.227	264	349
WP_000275582.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352085.1_2727	31.928	332	349
WP_000275582.1	lcl|NZ_JAMQPO010000009.1_cds_WP_265353105.1_3893	35.227	264	349
WP_000808025.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352054.1_2695	29.670	91	441
WP_000808025.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352073.1_2714	25.258	194	441
WP_000808025.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352051.1_2692	32.222	90	441
WP_000808025.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351841.1_2436	33.721	86	441
WP_000623952.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352095.1_2740	36.036	222	247
WP_000623952.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352080.1_2722	34.899	149	247
WP_000623952.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350754.1_1167	25.888	197	247
WP_000208484.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352099.1_2744	28.369	282	323
WP_000208484.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265351982.1_2593	27.437	277	323
WP_000208484.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352099.1_2744	28.369	282	323
WP_000208484.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265351982.1_2593	27.437	277	323
WP_000615098.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352092.1_2737	25.817	306	340
WP_000615098.1	lcl|NZ_JAMQPO010000008.1_cds_WP_265352964.1_3729	27.461	193	340
WP_000615098.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351578.1_2143	28.378	148	340
WP_000615098.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352188.1_2838	24.747	198	340
WP_000723077.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350398.1_757	30.029	343	332
WP_000723077.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350373.1_730	31.579	323	332
WP_000723077.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350875.1_1300	27.726	321	332
WP_000723077.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350726.1_1133	28.037	321	332
WP_000723077.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351842.1_2437	25.168	298	332
WP_000723077.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352082.1_2724	24.903	257	332
WP_000723077.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350671.1_1068	25.940	266	332
WP_000723077.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352209.1_2717	27.919	197	332
WP_000723077.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352071.1_2712	27.053	207	332
WP_000723077.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352100.1_2745	21.014	276	332
WP_000723077.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350736.1_1145	25.943	212	332
WP_000723077.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350327.1_676	23.858	197	332
WP_001054317.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352096.1_2741	31.056	322	392
WP_001054317.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350976.1_1005	28.150	373	392
WP_001054317.1	lcl|NZ_JAMQPO010000007.1_cds_WP_265352689.1_3420	24.262	305	392
WP_001054317.1	lcl|NZ_JAMQPO010000010.1_cds_WP_265353155.1_47	27.523	109	392
WP_000656817.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350876.1_1301	27.835	97	206
WP_000656817.1	lcl|NZ_JAMQPO010000007.1_cds_WP_265352684.1_3415	32.584	89	206
WP_000656817.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352426.1_3110	28.395	81	206
WP_000853941.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352085.1_2727	38.558	319	334
WP_000853941.1	lcl|NZ_JAMQPO010000009.1_cds_WP_265353105.1_3893	37.500	240	334
WP_000853941.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352085.1_2727	38.558	319	334
WP_000853941.1	lcl|NZ_JAMQPO010000009.1_cds_WP_265353105.1_3893	37.500	240	334
WP_000432841.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352074.1_2715	25.095	263	349
WP_000432841.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352008.1_2620	26.953	256	349
WP_000432841.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350644.1_1040	22.051	195	349
WP_000432841.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350527.1_901	29.915	117	349
WP_000432841.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352074.1_2715	25.095	263	349
WP_000432841.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352008.1_2620	26.953	256	349
