WP_000340713.1	lcl|NZ_RQFN01000011.1_cds_WP_135568908.1_1671	62.821	78	106
WP_000412665.1	lcl|NZ_RQFN01000011.1_cds_WP_135568910.1_1672	80.323	310	314
WP_000412665.1	lcl|NZ_RQFN01000024.1_cds_WP_135573172.1_1117	24.096	332	314
WP_000412665.1	lcl|NZ_RQFN01000024.1_cds_WP_135573119.1_1090	26.837	313	314
WP_000412665.1	lcl|NZ_RQFN01000007.1_cds_WP_135568492.1_3312	22.941	170	314
WP_000412665.1	lcl|NZ_RQFN01000011.1_cds_WP_135569063.1_1752	28.477	151	314
WP_000361605.1	lcl|NZ_RQFN01000011.1_cds_WP_135570908.1_1675	49.738	573	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135571248.1_46	42.857	238	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135572631.1_814	39.669	242	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135572089.1_502	35.531	273	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135572740.1_878	39.331	239	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135572087.1_500	29.248	359	597
WP_000361605.1	lcl|NZ_RQFN01000026.1_cds_WP_135574226.1_3405	31.330	233	597
WP_000361605.1	lcl|NZ_RQFN01000011.1_cds_WP_135570427.1_2550	28.378	222	597
WP_000361605.1	lcl|NZ_RQFN01000031.1_cds_WP_246837089.1_2962	27.848	237	597
WP_000361605.1	lcl|NZ_RQFN01000011.1_cds_WP_135569135.1_1819	28.395	243	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135572125.1_525	31.390	223	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135573486.1_1298	30.986	213	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135572240.1_590	29.646	226	597
WP_000361605.1	lcl|NZ_RQFN01000011.1_cds_WP_135569688.1_2130	29.918	244	597
WP_000361605.1	lcl|NZ_RQFN01000031.1_cds_WP_135574677.1_2870	29.245	212	597
WP_000361605.1	lcl|NZ_RQFN01000009.1_cds_WP_135568586.1_3622	29.091	220	597
WP_000361605.1	lcl|NZ_RQFN01000031.1_cds_WP_135574912.1_3030	27.193	228	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135571859.1_380	28.000	200	597
WP_000361605.1	lcl|NZ_RQFN01000011.1_cds_WP_135569264.1_1890	27.948	229	597
WP_000361605.1	lcl|NZ_RQFN01000011.1_cds_WP_100717123.1_2103	26.339	224	597
WP_000361605.1	lcl|NZ_RQFN01000011.1_cds_WP_135569183.1_1845	26.606	218	597
WP_000361605.1	lcl|NZ_RQFN01000009.1_cds_WP_135568613.1_3651	26.556	241	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135572051.1_482	26.590	173	597
WP_000361605.1	lcl|NZ_RQFN01000031.1_cds_WP_135574693.1_2878	27.014	211	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135573779.1_1457	25.541	231	597
WP_000361605.1	lcl|NZ_RQFN01000026.1_cds_WP_135574480.1_3555	25.322	233	597
WP_000361605.1	lcl|NZ_RQFN01000031.1_cds_WP_135574914.1_3031	27.329	161	597
WP_000361605.1	lcl|NZ_RQFN01000031.1_cds_WP_135574914.1_3031	39.394	66	597
WP_000361605.1	lcl|NZ_RQFN01000011.1_cds_WP_135570343.1_2504	26.432	227	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135572347.1_649	25.100	251	597
WP_000361605.1	lcl|NZ_RQFN01000011.1_cds_WP_135569918.1_2265	25.110	227	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135571507.1_183	26.761	213	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135571507.1_183	26.364	220	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135571417.1_133	27.442	215	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135572127.1_526	26.160	237	597
WP_000361605.1	lcl|NZ_RQFN01000011.1_cds_WP_135570851.1_2798	23.629	237	597
WP_000361605.1	lcl|NZ_RQFN01000011.1_cds_WP_135570154.1_2397	25.000	208	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135572223.1_582	23.846	260	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135572223.1_582	22.581	248	597
WP_000361605.1	lcl|NZ_RQFN01000031.1_cds_WP_135574817.1_2974	24.731	186	597
WP_000361605.1	lcl|NZ_RQFN01000031.1_cds_WP_135574817.1_2974	25.957	235	597
WP_000361605.1	lcl|NZ_RQFN01000011.1_cds_WP_135570908.1_1675	49.738	573	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135571248.1_46	42.857	238	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135572631.1_814	39.669	242	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135572089.1_502	35.531	273	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135572740.1_878	39.331	239	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135572087.1_500	29.248	359	597
WP_000361605.1	lcl|NZ_RQFN01000026.1_cds_WP_135574226.1_3405	31.330	233	597
WP_000361605.1	lcl|NZ_RQFN01000011.1_cds_WP_135570427.1_2550	28.378	222	597
WP_000361605.1	lcl|NZ_RQFN01000031.1_cds_WP_246837089.1_2962	27.848	237	597
WP_000361605.1	lcl|NZ_RQFN01000011.1_cds_WP_135569135.1_1819	28.395	243	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135572125.1_525	31.390	223	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135573486.1_1298	30.986	213	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135572240.1_590	29.646	226	597
WP_000361605.1	lcl|NZ_RQFN01000011.1_cds_WP_135569688.1_2130	29.918	244	597
WP_000361605.1	lcl|NZ_RQFN01000031.1_cds_WP_135574677.1_2870	29.245	212	597
WP_000361605.1	lcl|NZ_RQFN01000009.1_cds_WP_135568586.1_3622	29.091	220	597
WP_000361605.1	lcl|NZ_RQFN01000031.1_cds_WP_135574912.1_3030	27.193	228	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135571859.1_380	28.000	200	597
WP_000361605.1	lcl|NZ_RQFN01000011.1_cds_WP_135569264.1_1890	27.948	229	597
WP_000361605.1	lcl|NZ_RQFN01000011.1_cds_WP_100717123.1_2103	26.339	224	597
WP_000361605.1	lcl|NZ_RQFN01000011.1_cds_WP_135569183.1_1845	26.606	218	597
WP_000361605.1	lcl|NZ_RQFN01000009.1_cds_WP_135568613.1_3651	26.556	241	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135572051.1_482	26.590	173	597
WP_000361605.1	lcl|NZ_RQFN01000031.1_cds_WP_135574693.1_2878	27.014	211	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135573779.1_1457	25.541	231	597
WP_000361605.1	lcl|NZ_RQFN01000026.1_cds_WP_135574480.1_3555	25.322	233	597
WP_000361605.1	lcl|NZ_RQFN01000031.1_cds_WP_135574914.1_3031	27.329	161	597
WP_000361605.1	lcl|NZ_RQFN01000031.1_cds_WP_135574914.1_3031	39.394	66	597
WP_000361605.1	lcl|NZ_RQFN01000011.1_cds_WP_135570343.1_2504	26.432	227	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135572347.1_649	25.100	251	597
WP_000361605.1	lcl|NZ_RQFN01000011.1_cds_WP_135569918.1_2265	25.110	227	597
WP_000361605.1	lcl|NZ_RQFN01000024.1_cds_WP_135571507.1_183	26.761	213	597
