WP_000340713.1	lcl|NZ_AOVL01000117.1_cds_WP_000340715.1_2900	95.349	86	106
WP_000412665.1	lcl|NZ_AOVL01000117.1_cds_WP_000410273.1_2901	95.192	312	314
WP_000412665.1	lcl|NZ_AOVL01000117.1_cds_WP_000093099.1_2921	53.968	63	314
WP_000412665.1	lcl|NZ_AOVL01000120.1_cds_WP_000744700.1_3133	24.925	333	314
WP_000412665.1	lcl|NZ_AOVL01000117.1_cds_WP_000646250.1_2904	26.766	269	314
WP_000412665.1	lcl|NZ_AOVL01000117.1_cds_WP_000600889.1_2930	26.425	193	314
WP_000412665.1	lcl|NZ_AOVL01000117.1_cds_WP_000723090.1_2983	22.680	291	314
WP_000361605.1	lcl|NZ_AOVL01000132.1_cds_WP_000172202.1_3574	35.185	378	597
WP_000361605.1	lcl|NZ_AOVL01000050.1_cds_WP_000667646.1_713	32.832	399	597
WP_000361605.1	lcl|NZ_AOVL01000120.1_cds_WP_000828455.1_3044	31.591	421	597
WP_000361605.1	lcl|NZ_AOVL01000117.1_cds_WP_000834715.1_2924	31.169	385	597
WP_000361605.1	lcl|NZ_AOVL01000133.1_cds_WP_000510777.1_3704	28.372	215	597
WP_000361605.1	lcl|NZ_AOVL01000104.1_cds_WP_001161019.1_2436	31.579	209	597
WP_000361605.1	lcl|NZ_AOVL01000098.1_cds_WP_000619175.1_2016	29.555	247	597
WP_000361605.1	lcl|NZ_AOVL01000132.1_cds_WP_000942282.1_3560	30.568	229	597
WP_000361605.1	lcl|NZ_AOVL01000098.1_cds_WP_001052498.1_2060	24.900	249	597
WP_000361605.1	lcl|NZ_AOVL01000112.1_cds_WP_000433117.1_2709	28.947	228	597
WP_000361605.1	lcl|NZ_AOVL01000101.1_cds_WP_001982953.1_2289	24.779	226	597
WP_000361605.1	lcl|NZ_AOVL01000094.1_cds_WP_001141158.1_1867	31.364	220	597
WP_000361605.1	lcl|NZ_AOVL01000098.1_cds_WP_000218838.1_2015	28.980	245	597
WP_000361605.1	lcl|NZ_AOVL01000110.1_cds_WP_000666552.1_2657	27.778	234	597
WP_000361605.1	lcl|NZ_AOVL01000112.1_cds_WP_001089500.1_2677	29.091	220	597
WP_000361605.1	lcl|NZ_AOVL01000100.1_cds_WP_000184524.1_2198	27.979	193	597
WP_000361605.1	lcl|NZ_AOVL01000093.1_cds_WP_000047473.1_1802	26.977	215	597
WP_000361605.1	lcl|NZ_AOVL01000069.1_cds_WP_000052667.1_1085	26.201	229	597
WP_000361605.1	lcl|NZ_AOVL01000055.1_cds_WP_000590867.1_801	24.651	215	597
WP_000361605.1	lcl|NZ_AOVL01000064.1_cds_WP_000603361.1_886	25.000	228	597
WP_000361605.1	lcl|NZ_AOVL01000105.1_cds_WP_000675807.1_2457	26.800	250	597
WP_000361605.1	lcl|NZ_AOVL01000017.1_cds_WP_001288326.1_217	27.542	236	597
WP_000361605.1	lcl|NZ_AOVL01000007.1_cds_WP_001049205.1_62	27.451	255	597
WP_000361605.1	lcl|NZ_AOVL01000007.1_cds_WP_001049205.1_62	25.328	229	597
WP_000361605.1	lcl|NZ_AOVL01000119.1_cds_WP_000598571.1_3011	26.244	221	597
WP_000361605.1	lcl|NZ_AOVL01000064.1_cds_WP_000054169.1_870	24.876	201	597
WP_000361605.1	lcl|NZ_AOVL01000108.1_cds_WP_000136057.1_2567	28.000	225	597
WP_000361605.1	lcl|NZ_AOVL01000132.1_cds_WP_000626143.1_3579	29.327	208	597
WP_000361605.1	lcl|NZ_AOVL01000132.1_cds_WP_000626143.1_3579	24.719	178	597
WP_000361605.1	lcl|NZ_AOVL01000088.1_cds_WP_000481720.1_1605	24.783	230	597
WP_000361605.1	lcl|NZ_AOVL01000088.1_cds_WP_000481720.1_1605	23.431	239	597
WP_000361605.1	lcl|NZ_AOVL01000132.1_cds_WP_000172202.1_3574	35.185	378	597
WP_000361605.1	lcl|NZ_AOVL01000050.1_cds_WP_000667646.1_713	32.832	399	597
WP_000361605.1	lcl|NZ_AOVL01000120.1_cds_WP_000828455.1_3044	31.591	421	597
WP_000361605.1	lcl|NZ_AOVL01000117.1_cds_WP_000834715.1_2924	31.169	385	597
WP_000361605.1	lcl|NZ_AOVL01000133.1_cds_WP_000510777.1_3704	28.372	215	597
WP_000361605.1	lcl|NZ_AOVL01000104.1_cds_WP_001161019.1_2436	31.579	209	597
WP_000361605.1	lcl|NZ_AOVL01000098.1_cds_WP_000619175.1_2016	29.555	247	597
WP_000361605.1	lcl|NZ_AOVL01000132.1_cds_WP_000942282.1_3560	30.568	229	597
WP_000361605.1	lcl|NZ_AOVL01000098.1_cds_WP_001052498.1_2060	24.900	249	597
WP_000361605.1	lcl|NZ_AOVL01000112.1_cds_WP_000433117.1_2709	28.947	228	597
WP_000361605.1	lcl|NZ_AOVL01000101.1_cds_WP_001982953.1_2289	24.779	226	597
WP_000361605.1	lcl|NZ_AOVL01000094.1_cds_WP_001141158.1_1867	31.364	220	597
WP_000361605.1	lcl|NZ_AOVL01000098.1_cds_WP_000218838.1_2015	28.980	245	597
WP_000361605.1	lcl|NZ_AOVL01000110.1_cds_WP_000666552.1_2657	27.778	234	597
WP_000361605.1	lcl|NZ_AOVL01000112.1_cds_WP_001089500.1_2677	29.091	220	597
WP_000361605.1	lcl|NZ_AOVL01000100.1_cds_WP_000184524.1_2198	27.979	193	597
WP_000361605.1	lcl|NZ_AOVL01000093.1_cds_WP_000047473.1_1802	26.977	215	597
WP_000361605.1	lcl|NZ_AOVL01000069.1_cds_WP_000052667.1_1085	26.201	229	597
WP_000361605.1	lcl|NZ_AOVL01000055.1_cds_WP_000590867.1_801	24.651	215	597
WP_000361605.1	lcl|NZ_AOVL01000064.1_cds_WP_000603361.1_886	25.000	228	597
WP_000361605.1	lcl|NZ_AOVL01000105.1_cds_WP_000675807.1_2457	26.800	250	597
WP_000361605.1	lcl|NZ_AOVL01000017.1_cds_WP_001288326.1_217	27.542	236	597
WP_000361605.1	lcl|NZ_AOVL01000007.1_cds_WP_001049205.1_62	27.451	255	597
WP_000361605.1	lcl|NZ_AOVL01000007.1_cds_WP_001049205.1_62	25.328	229	597
WP_000361605.1	lcl|NZ_AOVL01000119.1_cds_WP_000598571.1_3011	26.244	221	597
WP_000361605.1	lcl|NZ_AOVL01000064.1_cds_WP_000054169.1_870	24.876	201	597
WP_000361605.1	lcl|NZ_AOVL01000108.1_cds_WP_000136057.1_2567	28.000	225	597
WP_000361605.1	lcl|NZ_AOVL01000132.1_cds_WP_000626143.1_3579	29.327	208	597
WP_000361605.1	lcl|NZ_AOVL01000132.1_cds_WP_000626143.1_3579	24.719	178	597
WP_000361605.1	lcl|NZ_AOVL01000088.1_cds_WP_000481720.1_1605	24.783	230	597
WP_000361605.1	lcl|NZ_AOVL01000088.1_cds_WP_000481720.1_1605	23.431	239	597
WP_000699347.1	lcl|NZ_AOVL01000117.1_cds_WP_000646250.1_2904	31.014	345	350
WP_000699347.1	lcl|NZ_AOVL01000117.1_cds_WP_000723090.1_2983	24.438	356	350
WP_000699347.1	lcl|NZ_AOVL01000120.1_cds_WP_000744700.1_3133	24.576	354	350
WP_000699347.1	lcl|NZ_AOVL01000117.1_cds_WP_000600889.1_2930	24.384	365	350
WP_000699347.1	lcl|NZ_AOVL01000128.1_cds_WP_001984071.1_3433	24.194	310	350
