WP_000340713.1	lcl|NZ_AKWI02000041.1_cds_WP_004462903.1_331	94.186	86	106
WP_000412665.1	lcl|NZ_AKWI02000041.1_cds_WP_004464977.1_330	92.581	310	314
WP_000412665.1	lcl|NZ_AKWI02000025.1_cds_WP_004473914.1_1440	25.460	326	314
WP_000412665.1	lcl|NZ_AKWI02000031.1_cds_WP_004464967.1_754	22.022	277	314
WP_000412665.1	lcl|NZ_AKWI02000031.1_cds_WP_004475098.1_752	23.364	214	314
WP_000412665.1	lcl|NZ_AKWI02000031.1_cds_WP_004475209.1_732	23.549	293	314
WP_000412665.1	lcl|NZ_AKWI02000003.1_cds_WP_004473768.1_3096	24.699	332	314
WP_000412665.1	lcl|NZ_AKWI02000010.1_cds_WP_004468319.1_2582	22.353	170	314
WP_000361605.1	lcl|NZ_AKWI02000002.1_cds_WP_004457781.1_3313	35.389	373	597
WP_000361605.1	lcl|NZ_AKWI02000003.1_cds_WP_017863782.1_3021	32.346	405	597
WP_000361605.1	lcl|NZ_AKWI02000027.1_cds_WP_004459265.1_1141	32.304	421	597
WP_000361605.1	lcl|NZ_AKWI02000031.1_cds_WP_004475120.1_776	32.932	249	597
WP_000361605.1	lcl|NZ_AKWI02000037.1_cds_WP_004461439.1_564	28.326	233	597
WP_000361605.1	lcl|NZ_AKWI02000030.1_cds_WP_004457911.1_973	32.057	209	597
WP_000361605.1	lcl|NZ_AKWI02000027.1_cds_WP_004473839.1_1112	25.833	240	597
WP_000361605.1	lcl|NZ_AKWI02000003.1_cds_WP_004469508.1_3141	31.963	219	597
WP_000361605.1	lcl|NZ_AKWI02000021.1_cds_WP_004466497.1_1698	26.786	224	597
WP_000361605.1	lcl|NZ_AKWI02000019.1_cds_WP_004460145.1_1883	30.233	215	597
WP_000361605.1	lcl|NZ_AKWI02000030.1_cds_WP_004458038.1_885	30.319	188	597
WP_000361605.1	lcl|NZ_AKWI02000019.1_cds_WP_004460086.1_1849	28.340	247	597
WP_000361605.1	lcl|NZ_AKWI02000002.1_cds_WP_004474732.1_3217	29.258	229	597
WP_000361605.1	lcl|NZ_AKWI02000019.1_cds_WP_004473583.1_1902	27.778	216	597
WP_000361605.1	lcl|NZ_AKWI02000012.1_cds_WP_004460645.1_2384	27.315	216	597
WP_000361605.1	lcl|NZ_AKWI02000037.1_cds_WP_004462026.1_609	24.336	226	597
WP_000361605.1	lcl|NZ_AKWI02000003.1_cds_WP_004473754.1_3140	26.721	247	597
WP_000361605.1	lcl|NZ_AKWI02000044.1_cds_WP_004461802.1_73	23.438	256	597
WP_000361605.1	lcl|NZ_AKWI02000044.1_cds_WP_004461802.1_73	26.752	157	597
WP_000361605.1	lcl|NZ_AKWI02000044.1_cds_WP_004466296.1_3	27.234	235	597
