WP_000340713.1	lcl|NZ_AOHA02000086.1_cds_WP_004462903.1_54	94.186	86	106
WP_000412665.1	lcl|NZ_AOHA02000086.1_cds_WP_004472299.1_53	92.581	310	314
WP_000412665.1	lcl|NZ_AOHA02000041.1_cds_WP_004473914.1_1875	25.460	326	314
WP_000412665.1	lcl|NZ_AOHA02000086.1_cds_WP_004470124.1_50	26.394	269	314
WP_000412665.1	lcl|NZ_AOHA02000072.1_cds_WP_004465060.1_596	23.549	293	314
WP_000412665.1	lcl|NZ_AOHA02000005.1_cds_WP_032928188.1_3651	24.699	332	314
WP_000412665.1	lcl|NZ_AOHA02000061.1_cds_WP_004468319.1_1105	22.353	170	314
WP_000361605.1	lcl|NZ_AOHA02000086.1_cds_WP_032929216.1_31	52.623	591	597
WP_000361605.1	lcl|NZ_AOHA02000009.1_cds_WP_004457781.1_3195	35.389	373	597
WP_000361605.1	lcl|NZ_AOHA02000005.1_cds_WP_017863782.1_3583	32.346	405	597
WP_000361605.1	lcl|NZ_AOHA02000041.1_cds_WP_004459265.1_2028	32.304	421	597
WP_000361605.1	lcl|NZ_AOHA02000065.1_cds_WP_004461439.1_994	28.326	233	597
WP_000361605.1	lcl|NZ_AOHA02000042.1_cds_WP_004457911.1_1773	32.057	209	597
WP_000361605.1	lcl|NZ_AOHA02000041.1_cds_WP_004473839.1_1999	25.833	240	597
WP_000361605.1	lcl|NZ_AOHA02000010.1_cds_WP_004469508.1_3141	31.963	219	597
WP_000361605.1	lcl|NZ_AOHA02000081.1_cds_WP_004466497.1_264	26.786	224	597
WP_000361605.1	lcl|NZ_AOHA02000017.1_cds_WP_004460145.1_2911	30.233	215	597
WP_000361605.1	lcl|NZ_AOHA02000049.1_cds_WP_004458038.1_1541	30.319	188	597
WP_000361605.1	lcl|NZ_AOHA02000017.1_cds_WP_004460086.1_2945	28.340	247	597
WP_000361605.1	lcl|NZ_AOHA02000009.1_cds_WP_004480113.1_3291	29.258	229	597
WP_000361605.1	lcl|NZ_AOHA02000017.1_cds_WP_004473583.1_2892	27.778	216	597
WP_000361605.1	lcl|NZ_AOHA02000073.1_cds_WP_004460645.1_539	27.315	216	597
WP_000361605.1	lcl|NZ_AOHA02000081.1_cds_WP_004493731.1_257	27.234	235	597
WP_000361605.1	lcl|NZ_AOHA02000073.1_cds_WP_004462026.1_463	24.336	226	597
WP_000361605.1	lcl|NZ_AOHA02000046.1_cds_WP_004461802.1_1720	23.438	256	597
WP_000361605.1	lcl|NZ_AOHA02000046.1_cds_WP_004461802.1_1720	26.752	157	597
WP_000361605.1	lcl|NZ_AOHA02000010.1_cds_WP_004492561.1_3140	26.316	247	597
WP_000361605.1	lcl|NZ_AOHA02000064.1_cds_WP_004459763.1_1049	28.079	203	597
WP_000361605.1	lcl|NZ_AOHA02000058.1_cds_WP_004474518.1_1242	26.744	258	597
WP_000361605.1	lcl|NZ_AOHA02000058.1_cds_WP_004474518.1_1242	29.032	186	597
WP_000361605.1	lcl|NZ_AOHA02000005.1_cds_WP_004474210.1_3595	25.641	234	597
WP_000361605.1	lcl|NZ_AOHA02000051.1_cds_WP_004474610.1_1376	26.562	256	597
WP_000361605.1	lcl|NZ_AOHA02000081.1_cds_WP_004474842.1_285	29.545	220	597
WP_000361605.1	lcl|NZ_AOHA02000041.1_cds_WP_004493055.1_2044	26.364	220	597
WP_000361605.1	lcl|NZ_AOHA02000065.1_cds_WP_004474915.1_918	22.727	220	597
WP_000361605.1	lcl|NZ_AOHA02000046.1_cds_WP_004461812.1_1711	28.444	225	597
WP_000361605.1	lcl|NZ_AOHA02000015.1_cds_WP_004459333.1_2968	44.828	58	597
WP_000361605.1	lcl|NZ_AOHA02000015.1_cds_WP_004459333.1_2968	22.581	186	597
WP_000361605.1	lcl|NZ_AOHA02000086.1_cds_WP_032929216.1_31	52.623	591	597
WP_000361605.1	lcl|NZ_AOHA02000009.1_cds_WP_004457781.1_3195	35.389	373	597
WP_000361605.1	lcl|NZ_AOHA02000005.1_cds_WP_017863782.1_3583	32.346	405	597
WP_000361605.1	lcl|NZ_AOHA02000041.1_cds_WP_004459265.1_2028	32.304	421	597
WP_000361605.1	lcl|NZ_AOHA02000065.1_cds_WP_004461439.1_994	28.326	233	597
WP_000361605.1	lcl|NZ_AOHA02000042.1_cds_WP_004457911.1_1773	32.057	209	597
WP_000361605.1	lcl|NZ_AOHA02000041.1_cds_WP_004473839.1_1999	25.833	240	597
WP_000361605.1	lcl|NZ_AOHA02000010.1_cds_WP_004469508.1_3141	31.963	219	597
WP_000361605.1	lcl|NZ_AOHA02000081.1_cds_WP_004466497.1_264	26.786	224	597
WP_000361605.1	lcl|NZ_AOHA02000017.1_cds_WP_004460145.1_2911	30.233	215	597
WP_000361605.1	lcl|NZ_AOHA02000049.1_cds_WP_004458038.1_1541	30.319	188	597
WP_000361605.1	lcl|NZ_AOHA02000017.1_cds_WP_004460086.1_2945	28.340	247	597
WP_000361605.1	lcl|NZ_AOHA02000009.1_cds_WP_004480113.1_3291	29.258	229	597
WP_000361605.1	lcl|NZ_AOHA02000017.1_cds_WP_004473583.1_2892	27.778	216	597
WP_000361605.1	lcl|NZ_AOHA02000073.1_cds_WP_004460645.1_539	27.315	216	597
WP_000361605.1	lcl|NZ_AOHA02000081.1_cds_WP_004493731.1_257	27.234	235	597
WP_000361605.1	lcl|NZ_AOHA02000073.1_cds_WP_004462026.1_463	24.336	226	597
WP_000361605.1	lcl|NZ_AOHA02000046.1_cds_WP_004461802.1_1720	23.438	256	597
WP_000361605.1	lcl|NZ_AOHA02000046.1_cds_WP_004461802.1_1720	26.752	157	597
WP_000361605.1	lcl|NZ_AOHA02000010.1_cds_WP_004492561.1_3140	26.316	247	597
WP_000361605.1	lcl|NZ_AOHA02000064.1_cds_WP_004459763.1_1049	28.079	203	597
WP_000361605.1	lcl|NZ_AOHA02000058.1_cds_WP_004474518.1_1242	26.744	258	597
WP_000361605.1	lcl|NZ_AOHA02000058.1_cds_WP_004474518.1_1242	29.032	186	597
WP_000361605.1	lcl|NZ_AOHA02000005.1_cds_WP_004474210.1_3595	25.641	234	597
WP_000361605.1	lcl|NZ_AOHA02000051.1_cds_WP_004474610.1_1376	26.562	256	597
WP_000361605.1	lcl|NZ_AOHA02000081.1_cds_WP_004474842.1_285	29.545	220	597
WP_000361605.1	lcl|NZ_AOHA02000041.1_cds_WP_004493055.1_2044	26.364	220	597
WP_000361605.1	lcl|NZ_AOHA02000065.1_cds_WP_004474915.1_918	22.727	220	597
WP_000361605.1	lcl|NZ_AOHA02000046.1_cds_WP_004461812.1_1711	28.444	225	597
WP_000361605.1	lcl|NZ_AOHA02000015.1_cds_WP_004459333.1_2968	44.828	58	597
WP_000361605.1	lcl|NZ_AOHA02000015.1_cds_WP_004459333.1_2968	22.581	186	597
WP_000699347.1	lcl|NZ_AOHA02000086.1_cds_WP_004470124.1_50	31.594	345	350
WP_000699347.1	lcl|NZ_AOHA02000072.1_cds_WP_004465060.1_596	24.719	356	350
WP_000699347.1	lcl|NZ_AOHA02000041.1_cds_WP_004473914.1_1875	24.011	354	350
WP_000699347.1	lcl|NZ_AOHA02000061.1_cds_WP_004468319.1_1105	25.668	374	350
WP_000699347.1	lcl|NZ_AOHA02000018.1_cds_WP_004461234.1_2726	26.154	260	350
WP_000699347.1	lcl|NZ_AOHA02000005.1_cds_WP_032928188.1_3651	23.056	360	350
WP_000699347.1	lcl|NZ_AOHA02000086.1_cds_WP_004472299.1_53	22.442	303	350
WP_000699347.1	lcl|NZ_AOHA02000086.1_cds_WP_004493815.1_47	25.000	256	350
WP_000699347.1	lcl|NZ_AOHA02000018.1_cds_WP_004467290.1_2723	25.490	255	350
WP_000699347.1	lcl|NZ_AOHA02000048.1_cds_WP_004493178.1_1624	27.237	257	350
WP_000699347.1	lcl|NZ_AOHA02000041.1_cds_WP_004483653.1_1970	24.064	187	350
WP_000275582.1	lcl|NZ_AOHA02000058.1_cds_WP_004460833.1_1276	34.783	322	349
WP_000275582.1	lcl|NZ_AOHA02000086.1_cds_WP_004493810.1_21	29.940	334	349
WP_000275582.1	lcl|NZ_AOHA02000086.1_cds_WP_004493808.1_27	28.739	341	349
WP_000275582.1	lcl|NZ_AOHA02000058.1_cds_WP_004460833.1_1276	34.783	322	349
WP_000275582.1	lcl|NZ_AOHA02000086.1_cds_WP_004493810.1_21	29.940	334	349
WP_000275582.1	lcl|NZ_AOHA02000086.1_cds_WP_004493808.1_27	28.739	341	349
WP_000208484.1	lcl|NZ_AOHA02000051.1_cds_WP_026053535.1_1416	24.812	266	323
WP_000208484.1	lcl|NZ_AOHA02000009.1_cds_WP_004492529.1_3257	23.790	248	323
WP_000208484.1	lcl|NZ_AOHA02000051.1_cds_WP_026053535.1_1416	24.812	266	323
WP_000208484.1	lcl|NZ_AOHA02000009.1_cds_WP_004492529.1_3257	23.790	248	323
WP_000615098.1	lcl|NZ_AOHA02000041.1_cds_WP_004480578.1_1847	22.857	245	340
WP_000615098.1	lcl|NZ_AOHA02000018.1_cds_WP_004461184.1_2746	25.500	200	340
WP_000615098.1	lcl|NZ_AOHA02000058.1_cds_WP_004462595.1_1303	26.174	149	340
WP_000615098.1	lcl|NZ_AOHA02000036.1_cds_WP_004473535.1_2249	21.678	143	340
WP_000723077.1	lcl|NZ_AOHA02000086.1_cds_WP_004470124.1_50	31.104	299	332
WP_000723077.1	lcl|NZ_AOHA02000072.1_cds_WP_004465060.1_596	31.138	334	332
WP_000723077.1	lcl|NZ_AOHA02000005.1_cds_WP_032928188.1_3651	26.471	340	332
WP_000723077.1	lcl|NZ_AOHA02000041.1_cds_WP_004473914.1_1875	29.179	329	332
WP_000723077.1	lcl|NZ_AOHA02000018.1_cds_WP_004467290.1_2723	27.160	324	332
WP_000723077.1	lcl|NZ_AOHA02000018.1_cds_WP_004461234.1_2726	26.582	316	332
WP_000723077.1	lcl|NZ_AOHA02000061.1_cds_WP_004468319.1_1105	24.242	297	332
WP_000723077.1	lcl|NZ_AOHA02000086.1_cds_WP_004493815.1_47	25.000	276	332
WP_000723077.1	lcl|NZ_AOHA02000072.1_cds_WP_004472277.1_578	28.520	277	332
WP_000723077.1	lcl|NZ_AOHA02000086.1_cds_WP_004472299.1_53	21.014	276	332
WP_000723077.1	lcl|NZ_AOHA02000015.1_cds_WP_032928347.1_3013	27.094	203	332
WP_000723077.1	lcl|NZ_AOHA02000048.1_cds_WP_004493178.1_1624	24.233	326	332
WP_000723077.1	lcl|NZ_AOHA02000086.1_cds_WP_032929200.1_30	25.000	204	332
WP_000723077.1	lcl|NZ_AOHA02000015.1_cds_WP_004492610.1_2961	26.562	128	332
WP_001054317.1	lcl|NZ_AOHA02000086.1_cds_WP_004493806.1_29	31.025	361	392
WP_001054317.1	lcl|NZ_AOHA02000061.1_cds_WP_004466571.1_1143	31.562	320	392
WP_001054317.1	lcl|NZ_AOHA02000086.1_cds_WP_004493793.1_36	32.432	259	392
WP_001054317.1	lcl|NZ_AOHA02000009.1_cds_WP_004465893.1_3327	27.132	258	392
WP_001054317.1	lcl|NZ_AOHA02000072.1_cds_WP_004462146.1_589	26.506	249	392
WP_000656817.1	lcl|NZ_AOHA02000046.1_cds_WP_004493162.1_1665	29.126	103	206
WP_000656817.1	lcl|NZ_AOHA02000018.1_cds_WP_004492690.1_2725	26.496	117	206
WP_000853941.1	lcl|NZ_AOHA02000086.1_cds_WP_004493810.1_21	39.024	328	334
WP_000853941.1	lcl|NZ_AOHA02000058.1_cds_WP_004460833.1_1276	35.938	320	334
WP_000853941.1	lcl|NZ_AOHA02000086.1_cds_WP_004493808.1_27	32.177	317	334
WP_000853941.1	lcl|NZ_AOHA02000086.1_cds_WP_004493810.1_21	39.024	328	334
WP_000853941.1	lcl|NZ_AOHA02000058.1_cds_WP_004460833.1_1276	35.938	320	334
WP_000853941.1	lcl|NZ_AOHA02000086.1_cds_WP_004493808.1_27	32.177	317	334
WP_000432841.1	lcl|NZ_AOHA02000086.1_cds_WP_004472235.1_49	30.901	233	349
WP_000432841.1	lcl|NZ_AOHA02000072.1_cds_WP_004475142.1_597	32.370	173	349
WP_000432841.1	lcl|NZ_AOHA02000086.1_cds_WP_032929191.1_13	22.609	115	349
WP_000432841.1	lcl|NZ_AOHA02000017.1_cds_WP_004461363.1_2808	28.671	143	349
WP_000432841.1	lcl|NZ_AOHA02000086.1_cds_WP_004472235.1_49	30.901	233	349
