WP_000340713.1	lcl|NZ_AOWH01000008.1_cds_WP_000340715.1_121	95.349	86	106
WP_000412665.1	lcl|NZ_AOWH01000008.1_cds_WP_000410273.1_120	95.192	312	314
WP_000412665.1	lcl|NZ_AOWH01000008.1_cds_WP_000093099.1_100	53.968	63	314
WP_000412665.1	lcl|NZ_AOWH01000145.1_cds_WP_000744700.1_3412	24.925	333	314
WP_000412665.1	lcl|NZ_AOWH01000008.1_cds_WP_000646250.1_117	26.766	269	314
WP_000412665.1	lcl|NZ_AOWH01000008.1_cds_WP_000600889.1_91	26.425	193	314
WP_000412665.1	lcl|NZ_AOWH01000047.1_cds_WP_000723090.1_845	22.680	291	314
WP_000361605.1	lcl|NZ_AOWH01000083.1_cds_WP_000172202.1_1651	35.185	378	597
WP_000361605.1	lcl|NZ_AOWH01000138.1_cds_WP_000667646.1_3041	32.832	399	597
WP_000361605.1	lcl|NZ_AOWH01000145.1_cds_WP_000828455.1_3323	31.591	421	597
WP_000361605.1	lcl|NZ_AOWH01000008.1_cds_WP_000834715.1_97	31.169	385	597
WP_000361605.1	lcl|NZ_AOWH01000095.1_cds_WP_000510777.1_2008	28.372	215	597
WP_000361605.1	lcl|NZ_AOWH01000137.1_cds_WP_001161019.1_3020	31.579	209	597
WP_000361605.1	lcl|NZ_AOWH01000049.1_cds_WP_000619175.1_934	29.555	247	597
WP_000361605.1	lcl|NZ_AOWH01000083.1_cds_WP_000942282.1_1637	30.568	229	597
WP_000361605.1	lcl|NZ_AOWH01000032.1_cds_WP_001052498.1_595	24.900	249	597
WP_000361605.1	lcl|NZ_AOWH01000062.1_cds_WP_000433117.1_1243	28.947	228	597
WP_000361605.1	lcl|NZ_AOWH01000127.1_cds_WP_001982953.1_2756	24.779	226	597
WP_000361605.1	lcl|NZ_AOWH01000013.1_cds_WP_001141158.1_229	31.364	220	597
WP_000361605.1	lcl|NZ_AOWH01000049.1_cds_WP_000218838.1_933	28.980	245	597
WP_000361605.1	lcl|NZ_AOWH01000062.1_cds_WP_000666552.1_1191	27.778	234	597
WP_000361605.1	lcl|NZ_AOWH01000062.1_cds_WP_001089500.1_1211	29.091	220	597
WP_000361605.1	lcl|NZ_AOWH01000118.1_cds_WP_000184524.1_2387	27.979	193	597
WP_000361605.1	lcl|NZ_AOWH01000065.1_cds_WP_000047473.1_1367	26.977	215	597
WP_000361605.1	lcl|NZ_AOWH01000125.1_cds_WP_000052667.1_2675	26.201	229	597
WP_000361605.1	lcl|NZ_AOWH01000136.1_cds_WP_000590867.1_2993	24.651	215	597
WP_000361605.1	lcl|NZ_AOWH01000103.1_cds_WP_000603361.1_2115	25.000	228	597
WP_000361605.1	lcl|NZ_AOWH01000047.1_cds_WP_000675807.1_802	26.800	250	597
WP_000361605.1	lcl|NZ_AOWH01000021.1_cds_WP_001288326.1_353	27.542	236	597
WP_000361605.1	lcl|NZ_AOWH01000015.1_cds_WP_001049205.1_272	27.451	255	597
WP_000361605.1	lcl|NZ_AOWH01000015.1_cds_WP_001049205.1_272	25.328	229	597
WP_000361605.1	lcl|NZ_AOWH01000142.1_cds_WP_000598571.1_3222	26.244	221	597
WP_000361605.1	lcl|NZ_AOWH01000103.1_cds_WP_000054169.1_2099	24.876	201	597
WP_000361605.1	lcl|NZ_AOWH01000120.1_cds_WP_000136057.1_2539	28.000	225	597
WP_000361605.1	lcl|NZ_AOWH01000083.1_cds_WP_000626143.1_1656	29.327	208	597
WP_000361605.1	lcl|NZ_AOWH01000083.1_cds_WP_000626143.1_1656	24.719	178	597
WP_000361605.1	lcl|NZ_AOWH01000059.1_cds_WP_000481720.1_1013	24.783	230	597
WP_000361605.1	lcl|NZ_AOWH01000059.1_cds_WP_000481720.1_1013	23.431	239	597
WP_000361605.1	lcl|NZ_AOWH01000083.1_cds_WP_000172202.1_1651	35.185	378	597
WP_000361605.1	lcl|NZ_AOWH01000138.1_cds_WP_000667646.1_3041	32.832	399	597
WP_000361605.1	lcl|NZ_AOWH01000145.1_cds_WP_000828455.1_3323	31.591	421	597
WP_000361605.1	lcl|NZ_AOWH01000008.1_cds_WP_000834715.1_97	31.169	385	597
WP_000361605.1	lcl|NZ_AOWH01000095.1_cds_WP_000510777.1_2008	28.372	215	597
WP_000361605.1	lcl|NZ_AOWH01000137.1_cds_WP_001161019.1_3020	31.579	209	597
WP_000361605.1	lcl|NZ_AOWH01000049.1_cds_WP_000619175.1_934	29.555	247	597
WP_000361605.1	lcl|NZ_AOWH01000083.1_cds_WP_000942282.1_1637	30.568	229	597
WP_000361605.1	lcl|NZ_AOWH01000032.1_cds_WP_001052498.1_595	24.900	249	597
WP_000361605.1	lcl|NZ_AOWH01000062.1_cds_WP_000433117.1_1243	28.947	228	597
WP_000361605.1	lcl|NZ_AOWH01000127.1_cds_WP_001982953.1_2756	24.779	226	597
WP_000361605.1	lcl|NZ_AOWH01000013.1_cds_WP_001141158.1_229	31.364	220	597
WP_000361605.1	lcl|NZ_AOWH01000049.1_cds_WP_000218838.1_933	28.980	245	597
WP_000361605.1	lcl|NZ_AOWH01000062.1_cds_WP_000666552.1_1191	27.778	234	597
WP_000361605.1	lcl|NZ_AOWH01000062.1_cds_WP_001089500.1_1211	29.091	220	597
WP_000361605.1	lcl|NZ_AOWH01000118.1_cds_WP_000184524.1_2387	27.979	193	597
WP_000361605.1	lcl|NZ_AOWH01000065.1_cds_WP_000047473.1_1367	26.977	215	597
WP_000361605.1	lcl|NZ_AOWH01000125.1_cds_WP_000052667.1_2675	26.201	229	597
WP_000361605.1	lcl|NZ_AOWH01000136.1_cds_WP_000590867.1_2993	24.651	215	597
WP_000361605.1	lcl|NZ_AOWH01000103.1_cds_WP_000603361.1_2115	25.000	228	597
WP_000361605.1	lcl|NZ_AOWH01000047.1_cds_WP_000675807.1_802	26.800	250	597
WP_000361605.1	lcl|NZ_AOWH01000021.1_cds_WP_001288326.1_353	27.542	236	597
WP_000361605.1	lcl|NZ_AOWH01000015.1_cds_WP_001049205.1_272	27.451	255	597
WP_000361605.1	lcl|NZ_AOWH01000015.1_cds_WP_001049205.1_272	25.328	229	597
WP_000361605.1	lcl|NZ_AOWH01000142.1_cds_WP_000598571.1_3222	26.244	221	597
WP_000361605.1	lcl|NZ_AOWH01000103.1_cds_WP_000054169.1_2099	24.876	201	597
WP_000361605.1	lcl|NZ_AOWH01000120.1_cds_WP_000136057.1_2539	28.000	225	597
WP_000361605.1	lcl|NZ_AOWH01000083.1_cds_WP_000626143.1_1656	29.327	208	597
WP_000361605.1	lcl|NZ_AOWH01000083.1_cds_WP_000626143.1_1656	24.719	178	597
WP_000361605.1	lcl|NZ_AOWH01000059.1_cds_WP_000481720.1_1013	24.783	230	597
WP_000361605.1	lcl|NZ_AOWH01000059.1_cds_WP_000481720.1_1013	23.431	239	597
WP_000699347.1	lcl|NZ_AOWH01000008.1_cds_WP_000646250.1_117	31.014	345	350
WP_000699347.1	lcl|NZ_AOWH01000047.1_cds_WP_000723090.1_845	24.438	356	350
WP_000699347.1	lcl|NZ_AOWH01000145.1_cds_WP_000744700.1_3412	24.576	354	350
WP_000699347.1	lcl|NZ_AOWH01000008.1_cds_WP_000600889.1_91	24.384	365	350
WP_000699347.1	lcl|NZ_AOWH01000074.1_cds_WP_001984071.1_1560	24.194	310	350
