WP_000340713.1	lcl|NZ_JADDXA010000021.1_cds_WP_002725873.1_1021	90.698	86	106
WP_000412665.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669917.1_1022	91.290	310	314
WP_000412665.1	lcl|NZ_JADDXA010000071.1_cds_WP_011671202.1_2890	24.308	325	314
WP_000412665.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669955.1_2464	22.789	294	314
WP_000412665.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669957.1_2462	24.706	170	314
WP_000412665.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669973.1_2612	23.549	293	314
WP_000412665.1	lcl|NZ_JADDXA010000092.1_cds_WP_011670813.1_3307	22.941	170	314
WP_000412665.1	lcl|NZ_JADDXA010000035.1_cds_WP_011670961.1_1652	23.151	311	314
WP_000361605.1	lcl|NZ_JADDXA010000063.1_cds_WP_011669421.1_2674	36.000	375	597
WP_000361605.1	lcl|NZ_JADDXA010000015.1_cds_WP_011669275.1_543	31.188	404	597
WP_000361605.1	lcl|NZ_JADDXA010000042.1_cds_WP_011671171.1_1966	32.464	422	597
WP_000361605.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669933.1_1048	32.932	249	597
WP_000361605.1	lcl|NZ_JADDXA010000010.1_cds_WP_011670593.1_118	27.830	212	597
WP_000361605.1	lcl|NZ_JADDXA010000013.1_cds_WP_011670503.1_373	31.081	222	597
WP_000361605.1	lcl|NZ_JADDXA010000004.1_cds_WP_011670774.1_2235	26.407	231	597
WP_000361605.1	lcl|NZ_JADDXA010000001.1_cds_WP_002721914.1_835	27.935	247	597
WP_000361605.1	lcl|NZ_JADDXA010000029.1_cds_WP_011669511.1_1341	29.870	231	597
WP_000361605.1	lcl|NZ_JADDXA010000007.1_cds_WP_002724285.1_3072	28.879	232	597
WP_000361605.1	lcl|NZ_JADDXA010000004.1_cds_WP_011670766.1_2245	32.727	220	597
WP_000361605.1	lcl|NZ_JADDXA010000001.1_cds_WP_011670085.1_886	28.704	216	597
WP_000361605.1	lcl|NZ_JADDXA010000001.1_cds_WP_011670070.1_867	29.289	239	597
WP_000361605.1	lcl|NZ_JADDXA010000022.1_cds_WP_307898175.1_1093	30.159	189	597
WP_000361605.1	lcl|NZ_JADDXA010000010.1_cds_WP_002725984.1_91	24.779	226	597
WP_000361605.1	lcl|NZ_JADDXA010000067.1_cds_WP_011670431.1_2744	28.235	255	597
WP_000361605.1	lcl|NZ_JADDXA010000067.1_cds_WP_011670431.1_2744	26.776	183	597
WP_000361605.1	lcl|NZ_JADDXA010000017.1_cds_WP_011670265.1_644	27.778	216	597
WP_000361605.1	lcl|NZ_JADDXA010000007.1_cds_WP_002724311.1_3071	25.911	247	597
WP_000361605.1	lcl|NZ_JADDXA010000019.1_cds_WP_011669577.1_771	26.293	232	597
WP_000361605.1	lcl|NZ_JADDXA010000019.1_cds_WP_011669577.1_771	27.389	157	597
WP_000361605.1	lcl|NZ_JADDXA010000004.1_cds_WP_011670779.1_2228	27.660	235	597
WP_000361605.1	lcl|NZ_JADDXA010000009.1_cds_WP_011669346.1_3415	25.714	210	597
WP_000361605.1	lcl|NZ_JADDXA010000007.1_cds_WP_002724740.1_3051	26.364	220	597
WP_000361605.1	lcl|NZ_JADDXA010000097.1_cds_WP_011669271.1_3360	25.641	234	597
WP_000361605.1	lcl|NZ_JADDXA010000097.1_cds_WP_011669271.1_3360	23.922	255	597
WP_000361605.1	lcl|NZ_JADDXA010000081.1_cds_IP949_RS15145_3119	30.682	88	597
WP_000361605.1	lcl|NZ_JADDXA010000007.1_cds_WP_002759225.1_3029	44.828	58	597
WP_000361605.1	lcl|NZ_JADDXA010000007.1_cds_WP_002759225.1_3029	23.118	186	597
WP_000361605.1	lcl|NZ_JADDXA010000019.1_cds_WP_011669571.1_780	27.111	225	597
WP_000361605.1	lcl|NZ_JADDXA010000006.1_cds_WP_011670548.1_2829	21.845	206	597
WP_000361605.1	lcl|NZ_JADDXA010000063.1_cds_WP_011669421.1_2674	36.000	375	597
WP_000361605.1	lcl|NZ_JADDXA010000015.1_cds_WP_011669275.1_543	31.188	404	597
WP_000361605.1	lcl|NZ_JADDXA010000042.1_cds_WP_011671171.1_1966	32.464	422	597
WP_000361605.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669933.1_1048	32.932	249	597
WP_000361605.1	lcl|NZ_JADDXA010000010.1_cds_WP_011670593.1_118	27.830	212	597
WP_000361605.1	lcl|NZ_JADDXA010000013.1_cds_WP_011670503.1_373	31.081	222	597
WP_000361605.1	lcl|NZ_JADDXA010000004.1_cds_WP_011670774.1_2235	26.407	231	597
WP_000361605.1	lcl|NZ_JADDXA010000001.1_cds_WP_002721914.1_835	27.935	247	597
WP_000361605.1	lcl|NZ_JADDXA010000029.1_cds_WP_011669511.1_1341	29.870	231	597
WP_000361605.1	lcl|NZ_JADDXA010000007.1_cds_WP_002724285.1_3072	28.879	232	597
WP_000361605.1	lcl|NZ_JADDXA010000004.1_cds_WP_011670766.1_2245	32.727	220	597
WP_000361605.1	lcl|NZ_JADDXA010000001.1_cds_WP_011670085.1_886	28.704	216	597
WP_000361605.1	lcl|NZ_JADDXA010000001.1_cds_WP_011670070.1_867	29.289	239	597
WP_000361605.1	lcl|NZ_JADDXA010000022.1_cds_WP_307898175.1_1093	30.159	189	597
WP_000361605.1	lcl|NZ_JADDXA010000010.1_cds_WP_002725984.1_91	24.779	226	597
WP_000361605.1	lcl|NZ_JADDXA010000067.1_cds_WP_011670431.1_2744	28.235	255	597
WP_000361605.1	lcl|NZ_JADDXA010000067.1_cds_WP_011670431.1_2744	26.776	183	597
WP_000361605.1	lcl|NZ_JADDXA010000017.1_cds_WP_011670265.1_644	27.778	216	597
WP_000361605.1	lcl|NZ_JADDXA010000007.1_cds_WP_002724311.1_3071	25.911	247	597
WP_000361605.1	lcl|NZ_JADDXA010000019.1_cds_WP_011669577.1_771	26.293	232	597
WP_000361605.1	lcl|NZ_JADDXA010000019.1_cds_WP_011669577.1_771	27.389	157	597
WP_000361605.1	lcl|NZ_JADDXA010000004.1_cds_WP_011670779.1_2228	27.660	235	597
WP_000361605.1	lcl|NZ_JADDXA010000009.1_cds_WP_011669346.1_3415	25.714	210	597
WP_000361605.1	lcl|NZ_JADDXA010000007.1_cds_WP_002724740.1_3051	26.364	220	597
WP_000361605.1	lcl|NZ_JADDXA010000097.1_cds_WP_011669271.1_3360	25.641	234	597
WP_000361605.1	lcl|NZ_JADDXA010000097.1_cds_WP_011669271.1_3360	23.922	255	597
WP_000361605.1	lcl|NZ_JADDXA010000081.1_cds_IP949_RS15145_3119	30.682	88	597
WP_000361605.1	lcl|NZ_JADDXA010000007.1_cds_WP_002759225.1_3029	44.828	58	597
WP_000361605.1	lcl|NZ_JADDXA010000007.1_cds_WP_002759225.1_3029	23.118	186	597
WP_000361605.1	lcl|NZ_JADDXA010000019.1_cds_WP_011669571.1_780	27.111	225	597
WP_000361605.1	lcl|NZ_JADDXA010000006.1_cds_WP_011670548.1_2829	21.845	206	597
WP_000699347.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669955.1_2464	24.789	355	350
WP_000699347.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669973.1_2612	24.157	356	350
WP_000699347.1	lcl|NZ_JADDXA010000071.1_cds_WP_011671202.1_2890	25.281	356	350
WP_000699347.1	lcl|NZ_JADDXA010000020.1_cds_WP_011671143.1_968	23.596	356	350
WP_000699347.1	lcl|NZ_JADDXA010000092.1_cds_WP_011670813.1_3307	25.469	373	350
WP_000699347.1	lcl|NZ_JADDXA010000035.1_cds_WP_011670961.1_1652	24.405	336	350
WP_000699347.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669957.1_2462	24.198	343	350
WP_000699347.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669917.1_1022	22.112	303	350
WP_000699347.1	lcl|NZ_JADDXA010000035.1_cds_WP_002754065.1_1649	25.882	255	350
WP_000699347.1	lcl|NZ_JADDXA010000012.1_cds_WP_017859386.1_290	24.615	260	350
WP_000699347.1	lcl|NZ_JADDXA010000056.1_cds_WP_011669202.1_2416	23.529	187	350
