WP_000340713.1	lcl|NZ_RQFD01000015.1_cds_WP_135594790.1_2675	64.865	74	106
WP_000412665.1	lcl|NZ_RQFD01000015.1_cds_WP_135754333.1_2674	81.210	314	314
WP_000412665.1	lcl|NZ_RQFD01000003.1_cds_WP_135753425.1_911	23.030	330	314
WP_000412665.1	lcl|NZ_RQFD01000015.1_cds_WP_135754281.1_2620	21.854	302	314
WP_000412665.1	lcl|NZ_RQFD01000015.1_cds_WP_135754283.1_2622	22.857	280	314
WP_000412665.1	lcl|NZ_RQFD01000010.1_cds_WP_135753811.1_3270	23.529	170	314
WP_000361605.1	lcl|NZ_RQFD01000015.1_cds_WP_167881980.1_2672	33.031	551	597
WP_000361605.1	lcl|NZ_RQFD01000016.1_cds_WP_135741237.1_1444	43.621	243	597
WP_000361605.1	lcl|NZ_RQFD01000008.1_cds_WP_135753581.1_2825	37.269	271	597
WP_000361605.1	lcl|NZ_RQFD01000013.1_cds_WP_135740247.1_3364	32.927	410	597
WP_000361605.1	lcl|NZ_RQFD01000013.1_cds_WP_135753924.1_3427	37.457	291	597
WP_000361605.1	lcl|NZ_RQFD01000008.1_cds_WP_135753580.1_2823	27.247	356	597
WP_000361605.1	lcl|NZ_RQFD01000003.1_cds_WP_135752919.1_11	29.945	364	597
WP_000361605.1	lcl|NZ_RQFD01000016.1_cds_WP_135741548.1_1794	29.279	222	597
WP_000361605.1	lcl|NZ_RQFD01000003.1_cds_WP_135753125.1_384	27.731	238	597
WP_000361605.1	lcl|NZ_RQFD01000003.1_cds_WP_135753079.1_292	30.000	210	597
WP_000361605.1	lcl|NZ_RQFD01000015.1_cds_WP_135742140.1_2473	29.204	226	597
WP_000361605.1	lcl|NZ_RQFD01000015.1_cds_WP_135754247.1_2537	28.507	221	597
WP_000361605.1	lcl|NZ_RQFD01000008.1_cds_WP_135740827.1_2850	30.631	222	597
WP_000361605.1	lcl|NZ_RQFD01000015.1_cds_WP_135754092.1_2232	29.954	217	597
WP_000361605.1	lcl|NZ_RQFD01000008.1_cds_WP_135740414.1_2916	28.070	228	597
WP_000361605.1	lcl|NZ_RQFD01000001.1_cds_WP_135752867.1_3575	28.634	227	597
WP_000361605.1	lcl|NZ_RQFD01000003.1_cds_WP_135740568.1_461	25.446	224	597
WP_000361605.1	lcl|NZ_RQFD01000016.1_cds_WP_135754447.1_1104	27.861	201	597
WP_000361605.1	lcl|NZ_RQFD01000015.1_cds_WP_135742477.1_2259	26.339	224	597
WP_000361605.1	lcl|NZ_RQFD01000003.1_cds_WP_135753231.1_567	23.529	238	597
WP_000361605.1	lcl|NZ_RQFD01000003.1_cds_WP_135742946.1_159	28.502	207	597
WP_000361605.1	lcl|NZ_RQFD01000015.1_cds_WP_135742175.1_2511	25.229	218	597
