WP_000340713.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279481.1_592	89.535	86	106
WP_000412665.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279480.1_591	84.762	315	314
WP_000412665.1	lcl|NZ_JAFFPU010000024.1_cds_WP_205278953.1_1403	24.012	329	314
WP_000412665.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279426.1_534	24.497	298	314
WP_000412665.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279424.1_532	24.573	293	314
WP_000412665.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279409.1_514	23.051	295	314
WP_000412665.1	lcl|NZ_JAFFPU010000016.1_cds_WP_205278474.1_2568	21.765	170	314
WP_225740483.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279479.1_590	29.717	212	219
WP_000361605.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279477.1_588	34.940	581	597
WP_000361605.1	lcl|NZ_JAFFPU010000048.1_cds_WP_205280311.1_3806	36.364	374	597
WP_000361605.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281359.1_275	31.436	404	597
WP_000361605.1	lcl|NZ_JAFFPU010000074.1_cds_WP_205281034.1_2987	31.415	417	597
WP_000361605.1	lcl|NZ_JAFFPU010000068.1_cds_WP_205280814.1_888	28.837	215	597
WP_000361605.1	lcl|NZ_JAFFPU010000082.1_cds_WP_205281719.1_3089	31.579	209	597
WP_000361605.1	lcl|NZ_JAFFPU010000011.1_cds_WP_205278179.1_731	31.915	188	597
WP_000361605.1	lcl|NZ_JAFFPU010000024.1_cds_WP_205278822.1_1253	31.364	220	597
WP_000361605.1	lcl|NZ_JAFFPU010000016.1_cds_WP_205278464.1_2556	28.302	212	597
WP_000361605.1	lcl|NZ_JAFFPU010000004.1_cds_WP_205277953.1_2252	29.187	209	597
WP_000361605.1	lcl|NZ_JAFFPU010000045.1_cds_WP_205280261.1_3849	31.441	229	597
WP_000361605.1	lcl|NZ_JAFFPU010000068.1_cds_WP_205280796.1_867	30.144	209	597
WP_000361605.1	lcl|NZ_JAFFPU010000051.1_cds_WP_205280387.1_2354	32.127	221	597
WP_000361605.1	lcl|NZ_JAFFPU010000067.1_cds_WP_205280742.1_1743	27.347	245	597
WP_000361605.1	lcl|NZ_JAFFPU010000003.1_cds_WP_205277808.1_2912	26.168	214	597
WP_000361605.1	lcl|NZ_JAFFPU010000006.1_cds_WP_205278073.1_2745	26.316	228	597
WP_000361605.1	lcl|NZ_JAFFPU010000067.1_cds_WP_205280708.1_1705	31.466	232	597
WP_000361605.1	lcl|NZ_JAFFPU010000024.1_cds_WP_205278968.1_1287	24.380	242	597
WP_000361605.1	lcl|NZ_JAFFPU010000048.1_cds_WP_205280288.1_3782	29.661	236	597
WP_000361605.1	lcl|NZ_JAFFPU010000067.1_cds_WP_205280690.1_1685	27.826	230	597
WP_000361605.1	lcl|NZ_JAFFPU010000024.1_cds_WP_205278821.1_1252	29.218	243	597
WP_000361605.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281489.1_423	27.586	203	597
WP_000361605.1	lcl|NZ_JAFFPU010000017.1_cds_WP_205278582.1_3504	23.786	206	597
WP_000361605.1	lcl|NZ_JAFFPU010000006.1_cds_WP_205278081.1_2753	26.752	157	597
WP_000361605.1	lcl|NZ_JAFFPU010000006.1_cds_WP_205278081.1_2753	22.656	256	597
WP_000361605.1	lcl|NZ_JAFFPU010000068.1_cds_WP_205280813.1_887	26.531	196	597
WP_000361605.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281366.1_285	25.641	234	597
WP_000361605.1	lcl|NZ_JAFFPU010000061.1_cds_WP_205280569.1_471	26.506	249	597
WP_000361605.1	lcl|NZ_JAFFPU010000024.1_cds_WP_205278765.1_1185	25.551	227	597
WP_000361605.1	lcl|NZ_JAFFPU010000082.1_cds_WP_205281674.1_3112	26.582	158	597
WP_000361605.1	lcl|NZ_JAFFPU010000011.1_cds_WP_205278173.1_724	23.223	211	597
WP_000361605.1	lcl|NZ_JAFFPU010000056.1_cds_WP_205280458.1_1102	26.549	226	597
WP_000361605.1	lcl|NZ_JAFFPU010000056.1_cds_WP_205280458.1_1102	24.096	249	597
WP_000361605.1	lcl|NZ_JAFFPU010000048.1_cds_WP_205280315.1_3810	29.612	206	597
WP_000361605.1	lcl|NZ_JAFFPU010000048.1_cds_WP_205280315.1_3810	22.581	186	597
WP_000361605.1	lcl|NZ_JAFFPU010000017.1_cds_WP_205278566.1_3487	23.153	203	597
WP_000361605.1	lcl|NZ_JAFFPU010000051.1_cds_WP_118967678.1_2341	28.444	225	597
WP_000361605.1	lcl|NZ_JAFFPU010000051.1_cds_WP_205280386.1_2351	25.121	207	597
WP_000361605.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279477.1_588	34.940	581	597
WP_000361605.1	lcl|NZ_JAFFPU010000048.1_cds_WP_205280311.1_3806	36.364	374	597
WP_000361605.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281359.1_275	31.436	404	597
WP_000361605.1	lcl|NZ_JAFFPU010000074.1_cds_WP_205281034.1_2987	31.415	417	597
WP_000361605.1	lcl|NZ_JAFFPU010000068.1_cds_WP_205280814.1_888	28.837	215	597
WP_000361605.1	lcl|NZ_JAFFPU010000082.1_cds_WP_205281719.1_3089	31.579	209	597
WP_000361605.1	lcl|NZ_JAFFPU010000011.1_cds_WP_205278179.1_731	31.915	188	597
WP_000361605.1	lcl|NZ_JAFFPU010000024.1_cds_WP_205278822.1_1253	31.364	220	597
WP_000361605.1	lcl|NZ_JAFFPU010000016.1_cds_WP_205278464.1_2556	28.302	212	597
WP_000361605.1	lcl|NZ_JAFFPU010000004.1_cds_WP_205277953.1_2252	29.187	209	597
WP_000361605.1	lcl|NZ_JAFFPU010000045.1_cds_WP_205280261.1_3849	31.441	229	597
WP_000361605.1	lcl|NZ_JAFFPU010000068.1_cds_WP_205280796.1_867	30.144	209	597
WP_000361605.1	lcl|NZ_JAFFPU010000051.1_cds_WP_205280387.1_2354	32.127	221	597
WP_000361605.1	lcl|NZ_JAFFPU010000067.1_cds_WP_205280742.1_1743	27.347	245	597
WP_000361605.1	lcl|NZ_JAFFPU010000003.1_cds_WP_205277808.1_2912	26.168	214	597
WP_000361605.1	lcl|NZ_JAFFPU010000006.1_cds_WP_205278073.1_2745	26.316	228	597
WP_000361605.1	lcl|NZ_JAFFPU010000067.1_cds_WP_205280708.1_1705	31.466	232	597
WP_000361605.1	lcl|NZ_JAFFPU010000024.1_cds_WP_205278968.1_1287	24.380	242	597
WP_000361605.1	lcl|NZ_JAFFPU010000048.1_cds_WP_205280288.1_3782	29.661	236	597
WP_000361605.1	lcl|NZ_JAFFPU010000067.1_cds_WP_205280690.1_1685	27.826	230	597
WP_000361605.1	lcl|NZ_JAFFPU010000024.1_cds_WP_205278821.1_1252	29.218	243	597
WP_000361605.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281489.1_423	27.586	203	597
WP_000361605.1	lcl|NZ_JAFFPU010000017.1_cds_WP_205278582.1_3504	23.786	206	597
WP_000361605.1	lcl|NZ_JAFFPU010000006.1_cds_WP_205278081.1_2753	26.752	157	597
WP_000361605.1	lcl|NZ_JAFFPU010000006.1_cds_WP_205278081.1_2753	22.656	256	597
WP_000361605.1	lcl|NZ_JAFFPU010000068.1_cds_WP_205280813.1_887	26.531	196	597
WP_000361605.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281366.1_285	25.641	234	597
WP_000361605.1	lcl|NZ_JAFFPU010000061.1_cds_WP_205280569.1_471	26.506	249	597
WP_000361605.1	lcl|NZ_JAFFPU010000024.1_cds_WP_205278765.1_1185	25.551	227	597
WP_000361605.1	lcl|NZ_JAFFPU010000082.1_cds_WP_205281674.1_3112	26.582	158	597
WP_000361605.1	lcl|NZ_JAFFPU010000011.1_cds_WP_205278173.1_724	23.223	211	597
WP_000361605.1	lcl|NZ_JAFFPU010000056.1_cds_WP_205280458.1_1102	26.549	226	597
WP_000361605.1	lcl|NZ_JAFFPU010000056.1_cds_WP_205280458.1_1102	24.096	249	597
WP_000361605.1	lcl|NZ_JAFFPU010000048.1_cds_WP_205280315.1_3810	29.612	206	597
WP_000361605.1	lcl|NZ_JAFFPU010000048.1_cds_WP_205280315.1_3810	22.581	186	597
WP_000361605.1	lcl|NZ_JAFFPU010000017.1_cds_WP_205278566.1_3487	23.153	203	597
WP_000361605.1	lcl|NZ_JAFFPU010000051.1_cds_WP_118967678.1_2341	28.444	225	597
WP_000361605.1	lcl|NZ_JAFFPU010000051.1_cds_WP_205280386.1_2351	25.121	207	597
WP_000699347.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279409.1_514	24.022	358	350
WP_000699347.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279426.1_534	26.124	356	350
WP_000699347.1	lcl|NZ_JAFFPU010000024.1_cds_WP_205278953.1_1403	23.864	352	350
WP_000699347.1	lcl|NZ_JAFFPU010000016.1_cds_WP_205278474.1_2568	25.068	367	350
WP_000699347.1	lcl|NZ_JAFFPU010000035.1_cds_WP_205279612.1_1854	27.097	310	350
WP_000699347.1	lcl|NZ_JAFFPU010000026.1_cds_WP_205278984.1_4075	22.687	335	350
WP_000699347.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279424.1_532	25.703	249	350
WP_000699347.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279480.1_591	23.762	303	350
WP_000699347.1	lcl|NZ_JAFFPU010000070.1_cds_WP_118966605.1_3881	25.490	255	350
WP_000699347.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279432.1_540	23.248	314	350
WP_000699347.1	lcl|NZ_JAFFPU010000004.1_cds_WP_205277935.1_2231	25.000	360	350
WP_000699347.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279434.1_542	29.358	109	350
WP_000275582.1	lcl|NZ_JAFFPU010000033.1_cds_WP_232380601.1_564	33.526	346	349
WP_000275582.1	lcl|NZ_JAFFPU010000056.1_cds_WP_205280425.1_1064	36.462	277	349
WP_000275582.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279471.1_582	31.845	336	349
WP_000275582.1	lcl|NZ_JAFFPU010000033.1_cds_WP_232380601.1_564	33.526	346	349
WP_000275582.1	lcl|NZ_JAFFPU010000056.1_cds_WP_205280425.1_1064	36.462	277	349
WP_000275582.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279471.1_582	31.845	336	349
WP_000808025.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279413.1_518	32.456	114	441
WP_000808025.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279431.1_539	29.885	87	441
WP_000623952.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279451.1_560	33.333	228	247
WP_000208484.1	lcl|NZ_JAFFPU010000032.1_cds_WP_205279372.1_4172	25.564	266	323
WP_000208484.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279437.1_545	25.839	298	323
WP_000208484.1	lcl|NZ_JAFFPU010000041.1_cds_WP_205279852.1_3538	23.695	249	323
WP_000208484.1	lcl|NZ_JAFFPU010000032.1_cds_WP_205279372.1_4172	25.564	266	323
WP_000208484.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279437.1_545	25.839	298	323
WP_000208484.1	lcl|NZ_JAFFPU010000041.1_cds_WP_205279852.1_3538	23.695	249	323
WP_000615098.1	lcl|NZ_JAFFPU010000074.1_cds_WP_205281089.1_3046	24.066	241	340
WP_000615098.1	lcl|NZ_JAFFPU010000051.1_cds_WP_205280368.1_2330	26.389	216	340
WP_000615098.1	lcl|NZ_JAFFPU010000030.1_cds_WP_205279255.1_2814	24.476	143	340
WP_000615098.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279453.1_562	23.684	304	340
WP_000373631.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279447.1_556	26.019	319	609
WP_000723077.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279426.1_534	74.398	332	332
WP_000723077.1	lcl|NZ_JAFFPU010000035.1_cds_WP_205279612.1_1854	30.841	321	332
WP_000723077.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279409.1_514	30.211	331	332
WP_000723077.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279424.1_532	29.299	314	332
WP_000723077.1	lcl|NZ_JAFFPU010000024.1_cds_WP_205278953.1_1403	29.179	329	332
WP_000723077.1	lcl|NZ_JAFFPU010000070.1_cds_WP_118966605.1_3881	27.778	324	332
WP_000723077.1	lcl|NZ_JAFFPU010000026.1_cds_WP_205278984.1_4075	26.266	316	332
WP_000723077.1	lcl|NZ_JAFFPU010000016.1_cds_WP_205278474.1_2568	25.253	297	332
WP_000723077.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279434.1_542	26.124	356	332
WP_000723077.1	lcl|NZ_JAFFPU010000024.1_cds_WP_232380538.1_1202	25.385	260	332
WP_000723077.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279432.1_540	26.000	300	332
WP_000723077.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279480.1_591	22.022	277	332
WP_000723077.1	lcl|NZ_JAFFPU010000006.1_cds_WP_205278087.1_2760	31.061	132	332
WP_000723077.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279422.1_530	30.337	178	332
WP_000723077.1	lcl|NZ_JAFFPU010000004.1_cds_WP_205277935.1_2231	23.585	318	332
WP_000723077.1	lcl|NZ_JAFFPU010000048.1_cds_WP_205280321.1_3820	24.803	254	332
WP_001054317.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279476.1_587	28.455	369	392
WP_001054317.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281209.1_112	33.798	287	392
WP_001054317.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279468.1_578	29.878	328	392
WP_001054317.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279415.1_520	29.317	249	392
WP_001054317.1	lcl|NZ_JAFFPU010000006.1_cds_WP_205278020.1_2686	27.451	255	392
WP_001054317.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281328.1_239	22.801	307	392
WP_000656817.1	lcl|NZ_JAFFPU010000026.1_cds_WP_205278983.1_4074	24.786	117	206
WP_000853941.1	lcl|NZ_JAFFPU010000033.1_cds_WP_232380601.1_564	36.657	341	334
WP_000853941.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279471.1_582	38.820	322	334
WP_000853941.1	lcl|NZ_JAFFPU010000056.1_cds_WP_205280425.1_1064	33.663	303	334
WP_000853941.1	lcl|NZ_JAFFPU010000033.1_cds_WP_232380601.1_564	36.657	341	334
