WP_000340713.1	lcl|NZ_JADDUR010000005.1_cds_WP_002725873.1_2696	90.698	86	106
WP_000412665.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733579.1_2697	91.083	314	314
WP_000412665.1	lcl|NZ_JADDUR010000018.1_cds_WP_002722638.1_675	24.615	325	314
WP_000412665.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733534.1_2700	26.022	269	314
WP_000412665.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740024.1_2791	23.891	293	314
WP_000412665.1	lcl|NZ_JADDUR010000013.1_cds_WP_002743770.1_315	22.941	170	314
WP_000412665.1	lcl|NZ_JADDUR010000005.1_cds_WP_016749081.1_2729	26.490	151	314
WP_000412665.1	lcl|NZ_JADDUR010000006.1_cds_WP_002728309.1_2940	23.151	311	314
WP_000361605.1	lcl|NZ_JADDUR010000066.1_cds_WP_002742222.1_2891	35.676	370	597
WP_000361605.1	lcl|NZ_JADDUR010000002.1_cds_WP_002723347.1_1601	31.436	404	597
WP_000361605.1	lcl|NZ_JADDUR010000029.1_cds_WP_002741286.1_1438	32.542	421	597
WP_000361605.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740724.1_2722	32.576	396	597
WP_000361605.1	lcl|NZ_JADDUR010000005.1_cds_IP946_RS03350_2733	38.261	230	597
WP_000361605.1	lcl|NZ_JADDUR010000008.1_cds_WP_002739451.1_3245	27.830	212	597
WP_000361605.1	lcl|NZ_JADDUR010000009.1_cds_WP_002726143.1_3360	31.081	222	597
WP_000361605.1	lcl|NZ_JADDUR010000011.1_cds_WP_002752475.1_180	26.407	231	597
WP_000361605.1	lcl|NZ_JADDUR010000003.1_cds_WP_002734207.1_2000	30.303	231	597
WP_000361605.1	lcl|NZ_JADDUR010000052.1_cds_WP_002738485.1_2540	30.319	188	597
WP_000361605.1	lcl|NZ_JADDUR010000004.1_cds_WP_002721914.1_2390	27.935	247	597
WP_000361605.1	lcl|NZ_JADDUR010000001.1_cds_WP_002724285.1_882	28.879	232	597
WP_000361605.1	lcl|NZ_JADDUR010000004.1_cds_WP_002721827.1_2357	29.302	215	597
WP_000361605.1	lcl|NZ_JADDUR010000027.1_cds_WP_002729296.1_1345	28.704	216	597
WP_000361605.1	lcl|NZ_JADDUR010000010.1_cds_WP_002728388.1_45	27.778	216	597
WP_000361605.1	lcl|NZ_JADDUR010000008.1_cds_WP_002725984.1_3277	24.779	226	597
WP_000361605.1	lcl|NZ_JADDUR010000011.1_cds_WP_002729758.1_171	32.273	220	597
WP_000361605.1	lcl|NZ_JADDUR010000026.1_cds_WP_002733837.1_1270	28.235	255	597
WP_000361605.1	lcl|NZ_JADDUR010000026.1_cds_WP_002733837.1_1270	26.230	183	597
WP_000361605.1	lcl|NZ_JADDUR010000001.1_cds_WP_002730493.1_864	25.581	215	597
WP_000361605.1	lcl|NZ_JADDUR010000001.1_cds_WP_002724311.1_883	25.911	247	597
WP_000361605.1	lcl|NZ_JADDUR010000013.1_cds_WP_032853264.1_346	26.293	232	597
WP_000361605.1	lcl|NZ_JADDUR010000013.1_cds_WP_032853264.1_346	27.389	157	597
WP_000361605.1	lcl|NZ_JADDUR010000011.1_cds_WP_002729133.1_188	27.234	235	597
WP_000361605.1	lcl|NZ_JADDUR010000002.1_cds_WP_002735056.1_1516	25.714	210	597
WP_000361605.1	lcl|NZ_JADDUR010000017.1_cds_WP_002733736.1_628	26.587	252	597
WP_000361605.1	lcl|NZ_JADDUR010000001.1_cds_WP_002724740.1_903	26.364	220	597
WP_000361605.1	lcl|NZ_JADDUR010000001.1_cds_WP_002734915.1_935	25.641	234	597
WP_000361605.1	lcl|NZ_JADDUR010000001.1_cds_WP_002734915.1_935	24.314	255	597
WP_000361605.1	lcl|NZ_JADDUR010000001.1_cds_WP_002739909.1_926	44.828	58	597
WP_000361605.1	lcl|NZ_JADDUR010000001.1_cds_WP_002739909.1_926	23.118	186	597
WP_000361605.1	lcl|NZ_JADDUR010000048.1_cds_WP_002739367.1_2308	22.388	201	597
