WP_000340713.1	lcl|NZ_AKWJ02000014.1_cds_WP_002725873.1_3109	90.698	86	106
WP_000412665.1	lcl|NZ_AKWJ02000014.1_cds_WP_002725867.1_3110	91.613	310	314
WP_000412665.1	lcl|NZ_AKWJ02000028.1_cds_WP_002722638.1_1320	24.615	325	314
WP_000412665.1	lcl|NZ_AKWJ02000034.1_cds_WP_002759839.1_599	21.453	289	314
WP_000412665.1	lcl|NZ_AKWJ02000034.1_cds_WP_002727919.1_574	23.891	293	314
WP_000412665.1	lcl|NZ_AKWJ02000017.1_cds_WP_002729504.1_2537	22.941	170	314
WP_000412665.1	lcl|NZ_AKWJ02000034.1_cds_WP_002725944.1_597	19.936	311	314
WP_000412665.1	lcl|NZ_AKWJ02000028.1_cds_WP_002728309.1_879	23.151	311	314
WP_000361605.1	lcl|NZ_AKWJ02000017.1_cds_WP_002735243.1_2811	35.946	370	597
WP_000361605.1	lcl|NZ_AKWJ02000028.1_cds_WP_002723347.1_1516	31.436	404	597
WP_000361605.1	lcl|NZ_AKWJ02000028.1_cds_WP_002741286.1_1235	32.542	421	597
WP_000361605.1	lcl|NZ_AKWJ02000034.1_cds_WP_002759923.1_621	32.932	249	597
WP_000361605.1	lcl|NZ_AKWJ02000025.1_cds_WP_002723679.1_1741	27.830	212	597
WP_000361605.1	lcl|NZ_AKWJ02000014.1_cds_WP_002726143.1_2961	31.081	222	597
WP_000361605.1	lcl|NZ_AKWJ02000017.1_cds_WP_002752475.1_2481	26.407	231	597
WP_000361605.1	lcl|NZ_AKWJ02000017.1_cds_WP_002758480.1_2685	30.303	231	597
WP_000361605.1	lcl|NZ_AKWJ02000033.1_cds_WP_002732862.1_766	30.319	188	597
WP_000361605.1	lcl|NZ_AKWJ02000021.1_cds_WP_002721914.1_2162	27.935	247	597
WP_000361605.1	lcl|NZ_AKWJ02000028.1_cds_WP_002724285.1_1454	28.879	232	597
WP_000361605.1	lcl|NZ_AKWJ02000021.1_cds_WP_002721827.1_2129	29.302	215	597
WP_000361605.1	lcl|NZ_AKWJ02000021.1_cds_WP_002729296.1_2110	28.704	216	597
WP_000361605.1	lcl|NZ_AKWJ02000034.1_cds_WP_002728388.1_440	27.778	216	597
WP_000361605.1	lcl|NZ_AKWJ02000025.1_cds_WP_002725984.1_1772	24.779	226	597
WP_000361605.1	lcl|NZ_AKWJ02000017.1_cds_WP_002729758.1_2472	32.273	220	597
WP_000361605.1	lcl|NZ_AKWJ02000013.1_cds_WP_002733837.1_3165	28.235	255	597
WP_000361605.1	lcl|NZ_AKWJ02000013.1_cds_WP_002733837.1_3165	26.230	183	597
WP_000361605.1	lcl|NZ_AKWJ02000028.1_cds_WP_002730493.1_1442	25.581	215	597
WP_000361605.1	lcl|NZ_AKWJ02000028.1_cds_WP_002724311.1_1455	25.911	247	597
