WP_000340713.1	lcl|NZ_RQGT01000122.1_cds_WP_100785494.1_1826	90.698	86	106
WP_000412665.1	lcl|NZ_RQGT01000122.1_cds_WP_135686416.1_1818	62.581	310	314
WP_000412665.1	lcl|NZ_RQGT01000030.1_cds_WP_135684154.1_293	24.085	328	314
WP_000412665.1	lcl|NZ_RQGT01000122.1_cds_WP_135686393.1_1825	25.088	283	314
WP_000412665.1	lcl|NZ_RQGT01000122.1_cds_WP_118981941.1_1775	24.498	249	314
WP_000412665.1	lcl|NZ_RQGT01000082.1_cds_WP_118970620.1_2992	22.353	170	314
WP_000361605.1	lcl|NZ_RQGT01000122.1_cds_WP_118981902.1_1817	51.536	586	597
WP_000361605.1	lcl|NZ_RQGT01000070.1_cds_WP_167883833.1_3148	36.148	379	597
WP_000361605.1	lcl|NZ_RQGT01000111.1_cds_WP_135686208.1_906	31.188	404	597
WP_000361605.1	lcl|NZ_RQGT01000034.1_cds_WP_118980278.1_1965	31.915	423	597
WP_000361605.1	lcl|NZ_RQGT01000086.1_cds_WP_135685747.1_4406	29.832	238	597
WP_000361605.1	lcl|NZ_RQGT01000022.1_cds_WP_118981799.1_3528	28.326	233	597
WP_000361605.1	lcl|NZ_RQGT01000050.1_cds_WP_135684469.1_4207	29.245	212	597
WP_000361605.1	lcl|NZ_RQGT01000096.1_cds_WP_118982402.1_268	29.665	209	597
WP_000361605.1	lcl|NZ_RQGT01000008.1_cds_WP_118982961.1_2838	30.144	209	597
WP_000361605.1	lcl|NZ_RQGT01000096.1_cds_WP_118968277.1_123	27.347	245	597
WP_000361605.1	lcl|NZ_RQGT01000030.1_cds_WP_118980477.1_447	30.455	220	597
WP_000361605.1	lcl|NZ_RQGT01000136.1_cds_WP_167731715.1_2976	31.169	231	597
WP_000361605.1	lcl|NZ_RQGT01000134.1_cds_WP_135686562.1_1432	28.846	208	597
WP_000361605.1	lcl|NZ_RQGT01000009.1_cds_WP_135683876.1_1357	26.432	227	597
WP_000361605.1	lcl|NZ_RQGT01000008.1_cds_WP_118982997.1_2879	30.319	188	597
WP_000361605.1	lcl|NZ_RQGT01000067.1_cds_WP_118980987.1_2736	31.081	222	597
WP_000361605.1	lcl|NZ_RQGT01000096.1_cds_WP_118982147.1_86	30.882	204	597
WP_000361605.1	lcl|NZ_RQGT01000133.1_cds_WP_167883933.1_2086	26.389	216	597
WP_000361605.1	lcl|NZ_RQGT01000071.1_cds_WP_118981159.1_1199	24.757	206	597
WP_000361605.1	lcl|NZ_RQGT01000096.1_cds_WP_135685887.1_67	26.957	230	597
WP_000361605.1	lcl|NZ_RQGT01000009.1_cds_WP_118983501.1_1237	28.636	220	597
WP_000361605.1	lcl|NZ_RQGT01000070.1_cds_WP_135685034.1_3170	29.289	239	597
WP_000361605.1	lcl|NZ_RQGT01000030.1_cds_WP_241686723.1_410	24.889	225	597
WP_000361605.1	lcl|NZ_RQGT01000089.1_cds_WP_118980578.1_3801	27.149	221	597
WP_000361605.1	lcl|NZ_RQGT01000009.1_cds_WP_118983632.1_1366	26.752	157	597
WP_000361605.1	lcl|NZ_RQGT01000009.1_cds_WP_118983632.1_1366	22.266	256	597
WP_000361605.1	lcl|NZ_RQGT01000030.1_cds_WP_118980478.1_448	26.721	247	597
WP_000361605.1	lcl|NZ_RQGT01000111.1_cds_WP_135686211.1_917	25.641	234	597
WP_000361605.1	lcl|NZ_RQGT01000122.1_cds_WP_135686341.1_1730	25.703	249	597
WP_000361605.1	lcl|NZ_RQGT01000030.1_cds_WP_118967177.1_514	25.909	220	597
WP_000361605.1	lcl|NZ_RQGT01000084.1_cds_WP_135685698.1_2559	24.498	249	597
WP_000361605.1	lcl|NZ_RQGT01000084.1_cds_WP_135685698.1_2559	27.027	222	597
WP_000361605.1	lcl|NZ_RQGT01000070.1_cds_WP_118967889.1_3144	30.097	206	597
WP_000361605.1	lcl|NZ_RQGT01000070.1_cds_WP_118967889.1_3144	22.043	186	597
WP_000361605.1	lcl|NZ_RQGT01000071.1_cds_WP_135685289.1_1182	23.645	203	597
WP_000361605.1	lcl|NZ_RQGT01000008.1_cds_WP_241686861.1_2883	23.697	211	597
WP_000361605.1	lcl|NZ_RQGT01000022.1_cds_WP_118981798.1_3529	25.543	184	597
WP_000361605.1	lcl|NZ_RQGT01000067.1_cds_WP_135684763.1_2723	28.444	225	597
WP_000361605.1	lcl|NZ_RQGT01000122.1_cds_WP_118981902.1_1817	51.536	586	597
WP_000361605.1	lcl|NZ_RQGT01000070.1_cds_WP_167883833.1_3148	36.148	379	597
WP_000361605.1	lcl|NZ_RQGT01000111.1_cds_WP_135686208.1_906	31.188	404	597
WP_000361605.1	lcl|NZ_RQGT01000034.1_cds_WP_118980278.1_1965	31.915	423	597
WP_000361605.1	lcl|NZ_RQGT01000086.1_cds_WP_135685747.1_4406	29.832	238	597
WP_000361605.1	lcl|NZ_RQGT01000022.1_cds_WP_118981799.1_3528	28.326	233	597
