WP_000340713.1	lcl|NZ_AHPT01000133.1_cds_WP_000340715.1_1727	95.349	86	106
WP_000412665.1	lcl|NZ_AHPT01000133.1_cds_WP_000712240.1_1726	94.551	312	314
WP_000412665.1	lcl|NZ_AHPT01000047.1_cds_WP_000744700.1_3237	24.925	333	314
WP_000412665.1	lcl|NZ_AHPT01000133.1_cds_WP_000646251.1_1723	26.394	269	314
WP_000412665.1	lcl|NZ_AHPT01000068.1_cds_WP_000723084.1_2752	23.024	291	314
WP_000412665.1	lcl|NZ_AHPT01000133.1_cds_WP_000600886.1_1695	26.425	193	314
WP_000361605.1	lcl|NZ_AHPT01000095.1_cds_WP_000172199.1_2340	35.200	375	597
WP_000361605.1	lcl|NZ_AHPT01000144.1_cds_WP_000667645.1_1394	33.083	399	597
WP_000361605.1	lcl|NZ_AHPT01000129.1_cds_WP_000828451.1_1813	31.591	421	597
WP_000361605.1	lcl|NZ_AHPT01000133.1_cds_WP_000797355.1_1697	30.688	378	597
WP_000361605.1	lcl|NZ_AHPT01000041.1_cds_WP_000510774.1_3494	28.372	215	597
WP_000361605.1	lcl|NZ_AHPT01000052.1_cds_WP_001161019.1_3027	31.579	209	597
WP_000361605.1	lcl|NZ_AHPT01000124.1_cds_WP_001052492.1_2095	25.301	249	597
WP_000361605.1	lcl|NZ_AHPT01000167.1_cds_WP_000619178.1_965	29.555	247	597
WP_000361605.1	lcl|NZ_AHPT01000095.1_cds_WP_000942282.1_2354	30.568	229	597
WP_000361605.1	lcl|NZ_AHPT01000170.1_cds_WP_000433115.1_880	28.947	228	597
WP_000361605.1	lcl|NZ_AHPT01000063.1_cds_WP_001141161.1_2822	31.532	222	597
WP_000361605.1	lcl|NZ_AHPT01000042.1_cds_WP_001982953.1_3433	24.779	226	597
WP_000361605.1	lcl|NZ_AHPT01000167.1_cds_WP_000218838.1_964	28.980	245	597
WP_000361605.1	lcl|NZ_AHPT01000176.1_cds_WP_000666552.1_771	27.778	234	597
WP_000361605.1	lcl|NZ_AHPT01000176.1_cds_WP_001089501.1_791	30.876	217	597
WP_000361605.1	lcl|NZ_AHPT01000062.1_cds_WP_000184524.1_2827	27.979	193	597
WP_000361605.1	lcl|NZ_AHPT01000009.1_cds_WP_000047473.1_3715	26.977	215	597
WP_000361605.1	lcl|NZ_AHPT01000150.1_cds_WP_000052667.1_1290	26.201	229	597
WP_000361605.1	lcl|NZ_AHPT01000157.1_cds_WP_000651459.1_1154	26.984	252	597
WP_000361605.1	lcl|NZ_AHPT01000152.1_cds_WP_000603361.1_1260	25.000	228	597
WP_000361605.1	lcl|NZ_AHPT01000064.1_cds_WP_000590871.1_2808	24.651	215	597
WP_000361605.1	lcl|NZ_AHPT01000075.1_cds_WP_001288326.1_2614	27.542	236	597
WP_000361605.1	lcl|NZ_AHPT01000142.1_cds_WP_001049209.1_1449	27.309	249	597
WP_000361605.1	lcl|NZ_AHPT01000142.1_cds_WP_001049209.1_1449	25.328	229	597
WP_000361605.1	lcl|NZ_AHPT01000250.1_cds_WP_000598570.1_254	26.244	221	597
WP_000361605.1	lcl|NZ_AHPT01000258.1_cds_WP_000054168.1_131	24.876	201	597
WP_000361605.1	lcl|NZ_AHPT01000210.1_cds_WP_000481714.1_484	24.783	230	597
WP_000361605.1	lcl|NZ_AHPT01000210.1_cds_WP_000481714.1_484	23.849	239	597
WP_000361605.1	lcl|NZ_AHPT01000132.1_cds_WP_000136057.1_1736	28.000	225	597
WP_000361605.1	lcl|NZ_AHPT01000078.1_cds_WP_000626143.1_2540	29.327	208	597
WP_000361605.1	lcl|NZ_AHPT01000078.1_cds_WP_000626143.1_2540	24.719	178	597
WP_000361605.1	lcl|NZ_AHPT01000095.1_cds_WP_000172199.1_2340	35.200	375	597
WP_000361605.1	lcl|NZ_AHPT01000144.1_cds_WP_000667645.1_1394	33.083	399	597
WP_000361605.1	lcl|NZ_AHPT01000129.1_cds_WP_000828451.1_1813	31.591	421	597
WP_000361605.1	lcl|NZ_AHPT01000133.1_cds_WP_000797355.1_1697	30.688	378	597
WP_000361605.1	lcl|NZ_AHPT01000041.1_cds_WP_000510774.1_3494	28.372	215	597
WP_000361605.1	lcl|NZ_AHPT01000052.1_cds_WP_001161019.1_3027	31.579	209	597
WP_000361605.1	lcl|NZ_AHPT01000124.1_cds_WP_001052492.1_2095	25.301	249	597
WP_000361605.1	lcl|NZ_AHPT01000167.1_cds_WP_000619178.1_965	29.555	247	597
WP_000361605.1	lcl|NZ_AHPT01000095.1_cds_WP_000942282.1_2354	30.568	229	597
WP_000361605.1	lcl|NZ_AHPT01000170.1_cds_WP_000433115.1_880	28.947	228	597
WP_000361605.1	lcl|NZ_AHPT01000063.1_cds_WP_001141161.1_2822	31.532	222	597
WP_000361605.1	lcl|NZ_AHPT01000042.1_cds_WP_001982953.1_3433	24.779	226	597
WP_000361605.1	lcl|NZ_AHPT01000167.1_cds_WP_000218838.1_964	28.980	245	597
WP_000361605.1	lcl|NZ_AHPT01000176.1_cds_WP_000666552.1_771	27.778	234	597
WP_000361605.1	lcl|NZ_AHPT01000176.1_cds_WP_001089501.1_791	30.876	217	597
WP_000361605.1	lcl|NZ_AHPT01000062.1_cds_WP_000184524.1_2827	27.979	193	597
WP_000361605.1	lcl|NZ_AHPT01000009.1_cds_WP_000047473.1_3715	26.977	215	597
WP_000361605.1	lcl|NZ_AHPT01000150.1_cds_WP_000052667.1_1290	26.201	229	597
WP_000361605.1	lcl|NZ_AHPT01000157.1_cds_WP_000651459.1_1154	26.984	252	597
WP_000361605.1	lcl|NZ_AHPT01000152.1_cds_WP_000603361.1_1260	25.000	228	597
WP_000361605.1	lcl|NZ_AHPT01000064.1_cds_WP_000590871.1_2808	24.651	215	597
WP_000361605.1	lcl|NZ_AHPT01000075.1_cds_WP_001288326.1_2614	27.542	236	597
WP_000361605.1	lcl|NZ_AHPT01000142.1_cds_WP_001049209.1_1449	27.309	249	597
WP_000361605.1	lcl|NZ_AHPT01000142.1_cds_WP_001049209.1_1449	25.328	229	597
WP_000361605.1	lcl|NZ_AHPT01000250.1_cds_WP_000598570.1_254	26.244	221	597
WP_000361605.1	lcl|NZ_AHPT01000258.1_cds_WP_000054168.1_131	24.876	201	597
WP_000361605.1	lcl|NZ_AHPT01000210.1_cds_WP_000481714.1_484	24.783	230	597
WP_000361605.1	lcl|NZ_AHPT01000210.1_cds_WP_000481714.1_484	23.849	239	597
WP_000361605.1	lcl|NZ_AHPT01000132.1_cds_WP_000136057.1_1736	28.000	225	597
WP_000361605.1	lcl|NZ_AHPT01000078.1_cds_WP_000626143.1_2540	29.327	208	597
WP_000361605.1	lcl|NZ_AHPT01000078.1_cds_WP_000626143.1_2540	24.719	178	597
WP_000699347.1	lcl|NZ_AHPT01000133.1_cds_WP_000646251.1_1723	31.304	345	350
WP_000699347.1	lcl|NZ_AHPT01000068.1_cds_WP_000723084.1_2752	23.876	356	350
WP_000699347.1	lcl|NZ_AHPT01000047.1_cds_WP_000744700.1_3237	24.576	354	350
WP_000699347.1	lcl|NZ_AHPT01000133.1_cds_WP_000600886.1_1695	24.384	365	350
WP_000699347.1	lcl|NZ_AHPT01000056.1_cds_WP_001984071.1_2946	24.194	310	350
WP_000699347.1	lcl|NZ_AHPT01000133.1_cds_WP_000712240.1_1726	24.116	311	350
WP_000699347.1	lcl|NZ_AHPT01000133.1_cds_WP_000025488.1_1701	24.929	353	350
WP_000699347.1	lcl|NZ_AHPT01000129.1_cds_WP_000649927.1_1882	26.000	250	350
WP_000699347.1	lcl|NZ_AHPT01000133.1_cds_WP_001067556.1_1720	25.000	256	350
WP_000699347.1	lcl|NZ_AHPT01000133.1_cds_WP_000707057.1_1699	27.273	253	350
WP_000699347.1	lcl|NZ_AHPT01000253.1_cds_WP_000709512.1_195	25.882	255	350
WP_000699347.1	lcl|NZ_AHPT01000127.1_cds_WP_001074785.1_1929	25.000	256	350
WP_000699347.1	lcl|NZ_AHPT01000133.1_cds_WP_000601375.1_1666	21.557	334	350
WP_000699347.1	lcl|NZ_AHPT01000133.1_cds_WP_000487324.1_1668	26.519	181	350
WP_000699347.1	lcl|NZ_AHPT01000124.1_cds_WP_001003550.1_2074	24.468	188	350
WP_000275582.1	lcl|NZ_AHPT01000133.1_cds_WP_001230567.1_1692	36.937	333	349
WP_000275582.1	lcl|NZ_AHPT01000133.1_cds_WP_000582622.1_1686	34.545	330	349
WP_000275582.1	lcl|NZ_AHPT01000138.1_cds_WP_001011670.1_1540	37.319	276	349
WP_000275582.1	lcl|NZ_AHPT01000133.1_cds_WP_001230567.1_1692	36.937	333	349
WP_000275582.1	lcl|NZ_AHPT01000133.1_cds_WP_000582622.1_1686	34.545	330	349
WP_000275582.1	lcl|NZ_AHPT01000138.1_cds_WP_001011670.1_1540	37.319	276	349
WP_000623952.1	lcl|NZ_AHPT01000133.1_cds_WP_000132017.1_1696	38.397	237	247
WP_000623952.1	lcl|NZ_AHPT01000133.1_cds_WP_001046757.1_1684	34.802	227	247
WP_000208484.1	lcl|NZ_AHPT01000249.1_cds_WP_001982325.1_335	26.316	266	323
WP_000208484.1	lcl|NZ_AHPT01000133.1_cds_WP_000675253.1_1671	24.335	263	323
WP_000208484.1	lcl|NZ_AHPT01000038.1_cds_WP_000768572.1_3562	23.297	279	323
WP_000208484.1	lcl|NZ_AHPT01000249.1_cds_WP_001982325.1_335	26.316	266	323
WP_000208484.1	lcl|NZ_AHPT01000133.1_cds_WP_000675253.1_1671	24.335	263	323
WP_000208484.1	lcl|NZ_AHPT01000038.1_cds_WP_000768572.1_3562	23.297	279	323
WP_001031896.1	lcl|NZ_AHPT01000133.1_cds_WP_000406289.1_1702	25.694	144	361
WP_000615098.1	lcl|NZ_AHPT01000047.1_cds_WP_001082180.1_3207	25.311	241	340
WP_000615098.1	lcl|NZ_AHPT01000203.1_cds_WP_000283289.1_520	23.116	199	340
WP_000615098.1	lcl|NZ_AHPT01000168.1_cds_WP_000402846.1_955	22.267	247	340
WP_000615098.1	lcl|NZ_AHPT01000133.1_cds_WP_000661930.1_1672	20.667	300	340
WP_000615098.1	lcl|NZ_AHPT01000133.1_cds_WP_001172102.1_1710	30.556	144	340
WP_000615098.1	lcl|NZ_AHPT01000133.1_cds_WP_033108475.1_1681	23.906	297	340
WP_000373631.1	lcl|NZ_AHPT01000133.1_cds_WP_000977939.1_1679	25.223	337	609
WP_000723077.1	lcl|NZ_AHPT01000133.1_cds_WP_000600886.1_1695	84.195	329	332
