WP_000340713.1	lcl|NZ_AFMH01000126.1_cds_WP_000340715.1_1471	95.349	86	106
WP_000412665.1	lcl|NZ_AFMH01000126.1_cds_WP_000410273.1_1472	95.192	312	314
WP_000412665.1	lcl|NZ_AFMH01000126.1_cds_WP_000093099.1_1492	53.968	63	314
WP_000412665.1	lcl|NZ_AFMH01000115.1_cds_WP_000744700.1_1808	24.925	333	314
WP_000412665.1	lcl|NZ_AFMH01000126.1_cds_WP_000646250.1_1475	26.766	269	314
WP_000412665.1	lcl|NZ_AFMH01000126.1_cds_WP_000600889.1_1501	26.425	193	314
WP_000412665.1	lcl|NZ_AFMH01000126.1_cds_WP_000723090.1_1554	22.680	291	314
WP_000361605.1	lcl|NZ_AFMH01000031.1_cds_WP_000172202.1_3201	35.185	378	597
WP_000361605.1	lcl|NZ_AFMH01000044.1_cds_WP_000667646.1_2855	32.832	399	597
WP_000361605.1	lcl|NZ_AFMH01000003.1_cds_WP_000828455.1_3695	31.591	421	597
WP_000361605.1	lcl|NZ_AFMH01000126.1_cds_WP_000834715.1_1495	31.169	385	597
WP_000361605.1	lcl|NZ_AFMH01000092.1_cds_WP_000510777.1_1929	28.372	215	597
WP_000361605.1	lcl|NZ_AFMH01000116.1_cds_WP_001161019.1_1769	31.579	209	597
WP_000361605.1	lcl|NZ_AFMH01000143.1_cds_WP_000619175.1_1207	29.555	247	597
WP_000361605.1	lcl|NZ_AFMH01000031.1_cds_WP_000942282.1_3187	30.568	229	597
WP_000361605.1	lcl|NZ_AFMH01000144.1_cds_WP_001052498.1_1170	24.900	249	597
WP_000361605.1	lcl|NZ_AFMH01000074.1_cds_WP_000433117.1_2219	28.947	228	597
WP_000361605.1	lcl|NZ_AFMH01000037.1_cds_WP_001982953.1_2984	24.779	226	597
WP_000361605.1	lcl|NZ_AFMH01000026.1_cds_WP_001141158.1_3291	31.364	220	597
WP_000361605.1	lcl|NZ_AFMH01000143.1_cds_WP_000218838.1_1208	28.980	245	597
WP_000361605.1	lcl|NZ_AFMH01000167.1_cds_WP_000666552.1_888	27.778	234	597
WP_000361605.1	lcl|NZ_AFMH01000074.1_cds_WP_001089500.1_2251	29.091	220	597
WP_000361605.1	lcl|NZ_AFMH01000052.1_cds_WP_000184524.1_2657	27.979	193	597
WP_000361605.1	lcl|NZ_AFMH01000056.1_cds_WP_000047473.1_2554	26.977	215	597
WP_000361605.1	lcl|NZ_AFMH01000147.1_cds_WP_000052667.1_1124	26.201	229	597
WP_000361605.1	lcl|NZ_AFMH01000292.1_cds_WP_000590867.1_59	24.651	215	597
WP_000361605.1	lcl|NZ_AFMH01000133.1_cds_WP_000603361.1_1381	25.000	228	597
WP_000361605.1	lcl|NZ_AFMH01000164.1_cds_WP_000675807.1_903	26.800	250	597
WP_000361605.1	lcl|NZ_AFMH01000028.1_cds_WP_001288326.1_3249	27.542	236	597
WP_000361605.1	lcl|NZ_AFMH01000113.1_cds_WP_001049205.1_1893	27.451	255	597
WP_000361605.1	lcl|NZ_AFMH01000113.1_cds_WP_001049205.1_1893	25.328	229	597
WP_000361605.1	lcl|NZ_AFMH01000024.1_cds_WP_000598571.1_3392	26.244	221	597
WP_000361605.1	lcl|NZ_AFMH01000133.1_cds_WP_000054169.1_1365	24.876	201	597
WP_000361605.1	lcl|NZ_AFMH01000193.1_cds_WP_000136057.1_592	28.000	225	597
WP_000361605.1	lcl|NZ_AFMH01000022.1_cds_WP_000626143.1_3442	29.327	208	597
WP_000361605.1	lcl|NZ_AFMH01000022.1_cds_WP_000626143.1_3442	24.719	178	597
WP_000361605.1	lcl|NZ_AFMH01000188.1_cds_WP_000481720.1_642	24.783	230	597
WP_000361605.1	lcl|NZ_AFMH01000188.1_cds_WP_000481720.1_642	23.431	239	597
WP_000361605.1	lcl|NZ_AFMH01000031.1_cds_WP_000172202.1_3201	35.185	378	597
WP_000361605.1	lcl|NZ_AFMH01000044.1_cds_WP_000667646.1_2855	32.832	399	597
WP_000361605.1	lcl|NZ_AFMH01000003.1_cds_WP_000828455.1_3695	31.591	421	597
WP_000361605.1	lcl|NZ_AFMH01000126.1_cds_WP_000834715.1_1495	31.169	385	597
WP_000361605.1	lcl|NZ_AFMH01000092.1_cds_WP_000510777.1_1929	28.372	215	597
WP_000361605.1	lcl|NZ_AFMH01000116.1_cds_WP_001161019.1_1769	31.579	209	597
WP_000361605.1	lcl|NZ_AFMH01000143.1_cds_WP_000619175.1_1207	29.555	247	597
WP_000361605.1	lcl|NZ_AFMH01000031.1_cds_WP_000942282.1_3187	30.568	229	597
WP_000361605.1	lcl|NZ_AFMH01000144.1_cds_WP_001052498.1_1170	24.900	249	597
WP_000361605.1	lcl|NZ_AFMH01000074.1_cds_WP_000433117.1_2219	28.947	228	597
WP_000361605.1	lcl|NZ_AFMH01000037.1_cds_WP_001982953.1_2984	24.779	226	597
WP_000361605.1	lcl|NZ_AFMH01000026.1_cds_WP_001141158.1_3291	31.364	220	597
