WP_000340713.1	lcl|NZ_MVIT01000044.1_cds_WP_004753574.1_2684	98.837	86	106
WP_000412665.1	lcl|NZ_MVIT01000044.1_cds_WP_082292714.1_2683	97.115	312	314
WP_000412665.1	lcl|NZ_MVIT01000078.1_cds_WP_004753565.1_408	24.925	333	314
WP_000412665.1	lcl|NZ_MVIT01000044.1_cds_WP_020765358.1_2680	25.157	318	314
WP_000412665.1	lcl|NZ_MVIT01000032.1_cds_WP_020778800.1_3332	22.887	284	314
WP_000361605.1	lcl|NZ_MVIT01000036.1_cds_WP_082292659.1_3394	52.792	591	597
WP_000361605.1	lcl|NZ_MVIT01000077.1_cds_WP_004763548.1_1513	35.185	378	597
WP_000361605.1	lcl|NZ_MVIT01000075.1_cds_WP_004752998.1_2806	32.178	404	597
WP_000361605.1	lcl|NZ_MVIT01000078.1_cds_WP_004768876.1_322	31.591	421	597
WP_000361605.1	lcl|NZ_MVIT01000030.1_cds_WP_004750725.1_3254	27.907	215	597
WP_000361605.1	lcl|NZ_MVIT01000059.1_cds_WP_020766302.1_1069	29.600	250	597
WP_000361605.1	lcl|NZ_MVIT01000056.1_cds_WP_004759288.1_1934	32.057	209	597
WP_000361605.1	lcl|NZ_MVIT01000077.1_cds_WP_004754327.1_1530	30.736	231	597
WP_000361605.1	lcl|NZ_MVIT01000072.1_cds_WP_020779123.1_3170	29.386	228	597
WP_000361605.1	lcl|NZ_MVIT01000031.1_cds_WP_004754759.1_3031	25.207	242	597
WP_000361605.1	lcl|NZ_MVIT01000059.1_cds_WP_082292921.1_1068	27.126	247	597
WP_000361605.1	lcl|NZ_MVIT01000075.1_cds_WP_082293331.1_2722	31.364	220	597
WP_000361605.1	lcl|NZ_MVIT01000065.1_cds_WP_004753899.1_862	30.052	193	597
WP_000361605.1	lcl|NZ_MVIT01000020.1_cds_WP_004752322.1_3317	29.091	220	597
WP_000361605.1	lcl|NZ_MVIT01000068.1_cds_WP_020766634.1_974	24.413	213	597
WP_000361605.1	lcl|NZ_MVIT01000063.1_cds_WP_082293021.1_1270	27.350	234	597
WP_000361605.1	lcl|NZ_MVIT01000064.1_cds_WP_016749953.1_623	26.512	215	597
WP_000361605.1	lcl|NZ_MVIT01000074.1_cds_WP_004769666.1_3629	23.276	232	597
WP_000361605.1	lcl|NZ_MVIT01000048.1_cds_WP_082292756.1_2405	26.201	229	597
WP_000361605.1	lcl|NZ_MVIT01000078.1_cds_WP_082293509.1_58	27.119	236	597
WP_000361605.1	lcl|NZ_MVIT01000042.1_cds_WP_020765659.1_2481	23.457	243	597
WP_000361605.1	lcl|NZ_MVIT01000067.1_cds_WP_020779391.1_790	24.111	253	597
