WP_000340713.1	lcl|NZ_NPEF02000017.1_cds_WP_100747355.1_2889	88.372	86	106
WP_000412665.1	lcl|NZ_NPEF02000017.1_cds_WP_100747354.1_2890	77.636	313	314
WP_000412665.1	lcl|NZ_NPEF02000017.1_cds_WP_100765507.1_2892	23.653	334	314
WP_000412665.1	lcl|NZ_NPEF02000001.1_cds_WP_100745423.1_42	23.708	329	314
WP_000361605.1	lcl|NZ_NPEF02000001.1_cds_WP_165783872.1_434	42.379	269	597
WP_000361605.1	lcl|NZ_NPEF02000008.1_cds_WP_100764476.1_1602	31.188	404	597
WP_000361605.1	lcl|NZ_NPEF02000001.1_cds_WP_317572012.1_130	30.861	418	597
WP_000361605.1	lcl|NZ_NPEF02000027.1_cds_WP_100765024.1_3598	35.211	213	597
WP_000361605.1	lcl|NZ_NPEF02000002.1_cds_WP_100747869.1_740	28.017	232	597
WP_000361605.1	lcl|NZ_NPEF02000033.1_cds_WP_100748390.1_3811	27.350	234	597
WP_000361605.1	lcl|NZ_NPEF02000024.1_cds_WP_100764720.1_3466	32.407	216	597
WP_000361605.1	lcl|NZ_NPEF02000014.1_cds_WP_100747294.1_2584	32.394	213	597
WP_000361605.1	lcl|NZ_NPEF02000001.1_cds_WP_100747552.1_411	30.932	236	597
WP_000361605.1	lcl|NZ_NPEF02000024.1_cds_WP_100745675.1_3429	25.652	230	597
WP_000361605.1	lcl|NZ_NPEF02000001.1_cds_WP_100745752.1_367	28.049	246	597
WP_000361605.1	lcl|NZ_NPEF02000018.1_cds_WP_165783492.1_2998	27.315	216	597
WP_000361605.1	lcl|NZ_NPEF02000016.1_cds_WP_100764612.1_2726	25.446	224	597
WP_000361605.1	lcl|NZ_NPEF02000004.1_cds_WP_100765346.1_991	26.872	227	597
WP_000361605.1	lcl|NZ_NPEF02000014.1_cds_WP_100746815.1_2547	27.461	193	597
WP_000361605.1	lcl|NZ_NPEF02000004.1_cds_WP_100747893.1_972	28.365	208	597
WP_000361605.1	lcl|NZ_NPEF02000017.1_cds_WP_317573408.1_2899	27.488	211	597
WP_000361605.1	lcl|NZ_NPEF02000012.1_cds_WP_100745842.1_2171	28.108	185	597
WP_000361605.1	lcl|NZ_NPEF02000024.1_cds_WP_100746153.1_3467	26.316	247	597
WP_000361605.1	lcl|NZ_NPEF02000019.1_cds_WP_100764669.1_3074	26.339	224	597
WP_000361605.1	lcl|NZ_NPEF02000012.1_cds_WP_100748073.1_2119	25.221	226	597
WP_000361605.1	lcl|NZ_NPEF02000016.1_cds_WP_100747164.1_2834	22.609	230	597
WP_000361605.1	lcl|NZ_NPEF02000016.1_cds_WP_100765394.1_2718	27.389	157	597
WP_000361605.1	lcl|NZ_NPEF02000016.1_cds_WP_100765394.1_2718	24.510	204	597
WP_000361605.1	lcl|NZ_NPEF02000004.1_cds_WP_100765531.1_934	27.869	244	597
WP_000361605.1	lcl|NZ_NPEF02000011.1_cds_WP_100764872.1_1963	26.991	226	597
WP_000361605.1	lcl|NZ_NPEF02000003.1_cds_WP_100745346.1_794	24.000	250	597
WP_000361605.1	lcl|NZ_NPEF02000014.1_cds_WP_100764535.1_2540	24.645	211	597
WP_000361605.1	lcl|NZ_NPEF02000005.1_cds_WP_100764990.1_1267	26.778	239	597
WP_000361605.1	lcl|NZ_NPEF02000005.1_cds_WP_100764990.1_1267	24.324	185	597
WP_000361605.1	lcl|NZ_NPEF02000009.1_cds_WP_317572540.1_1650	24.378	201	597
WP_000361605.1	lcl|NZ_NPEF02000001.1_cds_WP_317572033.1_438	30.435	207	597
WP_000361605.1	lcl|NZ_NPEF02000001.1_cds_WP_317572033.1_438	22.581	186	597
