WP_000340713.1	lcl|NZ_RQGJ01000024.1_cds_WP_123180187.1_488	94.186	86	106
WP_000412665.1	lcl|NZ_RQGJ01000024.1_cds_WP_123180188.1_489	61.290	310	314
WP_000412665.1	lcl|NZ_RQGJ01000024.1_cds_WP_123180180.1_482	25.097	259	314
WP_000412665.1	lcl|NZ_RQGJ01000031.1_cds_WP_010573102.1_1279	25.382	327	314
WP_000412665.1	lcl|NZ_RQGJ01000024.1_cds_WP_135654501.1_532	22.917	336	314
WP_000412665.1	lcl|NZ_RQGJ01000009.1_cds_WP_135653827.1_2271	21.765	170	314
WP_000361605.1	lcl|NZ_RQGJ01000024.1_cds_WP_123180189.1_490	52.872	592	597
WP_000361605.1	lcl|NZ_RQGJ01000009.1_cds_WP_167882561.1_2216	35.389	373	597
WP_000361605.1	lcl|NZ_RQGJ01000026.1_cds_WP_010573481.1_2039	32.924	407	597
WP_000361605.1	lcl|NZ_RQGJ01000031.1_cds_WP_100737813.1_1190	31.591	421	597
WP_000361605.1	lcl|NZ_RQGJ01000024.1_cds_WP_100736648.1_47	34.419	215	597
WP_000361605.1	lcl|NZ_RQGJ01000024.1_cds_WP_020986459.1_374	27.897	233	597
WP_000361605.1	lcl|NZ_RQGJ01000031.1_cds_WP_010573207.1_1388	27.165	254	597
WP_000361605.1	lcl|NZ_RQGJ01000009.1_cds_WP_135653822.1_2260	27.404	208	597
WP_000361605.1	lcl|NZ_RQGJ01000005.1_cds_WP_100738648.1_3530	28.512	242	597
WP_000361605.1	lcl|NZ_RQGJ01000031.1_cds_WP_135654740.1_1424	31.507	219	597
WP_000361605.1	lcl|NZ_RQGJ01000022.1_cds_WP_040913226.1_3118	31.053	190	597
WP_000361605.1	lcl|NZ_RQGJ01000027.1_cds_WP_020985906.1_3893	29.870	231	597
WP_000361605.1	lcl|NZ_RQGJ01000008.1_cds_WP_135607818.1_2992	26.496	234	597
WP_000361605.1	lcl|NZ_RQGJ01000008.1_cds_WP_010575834.1_2982	24.609	256	597
WP_000361605.1	lcl|NZ_RQGJ01000021.1_cds_WP_100736278.1_2535	28.452	239	597
WP_000361605.1	lcl|NZ_RQGJ01000031.1_cds_WP_135654741.1_1425	29.583	240	597
WP_000361605.1	lcl|NZ_RQGJ01000036.1_cds_WP_010574783.1_2884	27.778	216	597
WP_000361605.1	lcl|NZ_RQGJ01000021.1_cds_WP_020986060.1_2499	30.131	229	597
WP_000361605.1	lcl|NZ_RQGJ01000011.1_cds_WP_100754972.1_1019	31.278	227	597
WP_000361605.1	lcl|NZ_RQGJ01000021.1_cds_WP_010574907.1_2480	28.125	224	597
WP_000361605.1	lcl|NZ_RQGJ01000022.1_cds_WP_123179249.1_3157	29.255	188	597
WP_000361605.1	lcl|NZ_RQGJ01000007.1_cds_WP_010574638.1_1805	26.389	216	597
WP_000361605.1	lcl|NZ_RQGJ01000011.1_cds_WP_135653963.1_833	23.077	208	597
WP_000361605.1	lcl|NZ_RQGJ01000026.1_cds_WP_010573345.1_1899	28.079	203	597
WP_000361605.1	lcl|NZ_RQGJ01000009.1_cds_WP_135653795.1_2193	28.390	236	597
WP_000361605.1	lcl|NZ_RQGJ01000007.1_cds_WP_135653660.1_1697	26.275	255	597
WP_000361605.1	lcl|NZ_RQGJ01000007.1_cds_WP_135653660.1_1697	25.221	226	597
WP_000361605.1	lcl|NZ_RQGJ01000031.1_cds_WP_010573296.1_1486	25.551	227	597
WP_000361605.1	lcl|NZ_RQGJ01000026.1_cds_WP_010573471.1_2027	26.957	230	597
WP_000361605.1	lcl|NZ_RQGJ01000024.1_cds_WP_010575135.1_575	24.096	249	597
WP_000361605.1	lcl|NZ_RQGJ01000022.1_cds_WP_100736942.1_3163	23.697	211	597
WP_000361605.1	lcl|NZ_RQGJ01000024.1_cds_WP_135654450.1_373	22.404	183	597
WP_000361605.1	lcl|NZ_RQGJ01000011.1_cds_WP_100754982.1_1002	28.000	225	597
WP_000361605.1	lcl|NZ_RQGJ01000011.1_cds_WP_123179360.1_815	23.267	202	597
WP_000361605.1	lcl|NZ_RQGJ01000009.1_cds_WP_135653798.1_2220	28.502	207	597
WP_000361605.1	lcl|NZ_RQGJ01000009.1_cds_WP_135653798.1_2220	23.118	186	597
WP_000361605.1	lcl|NZ_RQGJ01000024.1_cds_WP_123180189.1_490	52.872	592	597
WP_000361605.1	lcl|NZ_RQGJ01000009.1_cds_WP_167882561.1_2216	35.389	373	597
WP_000361605.1	lcl|NZ_RQGJ01000026.1_cds_WP_010573481.1_2039	32.924	407	597
WP_000361605.1	lcl|NZ_RQGJ01000031.1_cds_WP_100737813.1_1190	31.591	421	597
WP_000361605.1	lcl|NZ_RQGJ01000024.1_cds_WP_100736648.1_47	34.419	215	597
WP_000361605.1	lcl|NZ_RQGJ01000024.1_cds_WP_020986459.1_374	27.897	233	597
WP_000361605.1	lcl|NZ_RQGJ01000031.1_cds_WP_010573207.1_1388	27.165	254	597
WP_000361605.1	lcl|NZ_RQGJ01000009.1_cds_WP_135653822.1_2260	27.404	208	597
WP_000361605.1	lcl|NZ_RQGJ01000005.1_cds_WP_100738648.1_3530	28.512	242	597
WP_000361605.1	lcl|NZ_RQGJ01000031.1_cds_WP_135654740.1_1424	31.507	219	597
WP_000361605.1	lcl|NZ_RQGJ01000022.1_cds_WP_040913226.1_3118	31.053	190	597
WP_000361605.1	lcl|NZ_RQGJ01000027.1_cds_WP_020985906.1_3893	29.870	231	597
WP_000361605.1	lcl|NZ_RQGJ01000008.1_cds_WP_135607818.1_2992	26.496	234	597
WP_000361605.1	lcl|NZ_RQGJ01000008.1_cds_WP_010575834.1_2982	24.609	256	597
WP_000361605.1	lcl|NZ_RQGJ01000021.1_cds_WP_100736278.1_2535	28.452	239	597
WP_000361605.1	lcl|NZ_RQGJ01000031.1_cds_WP_135654741.1_1425	29.583	240	597
WP_000361605.1	lcl|NZ_RQGJ01000036.1_cds_WP_010574783.1_2884	27.778	216	597
WP_000361605.1	lcl|NZ_RQGJ01000021.1_cds_WP_020986060.1_2499	30.131	229	597
WP_000361605.1	lcl|NZ_RQGJ01000011.1_cds_WP_100754972.1_1019	31.278	227	597
WP_000361605.1	lcl|NZ_RQGJ01000021.1_cds_WP_010574907.1_2480	28.125	224	597
WP_000361605.1	lcl|NZ_RQGJ01000022.1_cds_WP_123179249.1_3157	29.255	188	597
WP_000361605.1	lcl|NZ_RQGJ01000007.1_cds_WP_010574638.1_1805	26.389	216	597
WP_000361605.1	lcl|NZ_RQGJ01000011.1_cds_WP_135653963.1_833	23.077	208	597
WP_000361605.1	lcl|NZ_RQGJ01000026.1_cds_WP_010573345.1_1899	28.079	203	597
WP_000361605.1	lcl|NZ_RQGJ01000009.1_cds_WP_135653795.1_2193	28.390	236	597
WP_000361605.1	lcl|NZ_RQGJ01000007.1_cds_WP_135653660.1_1697	26.275	255	597
WP_000361605.1	lcl|NZ_RQGJ01000007.1_cds_WP_135653660.1_1697	25.221	226	597
