WP_000340713.1	lcl|NZ_RQHU01000019.1_cds_WP_135746496.1_2234	61.538	78	106
WP_000412665.1	lcl|NZ_RQHU01000019.1_cds_WP_135746495.1_2235	81.290	310	314
WP_000412665.1	lcl|NZ_RQHU01000005.1_cds_WP_135745382.1_1152	27.619	315	314
WP_000412665.1	lcl|NZ_RQHU01000005.1_cds_WP_135745407.1_1179	23.795	332	314
WP_000412665.1	lcl|NZ_RQHU01000024.1_cds_WP_135743732.1_3333	22.941	170	314
WP_000412665.1	lcl|NZ_RQHU01000019.1_cds_WP_135746431.1_2301	27.815	151	314
WP_000361605.1	lcl|NZ_RQHU01000019.1_cds_WP_238778023.1_2238	50.738	542	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135744507.1_139	44.444	225	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135745152.1_882	40.083	242	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135744907.1_592	34.572	269	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135745202.1_944	37.288	236	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135744905.1_590	29.577	355	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_244288973.1_2083	31.559	263	597
WP_000361605.1	lcl|NZ_RQHU01000008.1_cds_WP_135743521.1_3663	29.358	218	597
WP_000361605.1	lcl|NZ_RQHU01000019.1_cds_WP_135746388.1_2375	28.958	259	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135745841.1_1690	27.426	237	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135744926.1_615	32.287	223	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135744976.1_678	29.778	225	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135745784.1_1623	26.754	228	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135745551.1_1351	29.730	222	597
WP_000361605.1	lcl|NZ_RQHU01000013.1_cds_WP_100728389.1_3695	28.636	220	597
WP_000361605.1	lcl|NZ_RQHU01000019.1_cds_WP_135743210.1_2464	28.821	229	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135744808.1_480	28.000	200	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135745926.1_1782	31.053	190	597
WP_000361605.1	lcl|NZ_RQHU01000019.1_cds_WP_135744206.1_2702	28.636	220	597
WP_000361605.1	lcl|NZ_RQHU01000019.1_cds_WP_135592366.1_2675	26.339	224	597
WP_000361605.1	lcl|NZ_RQHU01000019.1_cds_WP_135746362.1_2401	26.606	218	597
WP_000361605.1	lcl|NZ_RQHU01000013.1_cds_WP_135744427.1_3723	27.386	241	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135745918.1_1774	27.451	204	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135746059.1_1938	26.887	212	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135744887.1_572	26.590	173	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135745783.1_1622	27.329	161	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135745783.1_1622	26.122	245	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135745829.1_1678	24.000	250	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135745829.1_1678	24.324	185	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135745692.1_1515	25.108	231	597
WP_000361605.1	lcl|NZ_RQHU01000019.1_cds_WP_135744089.1_2837	25.551	227	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135744618.1_275	27.700	213	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135744618.1_275	28.415	183	597
WP_000361605.1	lcl|NZ_RQHU01000019.1_cds_WP_135744386.1_2997	24.312	218	597
WP_000361605.1	lcl|NZ_RQHU01000019.1_cds_WP_135743868.1_3099	25.991	227	597
WP_000361605.1	lcl|NZ_RQHU01000025.1_cds_WP_135743294.1_3423	24.752	202	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135744576.1_223	27.442	215	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135745025.1_734	25.110	227	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135744927.1_616	24.255	235	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135744970.1_670	24.701	251	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135744970.1_670	22.581	248	597
WP_000361605.1	lcl|NZ_RQHU01000019.1_cds_WP_238778023.1_2238	50.738	542	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135744507.1_139	44.444	225	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135745152.1_882	40.083	242	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135744907.1_592	34.572	269	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135745202.1_944	37.288	236	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135744905.1_590	29.577	355	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_244288973.1_2083	31.559	263	597
WP_000361605.1	lcl|NZ_RQHU01000008.1_cds_WP_135743521.1_3663	29.358	218	597
WP_000361605.1	lcl|NZ_RQHU01000019.1_cds_WP_135746388.1_2375	28.958	259	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135745841.1_1690	27.426	237	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135744926.1_615	32.287	223	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135744976.1_678	29.778	225	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135745784.1_1623	26.754	228	597
WP_000361605.1	lcl|NZ_RQHU01000005.1_cds_WP_135745551.1_1351	29.730	222	597
WP_000361605.1	lcl|NZ_RQHU01000013.1_cds_WP_100728389.1_3695	28.636	220	597
