WP_000340713.1	lcl|NZ_JQHH01000022.1_cds_WP_004753574.1_436	98.837	86	106
WP_000412665.1	lcl|NZ_JQHH01000022.1_cds_WP_004779581.1_435	96.452	310	314
WP_000412665.1	lcl|NZ_JQHH01000023.1_cds_WP_004753565.1_444	24.925	333	314
WP_000412665.1	lcl|NZ_JQHH01000106.1_cds_WP_082281213.1_1784	22.184	293	314
WP_000412665.1	lcl|NZ_JQHH01000106.1_cds_WP_004766668.1_1806	22.887	284	314
WP_000412665.1	lcl|NZ_JQHH01000106.1_cds_WP_004780151.1_1786	20.128	313	314
WP_000361605.1	lcl|NZ_JQHH01000206.1_cds_WP_020763529.1_2906	35.185	378	597
WP_000361605.1	lcl|NZ_JQHH01000138.1_cds_WP_004767275.1_2208	32.581	399	597
WP_000361605.1	lcl|NZ_JQHH01000020.1_cds_WP_004768876.1_361	31.591	421	597
WP_000361605.1	lcl|NZ_JQHH01000022.1_cds_WP_004779513.1_409	34.052	232	597
WP_000361605.1	lcl|NZ_JQHH01000200.1_cds_WP_004750725.1_2840	27.907	215	597
WP_000361605.1	lcl|NZ_JQHH01000077.1_cds_WP_004779299.1_1309	29.600	250	597
WP_000361605.1	lcl|NZ_JQHH01000030.1_cds_WP_004767089.1_571	32.057	209	597
WP_000361605.1	lcl|NZ_JQHH01000105.1_cds_WP_004754327.1_1770	30.736	231	597
WP_000361605.1	lcl|NZ_JQHH01000100.1_cds_WP_004754759.1_1707	25.207	242	597
WP_000361605.1	lcl|NZ_JQHH01000070.1_cds_WP_004752581.1_1151	29.386	228	597
WP_000361605.1	lcl|NZ_JQHH01000051.1_cds_WP_004779624.1_848	24.883	213	597
WP_000361605.1	lcl|NZ_JQHH01000077.1_cds_WP_004765745.1_1310	27.530	247	597
WP_000361605.1	lcl|NZ_JQHH01000104.1_cds_WP_004764913.1_1756	31.364	220	597
WP_000361605.1	lcl|NZ_JQHH01000189.1_cds_WP_004765485.1_2751	29.534	193	597
WP_000361605.1	lcl|NZ_JQHH01000070.1_cds_WP_004766239.1_1118	30.415	217	597
WP_000361605.1	lcl|NZ_JQHH01000042.1_cds_WP_004752570.1_727	27.778	234	597
WP_000361605.1	lcl|NZ_JQHH01000334.1_cds_WP_004753839.1_3677	23.276	232	597
WP_000361605.1	lcl|NZ_JQHH01000071.1_cds_WP_016749953.1_1215	26.512	215	597
WP_000361605.1	lcl|NZ_JQHH01000074.1_cds_WP_020763714.1_1283	27.542	236	597
WP_000361605.1	lcl|NZ_JQHH01000199.1_cds_WP_004754310.1_2820	25.764	229	597
WP_000361605.1	lcl|NZ_JQHH01000279.1_cds_WP_004778981.1_3446	23.457	243	597
WP_000361605.1	lcl|NZ_JQHH01000215.1_cds_WP_004764305.1_2985	26.244	221	597
WP_000361605.1	lcl|NZ_JQHH01000282.1_cds_WP_004778511.1_3471	24.111	253	597
WP_000361605.1	lcl|NZ_JQHH01000006.1_cds_WP_082280758.1_54	26.908	249	597
WP_000361605.1	lcl|NZ_JQHH01000006.1_cds_WP_082280758.1_54	25.764	229	597
WP_000361605.1	lcl|NZ_JQHH01000307.1_cds_WP_004762203.1_3593	24.359	234	597
WP_000361605.1	lcl|NZ_JQHH01000307.1_cds_WP_004762203.1_3593	23.013	239	597
WP_000361605.1	lcl|NZ_JQHH01000090.1_cds_WP_004778396.1_1551	27.556	225	597
WP_000361605.1	lcl|NZ_JQHH01000047.1_cds_WP_020763784.1_751	23.767	223	597
WP_000361605.1	lcl|NZ_JQHH01000107.1_cds_WP_082281226.1_1827	24.719	178	597
WP_000361605.1	lcl|NZ_JQHH01000107.1_cds_WP_082281226.1_1827	43.103	58	597
WP_000361605.1	lcl|NZ_JQHH01000206.1_cds_WP_020763529.1_2906	35.185	378	597
WP_000361605.1	lcl|NZ_JQHH01000138.1_cds_WP_004767275.1_2208	32.581	399	597
WP_000361605.1	lcl|NZ_JQHH01000020.1_cds_WP_004768876.1_361	31.591	421	597
WP_000361605.1	lcl|NZ_JQHH01000022.1_cds_WP_004779513.1_409	34.052	232	597
