WP_000340713.1	lcl|NZ_AHNX02000064.1_cds_WP_000340716.1_3409	94.186	86	106
WP_000412665.1	lcl|NZ_AHNX02000064.1_cds_WP_000410266.1_3408	94.872	312	314
WP_000412665.1	lcl|NZ_AHNX02000040.1_cds_WP_000744698.1_3780	24.925	333	314
WP_000412665.1	lcl|NZ_AHNX02000064.1_cds_WP_000646254.1_3405	26.394	269	314
WP_000412665.1	lcl|NZ_AHNX02000258.1_cds_WP_000723091.1_536	23.024	291	314
WP_000361605.1	lcl|NZ_AHNX02000198.1_cds_WP_002072224.1_1362	52.365	592	597
WP_000361605.1	lcl|NZ_AHNX02000149.1_cds_WP_000172210.1_2290	35.450	378	597
WP_000361605.1	lcl|NZ_AHNX02000149.1_cds_WP_000667646.1_2334	32.832	399	597
WP_000361605.1	lcl|NZ_AHNX02000180.1_cds_WP_000828457.1_1748	31.354	421	597
WP_000361605.1	lcl|NZ_AHNX02000177.1_cds_WP_000510770.1_1842	28.372	215	597
WP_000361605.1	lcl|NZ_AHNX02000014.1_cds_WP_000619182.1_4185	29.960	247	597
WP_000361605.1	lcl|NZ_AHNX02000204.1_cds_WP_001161019.1_1245	31.579	209	597
WP_000361605.1	lcl|NZ_AHNX02000290.1_cds_WP_001052496.1_10	25.703	249	597
WP_000361605.1	lcl|NZ_AHNX02000149.1_cds_WP_002071818.1_2276	30.131	229	597
WP_000361605.1	lcl|NZ_AHNX02000199.1_cds_WP_000433117.1_1307	28.947	228	597
WP_000361605.1	lcl|NZ_AHNX02000269.1_cds_WP_001982953.1_408	24.779	226	597
WP_000361605.1	lcl|NZ_AHNX02000102.1_cds_WP_001141155.1_2963	31.364	220	597
WP_000361605.1	lcl|NZ_AHNX02000234.1_cds_WP_000666552.1_718	27.778	234	597
WP_000361605.1	lcl|NZ_AHNX02000014.1_cds_WP_000218832.1_4184	28.980	245	597
WP_000361605.1	lcl|NZ_AHNX02000199.1_cds_WP_001089503.1_1339	29.091	220	597
WP_000361605.1	lcl|NZ_AHNX02000005.1_cds_WP_000184526.1_4307	27.979	193	597
WP_000361605.1	lcl|NZ_AHNX02000091.1_cds_WP_000047473.1_3140	26.977	215	597
WP_000361605.1	lcl|NZ_AHNX02000027.1_cds_WP_000052667.1_3972	26.201	229	597
WP_000361605.1	lcl|NZ_AHNX02000168.1_cds_WP_000603361.1_1992	25.000	228	597
WP_000361605.1	lcl|NZ_AHNX02000212.1_cds_WP_000651462.1_1140	26.984	252	597
WP_000361605.1	lcl|NZ_AHNX02000124.1_cds_WP_000590871.1_2627	24.651	215	597
WP_000361605.1	lcl|NZ_AHNX02000122.1_cds_WP_001288322.1_2696	27.660	235	597
WP_000361605.1	lcl|NZ_AHNX02000224.1_cds_WP_002133688.1_920	27.309	249	597
WP_000361605.1	lcl|NZ_AHNX02000224.1_cds_WP_002133688.1_920	25.764	229	597
WP_000361605.1	lcl|NZ_AHNX02000194.1_cds_WP_000598571.1_1458	26.244	221	597
WP_000361605.1	lcl|NZ_AHNX02000262.1_cds_WP_000054169.1_499	24.876	201	597
WP_000361605.1	lcl|NZ_AHNX02000149.1_cds_WP_000626143.1_2295	29.327	208	597
WP_000361605.1	lcl|NZ_AHNX02000149.1_cds_WP_000626143.1_2295	24.719	178	597
WP_000361605.1	lcl|NZ_AHNX02000275.1_cds_WP_000136058.1_287	27.753	227	597
WP_000361605.1	lcl|NZ_AHNX02000122.1_cds_WP_000481721.1_2732	24.783	230	597
WP_000361605.1	lcl|NZ_AHNX02000122.1_cds_WP_000481721.1_2732	23.431	239	597
WP_000361605.1	lcl|NZ_AHNX02000198.1_cds_WP_002072224.1_1362	52.365	592	597
WP_000361605.1	lcl|NZ_AHNX02000149.1_cds_WP_000172210.1_2290	35.450	378	597
WP_000361605.1	lcl|NZ_AHNX02000149.1_cds_WP_000667646.1_2334	32.832	399	597
WP_000361605.1	lcl|NZ_AHNX02000180.1_cds_WP_000828457.1_1748	31.354	421	597
WP_000361605.1	lcl|NZ_AHNX02000177.1_cds_WP_000510770.1_1842	28.372	215	597
WP_000361605.1	lcl|NZ_AHNX02000014.1_cds_WP_000619182.1_4185	29.960	247	597
WP_000361605.1	lcl|NZ_AHNX02000204.1_cds_WP_001161019.1_1245	31.579	209	597
