WP_000340713.1	lcl|NZ_AFJU01000037.1_cds_WP_000340715.1_3116	95.349	86	106
WP_000412665.1	lcl|NZ_AFJU01000037.1_cds_WP_000410273.1_3115	95.192	312	314
WP_000412665.1	lcl|NZ_AFJU01000037.1_cds_WP_000093099.1_3095	53.968	63	314
WP_000412665.1	lcl|NZ_AFJU01000126.1_cds_WP_000744700.1_1667	24.925	333	314
WP_000412665.1	lcl|NZ_AFJU01000037.1_cds_WP_000646250.1_3112	26.766	269	314
WP_000412665.1	lcl|NZ_AFJU01000037.1_cds_WP_000600889.1_3086	26.425	193	314
WP_000412665.1	lcl|NZ_AFJU01000037.1_cds_WP_000723090.1_3033	22.680	291	314
WP_000361605.1	lcl|NZ_AFJU01000022.1_cds_WP_000172202.1_3542	35.185	378	597
WP_000361605.1	lcl|NZ_AFJU01000134.1_cds_WP_000667646.1_1482	32.832	399	597
WP_000361605.1	lcl|NZ_AFJU01000129.1_cds_WP_000828455.1_1550	31.591	421	597
WP_000361605.1	lcl|NZ_AFJU01000037.1_cds_WP_000834715.1_3092	31.169	385	597
WP_000361605.1	lcl|NZ_AFJU01000103.1_cds_WP_000510777.1_1888	28.372	215	597
WP_000361605.1	lcl|NZ_AFJU01000021.1_cds_WP_001161019.1_3573	31.579	209	597
WP_000361605.1	lcl|NZ_AFJU01000050.1_cds_WP_000619175.1_2612	29.555	247	597
WP_000361605.1	lcl|NZ_AFJU01000022.1_cds_WP_000942282.1_3556	30.568	229	597
WP_000361605.1	lcl|NZ_AFJU01000152.1_cds_WP_001052498.1_1132	24.900	249	597
WP_000361605.1	lcl|NZ_AFJU01000044.1_cds_WP_000433117.1_2821	28.947	228	597
WP_000361605.1	lcl|NZ_AFJU01000045.1_cds_WP_001982953.1_2750	24.779	226	597
WP_000361605.1	lcl|NZ_AFJU01000204.1_cds_WP_001141158.1_470	31.364	220	597
WP_000361605.1	lcl|NZ_AFJU01000050.1_cds_WP_000218838.1_2611	28.980	245	597
WP_000361605.1	lcl|NZ_AFJU01000059.1_cds_WP_000666552.1_2448	27.778	234	597
WP_000361605.1	lcl|NZ_AFJU01000044.1_cds_WP_001089500.1_2789	29.091	220	597
WP_000361605.1	lcl|NZ_AFJU01000032.1_cds_WP_000184524.1_3291	27.979	193	597
WP_000361605.1	lcl|NZ_AFJU01000144.1_cds_WP_000047473.1_1257	26.977	215	597
WP_000361605.1	lcl|NZ_AFJU01000131.1_cds_WP_000052667.1_1515	26.201	229	597
WP_000361605.1	lcl|NZ_AFJU01000136.1_cds_WP_000590867.1_1450	24.651	215	597
WP_000361605.1	lcl|NZ_AFJU01000101.1_cds_WP_000603361.1_1945	25.000	228	597
WP_000361605.1	lcl|NZ_AFJU01000091.1_cds_WP_000675807.1_2024	26.800	250	597
WP_000361605.1	lcl|NZ_AFJU01000207.1_cds_WP_001049206.1_440	27.451	255	597
WP_000361605.1	lcl|NZ_AFJU01000207.1_cds_WP_001049206.1_440	25.328	229	597
WP_000361605.1	lcl|NZ_AFJU01000077.1_cds_WP_001288326.1_2215	27.542	236	597
WP_000361605.1	lcl|NZ_AFJU01000108.1_cds_WP_000598571.1_1861	26.244	221	597
WP_000361605.1	lcl|NZ_AFJU01000101.1_cds_WP_000054169.1_1929	24.876	201	597
WP_000361605.1	lcl|NZ_AFJU01000200.1_cds_WP_000136057.1_498	28.000	225	597
WP_000361605.1	lcl|NZ_AFJU01000259.1_cds_WP_000626143.1_242	29.327	208	597
WP_000361605.1	lcl|NZ_AFJU01000259.1_cds_WP_000626143.1_242	24.719	178	597
