WP_000340713.1	lcl|NZ_NPDP01000034.1_cds_WP_040913380.1_2383	94.186	86	106
WP_000412665.1	lcl|NZ_NPDP01000034.1_cds_WP_100736432.1_2382	89.809	314	314
WP_000412665.1	lcl|NZ_NPDP01000003.1_cds_WP_010573102.1_2071	25.382	327	314
WP_000412665.1	lcl|NZ_NPDP01000034.1_cds_WP_100756036.1_2369	24.390	287	314
WP_000412665.1	lcl|NZ_NPDP01000017.1_cds_WP_010575169.1_982	23.214	336	314
WP_000412665.1	lcl|NZ_NPDP01000051.1_cds_WP_010576029.1_3291	21.765	170	314
WP_000361605.1	lcl|NZ_NPDP01000034.1_cds_WP_100736431.1_2381	52.850	579	597
WP_000361605.1	lcl|NZ_NPDP01000036.1_cds_WP_165783024.1_2505	35.657	373	597
WP_000361605.1	lcl|NZ_NPDP01000013.1_cds_WP_010573481.1_602	32.924	407	597
WP_000361605.1	lcl|NZ_NPDP01000028.1_cds_WP_100737813.1_1911	31.591	421	597
WP_000361605.1	lcl|NZ_NPDP01000005.1_cds_WP_010575663.1_3149	33.953	215	597
WP_000361605.1	lcl|NZ_NPDP01000001.1_cds_WP_020986459.1_190	27.897	233	597
WP_000361605.1	lcl|NZ_NPDP01000065.1_cds_WP_100756790.1_3683	26.772	254	597
WP_000361605.1	lcl|NZ_NPDP01000089.1_cds_WP_100756895.1_4123	27.404	208	597
WP_000361605.1	lcl|NZ_NPDP01000031.1_cds_WP_100738648.1_2216	28.512	242	597
WP_000361605.1	lcl|NZ_NPDP01000041.1_cds_WP_100756380.1_2864	31.507	219	597
WP_000361605.1	lcl|NZ_NPDP01000060.1_cds_WP_100737134.1_3618	29.870	231	597
WP_000361605.1	lcl|NZ_NPDP01000014.1_cds_WP_040913226.1_681	31.053	190	597
WP_000361605.1	lcl|NZ_NPDP01000041.1_cds_WP_100756378.1_2863	29.583	240	597
WP_000361605.1	lcl|NZ_NPDP01000004.1_cds_WP_010575834.1_2791	24.609	256	597
WP_000361605.1	lcl|NZ_NPDP01000004.1_cds_WP_100754875.1_2781	26.068	234	597
WP_000361605.1	lcl|NZ_NPDP01000024.1_cds_WP_100736278.1_1615	28.452	239	597
WP_000361605.1	lcl|NZ_NPDP01000007.1_cds_WP_010574783.1_3806	27.778	216	597
WP_000361605.1	lcl|NZ_NPDP01000024.1_cds_WP_100755793.1_1651	30.131	229	597
WP_000361605.1	lcl|NZ_NPDP01000006.1_cds_WP_100754972.1_3507	31.278	227	597
WP_000361605.1	lcl|NZ_NPDP01000024.1_cds_WP_010574907.1_1670	28.125	224	597
WP_000361605.1	lcl|NZ_NPDP01000014.1_cds_WP_100755408.1_720	29.255	188	597
WP_000361605.1	lcl|NZ_NPDP01000036.1_cds_WP_020985907.1_2482	29.237	236	597
WP_000361605.1	lcl|NZ_NPDP01000009.1_cds_WP_100755155.1_4202	26.389	216	597
WP_000361605.1	lcl|NZ_NPDP01000010.1_cds_WP_010573345.1_330	28.079	203	597
WP_000361605.1	lcl|NZ_NPDP01000012.1_cds_WP_100737996.1_501	23.077	208	597
WP_000361605.1	lcl|NZ_NPDP01000002.1_cds_WP_100754687.1_1225	26.275	255	597
WP_000361605.1	lcl|NZ_NPDP01000002.1_cds_WP_100754687.1_1225	25.221	226	597
WP_000361605.1	lcl|NZ_NPDP01000043.1_cds_WP_010573296.1_2917	25.551	227	597
WP_000361605.1	lcl|NZ_NPDP01000014.1_cds_WP_100755416.1_729	24.883	213	597
WP_000361605.1	lcl|NZ_NPDP01000013.1_cds_WP_010573471.1_614	26.957	230	597
WP_000361605.1	lcl|NZ_NPDP01000017.1_cds_WP_100755556.1_1024	23.293	249	597
WP_000361605.1	lcl|NZ_NPDP01000001.1_cds_WP_020985890.1_189	22.404	183	597
WP_000361605.1	lcl|NZ_NPDP01000030.1_cds_WP_100755914.1_2132	29.469	207	597
WP_000361605.1	lcl|NZ_NPDP01000030.1_cds_WP_100755914.1_2132	23.118	186	597
WP_000361605.1	lcl|NZ_NPDP01000006.1_cds_WP_100754982.1_3524	28.000	225	597
WP_000361605.1	lcl|NZ_NPDP01000012.1_cds_WP_100755314.1_518	23.267	202	597
WP_000361605.1	lcl|NZ_NPDP01000034.1_cds_WP_100736431.1_2381	52.850	579	597
WP_000361605.1	lcl|NZ_NPDP01000036.1_cds_WP_165783024.1_2505	35.657	373	597
WP_000361605.1	lcl|NZ_NPDP01000013.1_cds_WP_010573481.1_602	32.924	407	597
WP_000361605.1	lcl|NZ_NPDP01000028.1_cds_WP_100737813.1_1911	31.591	421	597
WP_000361605.1	lcl|NZ_NPDP01000005.1_cds_WP_010575663.1_3149	33.953	215	597
WP_000361605.1	lcl|NZ_NPDP01000001.1_cds_WP_020986459.1_190	27.897	233	597
WP_000361605.1	lcl|NZ_NPDP01000065.1_cds_WP_100756790.1_3683	26.772	254	597
WP_000361605.1	lcl|NZ_NPDP01000089.1_cds_WP_100756895.1_4123	27.404	208	597
WP_000361605.1	lcl|NZ_NPDP01000031.1_cds_WP_100738648.1_2216	28.512	242	597
WP_000361605.1	lcl|NZ_NPDP01000041.1_cds_WP_100756380.1_2864	31.507	219	597
WP_000361605.1	lcl|NZ_NPDP01000060.1_cds_WP_100737134.1_3618	29.870	231	597
WP_000361605.1	lcl|NZ_NPDP01000014.1_cds_WP_040913226.1_681	31.053	190	597
WP_000361605.1	lcl|NZ_NPDP01000041.1_cds_WP_100756378.1_2863	29.583	240	597
WP_000361605.1	lcl|NZ_NPDP01000004.1_cds_WP_010575834.1_2791	24.609	256	597
WP_000361605.1	lcl|NZ_NPDP01000004.1_cds_WP_100754875.1_2781	26.068	234	597
WP_000361605.1	lcl|NZ_NPDP01000024.1_cds_WP_100736278.1_1615	28.452	239	597
WP_000361605.1	lcl|NZ_NPDP01000007.1_cds_WP_010574783.1_3806	27.778	216	597
WP_000361605.1	lcl|NZ_NPDP01000024.1_cds_WP_100755793.1_1651	30.131	229	597
WP_000361605.1	lcl|NZ_NPDP01000006.1_cds_WP_100754972.1_3507	31.278	227	597
WP_000361605.1	lcl|NZ_NPDP01000024.1_cds_WP_010574907.1_1670	28.125	224	597
WP_000361605.1	lcl|NZ_NPDP01000014.1_cds_WP_100755408.1_720	29.255	188	597
WP_000361605.1	lcl|NZ_NPDP01000036.1_cds_WP_020985907.1_2482	29.237	236	597
WP_000361605.1	lcl|NZ_NPDP01000009.1_cds_WP_100755155.1_4202	26.389	216	597
WP_000361605.1	lcl|NZ_NPDP01000010.1_cds_WP_010573345.1_330	28.079	203	597
WP_000361605.1	lcl|NZ_NPDP01000012.1_cds_WP_100737996.1_501	23.077	208	597
WP_000361605.1	lcl|NZ_NPDP01000002.1_cds_WP_100754687.1_1225	26.275	255	597
WP_000361605.1	lcl|NZ_NPDP01000002.1_cds_WP_100754687.1_1225	25.221	226	597
WP_000361605.1	lcl|NZ_NPDP01000043.1_cds_WP_010573296.1_2917	25.551	227	597
WP_000361605.1	lcl|NZ_NPDP01000014.1_cds_WP_100755416.1_729	24.883	213	597
WP_000361605.1	lcl|NZ_NPDP01000013.1_cds_WP_010573471.1_614	26.957	230	597
WP_000361605.1	lcl|NZ_NPDP01000017.1_cds_WP_100755556.1_1024	23.293	249	597
WP_000361605.1	lcl|NZ_NPDP01000001.1_cds_WP_020985890.1_189	22.404	183	597
WP_000361605.1	lcl|NZ_NPDP01000030.1_cds_WP_100755914.1_2132	29.469	207	597
WP_000361605.1	lcl|NZ_NPDP01000030.1_cds_WP_100755914.1_2132	23.118	186	597
WP_000361605.1	lcl|NZ_NPDP01000006.1_cds_WP_100754982.1_3524	28.000	225	597
WP_000361605.1	lcl|NZ_NPDP01000012.1_cds_WP_100755314.1_518	23.267	202	597
WP_000699347.1	lcl|NZ_NPDP01000017.1_cds_WP_010575169.1_982	25.000	356	350
WP_000699347.1	lcl|NZ_NPDP01000003.1_cds_WP_010573102.1_2071	23.729	354	350
WP_000699347.1	lcl|NZ_NPDP01000034.1_cds_WP_100756036.1_2369	22.316	354	350
WP_000699347.1	lcl|NZ_NPDP01000051.1_cds_WP_010576029.1_3291	24.731	372	350
WP_000699347.1	lcl|NZ_NPDP01000037.1_cds_WP_100756164.1_2528	23.333	360	350
WP_000699347.1	lcl|NZ_NPDP01000015.1_cds_WP_207765494.1_792	25.681	257	350
WP_000699347.1	lcl|NZ_NPDP01000034.1_cds_WP_100736432.1_2382	23.432	303	350
WP_000699347.1	lcl|NZ_NPDP01000036.1_cds_WP_040913715.1_2468	25.882	255	350
WP_000699347.1	lcl|NZ_NPDP01000017.1_cds_WP_100755522.1_957	23.077	299	350
WP_000699347.1	lcl|NZ_NPDP01000043.1_cds_WP_100756459.1_2929	23.333	360	350
WP_000699347.1	lcl|NZ_NPDP01000009.1_cds_WP_100755145.1_4187	25.000	260	350
WP_000699347.1	lcl|NZ_NPDP01000067.1_cds_WP_020986380.1_3710	25.405	185	350
WP_000699347.1	lcl|NZ_NPDP01000071.1_cds_WP_100737717.1_3874	26.178	191	350
WP_000275582.1	lcl|NZ_NPDP01000034.1_cds_WP_100756033.1_2366	38.138	333	349
WP_000275582.1	lcl|NZ_NPDP01000002.1_cds_WP_100754700.1_1260	37.050	278	349
WP_000275582.1	lcl|NZ_NPDP01000067.1_cds_WP_040913377.1_3701	28.571	350	349
WP_000275582.1	lcl|NZ_NPDP01000034.1_cds_WP_100736427.1_2377	31.111	315	349
WP_000275582.1	lcl|NZ_NPDP01000034.1_cds_WP_100756033.1_2366	38.138	333	349
WP_000275582.1	lcl|NZ_NPDP01000002.1_cds_WP_100754700.1_1260	37.050	278	349
WP_000275582.1	lcl|NZ_NPDP01000067.1_cds_WP_040913377.1_3701	28.571	350	349
WP_000275582.1	lcl|NZ_NPDP01000034.1_cds_WP_100736427.1_2377	31.111	315	349
WP_000808025.1	lcl|NZ_NPDP01000017.1_cds_WP_020986345.1_977	23.932	117	441
WP_000808025.1	lcl|NZ_NPDP01000024.1_cds_WP_100755791.1_1648	31.356	118	441
WP_000623952.1	lcl|NZ_NPDP01000034.1_cds_WP_100736426.1_2376	43.363	226	247
WP_000623952.1	lcl|NZ_NPDP01000034.1_cds_WP_100736415.1_2360	34.783	230	247
WP_000623952.1	lcl|NZ_NPDP01000034.1_cds_WP_100756022.1_2357	32.287	223	247
WP_000208484.1	lcl|NZ_NPDP01000034.1_cds_WP_100756039.1_2378	32.258	310	323
WP_000208484.1	lcl|NZ_NPDP01000009.1_cds_WP_100755169.1_4238	25.564	266	323
WP_000208484.1	lcl|NZ_NPDP01000008.1_cds_WP_100755108.1_4047	22.177	248	323
WP_000208484.1	lcl|NZ_NPDP01000034.1_cds_WP_100756039.1_2378	32.258	310	323
WP_000208484.1	lcl|NZ_NPDP01000009.1_cds_WP_100755169.1_4238	25.564	266	323
WP_000208484.1	lcl|NZ_NPDP01000008.1_cds_WP_100755108.1_4047	22.177	248	323
WP_000615098.1	lcl|NZ_NPDP01000003.1_cds_WP_040913121.1_2099	24.481	241	340
WP_000615098.1	lcl|NZ_NPDP01000037.1_cds_WP_100737006.1_2541	25.180	278	340
WP_000615098.1	lcl|NZ_NPDP01000006.1_cds_WP_020986265.1_3534	25.000	200	340
WP_000615098.1	lcl|NZ_NPDP01000005.1_cds_WP_010575630.1_3183	20.851	235	340
WP_000373631.1	lcl|NZ_NPDP01000034.1_cds_WP_243397177.1_2371	43.729	606	609
WP_000373631.1	lcl|NZ_NPDP01000067.1_cds_WP_100756802.1_3707	25.549	364	609
WP_000673831.1	lcl|NZ_NPDP01000034.1_cds_WP_100736421.1_2370	39.394	297	301
WP_000723077.1	lcl|NZ_NPDP01000034.1_cds_WP_100756036.1_2369	88.855	332	332
WP_000723077.1	lcl|NZ_NPDP01000017.1_cds_WP_010575169.1_982	31.231	333	332
WP_000723077.1	lcl|NZ_NPDP01000037.1_cds_WP_100756164.1_2528	28.788	330	332
WP_000723077.1	lcl|NZ_NPDP01000003.1_cds_WP_010573102.1_2071	30.091	329	332
WP_000723077.1	lcl|NZ_NPDP01000036.1_cds_WP_040913715.1_2468	26.852	324	332
WP_000723077.1	lcl|NZ_NPDP01000015.1_cds_WP_207765494.1_792	26.433	314	332
WP_000723077.1	lcl|NZ_NPDP01000051.1_cds_WP_010576029.1_3291	24.398	332	332
WP_000723077.1	lcl|NZ_NPDP01000034.1_cds_WP_100756024.1_2358	29.469	207	332
WP_000723077.1	lcl|NZ_NPDP01000067.1_cds_WP_020986380.1_3710	25.568	352	332
WP_000723077.1	lcl|NZ_NPDP01000043.1_cds_WP_100756459.1_2929	28.926	242	332
WP_000723077.1	lcl|NZ_NPDP01000034.1_cds_WP_100736432.1_2382	20.652	276	332
WP_000723077.1	lcl|NZ_NPDP01000017.1_cds_WP_100755529.1_965	31.609	174	332
WP_000723077.1	lcl|NZ_NPDP01000013.1_cds_WP_100755361.1_636	27.363	201	332
WP_000723077.1	lcl|NZ_NPDP01000017.1_cds_WP_100755522.1_957	21.053	285	332
WP_000723077.1	lcl|NZ_NPDP01000030.1_cds_WP_100755924.1_2144	25.882	255	332
WP_000723077.1	lcl|NZ_NPDP01000009.1_cds_WP_100755145.1_4187	23.676	321	332
WP_001054317.1	lcl|NZ_NPDP01000034.1_cds_WP_100756035.1_2368	83.846	390	392
WP_001054317.1	lcl|NZ_NPDP01000022.1_cds_WP_207765505.1_1503	31.646	316	392
WP_001054317.1	lcl|NZ_NPDP01000004.1_cds_WP_100754851.1_2716	27.076	277	392
WP_001054317.1	lcl|NZ_NPDP01000053.1_cds_WP_040913053.1_3356	23.158	285	392
WP_000656817.1	lcl|NZ_NPDP01000034.1_cds_WP_100736418.1_2367	77.073	205	206
WP_000656817.1	lcl|NZ_NPDP01000008.1_cds_WP_020986493.1_4022	32.967	91	206
