WP_000340713.1	lcl|NZ_JADDWF010000005.1_cds_WP_002725873.1_2765	90.698	86	106
WP_000412665.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733579.1_2764	91.083	314	314
WP_000412665.1	lcl|NZ_JADDWF010000017.1_cds_WP_002722638.1_602	24.615	325	314
WP_000412665.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733534.1_2761	26.022	269	314
WP_000412665.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740024.1_2670	23.891	293	314
WP_000412665.1	lcl|NZ_JADDWF010000029.1_cds_WP_002743770.1_1379	22.941	170	314
WP_000412665.1	lcl|NZ_JADDWF010000005.1_cds_WP_016749081.1_2732	26.490	151	314
WP_000412665.1	lcl|NZ_JADDWF010000006.1_cds_WP_002728309.1_3027	23.151	311	314
WP_000361605.1	lcl|NZ_JADDWF010000068.1_cds_WP_002742222.1_2900	35.676	370	597
WP_000361605.1	lcl|NZ_JADDWF010000001.1_cds_WP_002723347.1_761	31.436	404	597
WP_000361605.1	lcl|NZ_JADDWF010000030.1_cds_WP_002741286.1_1560	32.542	421	597
WP_000361605.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740724.1_2739	32.576	396	597
WP_000361605.1	lcl|NZ_JADDWF010000005.1_cds_IQA76_RS03175_2728	38.261	230	597
WP_000361605.1	lcl|NZ_JADDWF010000008.1_cds_WP_002739451.1_3247	27.830	212	597
WP_000361605.1	lcl|NZ_JADDWF010000009.1_cds_WP_002726143.1_3362	31.081	222	597
WP_000361605.1	lcl|NZ_JADDWF010000011.1_cds_WP_002752475.1_181	26.407	231	597
WP_000361605.1	lcl|NZ_JADDWF010000002.1_cds_WP_002734207.1_1476	30.303	231	597
WP_000361605.1	lcl|NZ_JADDWF010000054.1_cds_WP_002738485.1_2555	30.319	188	597
WP_000361605.1	lcl|NZ_JADDWF010000003.1_cds_WP_002721914.1_2010	27.935	247	597
WP_000361605.1	lcl|NZ_JADDWF010000004.1_cds_WP_002724285.1_2386	28.879	232	597
WP_000361605.1	lcl|NZ_JADDWF010000003.1_cds_WP_002721827.1_2043	29.302	215	597
WP_000361605.1	lcl|NZ_JADDWF010000027.1_cds_WP_002729296.1_1279	28.704	216	597
WP_000361605.1	lcl|NZ_JADDWF010000010.1_cds_WP_002728388.1_47	27.778	216	597
WP_000361605.1	lcl|NZ_JADDWF010000008.1_cds_WP_002725984.1_3279	24.779	226	597
WP_000361605.1	lcl|NZ_JADDWF010000011.1_cds_WP_002729758.1_172	32.273	220	597
WP_000361605.1	lcl|NZ_JADDWF010000025.1_cds_WP_002733837.1_1180	28.235	255	597
WP_000361605.1	lcl|NZ_JADDWF010000025.1_cds_WP_002733837.1_1180	26.230	183	597
WP_000361605.1	lcl|NZ_JADDWF010000004.1_cds_WP_002730493.1_2368	25.581	215	597
WP_000361605.1	lcl|NZ_JADDWF010000004.1_cds_WP_002724311.1_2387	25.911	247	597
WP_000361605.1	lcl|NZ_JADDWF010000031.1_cds_WP_032853264.1_1600	26.293	232	597
WP_000361605.1	lcl|NZ_JADDWF010000031.1_cds_WP_032853264.1_1600	27.389	157	597
WP_000361605.1	lcl|NZ_JADDWF010000011.1_cds_WP_002729133.1_189	27.234	235	597
WP_000361605.1	lcl|NZ_JADDWF010000001.1_cds_WP_002735056.1_846	25.714	210	597
