WP_000340713.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000340715.1_1674	95.349	86	106
WP_000412665.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000410275.1_1675	95.161	310	314
WP_000412665.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000744700.1_326	24.925	333	314
WP_000412665.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000723078.1_1724	22.022	277	314
WP_000412665.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000723090.1_1744	22.680	291	314
WP_000412665.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000567887.1_1726	23.364	214	314
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000172205.1_888	35.200	375	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000667646.1_924	32.832	399	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000828456.1_416	31.591	421	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000614938.1_1701	32.932	249	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000510774.1_1357	28.372	215	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000619173.1_3743	29.960	247	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001161018.1_1455	31.579	209	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001052495.1_3787	25.301	249	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000942282.1_3252	30.568	229	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000433117.1_1977	28.947	228	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001982953.1_3077	24.779	226	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001141158.1_963	31.364	220	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000218838.1_3742	28.980	245	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000666552.1_2029	27.778	234	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001089500.1_2009	29.091	220	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000184524.1_2755	27.979	193	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000047473.1_2317	26.977	215	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000052667.1_533	26.201	229	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000651460.1_1792	26.984	252	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000603361.1_1566	25.000	228	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000590871.1_2987	24.651	215	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002187456.1_2419	27.451	255	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002187456.1_2419	25.328	229	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001288326.1_648	27.542	236	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000598571.1_3684	26.244	221	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000054169.1_1584	24.876	201	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000136057.1_850	28.000	225	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000626143.1_894	29.327	208	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000626143.1_894	24.719	178	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002189384.1_687	24.783	230	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002189384.1_687	23.431	239	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000172205.1_888	35.200	375	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000667646.1_924	32.832	399	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000828456.1_416	31.591	421	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000614938.1_1701	32.932	249	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000510774.1_1357	28.372	215	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000619173.1_3743	29.960	247	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001161018.1_1455	31.579	209	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001052495.1_3787	25.301	249	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000942282.1_3252	30.568	229	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000433117.1_1977	28.947	228	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001982953.1_3077	24.779	226	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001141158.1_963	31.364	220	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000218838.1_3742	28.980	245	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000666552.1_2029	27.778	234	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001089500.1_2009	29.091	220	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000184524.1_2755	27.979	193	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000047473.1_2317	26.977	215	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000052667.1_533	26.201	229	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000651460.1_1792	26.984	252	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000603361.1_1566	25.000	228	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000590871.1_2987	24.651	215	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002187456.1_2419	27.451	255	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002187456.1_2419	25.328	229	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001288326.1_648	27.542	236	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000598571.1_3684	26.244	221	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000054169.1_1584	24.876	201	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000136057.1_850	28.000	225	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000626143.1_894	29.327	208	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000626143.1_894	24.719	178	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002189384.1_687	24.783	230	597
WP_000361605.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002189384.1_687	23.431	239	597
WP_000699347.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000723090.1_1744	24.438	356	350
WP_000699347.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000723078.1_1724	24.789	355	350
WP_000699347.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000744700.1_326	24.576	354	350
WP_000699347.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001984071.1_3515	24.194	310	350
WP_000699347.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000410275.1_1675	24.422	303	350
WP_000699347.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000567887.1_1726	26.639	244	350
WP_000699347.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000649923.1_502	24.675	308	350
WP_000699347.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000709511.1_3525	25.882	255	350
WP_000699347.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001074785.1_2250	25.000	256	350
WP_000699347.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001003557.1_3766	24.468	188	350
WP_000275582.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002189187.1_1697	36.429	280	349
WP_000275582.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001136118.1_1678	30.699	329	349
WP_000275582.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001011674.1_2453	36.957	276	349
WP_000275582.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002189187.1_1697	36.429	280	349
WP_000275582.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001136118.1_1678	30.699	329	349
WP_000275582.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001011674.1_2453	36.957	276	349
WP_000808025.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002076509.1_1677	35.398	113	441
WP_000808025.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002189135.1_1718	31.034	87	441
