WP_000340713.1	lcl|NZ_AFJV02000132.1_cds_WP_000340715.1_1116	95.349	86	106
WP_000412665.1	lcl|NZ_AFJV02000132.1_cds_WP_000410273.1_1117	95.192	312	314
WP_000412665.1	lcl|NZ_AFJV02000132.1_cds_WP_000093099.1_1137	53.968	63	314
WP_000412665.1	lcl|NZ_AFJV02000098.1_cds_WP_000744700.1_1999	24.925	333	314
WP_000412665.1	lcl|NZ_AFJV02000132.1_cds_WP_000646250.1_1120	26.766	269	314
WP_000412665.1	lcl|NZ_AFJV02000132.1_cds_WP_000600889.1_1146	26.425	193	314
WP_000412665.1	lcl|NZ_AFJV02000104.1_cds_WP_000723090.1_1859	22.680	291	314
WP_000361605.1	lcl|NZ_AFJV02000162.1_cds_WP_000172202.1_337	35.185	378	597
WP_000361605.1	lcl|NZ_AFJV02000163.1_cds_WP_000667646.1_268	32.832	399	597
WP_000361605.1	lcl|NZ_AFJV02000098.1_cds_WP_000828455.1_1910	31.591	421	597
WP_000361605.1	lcl|NZ_AFJV02000132.1_cds_WP_000834715.1_1140	31.169	385	597
WP_000361605.1	lcl|NZ_AFJV02000137.1_cds_WP_000510777.1_867	28.372	215	597
WP_000361605.1	lcl|NZ_AFJV02000010.1_cds_WP_001161019.1_3476	31.579	209	597
WP_000361605.1	lcl|NZ_AFJV02000004.1_cds_WP_000619175.1_3591	29.555	247	597
WP_000361605.1	lcl|NZ_AFJV02000162.1_cds_WP_000942282.1_323	30.568	229	597
WP_000361605.1	lcl|NZ_AFJV02000152.1_cds_WP_001052498.1_623	24.900	249	597
WP_000361605.1	lcl|NZ_AFJV02000128.1_cds_WP_000433117.1_1280	28.947	228	597
WP_000361605.1	lcl|NZ_AFJV02000081.1_cds_WP_001982953.1_2295	24.779	226	597
WP_000361605.1	lcl|NZ_AFJV02000090.1_cds_WP_001141158.1_2169	31.364	220	597
WP_000361605.1	lcl|NZ_AFJV02000004.1_cds_WP_000218838.1_3592	28.980	245	597
WP_000361605.1	lcl|NZ_AFJV02000003.1_cds_WP_000666552.1_3718	27.778	234	597
WP_000361605.1	lcl|NZ_AFJV02000128.1_cds_WP_001089500.1_1248	29.091	220	597
WP_000361605.1	lcl|NZ_AFJV02000002.1_cds_WP_000184524.1_3749	27.979	193	597
WP_000361605.1	lcl|NZ_AFJV02000022.1_cds_WP_000047473.1_3302	26.977	215	597
WP_000361605.1	lcl|NZ_AFJV02000123.1_cds_WP_000052667.1_1392	26.201	229	597
WP_000361605.1	lcl|NZ_AFJV02000086.1_cds_WP_000590867.1_2216	24.651	215	597
WP_000361605.1	lcl|NZ_AFJV02000155.1_cds_WP_000603361.1_537	25.000	228	597
WP_000361605.1	lcl|NZ_AFJV02000110.1_cds_WP_000675807.1_1720	26.800	250	597
WP_000361605.1	lcl|NZ_AFJV02000165.1_cds_WP_001288326.1_123	27.542	236	597
WP_000361605.1	lcl|NZ_AFJV02000138.1_cds_WP_001049205.1_840	27.451	255	597
WP_000361605.1	lcl|NZ_AFJV02000138.1_cds_WP_001049205.1_840	25.328	229	597
WP_000361605.1	lcl|NZ_AFJV02000139.1_cds_WP_000598571.1_820	26.244	221	597
WP_000361605.1	lcl|NZ_AFJV02000155.1_cds_WP_000054169.1_521	24.876	201	597
WP_000361605.1	lcl|NZ_AFJV02000131.1_cds_WP_000136057.1_1218	28.000	225	597
WP_000361605.1	lcl|NZ_AFJV02000163.1_cds_WP_000626143.1_230	29.327	208	597
WP_000361605.1	lcl|NZ_AFJV02000163.1_cds_WP_000626143.1_230	24.719	178	597
WP_000361605.1	lcl|NZ_AFJV02000101.1_cds_WP_000481720.1_1889	24.783	230	597
WP_000361605.1	lcl|NZ_AFJV02000101.1_cds_WP_000481720.1_1889	23.431	239	597
WP_000361605.1	lcl|NZ_AFJV02000162.1_cds_WP_000172202.1_337	35.185	378	597
WP_000361605.1	lcl|NZ_AFJV02000163.1_cds_WP_000667646.1_268	32.832	399	597
WP_000361605.1	lcl|NZ_AFJV02000098.1_cds_WP_000828455.1_1910	31.591	421	597
WP_000361605.1	lcl|NZ_AFJV02000132.1_cds_WP_000834715.1_1140	31.169	385	597
WP_000361605.1	lcl|NZ_AFJV02000137.1_cds_WP_000510777.1_867	28.372	215	597
WP_000361605.1	lcl|NZ_AFJV02000010.1_cds_WP_001161019.1_3476	31.579	209	597
WP_000361605.1	lcl|NZ_AFJV02000004.1_cds_WP_000619175.1_3591	29.555	247	597
WP_000361605.1	lcl|NZ_AFJV02000162.1_cds_WP_000942282.1_323	30.568	229	597
WP_000361605.1	lcl|NZ_AFJV02000152.1_cds_WP_001052498.1_623	24.900	249	597
WP_000361605.1	lcl|NZ_AFJV02000128.1_cds_WP_000433117.1_1280	28.947	228	597
WP_000361605.1	lcl|NZ_AFJV02000081.1_cds_WP_001982953.1_2295	24.779	226	597
WP_000361605.1	lcl|NZ_AFJV02000090.1_cds_WP_001141158.1_2169	31.364	220	597
WP_000361605.1	lcl|NZ_AFJV02000004.1_cds_WP_000218838.1_3592	28.980	245	597
WP_000361605.1	lcl|NZ_AFJV02000003.1_cds_WP_000666552.1_3718	27.778	234	597
WP_000361605.1	lcl|NZ_AFJV02000128.1_cds_WP_001089500.1_1248	29.091	220	597
WP_000361605.1	lcl|NZ_AFJV02000002.1_cds_WP_000184524.1_3749	27.979	193	597
WP_000361605.1	lcl|NZ_AFJV02000022.1_cds_WP_000047473.1_3302	26.977	215	597
WP_000361605.1	lcl|NZ_AFJV02000123.1_cds_WP_000052667.1_1392	26.201	229	597
WP_000361605.1	lcl|NZ_AFJV02000086.1_cds_WP_000590867.1_2216	24.651	215	597
WP_000361605.1	lcl|NZ_AFJV02000155.1_cds_WP_000603361.1_537	25.000	228	597
WP_000361605.1	lcl|NZ_AFJV02000110.1_cds_WP_000675807.1_1720	26.800	250	597
WP_000361605.1	lcl|NZ_AFJV02000165.1_cds_WP_001288326.1_123	27.542	236	597
WP_000361605.1	lcl|NZ_AFJV02000138.1_cds_WP_001049205.1_840	27.451	255	597
WP_000361605.1	lcl|NZ_AFJV02000138.1_cds_WP_001049205.1_840	25.328	229	597
WP_000361605.1	lcl|NZ_AFJV02000139.1_cds_WP_000598571.1_820	26.244	221	597
WP_000361605.1	lcl|NZ_AFJV02000155.1_cds_WP_000054169.1_521	24.876	201	597
WP_000361605.1	lcl|NZ_AFJV02000131.1_cds_WP_000136057.1_1218	28.000	225	597
WP_000361605.1	lcl|NZ_AFJV02000163.1_cds_WP_000626143.1_230	29.327	208	597
WP_000361605.1	lcl|NZ_AFJV02000163.1_cds_WP_000626143.1_230	24.719	178	597
WP_000361605.1	lcl|NZ_AFJV02000101.1_cds_WP_000481720.1_1889	24.783	230	597
WP_000361605.1	lcl|NZ_AFJV02000101.1_cds_WP_000481720.1_1889	23.431	239	597
WP_000699347.1	lcl|NZ_AFJV02000132.1_cds_WP_000646250.1_1120	31.014	345	350
WP_000699347.1	lcl|NZ_AFJV02000104.1_cds_WP_000723090.1_1859	24.438	356	350
WP_000699347.1	lcl|NZ_AFJV02000098.1_cds_WP_000744700.1_1999	24.576	354	350
