WP_000340713.1	lcl|NZ_JADDVN010000005.1_cds_WP_002725873.1_2804	90.698	86	106
WP_000412665.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733579.1_2803	91.083	314	314
WP_000412665.1	lcl|NZ_JADDVN010000019.1_cds_WP_002722638.1_757	24.615	325	314
WP_000412665.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733534.1_2800	26.022	269	314
WP_000412665.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740024.1_2709	23.891	293	314
WP_000412665.1	lcl|NZ_JADDVN010000014.1_cds_WP_002743770.1_467	22.941	170	314
WP_000412665.1	lcl|NZ_JADDVN010000005.1_cds_WP_016749081.1_2771	26.490	151	314
WP_000412665.1	lcl|NZ_JADDVN010000006.1_cds_WP_002728309.1_2958	23.151	311	314
WP_000361605.1	lcl|NZ_JADDVN010000066.1_cds_WP_002742222.1_2910	35.676	370	597
WP_000361605.1	lcl|NZ_JADDVN010000001.1_cds_WP_002723347.1_804	31.436	404	597
WP_000361605.1	lcl|NZ_JADDVN010000030.1_cds_WP_002741286.1_1627	32.542	421	597
WP_000361605.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740724.1_2778	32.576	396	597
WP_000361605.1	lcl|NZ_JADDVN010000005.1_cds_IQA85_RS03180_2767	38.261	230	597
WP_000361605.1	lcl|NZ_JADDVN010000008.1_cds_WP_002739451.1_3258	27.830	212	597
WP_000361605.1	lcl|NZ_JADDVN010000009.1_cds_WP_002726143.1_3370	31.081	222	597
WP_000361605.1	lcl|NZ_JADDVN010000011.1_cds_WP_002752475.1_138	26.407	231	597
WP_000361605.1	lcl|NZ_JADDVN010000002.1_cds_WP_002734207.1_1550	30.303	231	597
WP_000361605.1	lcl|NZ_JADDVN010000053.1_cds_WP_002738485.1_2578	30.319	188	597
WP_000361605.1	lcl|NZ_JADDVN010000003.1_cds_WP_002721914.1_2004	27.935	247	597
WP_000361605.1	lcl|NZ_JADDVN010000004.1_cds_WP_002724285.1_2436	28.879	232	597
WP_000361605.1	lcl|NZ_JADDVN010000003.1_cds_WP_002721827.1_1972	29.302	215	597
WP_000361605.1	lcl|NZ_JADDVN010000028.1_cds_WP_002729296.1_1417	28.704	216	597
WP_000361605.1	lcl|NZ_JADDVN010000010.1_cds_WP_002728388.1_72	27.778	216	597
WP_000361605.1	lcl|NZ_JADDVN010000008.1_cds_WP_002725984.1_3290	24.779	226	597
