WP_000340713.1	lcl|NZ_AFLN01000138.1_cds_WP_000340715.1_1199	95.349	86	106
WP_000412665.1	lcl|NZ_AFLN01000138.1_cds_WP_000410273.1_1198	95.192	312	314
WP_000412665.1	lcl|NZ_AFLN01000138.1_cds_WP_000093099.1_1178	53.968	63	314
WP_000412665.1	lcl|NZ_AFLN01000060.1_cds_WP_000744700.1_2171	24.925	333	314
WP_000412665.1	lcl|NZ_AFLN01000138.1_cds_WP_000646250.1_1195	26.766	269	314
WP_000412665.1	lcl|NZ_AFLN01000138.1_cds_WP_000600889.1_1169	26.425	193	314
WP_000412665.1	lcl|NZ_AFLN01000138.1_cds_WP_000723090.1_1116	22.680	291	314
WP_000361605.1	lcl|NZ_AFLN01000023.1_cds_WP_000172202.1_3305	35.185	378	597
WP_000361605.1	lcl|NZ_AFLN01000018.1_cds_WP_000667646.1_3495	32.832	399	597
WP_000361605.1	lcl|NZ_AFLN01000004.1_cds_WP_000828455.1_3681	31.591	421	597
WP_000361605.1	lcl|NZ_AFLN01000138.1_cds_WP_000834715.1_1175	31.169	385	597
WP_000361605.1	lcl|NZ_AFLN01000208.1_cds_WP_000510777.1_330	28.372	215	597
WP_000361605.1	lcl|NZ_AFLN01000073.1_cds_WP_001161019.1_1908	31.579	209	597
WP_000361605.1	lcl|NZ_AFLN01000037.1_cds_WP_000619175.1_2692	29.555	247	597
WP_000361605.1	lcl|NZ_AFLN01000023.1_cds_WP_000942282.1_3319	30.568	229	597
WP_000361605.1	lcl|NZ_AFLN01000131.1_cds_WP_001052498.1_1315	24.900	249	597
WP_000361605.1	lcl|NZ_AFLN01000028.1_cds_WP_000433117.1_3096	28.947	228	597
WP_000361605.1	lcl|NZ_AFLN01000068.1_cds_WP_001982953.1_2073	24.779	226	597
WP_000361605.1	lcl|NZ_AFLN01000055.1_cds_WP_001141158.1_2264	31.364	220	597
WP_000361605.1	lcl|NZ_AFLN01000037.1_cds_WP_000218838.1_2693	28.980	245	597
WP_000361605.1	lcl|NZ_AFLN01000028.1_cds_WP_000666552.1_3044	27.778	234	597
WP_000361605.1	lcl|NZ_AFLN01000028.1_cds_WP_001089500.1_3064	29.091	220	597
WP_000361605.1	lcl|NZ_AFLN01000156.1_cds_WP_000184524.1_807	27.979	193	597
WP_000361605.1	lcl|NZ_AFLN01000029.1_cds_WP_000047473.1_3015	26.977	215	597
WP_000361605.1	lcl|NZ_AFLN01000130.1_cds_WP_000052667.1_1328	26.201	229	597
WP_000361605.1	lcl|NZ_AFLN01000188.1_cds_WP_000590867.1_448	24.651	215	597
WP_000361605.1	lcl|NZ_AFLN01000163.1_cds_WP_000603361.1_732	25.000	228	597
WP_000361605.1	lcl|NZ_AFLN01000194.1_cds_WP_000675807.1_415	26.800	250	597
WP_000361605.1	lcl|NZ_AFLN01000030.1_cds_WP_001288326.1_2953	27.542	236	597
WP_000361605.1	lcl|NZ_AFLN01000055.1_cds_WP_001049205.1_2271	27.451	255	597
