WP_000340713.1	lcl|NZ_JADDWG010000006.1_cds_WP_002725873.1_3010	90.698	86	106
WP_000412665.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733579.1_3009	91.083	314	314
WP_000412665.1	lcl|NZ_JADDWG010000018.1_cds_WP_002722638.1_677	24.615	325	314
WP_000412665.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733534.1_3006	26.022	269	314
WP_000412665.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740024.1_2915	23.891	293	314
WP_000412665.1	lcl|NZ_JADDWG010000012.1_cds_WP_002743770.1_259	22.941	170	314
WP_000412665.1	lcl|NZ_JADDWG010000006.1_cds_WP_016749081.1_2977	26.490	151	314
WP_000412665.1	lcl|NZ_JADDWG010000007.1_cds_WP_002728309.1_3105	23.151	311	314
WP_000361605.1	lcl|NZ_JADDWG010000067.1_cds_WP_002742222.1_2875	35.676	370	597
WP_000361605.1	lcl|NZ_JADDWG010000001.1_cds_WP_002723347.1_897	31.436	404	597
WP_000361605.1	lcl|NZ_JADDWG010000030.1_cds_WP_002741286.1_1583	32.542	421	597
WP_000361605.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740724.1_2984	32.576	396	597
WP_000361605.1	lcl|NZ_JADDWG010000006.1_cds_IQA58_RS03765_2973	38.261	230	597
WP_000361605.1	lcl|NZ_JADDWG010000013.1_cds_WP_002739451.1_300	27.830	212	597
WP_000361605.1	lcl|NZ_JADDWG010000009.1_cds_WP_002726143.1_3382	31.081	222	597
WP_000361605.1	lcl|NZ_JADDWG010000010.1_cds_WP_002752475.1_73	26.407	231	597
WP_000361605.1	lcl|NZ_JADDWG010000002.1_cds_WP_002734207.1_1499	30.303	231	597
WP_000361605.1	lcl|NZ_JADDWG010000050.1_cds_WP_002738485.1_2458	30.319	188	597
WP_000361605.1	lcl|NZ_JADDWG010000003.1_cds_WP_002721914.1_2016	27.935	247	597
WP_000361605.1	lcl|NZ_JADDWG010000004.1_cds_WP_002724285.1_2383	28.879	232	597
WP_000361605.1	lcl|NZ_JADDWG010000003.1_cds_WP_002721827.1_2048	29.302	215	597
WP_000361605.1	lcl|NZ_JADDWG010000028.1_cds_WP_002729296.1_1372	28.704	216	597
WP_000361605.1	lcl|NZ_JADDWG010000005.1_cds_WP_002728388.1_2697	27.778	216	597
WP_000361605.1	lcl|NZ_JADDWG010000013.1_cds_WP_002725984.1_332	24.779	226	597
WP_000361605.1	lcl|NZ_JADDWG010000010.1_cds_WP_002729758.1_64	32.273	220	597
WP_000361605.1	lcl|NZ_JADDWG010000027.1_cds_WP_002733837.1_1328	28.235	255	597
WP_000361605.1	lcl|NZ_JADDWG010000027.1_cds_WP_002733837.1_1328	26.230	183	597
WP_000361605.1	lcl|NZ_JADDWG010000004.1_cds_WP_002730493.1_2365	25.581	215	597
WP_000361605.1	lcl|NZ_JADDWG010000004.1_cds_WP_002724311.1_2384	25.911	247	597
WP_000361605.1	lcl|NZ_JADDWG010000012.1_cds_WP_032853264.1_229	26.293	232	597
WP_000361605.1	lcl|NZ_JADDWG010000012.1_cds_WP_032853264.1_229	27.389	157	597
WP_000361605.1	lcl|NZ_JADDWG010000010.1_cds_WP_002729133.1_81	27.234	235	597
WP_000361605.1	lcl|NZ_JADDWG010000001.1_cds_WP_002735056.1_812	25.714	210	597
