WP_000340713.1	lcl|NZ_JASEXA010000054.1_cds_WP_004462903.1_3143	94.186	86	106
WP_000412665.1	lcl|NZ_JASEXA010000054.1_cds_WP_282969326.1_3144	92.903	310	314
WP_000412665.1	lcl|NZ_JASEXA010000030.1_cds_WP_004461583.1_2583	25.460	326	314
WP_000412665.1	lcl|NZ_JASEXA010000077.1_cds_WP_282969373.1_3443	21.661	277	314
WP_000412665.1	lcl|NZ_JASEXA010000001.1_cds_WP_282968917.1_78	24.699	332	314
WP_000412665.1	lcl|NZ_JASEXA010000048.1_cds_WP_004481568.1_3001	25.789	190	314
WP_000412665.1	lcl|NZ_JASEXA010000024.1_cds_WP_004468319.1_2229	22.353	170	314
WP_000652101.1	lcl|NZ_JASEXA010000054.1_cds_QMM53_RS18660_3145	62.500	240	427
WP_000652101.1	lcl|NZ_JASEXA010000054.1_cds_QMM53_RS18660_3145	82.432	74	427
WP_000361605.1	lcl|NZ_JASEXA010000096.1_cds_WP_282969413.1_3579	94.068	590	597
WP_000361605.1	lcl|NZ_JASEXA010000014.1_cds_WP_004457781.1_1451	35.389	373	597
WP_000361605.1	lcl|NZ_JASEXA010000001.1_cds_WP_017863782.1_146	32.346	405	597
WP_000361605.1	lcl|NZ_JASEXA010000036.1_cds_WP_004459265.1_1862	32.304	421	597
WP_000361605.1	lcl|NZ_JASEXA010000040.1_cds_WP_004461439.1_1593	28.326	233	597
WP_000361605.1	lcl|NZ_JASEXA010000002.1_cds_QMM53_RS01150_226	33.158	190	597
WP_000361605.1	lcl|NZ_JASEXA010000045.1_cds_WP_004473839.1_1833	25.833	240	597
WP_000361605.1	lcl|NZ_JASEXA010000001.1_cds_WP_004469508.1_33	31.963	219	597
WP_000361605.1	lcl|NZ_JASEXA010000037.1_cds_WP_004480402.1_2768	26.786	224	597
WP_000361605.1	lcl|NZ_JASEXA010000006.1_cds_WP_004460145.1_709	30.233	215	597
WP_000361605.1	lcl|NZ_JASEXA010000043.1_cds_WP_004464119.1_2904	30.319	188	597
WP_000361605.1	lcl|NZ_JASEXA010000006.1_cds_WP_004481334.1_675	28.340	247	597
WP_000361605.1	lcl|NZ_JASEXA010000012.1_cds_WP_004480113.1_1303	29.258	229	597
WP_000361605.1	lcl|NZ_JASEXA010000013.1_cds_WP_004466161.1_1397	24.779	226	597
WP_000361605.1	lcl|NZ_JASEXA010000027.1_cds_WP_004460645.1_2434	27.315	216	597
WP_000361605.1	lcl|NZ_JASEXA010000006.1_cds_WP_004460182.1_728	27.778	216	597
WP_000361605.1	lcl|NZ_JASEXA010000001.1_cds_WP_004467532.1_34	26.721	247	597
WP_000361605.1	lcl|NZ_JASEXA010000020.1_cds_WP_004461802.1_2042	23.438	256	597
WP_000361605.1	lcl|NZ_JASEXA010000020.1_cds_WP_004461802.1_2042	26.752	157	597
