WP_000340713.1	lcl|NZ_AHQW01000082.1_cds_WP_000340715.1_2809	95.349	86	106
WP_000412665.1	lcl|NZ_AHQW01000082.1_cds_WP_000410268.1_2808	95.161	310	314
WP_000412665.1	lcl|NZ_AHQW01000146.1_cds_WP_000744700.1_2041	24.925	333	314
WP_000412665.1	lcl|NZ_AHQW01000082.1_cds_WP_000723079.1_2758	22.022	277	314
WP_000412665.1	lcl|NZ_AHQW01000082.1_cds_WP_000723083.1_2735	23.024	291	314
WP_000412665.1	lcl|NZ_AHQW01000082.1_cds_WP_000567886.1_2756	23.364	214	314
WP_000361605.1	lcl|NZ_AHQW01000044.1_cds_WP_000172203.1_3572	35.450	378	597
WP_000361605.1	lcl|NZ_AHQW01000147.1_cds_WP_000667646.1_2018	32.832	399	597
WP_000361605.1	lcl|NZ_AHQW01000161.1_cds_WP_000828456.1_1663	31.591	421	597
WP_000361605.1	lcl|NZ_AHQW01000082.1_cds_WP_000615263.1_2782	32.932	249	597
WP_000361605.1	lcl|NZ_AHQW01000083.1_cds_WP_000510770.1_2730	28.372	215	597
WP_000361605.1	lcl|NZ_AHQW01000163.1_cds_WP_001161019.1_1577	31.579	209	597
WP_000361605.1	lcl|NZ_AHQW01000165.1_cds_WP_001052496.1_1555	25.703	249	597
WP_000361605.1	lcl|NZ_AHQW01000230.1_cds_WP_000619178.1_690	29.555	247	597
WP_000361605.1	lcl|NZ_AHQW01000319.1_cds_WP_002100161.1_243	30.131	229	597
WP_000361605.1	lcl|NZ_AHQW01000055.1_cds_WP_000433117.1_3214	28.947	228	597
WP_000361605.1	lcl|NZ_AHQW01000174.1_cds_WP_001982953.1_1430	24.779	226	597
WP_000361605.1	lcl|NZ_AHQW01000304.1_cds_WP_001141155.1_433	31.364	220	597
WP_000361605.1	lcl|NZ_AHQW01000054.1_cds_WP_000666552.1_3283	27.778	234	597
WP_000361605.1	lcl|NZ_AHQW01000230.1_cds_WP_000218831.1_689	28.980	245	597
WP_000361605.1	lcl|NZ_AHQW01000199.1_cds_WP_001089498.1_1077	29.091	220	597
WP_000361605.1	lcl|NZ_AHQW01000305.1_cds_WP_000184524.1_429	27.979	193	597
WP_000361605.1	lcl|NZ_AHQW01000141.1_cds_WP_000047473.1_2206	26.977	215	597
WP_000361605.1	lcl|NZ_AHQW01000206.1_cds_WP_000052667.1_967	26.201	229	597
WP_000361605.1	lcl|NZ_AHQW01000155.1_cds_WP_000603361.1_1846	25.000	228	597
WP_000361605.1	lcl|NZ_AHQW01000042.1_cds_WP_000651462.1_3710	26.984	252	597
WP_000361605.1	lcl|NZ_AHQW01000316.1_cds_WP_000590871.1_274	24.651	215	597
WP_000361605.1	lcl|NZ_AHQW01000205.1_cds_WP_001288322.1_1007	27.660	235	597
WP_000361605.1	lcl|NZ_AHQW01000311.1_cds_WP_001049211.1_372	27.309	249	597
WP_000361605.1	lcl|NZ_AHQW01000311.1_cds_WP_001049211.1_372	24.891	229	597
WP_000361605.1	lcl|NZ_AHQW01000096.1_cds_WP_000598571.1_2563	26.244	221	597
WP_000361605.1	lcl|NZ_AHQW01000155.1_cds_WP_000054169.1_1830	24.876	201	597
WP_000361605.1	lcl|NZ_AHQW01000102.1_cds_WP_000136057.1_2405	28.000	225	597
WP_000361605.1	lcl|NZ_AHQW01000044.1_cds_WP_000626143.1_3577	29.327	208	597
WP_000361605.1	lcl|NZ_AHQW01000044.1_cds_WP_000626143.1_3577	24.719	178	597
WP_000361605.1	lcl|NZ_AHQW01000067.1_cds_WP_000481721.1_2949	24.783	230	597
WP_000361605.1	lcl|NZ_AHQW01000067.1_cds_WP_000481721.1_2949	23.431	239	597
WP_000361605.1	lcl|NZ_AHQW01000044.1_cds_WP_000172203.1_3572	35.450	378	597
WP_000361605.1	lcl|NZ_AHQW01000147.1_cds_WP_000667646.1_2018	32.832	399	597
WP_000361605.1	lcl|NZ_AHQW01000161.1_cds_WP_000828456.1_1663	31.591	421	597
