WP_000340713.1	lcl|NZ_AOWZ01000141.1_cds_WP_000340715.1_2921	95.349	86	106
WP_000412665.1	lcl|NZ_AOWZ01000141.1_cds_WP_000410273.1_2920	95.192	312	314
WP_000412665.1	lcl|NZ_AOWZ01000121.1_cds_WP_000744700.1_2432	24.925	333	314
WP_000412665.1	lcl|NZ_AOWZ01000141.1_cds_WP_000646253.1_2917	26.766	269	314
WP_000412665.1	lcl|NZ_AOWZ01000146.1_cds_WP_000723090.1_3207	22.680	291	314
WP_000412665.1	lcl|NZ_AOWZ01000033.1_cds_WP_000723090.1_371	22.680	291	314
WP_000412665.1	lcl|NZ_AOWZ01000033.1_cds_WP_001033107.1_422	21.898	274	314
WP_000361605.1	lcl|NZ_AOWZ01000033.1_cds_WP_001035839.1_415	52.265	574	597
WP_000361605.1	lcl|NZ_AOWZ01000153.1_cds_WP_000172203.1_3352	35.450	378	597
WP_000361605.1	lcl|NZ_AOWZ01000098.1_cds_WP_000667646.1_1846	32.832	399	597
WP_000361605.1	lcl|NZ_AOWZ01000108.1_cds_WP_000828458.1_2062	31.354	421	597
WP_000361605.1	lcl|NZ_AOWZ01000049.1_cds_WP_000510777.1_847	28.372	215	597
WP_000361605.1	lcl|NZ_AOWZ01000164.1_cds_WP_000619176.1_3674	29.960	247	597
WP_000361605.1	lcl|NZ_AOWZ01000090.1_cds_WP_001161020.1_1660	31.579	209	597
WP_000361605.1	lcl|NZ_AOWZ01000153.1_cds_LEP2GSC027_RS01000000123245_3366	30.568	229	597
WP_000361605.1	lcl|NZ_AOWZ01000009.1_cds_WP_001052498.1_97	24.900	249	597
WP_000361605.1	lcl|NZ_AOWZ01000116.1_cds_WP_000433117.1_2229	28.947	228	597
WP_000361605.1	lcl|NZ_AOWZ01000045.1_cds_WP_001982953.1_716	24.779	226	597
WP_000361605.1	lcl|NZ_AOWZ01000158.1_cds_WP_001141162.1_3411	31.364	220	597
WP_000361605.1	lcl|NZ_AOWZ01000164.1_cds_WP_000127308.1_3673	28.980	245	597
WP_000361605.1	lcl|NZ_AOWZ01000131.1_cds_WP_000666552.1_2665	27.778	234	597
WP_000361605.1	lcl|NZ_AOWZ01000116.1_cds_WP_001089498.1_2261	29.091	220	597
