WP_000340713.1	lcl|NZ_AHQC01000043.1_cds_WP_000340715.1_2828	95.349	86	106
WP_000412665.1	lcl|NZ_AHQC01000043.1_cds_WP_000410273.1_2827	95.192	312	314
WP_000412665.1	lcl|NZ_AHQC01000043.1_cds_WP_000093099.1_2807	53.968	63	314
WP_000412665.1	lcl|NZ_AHQC01000227.1_cds_WP_000744700.1_235	24.925	333	314
WP_000412665.1	lcl|NZ_AHQC01000043.1_cds_WP_000646256.1_2824	26.394	269	314
WP_000412665.1	lcl|NZ_AHQC01000043.1_cds_WP_000600889.1_2798	26.425	193	314
WP_000412665.1	lcl|NZ_AHQC01000043.1_cds_WP_000723092.1_2744	22.603	292	314
WP_000361605.1	lcl|NZ_AHQC01000075.1_cds_WP_000172203.1_1993	35.450	378	597
WP_000361605.1	lcl|NZ_AHQC01000152.1_cds_WP_000667645.1_829	33.083	399	597
WP_000361605.1	lcl|NZ_AHQC01000115.1_cds_WP_000828456.1_1459	31.591	421	597
WP_000361605.1	lcl|NZ_AHQC01000043.1_cds_WP_000834715.1_2804	31.169	385	597
WP_000361605.1	lcl|NZ_AHQC01000166.1_cds_WP_000510777.1_576	28.372	215	597
WP_000361605.1	lcl|NZ_AHQC01000158.1_cds_WP_001161020.1_681	31.579	209	597
WP_000361605.1	lcl|NZ_AHQC01000069.1_cds_WP_000619172.1_2194	29.555	247	597
WP_000361605.1	lcl|NZ_AHQC01000067.1_cds_WP_000942282.1_2236	30.568	229	597
WP_000361605.1	lcl|NZ_AHQC01000052.1_cds_LEP2GSC049_RS1000000126105_2521	24.900	249	597
WP_000361605.1	lcl|NZ_AHQC01000078.1_cds_WP_000433117.1_1897	28.947	228	597
WP_000361605.1	lcl|NZ_AHQC01000034.1_cds_WP_001982953.1_3251	24.779	226	597
WP_000361605.1	lcl|NZ_AHQC01000240.1_cds_WP_001141162.1_15	31.364	220	597
WP_000361605.1	lcl|NZ_AHQC01000151.1_cds_WP_000666552.1_858	27.778	234	597
WP_000361605.1	lcl|NZ_AHQC01000069.1_cds_WP_000127309.1_2193	28.980	245	597
WP_000361605.1	lcl|NZ_AHQC01000078.1_cds_WP_001089498.1_1865	29.091	220	597
WP_000361605.1	lcl|NZ_AHQC01000083.1_cds_WP_000184524.1_1802	27.979	193	597
WP_000361605.1	lcl|NZ_AHQC01000126.1_cds_WP_000047473.1_1243	26.977	215	597
WP_000361605.1	lcl|NZ_AHQC01000033.1_cds_WP_000052667.1_3285	26.201	229	597
WP_000361605.1	lcl|NZ_AHQC01000086.1_cds_WP_000603361.1_1756	25.000	228	597
WP_000361605.1	lcl|NZ_AHQC01000005.1_cds_WP_000590871.1_3721	24.651	215	597
WP_000361605.1	lcl|NZ_AHQC01000168.1_cds_WP_000651458.1_561	26.587	252	597
